group_id,module_label,module_color,kME_in_own
OG_00755,17,grey60,NA
OG_00793,17,grey60,NA
OG_01147,17,grey60,NA
OG_01261,17,grey60,NA
OG_01370,17,grey60,NA
OG_01373,17,grey60,NA
OG_01376,17,grey60,NA
OG_00069,17,grey60,NA
OG_00208,17,grey60,NA
OG_00443,17,grey60,NA
OG_00662,17,grey60,NA
OG_01699,17,grey60,NA
OG_02037,17,grey60,NA
OG_02277,17,grey60,NA
OG_02563,17,grey60,NA
OG_02642,17,grey60,NA
OG_02655,17,grey60,NA
OG_02709,17,grey60,NA
OG_02778,17,grey60,NA
OG_02943,17,grey60,NA
OG_02958,17,grey60,NA
OG_03006,17,grey60,NA
OG_03153,17,grey60,NA
OG_03248,17,grey60,NA
OG_03362,17,grey60,NA
OG_03386,17,grey60,NA
OG_03424,17,grey60,NA
OG_03615,17,grey60,NA
OG_03639,17,grey60,NA
OG_03713,17,grey60,NA
OG_03894,17,grey60,NA
OG_03924,17,grey60,NA
OG_04000,17,grey60,NA
OG_04104,17,grey60,NA
OG_04197,17,grey60,NA
OG_04286,17,grey60,NA
OG_04318,17,grey60,NA
OG_04397,17,grey60,NA
OG_04423,17,grey60,NA
OG_04485,17,grey60,NA
OG_04492,17,grey60,NA
OG_04529,17,grey60,NA
OG_04738,17,grey60,NA
OG_04821,17,grey60,NA
OG_04852,17,grey60,NA
OG_04860,17,grey60,NA
OG_05090,17,grey60,NA
OG_05105,17,grey60,NA
OG_05316,17,grey60,NA
OG_05355,17,grey60,NA
OG_05407,17,grey60,NA
OG_05500,17,grey60,NA
OG_05536,17,grey60,NA
OG_05629,17,grey60,NA
OG_05668,17,grey60,NA
OG_05727,17,grey60,NA
OG_05821,17,grey60,NA
OG_05870,17,grey60,NA
OG_05959,17,grey60,NA
OG_06600,17,grey60,NA
OG_06651,17,grey60,NA
OG_06783,17,grey60,NA
OG_06893,17,grey60,NA
OG_06912,17,grey60,NA
OG_06999,17,grey60,NA
OG_07154,17,grey60,NA
OG_07234,17,grey60,NA
OG_07242,17,grey60,NA
OG_07318,17,grey60,NA
OG_07336,17,grey60,NA
OG_07408,17,grey60,NA
OG_07430,17,grey60,NA
OG_07436,17,grey60,NA
OG_07442,17,grey60,NA
OG_07451,17,grey60,NA
OG_07485,17,grey60,NA
OG_07496,17,grey60,NA
OG_07881,17,grey60,NA
OG_08198,17,grey60,NA
OG_08230,17,grey60,NA
OG_08282,17,grey60,NA
OG_08358,17,grey60,NA
OG_08556,17,grey60,NA
OG_08615,17,grey60,NA
OG_08627,17,grey60,NA
OG_08851,17,grey60,NA
OG_08892,17,grey60,NA
OG_08986,17,grey60,NA
OG_09285,17,grey60,NA
OG_09305,17,grey60,NA
OG_09439,17,grey60,NA
OG_09482,17,grey60,NA
OG_09515,17,grey60,NA
OG_09611,17,grey60,NA
OG_10066,17,grey60,NA
OG_10198,17,grey60,NA
