group_id,module_label,module_color,kME_in_own
OG_00835,16,lightcyan,NA
OG_00968,16,lightcyan,NA
OG_00990,16,lightcyan,NA
OG_01041,16,lightcyan,NA
OG_01114,16,lightcyan,NA
OG_01164,16,lightcyan,NA
OG_01269,16,lightcyan,NA
OG_01323,16,lightcyan,NA
OG_01326,16,lightcyan,NA
OG_00007,16,lightcyan,NA
OG_00210,16,lightcyan,NA
OG_00227,16,lightcyan,NA
OG_00273,16,lightcyan,NA
OG_00280,16,lightcyan,NA
OG_00419,16,lightcyan,NA
OG_00481,16,lightcyan,NA
OG_00547,16,lightcyan,NA
OG_00566,16,lightcyan,NA
OG_01529,16,lightcyan,NA
OG_01590,16,lightcyan,NA
OG_01731,16,lightcyan,NA
OG_01777,16,lightcyan,NA
OG_01791,16,lightcyan,NA
OG_01806,16,lightcyan,NA
OG_01851,16,lightcyan,NA
OG_01924,16,lightcyan,NA
OG_02182,16,lightcyan,NA
OG_02219,16,lightcyan,NA
OG_02434,16,lightcyan,NA
OG_02451,16,lightcyan,NA
OG_02529,16,lightcyan,NA
OG_02711,16,lightcyan,NA
OG_02799,16,lightcyan,NA
OG_02807,16,lightcyan,NA
OG_02828,16,lightcyan,NA
OG_02895,16,lightcyan,NA
OG_02917,16,lightcyan,NA
OG_02990,16,lightcyan,NA
OG_03121,16,lightcyan,NA
OG_03217,16,lightcyan,NA
OG_03225,16,lightcyan,NA
OG_03448,16,lightcyan,NA
OG_03521,16,lightcyan,NA
OG_03664,16,lightcyan,NA
OG_03733,16,lightcyan,NA
OG_03853,16,lightcyan,NA
OG_04237,16,lightcyan,NA
OG_04344,16,lightcyan,NA
OG_04350,16,lightcyan,NA
OG_04394,16,lightcyan,NA
OG_04603,16,lightcyan,NA
OG_04614,16,lightcyan,NA
OG_04646,16,lightcyan,NA
OG_04684,16,lightcyan,NA
OG_04913,16,lightcyan,NA
OG_04934,16,lightcyan,NA
OG_04945,16,lightcyan,NA
OG_04986,16,lightcyan,NA
OG_04993,16,lightcyan,NA
OG_05190,16,lightcyan,NA
OG_05410,16,lightcyan,NA
OG_05603,16,lightcyan,NA
OG_05626,16,lightcyan,NA
OG_05622,16,lightcyan,NA
OG_05725,16,lightcyan,NA
OG_05843,16,lightcyan,NA
OG_05909,16,lightcyan,NA
OG_05919,16,lightcyan,NA
OG_05921,16,lightcyan,NA
OG_06013,16,lightcyan,NA
OG_06130,16,lightcyan,NA
OG_06235,16,lightcyan,NA
OG_06300,16,lightcyan,NA
OG_06304,16,lightcyan,NA
OG_06305,16,lightcyan,NA
OG_06359,16,lightcyan,NA
OG_06440,16,lightcyan,NA
OG_06675,16,lightcyan,NA
OG_07016,16,lightcyan,NA
OG_07092,16,lightcyan,NA
OG_07310,16,lightcyan,NA
OG_07340,16,lightcyan,NA
OG_07387,16,lightcyan,NA
OG_07681,16,lightcyan,NA
OG_08012,16,lightcyan,NA
OG_08169,16,lightcyan,NA
OG_08200,16,lightcyan,NA
OG_08367,16,lightcyan,NA
OG_08489,16,lightcyan,NA
OG_08837,16,lightcyan,NA
OG_08931,16,lightcyan,NA
OG_08945,16,lightcyan,NA
OG_09034,16,lightcyan,NA
OG_09113,16,lightcyan,NA
OG_09168,16,lightcyan,NA
OG_09214,16,lightcyan,NA
OG_09242,16,lightcyan,NA
OG_09286,16,lightcyan,NA
OG_09337,16,lightcyan,NA
OG_09404,16,lightcyan,NA
OG_09531,16,lightcyan,NA
OG_09570,16,lightcyan,NA
OG_09571,16,lightcyan,NA
OG_09782,16,lightcyan,NA
OG_09882,16,lightcyan,NA
OG_09921,16,lightcyan,NA
OG_09974,16,lightcyan,NA
