group_id,module_label,module_color,kME_in_own
OG_00700,6,red,NA
OG_00702,6,red,NA
OG_00723,6,red,NA
OG_00729,6,red,NA
OG_00731,6,red,NA
OG_00736,6,red,NA
OG_00751,6,red,NA
OG_00757,6,red,NA
OG_00791,6,red,NA
OG_00798,6,red,NA
OG_00815,6,red,NA
OG_00818,6,red,NA
OG_00825,6,red,NA
OG_00826,6,red,NA
OG_00856,6,red,NA
OG_00847,6,red,NA
OG_00910,6,red,NA
OG_00930,6,red,NA
OG_00940,6,red,NA
OG_00944,6,red,NA
OG_00949,6,red,NA
OG_00951,6,red,NA
OG_00954,6,red,NA
OG_00967,6,red,NA
OG_00964,6,red,NA
OG_00992,6,red,NA
OG_00979,6,red,NA
OG_00980,6,red,NA
OG_00984,6,red,NA
OG_00988,6,red,NA
OG_01001,6,red,NA
OG_01010,6,red,NA
OG_01016,6,red,NA
OG_01042,6,red,NA
OG_01046,6,red,NA
OG_01048,6,red,NA
OG_01057,6,red,NA
OG_01068,6,red,NA
OG_01071,6,red,NA
OG_01081,6,red,NA
OG_01094,6,red,NA
OG_01099,6,red,NA
OG_01110,6,red,NA
OG_01111,6,red,NA
OG_01112,6,red,NA
OG_01132,6,red,NA
OG_01142,6,red,NA
OG_01147,6,red,NA
OG_01170,6,red,NA
OG_01175,6,red,NA
OG_01198,6,red,NA
OG_01222,6,red,NA
OG_01229,6,red,NA
OG_01256,6,red,NA
OG_01273,6,red,NA
OG_01280,6,red,NA
OG_01281,6,red,NA
OG_01306,6,red,NA
OG_01310,6,red,NA
OG_01332,6,red,NA
OG_01333,6,red,NA
OG_01361,6,red,NA
OG_01362,6,red,NA
OG_01369,6,red,NA
OG_01379,6,red,NA
OG_01395,6,red,NA
OG_01410,6,red,NA
OG_00005,6,red,NA
OG_00035,6,red,NA
OG_00038,6,red,NA
OG_00053,6,red,NA
OG_00069,6,red,NA
OG_00070,6,red,NA
OG_00072,6,red,NA
OG_00075,6,red,NA
OG_00106,6,red,NA
OG_00123,6,red,NA
OG_00133,6,red,NA
OG_00135,6,red,NA
OG_00143,6,red,NA
OG_00155,6,red,NA
OG_00157,6,red,NA
OG_00159,6,red,NA
OG_00216,6,red,NA
OG_00221,6,red,NA
OG_00228,6,red,NA
OG_00236,6,red,NA
OG_00246,6,red,NA
OG_00251,6,red,NA
OG_00257,6,red,NA
OG_00288,6,red,NA
OG_00289,6,red,NA
OG_00306,6,red,NA
OG_00325,6,red,NA
OG_00329,6,red,NA
OG_00336,6,red,NA
OG_00369,6,red,NA
OG_00371,6,red,NA
OG_00374,6,red,NA
