,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8
OG_00025,0.305216060735366,0.0,0.4459035111890416,1.128460366970398,0.7505235734347158,0.6275622215304182,0.28656964720291866,0.7952765908748296
OG_00026,0.9241170136576631,0.4369242953264708,0.6752167556675033,0.6447818471806865,0.7077617977469248,0.6187677500475667,0.6175006400968398,0.8134748130768097
OG_00027,1.591791294665478,0.8035735070174129,1.3282094095113295,1.2941622808943947,1.5333971927348702,1.3262462808615894,1.1636279068022046,1.6711277338461636
OG_00028,1.3591228483921003,0.8473384025412305,1.016252398709765,0.6859212325482669,1.2481570069413175,1.124543600582304,1.0273079297104653,1.2270401901765537
OG_00029,0.8881224746852636,0.5432100072540831,0.52669402870715,0.35822201347948734,0.6698515575715328,0.631144528958635,0.5597881750257385,0.6812754550059515
OG_00030,0.5096597977833422,0.5157454901495965,0.3707908766819837,0.20315644667745303,0.5222841407782773,0.46115345520684864,0.37796014516061327,0.4513867143050266
OG_00031,1.8268908847374774,1.075007585634338,1.4143560755792446,1.2351226195204188,1.6706446386843548,1.5675522010570107,1.2852931674969872,1.7675205253097515
OG_00032,0.983779771941366,0.6625854038887566,0.7709047338076456,0.4593766535400202,0.7382731889253038,0.7680190709138457,0.7902958177456035,0.8434084106243613
OG_00033,0.0,0.055216621816613465,0.24990011372561682,0.500011033474928,0.5941324411359961,0.05008987318882135,0.3432320292497419,0.25832486852226244
OG_00034,1.3429971571100376,0.5429192940928182,0.9323918809144103,1.049810293923732,1.4101019009810936,0.9636826042476442,0.8719781086247619,1.3070844810152686
OG_00035,0.0,0.10210936514048062,0.1224517366596352,0.29911751412904725,0.26679715104861423,0.38535974443759746,0.255966930701452,0.2780645818486629
OG_00036,0.16675503990441487,0.14007806352556945,0.10774294399529519,0.20993580140699455,0.28994510698154213,0.21937095772450735,0.12952193334622025,0.26091318916651934
OG_00037,1.1111909697573774,0.8314062138843119,0.8923577969015163,0.6359153059108619,1.233767261158196,1.0605780269754055,0.9030748750526901,1.1783502155876433
OG_00038,1.3782066434359606,0.6337108009991079,0.9935821463822414,0.7860796103569799,1.1017286680980118,0.9735685664979689,0.9122481711149336,1.198608808984905
OG_00039,1.1543194969048693,0.7002296072423049,0.8837612105249872,0.8289344294892392,1.146225156525993,1.088126578243533,0.8788673193749964,1.205054910856294
OG_00040,2.1004740397208224,1.2071834972839584,1.5625768556512538,1.2218279683724471,1.7741666323341407,1.667715078614962,1.4977215672764022,1.8995636870752437
OG_00041,0.7473168043305278,0.48899983766299804,0.39901613305404365,0.09950089083526148,0.6762295569021456,0.49624784135677963,0.4860161824508381,0.49885332836489565
OG_00042,1.375721485905245,0.682406272283398,1.1400313128738462,0.7701446455158161,0.9153257990205822,0.9631568082195364,0.95156509831645,1.1285548333112192
OG_00043,0.3897624716506182,0.19557972362750842,0.4299223678286333,0.051052323291935514,0.0,0.2605061390893438,0.04921325447417945,0.1129760432510615
OG_00044,0.6051610280059799,0.20020325408912967,0.5893476105441124,0.8228530045055124,0.4465437821064566,0.3986098693662748,0.39874860507727716,0.6365275773689355
OG_00045,0.007717445165605198,0.02703349366420808,0.11916179904493268,0.32370234669518516,0.2150130157741398,0.16141878734946635,0.16408320370725238,0.2621627223520342
OG_00046,0.14018796461405064,0.07760688201047589,0.09319820336429928,0.10104022511794691,0.186583851495186,0.07987717279473512,0.12606930258494103,0.17490269594875413
OG_00047,1.667980243476949,1.0892497318416756,1.2225615927246276,0.8831239380341669,1.545950058099557,1.5226210481964304,1.1923303221093633,1.5248211868504185
OG_00048,1.0128745242943484,0.6638612002075545,0.9008409252250132,0.7013504335759303,0.8809624642572157,0.8478418497712009,0.7838449877378866,0.997692444035922
OG_00049,0.5607176868106378,0.5058589773578702,0.4728204755531478,0.10246998530078862,0.42753949605158137,0.5544578263410724,0.546931624160691,0.49612452601276524
OG_00050,0.4351431885260994,0.04134595973432586,0.5251837053907482,0.7779085036236284,0.24689637372736403,0.28206269771689346,0.23352633507391338,0.5172350103889388
OG_00051,2.0178769211580834,1.2262705596429433,1.304264615907338,1.0200427458553278,1.8472907699322392,1.5854891981889272,1.4610908344380653,1.7448311937308205
OG_00052,0.6092561830194169,0.3409078640003748,0.3443225868409814,0.31578517122766414,0.5565322155679131,0.39271733638868167,0.3952442022253508,0.5086167453051428
OG_00053,0.19348716571715127,0.2321507093798442,0.29361952003873637,0.6602375901442656,0.6093070488782428,0.6512475834228674,0.41341804332414595,0.5544822596963047
OG_00054,0.4600687688236095,0.2082317765418809,0.5488134089207508,0.8704043453609488,0.754381455462434,0.6566412380711663,0.44956055180902615,0.8290585842055835
OG_00055,0.8553368959874524,0.5045336570206737,0.7224832096124013,0.5587406348707274,0.5847051263084703,0.6892691669676319,0.5853998424589438,0.6818285696027526
OG_00056,1.4494609047240523,0.8792600465923347,1.0750350323227218,0.8118005699280294,1.3067965114393443,1.1450292334843033,1.041354787853933,1.3061467284750328
OG_00057,0.31509257327898577,0.33602761606481196,0.267213226917763,0.0,0.29975802463581386,0.2601319750963984,0.2788634253634691,0.26598901835645894
OG_00058,1.1094135445248623,0.5538443850463618,0.8041350707937672,0.6026958726661437,0.8681515244001653,0.7277538743616762,0.7521416067031992,0.8991168936007505
OG_00059,0.8280919463436944,0.6096723465211755,0.5844253014555436,0.30644702077942215,0.7089867172019294,0.718018769414698,0.6038519371826666,0.7173333679126918
OG_00060,0.9508577448768796,0.6836218570707491,0.954511191040882,0.7670506439607041,1.135112786424342,0.9516011824923115,0.861801164443188,1.0959353156862124
OG_00061,0.31615853426835716,0.12566873967804387,0.25229075852071947,0.2913473579221364,0.292714100378264,0.3030196064900071,0.17016367014652492,0.3803249795854851
OG_00062,1.4134391944926485,0.6889085257391829,0.9418689812527595,0.8112327399665191,1.1829353585773292,1.078056845605032,0.8917831407232267,1.21951638781441
OG_00063,2.5890621052087925,1.3048832146478846,2.0272836254733932,2.1121136897089956,2.7655048090012415,2.1717208914750166,1.7849733968897783,2.705763837388167
OG_00064,0.4916016939161957,0.2471718675623478,0.5077820225791121,0.6075292754970648,0.5866231375228205,0.6011554087532645,0.38511339461741645,0.6948187884955415
OG_00065,0.5776397364410082,0.4538739596119477,0.5129009804463041,0.5304621404482673,0.948955294163229,0.4328847382896306,0.7574361352357311,0.7505467349947922
OG_00066,0.9616459754165003,0.536960075904429,0.6465681468012704,0.5567889756815961,0.9936838512642852,0.8047772707026487,0.6445751692942584,0.9165748575529215
OG_00067,0.8937015211888779,0.5845503564737667,0.7532410235653273,0.5499549194856247,0.7898893426319238,0.8060681140673234,0.687328472485799,0.8838029167838198
OG_00068,1.331186523348561,0.6965273408547913,1.1103945699017321,1.1291251170794556,1.2505839450653886,1.16998536150131,0.8377038692151839,1.351950845087913
OG_00069,1.2003551352540553,0.5632652359449678,1.0208343419623362,1.1008896489834985,1.051757351114839,0.824906816585512,0.9231392524068507,1.1837350074763149
OG_00070,0.8772724976966227,0.46981850964035776,0.617746271094055,0.604928607441241,0.7890920976708559,0.6291336654715111,0.5850139075239512,0.8027582147156261
OG_00071,0.0,0.07624076845763748,0.28053001448948905,0.7321931225766195,0.9458224601516481,0.36203772133820156,0.36833303896991254,0.4336489491655277
OG_00072,0.17975839782562353,0.24739520302056506,0.18278339263751409,0.23601706352075108,0.4378226241597535,0.32815961210071465,0.2922506309500483,0.37043759961612843
OG_00073,1.3972482516676827,0.7281644132678069,0.9267904935279476,0.5269260453939371,0.826293370165667,0.9683481552987954,0.8134553392476438,0.9598654669077928
OG_00074,1.9159591681786499,0.5103050452148349,0.7703098213805266,0.8464950609867087,1.043846276480547,0.9527417786167454,0.7946745787659953,1.0784932653933474
OG_00075,0.2535345488471383,0.12768610266991356,0.32930176769109526,0.40801622465503895,0.31080338084667153,0.2766873526479487,0.2939151390924724,0.4124102660519239
OG_00076,0.7597533795579107,0.5720729157401327,0.7196124466029484,0.49781348386980284,0.8305270247417608,0.7289427829315885,0.6438367073713381,0.846431084246201
OG_00077,2.7379338878694273,1.3579498388413864,2.1800928530808084,1.9502746991373359,2.641010996181599,2.146440627262313,1.9433097141628288,2.6847966688496325
OG_00078,0.6821155779661427,0.4420391582112807,0.5250666572828995,0.15950766137869915,0.3477698789219582,0.5269055059680161,0.46234542473308,0.4159775867776714
OG_00079,2.189333001994869,1.3293406845484936,1.7584278611669788,1.1976038798389403,1.8792987436892876,1.7583749582432613,1.6203491507635088,1.95517363309573
OG_00080,1.723816748425522,1.0123176218400518,1.348906261053294,1.2757579272675224,1.8351556552387538,1.4879855321404387,1.2372000014071316,1.796998801937034
OG_00081,2.2700249036053024,1.4182349460430062,1.8732713777235939,1.5234280897352157,2.1983434784301736,2.0478068469069575,1.7636016671889265,2.2854933666926116
OG_00082,0.18062665753059065,0.2028770243212653,0.6850676950224667,0.5746056023356259,0.0,0.3745133453370121,0.2691573865523918,0.19392385817005556
OG_00083,0.08324348516068163,0.09670511485319001,0.19616455491026588,0.0631255219004864,0.0,0.1610182673150112,0.08337629598523823,0.13362705837012967
OG_00084,0.3593410506112931,0.3135049945862414,0.3321462821516479,0.24924576953432034,0.5494650872474401,0.3454938771655997,0.43515944416900765,0.49496547528851564
OG_00085,1.3009239595810131,0.810557522979929,1.1395056611012089,0.988551726141137,1.3683682063825084,1.2549259848845085,1.0106196486210266,1.4288346752738446
OG_00086,0.5336951818497545,0.33782398507464567,0.6314172600753286,0.6189402962802527,0.48793973981470196,0.5347699813524027,0.46379304149508255,0.6690268542899561
OG_00087,2.4488371643721996,1.7101037406230264,1.7871206669105624,1.2547184959002573,2.5882759660081827,2.1951403700419174,1.91055693977508,2.355815905998868
OG_00088,0.16677729066991928,0.13073510075904754,0.22164266895434226,0.2775670828818873,0.22895332510697503,0.14508896311753297,0.18853190857067623,0.2248838192883056
OG_00089,0.0,0.0,0.2352371767677489,0.6783172289836299,0.6604260800206926,0.2884279798611834,0.31556639457399066,0.48383844805814213
OG_00090,0.8959893337108569,0.46946086143293936,0.7433055668195683,0.7814382235338555,0.9842116259008686,0.7382047081095356,0.6883304204529141,1.009889706092368
OG_00091,1.3136320538137036,0.5017150683612822,1.2313864805390682,1.5421113302536282,1.3438931262288967,1.1417171031797237,0.9320441481487158,1.5823871342925617
OG_00092,1.7209702158098166,1.0701796623300366,1.3506141505840494,0.917216355918888,1.2931125490364965,1.3940312993033814,1.1920369941327795,1.4488419338513514
OG_00093,0.0,0.13245306880253693,0.22003680445507318,0.21799923964474346,0.30015749483361875,0.23240322137070082,0.2793814563636195,0.25068458350318074
OG_00094,0.23230512585640212,0.07842472356385653,0.1065810071447309,0.0,0.04151762985610059,0.09224549645684192,0.08018071738614765,0.10088745321567637
OG_00095,0.6979947184245301,0.21298246637612248,0.29660192529392265,0.11337158165686254,0.3484030804968774,0.26501820078673455,0.3477479324738359,0.30404005631625514
OG_00096,0.7410363267605449,0.30204820016816886,0.4005529145736546,0.23534190200345464,0.40362331435045795,0.34749829111224667,0.46516504469471937,0.4206042484876151
OG_00097,0.33181225961652017,0.17838193077349893,0.2519321036354375,0.18987991942706872,0.2562069246912204,0.28749499871437245,0.18017023422178532,0.3059802999727427
OG_00098,0.9436446763677246,0.5863463109736246,0.8689016333365178,0.9097390440929717,0.9874095499506784,0.8968411262759636,0.678780236130387,1.0635040265442472
OG_00099,0.7401386889369583,0.46292582870474125,0.6050150597456704,0.5707268925925936,0.7781720254962666,0.6486467074399994,0.5721415640102783,0.7955178477624754
OG_00100,1.7455668536677453,1.0602499666837193,1.2644833109827298,0.8942789695703973,1.543030545188058,1.3791556518620456,1.235583793036816,1.542623415242979
OG_00101,0.026631971102569277,0.16863640647466793,0.09064694152150267,0.0,0.042031878770148974,0.16863422059971384,0.1515169073643993,0.11582849392866068
OG_00102,0.02003490679047801,0.0,0.16981635251316385,0.48113509341630817,0.4940320118628528,0.1706337112766277,0.21323859750114565,0.2671326606615876
OG_00103,1.404985922778865,0.9110128200603635,0.9968843056037213,0.6042327026224157,1.1364520928308623,1.056542663525042,1.0742483999226238,1.1526590878381593
OG_00104,1.9704300327138957,0.9497250807383789,1.4501147620902741,1.3697636004450675,1.771965258885237,1.4720259383042302,1.354968286369467,1.852647746829111
OG_00105,0.16919370878747014,0.21686507358038812,0.1516667164953932,0.1431499923087892,0.17409701519882897,0.17889478772893797,0.2793366868194726,0.19270273659592824
OG_00106,1.00244863958126,0.6613947064559365,0.8711647779231139,0.7403459993499093,1.0188159167453503,0.9877740132718211,0.8103263027335036,1.1112550203140668
OG_00107,1.701037464625768,0.9122406822957854,1.1114390539585473,0.7275289634102747,1.4166892146501302,1.2852697631497785,0.9776042644290817,1.345289193997756
OG_00108,0.9309642702524284,0.5441259622468299,0.5830027996016091,0.21058574798904067,0.5380109906362098,0.4577099048229152,0.669093124825408,0.5470781109562762
OG_00109,0.844438294969258,0.19648661196253658,0.8979381779903015,1.0288762819164012,0.537937485248015,0.5916297187199122,0.49296321440523044,0.8948956144629285
OG_00110,0.5442330068409847,0.45832990515509997,0.36107375154559607,0.0,0.4410010882970041,0.4984684554984431,0.36674644519475935,0.4347950813410408
OG_00111,1.4584737513135373,0.742520460960288,1.2707213283485974,1.3662580765504153,1.7003679976018544,1.2308957818943373,1.3348622446308855,1.5752941236788007
OG_00112,0.0,0.09083723338525874,0.12887795109793052,0.257205156829778,0.20620596894716048,0.26289309603098465,0.18143804535034386,0.2258824119787895
OG_00113,0.9087498374750802,0.6271108805030704,0.9634554133573721,0.9676856060967751,0.8513098885734738,0.8942332596447273,0.8034277840453,1.080566523396761
OG_00114,0.10289212765666796,0.05224961933849681,0.047646087142276326,0.0,0.019650503695582237,0.041019108902467724,0.04210416871294166,0.0583045935534348
OG_00115,2.173748813100338,1.3611902706977854,1.5448542567944337,1.008487458605238,1.764450725436657,1.7623214317237939,1.4624747909756137,1.8031801282122797
OG_00116,0.8490180646337829,0.41142730401063726,0.628769236268863,0.4740730668256251,0.6115740172946577,0.5559168157569081,0.5618600413773782,0.7048067559840901
OG_00117,1.0103186446263865,0.2830649519400246,0.7839983787672993,1.0412755498259838,0.8537924014192253,0.6923911864980044,0.6031289362400525,1.0026046074946022
OG_00118,1.4076772031972995,0.9527229795804794,1.0690884957918971,0.8617858879374694,1.4623689808831708,1.260558381804055,1.0249302734564154,1.4046017566267728
OG_00119,2.8216366974726306,1.515166131091847,2.1062831207924737,1.7621171498337453,2.6818278199402283,2.2767389082718337,1.9716022974383585,2.6599446402928546
OG_00120,0.0390806361709904,0.01683318488099962,0.04431697200578534,0.0056147305992861754,0.023387948496217247,0.0,0.0038810599842266065,0.05417310193753102
OG_00121,0.3258979039476802,0.319538709658678,0.21813358559134272,0.0,0.27516341308996534,0.37340463912926114,0.2799334757581052,0.28039909322351714
OG_00122,1.3839276706958097,0.7511820692952993,1.068194145442462,0.957519004665296,1.2091944013401927,1.1501538618401907,0.9774159908902706,1.3241223581844874
OG_00123,0.7353259707254277,0.36813553921590236,0.6865484482709454,0.7394753876719263,0.7788022554028241,0.7353500272248927,0.5363518123933956,0.9005392961256765
OG_00124,1.0339625288430185,0.6102087825387743,0.7009395179187436,0.591700357797858,1.0546333203200182,0.7963787871462996,0.7869826700159809,0.9936169946686326
OG_00125,0.28634281036874526,0.14853384124420255,0.25358661204702226,0.20121622623913984,0.0,0.08445551646517181,0.11659089742080367,0.11638953745082095
OG_00126,0.21844823298844374,0.24420696993568433,0.2787425038670613,0.053955013490621616,0.12887084619713923,0.3841590290484974,0.18037867102878652,0.23005150183771392
OG_00127,1.4842856736729837,0.8106717509218683,1.4592023155987754,1.6623085444419388,1.69777270367939,1.5509620716003183,1.2451445204295146,1.8641803404770005
OG_00128,0.0500510266271716,0.0,0.13638525017796252,0.22457210555549448,0.03733792927738419,0.1278319670112229,0.04340825114002418,0.16217989551507675
OG_00129,0.17026584612427306,0.15580447367137476,0.39995824154219706,0.35723294226323166,0.0,0.10606967422215255,0.2290731397662369,0.24127151178668976
OG_00130,0.1762821248415681,0.25277783101348483,0.1958404828111673,0.18638660764540016,0.4549618357355114,0.30345994011844657,0.24585588093263508,0.28577810674953813
OG_00131,1.1036090042550317,0.5748710970217429,0.7880316453802607,0.7800430832081414,0.9005149259077735,0.8259024029210416,0.7543020228253345,0.9852224173147269
OG_00132,0.2843258213748821,0.0921623752292658,0.4351817095606105,0.6744665692330354,0.43500192222283335,0.4040932584177912,0.280008964847723,0.5541503726872408
OG_00133,1.2536084441678657,0.712148486665082,1.3221708307489979,1.5219907294245174,1.509942564827349,1.5236531518983396,1.0656912931332347,1.6610391785803014
OG_00134,1.065647146325384,0.6255618554910602,1.0987427553892537,1.0798900282537116,1.1355522038853312,1.0128500388678594,0.8693964733876213,1.265773338721429
OG_00135,0.4161126564169237,0.42789933283477977,0.4388309685655578,0.2572714160541401,0.37409531877837054,0.4268231231376615,0.4740542823710173,0.45055285171298354
OG_00136,0.9878636299600985,0.6187742353831349,0.8798727228101919,0.8960409810961677,0.9397989922103176,0.8636450438469288,0.7482336827127397,1.060905145574184
OG_00137,1.3619564930875427,0.7023800518920258,0.7847493831776632,0.5807083732749903,0.9716759913307854,0.965373288977478,0.7302383375783057,0.9972050558871426
OG_00138,0.8296180123847013,0.6913096751577347,0.7755878176547634,0.5965751174154317,0.9300830136731311,0.9704233253863968,0.8280284717403883,0.9785188028931245
OG_00139,1.039586367959918,0.6134802998991682,0.8728057085838152,0.6804799494931747,0.9837871763772837,0.9202331513459988,0.7903930848418818,1.0854174324270343
OG_00140,0.5669683571993984,0.46457193770575783,0.45944028048703095,0.5647421399021968,0.9860443382295004,0.6440226461953009,0.47788234732504264,0.7469237394160272
OG_00141,0.46384500151747243,0.28204938830157156,0.5136031306499731,0.0,0.20582854363069789,0.25809733266358315,0.2699272169681483,0.20279190359518176
OG_00142,0.26984416469527944,0.0,0.2247117019317469,0.5730712938647144,0.2588992296153273,0.27039372315611077,0.22090567437781305,0.3602391682222208
OG_00143,1.7784980550358274,1.0824421613425244,1.3416144576089226,1.1738695391198442,1.789078430309931,1.5238546775110713,1.275664212291308,1.7577836067332668
OG_00144,0.5930131383291818,0.7636338985701058,0.3416171406303704,0.0,0.9139528350284329,0.755761804443658,0.4609897583804869,0.4488471802123886
OG_00145,0.8365314587472754,0.3845956526874111,0.6841653280590808,0.25196718228461484,0.05274524290153514,0.4361140171206584,0.2967237261287578,0.34014008335049195
OG_00146,0.25171345945926055,0.1510860907580424,0.2153623848688538,0.0,0.0,0.09488738146140385,0.095652846664224,0.07816539535424834
OG_00147,0.28235813951474775,0.21142222237295047,0.4137012040951175,0.1526858007276822,0.0,0.32149682363952287,0.1185524122171763,0.17876432441759824
OG_00148,0.42589011077378863,0.2763452040390184,0.33482903341019227,0.0,0.0,0.26896113715318976,0.18983447683492607,0.17305379254860073
OG_00149,0.08739397394521756,0.16296323703131516,0.06536396556130722,0.0,0.03831092360105924,0.09107185229922012,0.10905747708050496,0.0708711521013578
OG_00150,0.48224454752150475,0.2670520225875436,0.508712946765905,0.5888297587701986,0.5344359050397185,0.4890166432386429,0.4371559317455201,0.6348107433898449
OG_00151,0.44186070961212726,0.2685485364210031,0.3053181711245438,0.26859167192171873,0.2966030530412783,0.40197762018778305,0.2695681820475409,0.3734706858458277
OG_00152,0.8952223989273592,0.42421686090728744,0.6815439163581118,0.4690288518500473,0.5832539040923557,0.6771704925188136,0.5551926394546464,0.7446467139445434
OG_00153,0.24382018334437178,0.0,0.4719941033714981,1.217669772334968,0.8390901944541628,0.7614046972755456,0.41453416038506713,0.8489477567837818
OG_00154,1.0232225453603483,0.5950564409224209,0.838056806568833,0.8564081763057766,1.0106596145311948,1.0217470830191608,0.7887400367590086,1.060573342973037
OG_00155,0.0,0.11810638511922233,0.09534215879142582,0.18021292488960158,0.13116596814413403,0.218927077615493,0.14025769551226983,0.18390238271981224
OG_00156,0.4170673401762557,0.2962064002230775,0.32489875993478806,0.26967797065015986,0.43052356122227237,0.4437946707201553,0.34849447190105654,0.45002511512419713
OG_00157,1.3389139892374293,0.8364430890859246,1.1339430052896697,1.016399681556512,1.47034455244834,1.2892346125697454,1.0888622569474633,1.5092894872095095
OG_00158,1.8559884688409247,1.2205603006685182,1.3554246119994922,1.0999872157771757,1.9628296485061083,1.576562770276689,1.4503743880798956,1.824060560498958
OG_00159,1.2083491077506374,0.7025666761667742,1.0118281014980883,1.1319151422682416,1.6841303304343802,1.3037903660429748,0.9489912547760352,1.5004555499422307
OG_00160,1.010042990636427,0.6379089988943943,0.8670759788765968,0.9228854991233996,1.2764478191587756,0.9493848728110594,0.7385167778216168,1.1771295891710696
OG_00161,0.24612935186691484,0.0,0.5270133177783026,1.162783147689305,0.8096703506645129,0.675181177674441,0.46062762492812115,0.8638934015290436
OG_00162,0.10358597377932736,0.19146926621955462,0.1735792044331244,0.11656755926242382,0.0,0.020916248931251182,0.19615435657912164,0.08100185473875618
OG_00163,0.8563678262912653,0.7399610962666762,0.527238009825661,0.0,1.5284535251477904,0.8232276735258914,0.4245791030024585,0.5462578936476207
OG_00164,1.9244754243664997,1.1373339453858187,1.3257394351533878,0.9464402265712816,1.6370465332350104,1.5259978250934154,1.3306344291663206,1.6614578149374084
OG_00165,0.5805151249434318,0.33002723646795845,0.507290039450649,0.5570915250702746,0.6762599642945777,0.5396618096496968,0.4277918461547651,0.7197137004324133
OG_00166,1.2037136111268245,0.8534448803379986,1.0457401861871314,0.625475649685606,1.0270560920826728,1.1036327831359989,0.8349318932401554,1.108019298371847
OG_00167,0.4093669465454542,0.3154143197268092,0.3661209881705098,0.4001199355664226,0.5874350818742975,0.3957912953289687,0.3342689481621986,0.5467058464315274
OG_00168,0.4000265485571113,0.1472055370938098,0.22978175556339112,0.27153635091062417,0.25382117001554205,0.2736253183452959,0.2283781874007177,0.3438988618560661
OG_00169,0.07373268816695647,0.0,0.09792281466784118,0.179003341178918,0.0,0.04038842870979029,0.0315785080198382,0.12448741245419888
OG_00170,0.2076707097543915,0.1965442233342658,0.2721157182574595,0.22682262976660458,0.1787258033874544,0.20475496290624612,0.22791964355070077,0.2993146489653294
OG_00171,1.397217416677773,0.6291695618010399,0.7706418605794857,0.4878687247686628,0.8447605072123505,0.8411433629848513,0.7910288352803875,0.9020886874620017
OG_00172,0.8446965405686732,0.574960795345528,0.7075470109217457,0.5862540001481402,0.8726755991993231,0.7459337698740806,0.7613316471154027,0.9264018213272964
OG_00173,1.5436262293003422,0.9227138163213027,1.0931247610414179,0.833966531931371,1.3336178622139634,1.218862494465909,1.0768600603255924,1.3395146179787625
OG_00174,1.9224508670231766,0.9867830299572369,1.275270708429696,1.100766362566717,1.7309383028940803,1.4245061401096126,1.2403602457175686,1.6815430769326547
OG_00175,0.9486846622605114,0.6514074235725263,0.643974969533672,0.6887705058253707,1.0874717149754594,0.9172271453909683,0.8128685356218176,0.9946412450173936
OG_00176,0.06718464871399685,0.0,0.11651146898023307,0.15978065098906166,0.02493262354504687,0.003955299962511282,0.057332707338598125,0.10516549101743908
OG_00177,0.6753010887672867,0.3199404354492506,0.5390338122173105,0.4106918819771824,0.4943042454003772,0.5665208737928356,0.4281807183803008,0.6407964962274282
OG_00178,1.7741122540415328,1.1144004498293163,1.3054207664086834,1.0805661527930521,1.8073071080460048,1.5396713347913469,1.244636015722886,1.7451539351903556
OG_00179,0.6578987395780802,0.0,0.9362529817722621,1.4406607793827586,0.7327030209977161,0.60422984344295,0.37889896647938714,1.0234702507993563
OG_00180,0.5884487474986508,0.3395947593428358,0.4140981455795603,0.2962247328605026,0.5854062040162162,0.3940994545004656,0.49569532178688186,0.5336943038403341
OG_00181,1.079882269315262,0.4705078781439738,0.7642403550518139,0.740245048826083,1.2469417585869078,0.8397869801093528,0.7116373093607015,1.0985965434149672
OG_00182,0.5449105605903889,0.25641220035107487,0.32477153144552107,0.03198953059830299,0.2733436053076977,0.2510645106677305,0.37678376551586296,0.3204835545323468
OG_00183,0.5610270491484993,0.3486742393149188,0.35693391046928696,0.16888081912238803,0.3539165182984908,0.4047889338889616,0.38873217823178935,0.4232485463350267
