,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8
TP1,-7.466438995032474,25.525334375361226,25.138038361223646,10.578744362946017,7.444445541223665,25.47650242475525,10.872125864796708,28.868389283858743
TP2,15.108750812902537,12.801252470656594,25.40253774469344,10.477522828542696,11.89024801017879,-1.943702180757772,6.6972835458142965,31.81306815799271
TP3,3.928900212596632,6.911428226564228,1.7377615982335552,2.901723158231493,16.26781110979242,-9.431580521303315,17.704604365223407,15.010799560144852
TP4,-3.8558331697106434,15.092862580195913,26.001690252099536,18.273077768186983,11.810576033425761,16.28660379438875,13.184972629396382,35.31379877360613
