,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25
TP1,20.588665173783546,13.8414639536109,-15.76429010685882,26.8982989303373,12.219983062361425,33.23405191793258,52.53954399230949,14.48230514505328,-12.124371523604012,21.882018988379276,46.788287385429705,-33.253810335944294,30.970739033304728,25.6090866666815,30.771755092705366,33.12971247537174,45.18129379346054,42.578976792581074,3.4144821192267294,38.86637034585133,10.345960592098548,31.762367713153576,14.12040577339079,37.671445903107724,8.381188993553419
TP2,-0.04623486096826994,22.23580091372692,-14.312111282067221,33.30379345660405,46.234458828488116,22.67148601933886,18.534018777268997,2.668134531585482,22.73732997181702,36.22466511180245,10.226012410197368,-50.61606297536088,19.289066270476425,31.942118724482658,14.932042739397978,5.942140152140978,0.12687203227300667,38.08902624902381,0.9696490144660387,-3.150714226317058,10.97040724408779,21.49971360788712,5.206853030018813,46.11046588329708,23.963907199035262
TP3,30.01892036058913,27.286985678475915,-10.68544323067381,18.442793874217063,43.4887507085422,27.11481578557897,40.715366522662244,40.062050570652765,11.227854811831094,-4.1655385510652865,9.385990317626474,-7.022580543501452,12.182369881509242,3.3367786381173494,6.657565846086655,4.919534286500845,-7.968018415320815,12.87736455273283,1.5893592905784644,0.01399511203240215,31.459843076511763,32.622189700229875,33.460312844155375,25.80335396245428,8.70927793000835
TP4,55.7580798520372,21.283289510276727,9.254810727917718,14.353065929230073,40.246692031246354,25.813373930016976,20.716550270633753,27.126948525229803,-7.649908267656891,14.688615527376538,16.3217961304109,-15.150616473159092,32.83436459419431,30.350467531009226,33.80677746932952,-4.34965044471121,35.686508567849046,24.911211887632433,46.51098495569994,-1.9914155599304835,13.164609058200574,42.67525015897005,11.38759575276575,47.065537986970895,41.94546811667356
