"Gene","Predictor","Selection_Prob","Mean_Coef","Mean_Abs_Coef","N_Selected","N_Total_Fits","Stable","PFER_bound"
"OG_00305","lncRNA_3859",1,0.0301603212086088,0.0301603212086088,200,200,TRUE,2.32556064214939
"OG_00305","lncRNA_3897",1,-0.0323658983543354,0.0323658983543354,200,200,TRUE,2.32556064214939
"OG_00305","lncRNA_9024",1,0.0603884942766104,0.0603884942766104,200,200,TRUE,2.32556064214939
"OG_00305","lncRNA_26469",0.995,-0.0148467140743754,0.0148467140743754,199,200,TRUE,2.32556064214939
"OG_00305","lncRNA_26839",0.975,-0.0133360071835456,0.0133360071835456,195,200,TRUE,2.32556064214939
"OG_00305","lncRNA_20910",0.93,0.0235879052032053,0.0235879052032053,186,200,TRUE,2.32556064214939
"OG_00305","lncRNA_21477",0.93,0.0295476269416716,0.0295476269416716,186,200,TRUE,2.32556064214939
"OG_00305","lncRNA_6165",0.915,0.0142076291191973,0.0142076291191973,183,200,TRUE,2.32556064214939
"OG_00305","lncRNA_6166",0.875,0.0097427728501902,0.0097427728501902,175,200,TRUE,2.32556064214939
"OG_00305","lncRNA_21216",0.875,0.0178691414494438,0.0178691414494438,175,200,TRUE,2.32556064214939
"OG_00305","lncRNA_3031",0.87,-0.0145136880035422,0.0145136880035422,174,200,TRUE,2.32556064214939
"OG_00305","lncRNA_18565",0.87,0.0135864929210682,0.0135864929210682,174,200,TRUE,2.32556064214939
"OG_00305","lncRNA_3029",0.865,-0.013565651576944,0.013565651576944,173,200,TRUE,2.32556064214939
"OG_00305","lncRNA_6167",0.855,0.00939350444541611,0.00939350444541611,171,200,TRUE,2.32556064214939
"OG_00305","lncRNA_26470",0.845,-0.00593923474292399,0.00593923474292399,169,200,TRUE,2.32556064214939
"OG_00305","lncRNA_3030",0.835,-0.0129907650205927,0.0129907650205927,167,200,TRUE,2.32556064214939
"OG_00305","lncRNA_22657",0.835,-0.00454128581923735,0.00454128581923735,167,200,TRUE,2.32556064214939
"OG_00305","lncRNA_20945",0.82,-0.00926247378861568,0.00926247378861568,164,200,TRUE,2.32556064214939
"OG_00305","lncRNA_12208",0.79,-0.0225108722900901,0.0225108722900901,158,200,TRUE,2.32556064214939
"OG_00305","lncRNA_26471",0.79,-0.00507336915151633,0.00507336915151633,158,200,TRUE,2.32556064214939
"OG_00305","gene-Pocillopora_meandrina_HIv1___RNAseq.g6954.t1",0.79,0.0187047082955706,0.0187047082955706,158,200,TRUE,2.32556064214939
"OG_00305","lncRNA_18401",0.775,0.0134639744135325,0.0134639744135325,155,200,TRUE,2.32556064214939
"OG_00305","lncRNA_8741",0.765,-0.00815561249322487,0.00815561249322487,153,200,TRUE,2.32556064214939
"OG_00305","lncRNA_18094",0.76,-0.00666627026706148,0.00666627026706148,152,200,TRUE,2.32556064214939
"OG_00305","lncRNA_21253",0.76,0.0166912026302614,0.0166912026302614,152,200,TRUE,2.32556064214939
"OG_00305","lncRNA_21251",0.75,0.0164409597338341,0.0164409597338341,150,200,TRUE,2.32556064214939
"OG_00305","lncRNA_6097",0.725,0.00465221411666042,0.00465221411666042,145,200,TRUE,2.32556064214939
"OG_00305","lncRNA_21590",0.72,0.0141446878783601,0.0141446878783601,144,200,TRUE,2.32556064214939
"OG_00305","lncRNA_26466",0.72,-0.00380305580980301,0.00380305580980301,144,200,TRUE,2.32556064214939
