,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55
TP1,12.77733629695515,34.73867582878013,34.032054347990396,57.44112684867584,6.260501130575413,23.61460566766618,8.641397786126067,-28.328556097059543,49.559635322379286,31.422862408264372,-6.707467391251857,-12.454826013379106,29.075774149255196,36.696244684737856,50.92908254030258,47.78057676729045,35.43596972798563,7.504988248729689,42.49398641640375,19.486550393264718,21.443690410832996,74.69684898959979,35.14468039399774,28.02092005410079,19.852587199156442,41.93794660127046,24.339494583778205,29.631158516216583,47.36671036171215,55.65035185727612,13.674656659705331,5.86242026337429,58.817668124443074,-7.03041712898075,4.489203146523111,14.365436596149923,-19.42473378060798,0.7010447441718562,53.56653298007738,43.79412550695885,-22.024535253136094,42.6443137074356,31.049635048525193,4.474282865682559,24.407009506314495,41.249822706573255,19.164714771191786,46.79315705441688,47.20872335441792,42.81112805110696,47.831673223251464,33.50041019672806,42.17431393500156,31.122460513674984,68.59107887409719
TP2,-16.032924335296947,35.1913973922715,41.30016842477208,25.552125727351637,22.256574385036576,29.964045466186402,9.344994320270041,-22.056226751665644,61.17118084787799,1.120517410504556,-16.414221678200143,24.05429839245955,42.6846851729057,31.685172313015396,-5.849468816227857,41.995425651603654,45.73919124660687,38.96576101628488,16.686294416785998,-13.480361949575212,55.70822672269118,15.21761505331234,66.57385006839723,44.70116318716249,44.488862892864816,52.242066935120285,42.17511985758932,69.21324212560033,37.15590844525992,-6.288887358426994,7.4913902194769895,65.5097767114991,-2.2407627723910815,-2.383709637343563,56.50166649095204,14.384337559697803,5.405586192470436,3.1470599606591523,30.391107537149225,43.35602915921574,4.919422781343695,22.237995367635595,37.45813776737596,-5.3465114210297635,43.6742064814943,27.869457040791445,56.70850733004678,-8.100648231682511,31.304667279081908,37.345473048380434,64.86963060766689,35.43224098463235,31.331120919725134,28.560197206629894,-9.463818320142394
TP3,-28.086532135963946,28.71884193900751,49.586800817194124,27.727104467537632,67.92329372681237,53.788141872731444,3.633727750466341,16.616808258772434,20.474746232890332,2.649158479006657,61.21342592138075,49.75056529439065,41.30613299835139,16.8098410653336,-3.014713077423872,13.782723583536175,48.69559150136368,-56.29932292620301,51.199750900528045,63.612193440929715,32.10296278309904,11.204143811513314,44.30023988859798,40.85712298551514,16.03709871131317,48.04159143132891,33.48276888379752,10.916501341664295,29.871343712241,8.509337307359111,61.214878718427165,26.225197207178137,-46.62462517515217,32.35702694202275,0.22413752353348385,61.46227045679156,5.420408954838942,-0.49841085642771493,37.376997662188295,36.788915929889015,-26.27605265304327,13.957398218136746,62.08430293311545,-1.169350151508925,-10.42324231073592,35.1876956464428,-6.536098172020658,15.911353472469049,38.45988976557074,14.640942522388087,41.14901864290291,28.580700856785857,42.787522612412815,33.19728122769608,3.3841726449042455
TP4,-24.570738992636233,31.465765404861695,12.468563128289576,34.06605391067763,22.53746602397672,19.54244659924505,47.58582249126478,-4.024453501935544,21.08240899142775,46.56307042217608,-25.70638279937692,17.979925734023563,42.66957597763668,33.786195539295235,-2.493466626232564,15.33395943350082,43.50835415172885,10.371847762440037,62.57184403290284,11.30075148487334,35.344932409072854,-0.7549333086446203,28.32419728121771,39.868753636786245,40.93703485035346,46.85159104507883,46.65164390186826,8.27739945247027,36.90225837189624,38.519813507833284,23.583361851816544,21.68971827365398,-4.730988874602902,66.73581185426345,9.819193833676692,16.189381587191303,43.50469818979403,61.682420204944904,41.47870198726166,31.270139084685077,-26.180372461876075,26.950433393658553,28.91956804375542,55.82500739064845,43.84819002494404,38.99344341268546,-10.733861571186296,60.10562908795022,-29.76523016930579,32.432309058819335,-7.4174364436217735,26.064976909026527,31.116542066223207,20.834777003755292,3.1907351653606644
