,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Species,Sample_ID
peve_POR.216,0.5246989696028626,0.19215105843500374,-0.2954365680004955,0.23271689365440573,0.29540752744626225,0.40358855493759327,0.1224302611278433,0.28361840335323624,0.20638477397244864,-0.0899808070261281,0.5197981175669055,0.05161896323398409,0.6103780156236822,-0.004956489586207402,-0.04107572049550786,0.32149461042941435,0.2512542875939115,0.23591019351165962,0.5900119908528948,-0.1169754451288705,0.19527732348542623,-0.5375850865023667,0.20799987171266537,-0.09466469351163204,-0.46671072821207216,-0.23149528879284792,0.1563210249187296,-0.09946382546075583,0.056751492351977594,-0.12535935018455654,-0.14513214048421463,-0.10818933963989508,0.6284411286942184,0.721648223513753,-0.0297041420254744,-0.06180668999203306,-0.30322577549089336,-0.08652129244851237,-0.0843206956678902,0.25501959740836455,0.39581058446014616,-0.2809835672007151,0.165131812822838,-0.005680740258467594,-0.3858320540592856,-0.0837834674836177,0.054667531379805796,0.24817250990662057,-0.19098977553238364,-0.05200300893252169,-0.06568488262093722,0.2618241121392509,0.19015709650818952,-0.5146045215771762,-0.18457246678695988,peve,POR.216
peve_POR.245,0.342685191854887,0.1481689606969471,0.02747130477383827,0.10876959530944252,0.06788642979573445,-0.3851833305665625,-0.37798854452123953,0.2467914041757349,0.31173711590855246,0.0063666275828350265,0.06568242890553694,-0.09679803967186484,-0.29733289167590526,-0.19991444990586363,-0.009900511142629255,-0.03139822831471324,-0.0448640422018579,-0.512248014560432,0.22636063745239143,0.5003635125159756,0.23693364517247892,-0.1943236486871299,0.16969836366776034,0.12223579443981106,0.05932678032201796,0.14541601114488747,0.027340843289594272,0.6210584042044508,-0.12441154453193853,-0.047816267011475816,-0.05204435582084187,-0.04243157496050384,0.2742882497757613,-0.4347352638838125,-0.11832922224806422,0.18442024068218976,-0.019519562722421495,0.08471718331130083,0.0008391706955809638,0.00972858621149506,0.02390626454168691,-0.11701311405997925,0.07094868751601201,0.020982927264763418,0.46259942707705337,0.17026948820057142,0.27837581453023297,-0.17687796964961036,-0.21572277821246344,0.06225820201461461,-0.7289430280127303,0.19395685715303346,0.06445261413002175,-0.1345414322650356,-0.09344261376067428,peve,POR.245
peve_POR.260,0.08119147516147347,-0.29894346061276167,-0.07531435364511185,-0.05023251955027718,0.06405087190439405,-0.06672480952561664,-0.04945798556295347,0.05651537891986859,0.15419864537188271,-0.053023885423325756,0.16945852785557972,-0.016753300788623308,0.2043062220692649,-0.16348901065280222,-0.015556813028223196,0.08517601362465017,-0.24612051529264553,0.02701717882304718,0.16308449014747275,0.14335795812122837,0.20863737095672438,-0.04938147422825863,0.0804241488682306,0.05453979795648118,-0.046089939448174695,0.017392072613431717,-0.036847389406131824,0.08094187487091802,-0.04134897895016123,0.005353351646157355,-0.0825623763012258,0.07643139043276566,0.09665415545526347,0.1198630722592395,0.05191995923979344,0.00721772408589333,-0.05903077674077759,0.01577470976492567,0.23459202416583488,-0.276575595732864,0.09476535323881469,0.06746435491873275,-0.02031908461232673,0.00965453432777616,-0.004856821330596312,0.7632368319680951,0.03320973914369848,-0.05457879102526437,-0.05710844039537743,0.012798100723115494,-0.08310993711374638,-0.2913173334314634,0.07374992493191258,-0.10925219828821246,0.021148176025051996,peve,POR.260
peve_POR.262,0.2899484955793654,0.06781872797014557,-0.1269708380282982,0.24759998585441323,0.18009687601951985,-0.04316129974549563,0.11641026807595288,0.22451894386047613,0.10104687516699107,-0.09430158740480724,0.3343259912455871,-0.09250348558368986,0.2083675489367551,0.02930668671215324,-0.017368809083828995,0.015963117919244076,0.07152155228163304,0.12753297914526507,-0.35105229287062967,0.08109584705803162,-0.04153757505301862,-0.294989596324944,0.2998871883266421,0.08222093273326471,-0.16535178302469894,0.3321208170399133,0.8880397222448375,0.09970497907766414,0.04260123627816306,-0.0900038527870668,-0.19434948495261564,-0.1569960853471472,0.331965503800722,-0.11236904765278426,-0.09977922295995893,-0.06094965091238886,0.08043585770405619,0.02157898765468044,-0.0838706295046575,-0.13938771799113986,-0.14035628242861808,-0.1439142745054189,-0.1885007535945778,0.09623153776437432,-0.04088504791003716,0.032772234539265456,-0.05991016284466991,-0.08453514606696123,0.08634321612693494,-0.1199692398619558,-0.09255456733045714,-0.13237837185396203,-0.09390982339280232,-0.12713804327001693,-0.10810208196088893,peve,POR.262
peve_POR.69,0.15573580744488555,-0.08555825177156899,0.2962688210647282,-0.08628449995050567,0.43379147497842674,0.124072858924134,0.10234808650691296,0.14776818013737195,0.5075653701286785,-0.11603269016263376,0.26510215579988855,-0.1790309541452255,-0.22220422924859587,-0.15801149835744707,0.008343684649156304,-0.05982894395262245,0.5296281218560409,0.11249506330136749,0.045814470471512006,-0.28634321672814844,-0.0184272618012442,-0.10635745086505918,0.25918627594221394,0.013796781517935846,-0.04142755873943256,0.1563637355857206,-0.05440166452258672,-0.17476345788373407,0.01963221565905463,0.1322145987515774,-0.05363424376652772,-0.1411472161587613,0.178662878669233,0.13439097985486856,0.048599788363248964,-0.09160091889988367,-0.13838339569306302,-0.007966215072307775,-0.17447766127248426,0.24661846735521697,0.4303289952694744,0.06259854881559059,0.1915538204813364,-0.016325842776632692,-0.23527853466667953,-0.02725255763294784,-0.11901043819776767,0.8105099406472124,-0.09107083914773648,-0.15780496071499353,-0.2522090220659341,0.047223450488368804,-0.15213237816630534,0.13225332013096958,0.010137584747248365,peve,POR.69
peve_POR.72,-0.004729902847983246,-0.1722756963693355,-0.0013338516585799708,-0.20906422942077182,0.3195688730287924,-0.12501747921021522,0.005358383432935256,0.014629385718921254,-0.15421472108661088,-0.03110988234055768,-0.06204853417554906,-0.2204657169938148,-0.023638101357912885,-0.12539167781270255,0.10099243414197195,0.00381512057306503,0.32421111674530195,0.01981253851064862,-0.00041080490871107716,0.15394138643949026,-0.005046351571490817,0.0072674342568067535,-0.03442198703013875,-0.07811982925284057,0.4503284499494032,-0.09217169618854888,0.15977779222019306,-0.03194328226310694,-0.18560961427332054,0.05782136117878847,0.07288053792836335,0.008942908352201654,0.17894504767452785,-0.04136562380557313,0.04368657640647958,-0.039920859671239144,-0.012853826190114563,0.04437439972028964,-0.038645140294134225,-0.046563661170610844,0.01750056162685808,-0.3469913648898881,0.1144709160718937,-0.01550828384219593,-0.028269873519588512,-0.25062362485933887,-0.0030288684662445413,0.04057917136108565,0.01931119120378059,0.7585814948333867,0.0381044411626316,-0.2656921483244197,0.17637363394042327,0.11877467746391536,0.11363306552206556,peve,POR.72
peve_POR.73,0.28136228219552806,0.21586869848918225,-0.5652673946639561,-0.12036711806289134,-0.4253824425133928,-0.012756301712221496,0.03875161053373186,0.12960984023489333,-0.3270053845036882,-0.014808336162509659,-0.4656771426680295,0.2578487443446758,-0.2426946415674827,-0.10680442543945283,-0.030049650147016344,0.22523274940639168,0.42361218609233336,-0.7313792998465536,0.10205678208510371,-0.36785091751097576,0.08270485233242997,-0.05854905571516195,-0.24667821732353024,0.3184839616408817,0.1723869914135425,0.14644254347397165,-0.010358065279856958,0.0013834782182565817,0.06953338527064575,-0.002356155103492289,-0.17702041454135797,0.004168516790036822,0.16456799972586766,0.34987739481578517,0.02995186264052882,0.2891761206385257,-0.21442896257878039,0.016806521222042813,-0.17235857385759332,-0.215671677440273,0.07223270077042135,-0.03892953464782047,0.7051056585485693,-0.055095153811067055,-0.3674516599642168,0.11413108361877197,-0.009519368691339174,-0.06436628992976581,-0.057493931448776785,0.15774195441336802,0.30091630072238956,-0.18368982741542222,0.0037934312980680888,-0.015612836252309912,-0.0818692246837185,peve,POR.73
peve_POR.74,0.223573810557355,0.031659383074921305,-0.22437577811737697,0.17247184962771792,0.12724376190507744,-0.10109716735770377,-0.0592911281292644,0.1669005972059862,0.005399454285896781,-0.07351448348989383,0.12176668631562411,-0.055348948541667026,-0.10901712407307101,-0.010647161450681158,0.0050297688139159,0.06163075838826056,0.18768677378594095,-0.06250334416768796,-0.13384189578536182,0.3283478165586106,-0.2841679152059605,-0.2113768723345178,0.6916815815001582,-0.27190796074772283,0.559074182444725,0.2489348214890784,-0.07711604381562029,0.30510750901229433,0.07845624002918118,-0.11506963734933795,-0.14932182827074741,-0.08159355443754704,0.2531569756478206,0.030567065419336948,-0.1255629995638487,0.021448084802091386,-0.16765799299362233,0.07878948893739603,-0.047703998067637005,-0.08092233827378782,-0.13145863663827242,-0.10047194521843245,0.01696403153456753,-0.043722638408767195,0.01876533635049621,0.045442820337915225,-0.015143133472380403,-0.1447583510808998,-0.03665983424492815,0.06327292292094255,-0.2531651222397194,-0.11391600540338977,-0.103221242706358,-0.2571832271714756,-0.11110635056606866,peve,POR.74
peve_POR.83,-0.02159974150030851,0.2460626111649676,0.09421869267936372,-0.48890811449075006,0.40712511560167847,-0.11233465764216001,0.025411759569384577,0.3032943383081241,0.1947458105133933,-0.09040826199171247,0.1096736547597697,-0.25446522631091806,0.25919774976527066,-0.1475460420118335,0.12589777130070243,-0.06981526621600417,-0.05429913647276363,-0.13270476108952453,0.0840355161763732,-0.21801176557779992,0.24909685801286405,0.22368671212601499,-0.07384433855182015,-0.29473257505587513,0.26358412542667553,0.23600276872088008,0.07896845098311453,-0.16374216811944867,0.07624944295366716,0.16150542893269582,-0.18036425456926944,-0.003970634290545496,0.10050617772976778,0.09062300076510328,0.13072084741511197,-0.044039341994120955,0.06924559189971648,-0.0053444133318112505,-0.23632099240765236,-0.10340779838528326,0.3127063030436292,0.10137891789537375,-0.07067800765664785,0.0015067292270990816,-0.22767356065888023,0.21179557072965677,0.0007798427498364464,0.37819913949737805,-0.012282748068949346,-0.01248124194694946,-0.008864647734697924,0.2117790759275465,-0.09027275648815167,0.13251773627842017,0.3420615654936459,peve,POR.83
ptua_POC.219,-0.036224206530706037,-0.25827798298307364,-0.0015468849467750224,0.18215248693349712,0.2118166982421173,0.3357325483444953,0.5498462555819662,-0.1921408588246113,0.09179099224010041,0.031132826383539067,-0.20432347748089263,0.09993367597864129,-0.28817193428503585,-0.008722215426387493,0.0038614365078885565,-0.14905590361126939,-0.10458225769211783,0.09412385588571039,0.04153645344952955,0.13480925547118736,0.06467216138887592,-0.03204922680719271,-0.00457211716226203,-0.038023504455918754,0.05328408262921744,-0.4882462558806715,-0.016818151100667814,-0.1350839695893998,0.4123937302341563,-0.03934551914919515,-0.02771316494427275,0.13188080594045862,0.11534720097940111,-0.1088907346960677,-0.006806327881687794,0.8846305968304529,0.07951098582850137,-0.0756436597179818,0.02311392676318745,-0.21748037160392988,0.06098650962570071,0.01557475292223326,0.04604306315910046,0.23424870088941263,0.21532470582547578,-0.11022547837591183,-0.05317423483549563,-0.02743309497294574,0.06333044922678635,0.16573044288490837,0.27981788817148706,-0.3504494921980832,0.04699477102091887,-0.41520541982514775,0.010123258432602724,ptua,POC.219
ptua_POC.222,0.3193284955802229,-0.25080677178087896,0.08804959852382088,0.15583137480958326,-0.004361016204534086,-0.134592994872633,0.13356105536711693,0.2650725226095448,0.16500612798179898,0.023942922289862716,0.09200045936082005,-0.10181968381214325,0.14437437868602904,-0.13115069448617783,0.07576393254750097,-0.21342215916820986,0.012533597349971969,0.13830716862476589,-0.0006699024016507347,0.30342512711248476,-0.0071901470307982225,0.3305174866989776,0.08953410983018589,0.01815834285629407,0.1054496324826034,0.25418752812977163,0.11148091501382601,-0.1968741131061111,0.08278622377800834,0.03144124211972489,-0.06041693492714507,0.39621466130920296,-0.022019709620464505,0.031983939501537384,0.01695588557130165,0.08059263654225986,0.004596490132554838,-0.13129244039669014,0.09311262729528555,-0.1031000324276451,0.14058787728818345,0.1367542106489257,0.1018606905917686,0.04390699123222063,0.44944990850400984,-0.10465779024636167,0.030675005623094255,0.012945138419121646,-0.1790898766300644,-0.216342345718797,0.07367990908105368,-0.281010483384817,0.1808737747552363,-0.21149035571851493,-0.005347640232966477,ptua,POC.222
ptua_POC.255,0.35245765039502364,-0.09955422249330102,-0.019638411460803595,0.19465845894909747,-0.19702477219988593,0.5845180095912258,0.01545827088473348,0.37509419549459677,0.039841544012698474,0.019312297223514945,-0.3272765943673603,-0.03616223645855592,-0.11764044258930664,-0.028610648297744134,0.021521423184498182,-0.10440452791926379,-0.17879473552291716,0.04950275872396721,-0.05273976661039021,0.2515065895670982,0.4488576157360122,0.3952660260112059,0.08378653343497684,0.23630985142510363,-0.11110511978709808,0.0036391090924912006,0.055626551827367664,-0.10900642540421583,0.1738784055499689,0.004069363057039648,-0.06354800448601354,0.26917898728302475,-0.13279740625184197,0.019872202578160487,0.005382264856133859,-0.16224590450010698,0.04915150562901327,-0.12973655483060592,-0.0008865287882195802,-0.06315541472441705,0.09090594939062024,0.025990019802749714,0.08509024203809257,0.06724515390346127,0.0013589642423494758,-0.05569708283780583,0.030692646798006984,0.05316474351864515,-0.20938803235378545,0.08205894917101929,0.00790410677577252,0.009519341914133663,0.15921774494721844,-0.11646888263406752,-0.04301982477466811,ptua,POC.255
ptua_POC.259,0.16857837060192551,-0.1416179955284189,-0.05391886061460253,0.028150621806666314,-0.04859926442900597,0.1061901976252655,-0.0395871386129102,-0.07068489809439513,-0.12713910053582694,-0.0299732745761894,-0.21939209730344525,0.06803260937175458,0.1861033977866695,-0.0012529169077789306,0.03923827503986864,-0.43966177812181517,-0.05832061906579876,-0.08383223596789996,-0.19560979947497484,0.0065546416035335625,0.26252629707435016,0.019065872019871043,-0.060815592953301786,0.10670501069871982,-0.12268287202759416,0.05637955385603089,-0.11725862774013807,-0.11676326425453795,0.3913402532513326,0.06190313169436789,-0.016973149661291764,0.2745330732655385,0.02613197576037402,-0.0010323594885150078,0.10691813260920005,0.04249964188936141,0.033986813469130336,-0.005331499843982632,-0.25539496108156956,0.22776380926154546,0.026446158517770862,0.1706444220946132,0.15051844729044364,0.027017590142903163,-0.20548477396854334,0.12583591322025522,0.19813531606227716,0.06516076798226673,-0.05128299368719924,-0.05327078481708788,-0.03754806803625358,0.08739048648935392,0.1702010111222456,0.1553281886649201,0.06125253351507829,ptua,POC.259
ptua_POC.40,-0.00969549826395484,0.09720624594302804,0.03801697528781283,0.056650347979243246,-0.020400220043476143,-0.0329652799452712,-0.13445187619592175,-0.02058839388431454,0.029973696926798857,-0.03308322886946802,0.009923998465553937,-0.03631110087396508,0.024448159391488374,0.14614113104219228,0.1001426570481131,0.01672455673815544,0.01321857769226155,-0.04716462781008534,0.12295399040713226,0.04659679914022743,0.009212169161360624,-0.07946016207562308,0.005846410431014107,-0.03229681941669932,-0.1438225157869249,-0.22773177110410958,-0.07065154590623651,-0.15334079757285515,0.6440413464083703,-0.009215415259845011,0.08544374843103252,0.26436533558460285,0.07212718948813068,0.0714483874744867,0.019128515816859856,-0.005150968246091672,-0.03375102643774227,0.053817043828375405,0.27972258856705834,0.16447596118970054,0.10970764335050215,-0.4537751919119009,-0.13216976832259741,0.06908271211767546,-0.164346376125703,-0.16182071402146553,-0.07878651712451343,0.04817806584548265,-0.11410343416288894,0.26514489626701476,0.08770409657598499,-0.008304478338279228,-0.30451001766021146,0.1463810831664774,0.03863840367104835,ptua,POC.40
