,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Species,Sample_ID
peve_POR.260,0.029967119879527118,0.20287391118956927,-0.07711010862092718,-0.03629886275182834,0.03444659537415039,0.023245771914730855,-0.36065229668763615,0.02424816285041547,-0.007991643939349044,-0.0017440646505696264,0.005863843094716263,0.13884114191773203,-0.07568725793915862,0.0563704926267479,0.04595941692626437,0.01481768911831766,0.03434334905872447,-0.11378295346157444,0.028132022047127846,-0.0056284052098057175,0.11644330959028058,0.011494667503227278,0.1331825617848663,0.17124705988314995,-0.13675690497416604,peve,POR.260
peve_POR.262,-0.03098921447738624,0.08822932494119728,-0.13255481938857536,0.10586322861144173,-0.058042948471475043,-0.19005561172001295,-0.05167335678033388,0.2938620107633058,0.06784314702885352,0.15023100235323963,-0.12191450810855808,0.086533398756408,0.04999638973185569,-0.09549586248341323,-0.08891473068081289,0.08673349470057498,-0.12813160128204534,0.08749330793988161,-0.0031157197638334447,-0.2950404609853729,0.03146925026576261,-0.24384731083881803,-0.15246127405619234,0.34534188177462727,0.5104595234193476,peve,POR.262
peve_POR.69,-0.020447229295313063,0.38937142941332126,0.013565095921816737,0.029205957138544052,-0.004343693356929968,-0.14690282431851745,0.4826446325601478,0.273732572723546,0.03563239075521308,-0.03455020854840764,-0.03134818964711173,0.18289039936264695,-0.26166499768594553,0.021963044756137647,-0.007669494103319647,0.20839527696429128,0.08359017255701827,-0.09759605383710895,-0.07509908412985095,0.14611922016563725,-0.4946518129707517,-0.12354206658949388,0.2899937525233612,0.03297489663007494,-0.02290019867350194,peve,POR.69
peve_POR.72,-0.03212133678399065,0.417735536878898,0.03583817027683094,-0.027778217270475192,0.0026934846168740535,-0.006075240579935825,0.2482996253416448,-0.10136768904249963,0.006545368260281317,-0.04821461302564465,0.05241964165553968,0.004608338499094363,-0.39746441452738923,-0.044259076723853465,0.06403550100327261,-0.09003759441109539,0.18691043616749062,0.17835524481898674,0.04742355214279421,0.2768294046469688,-0.22302452629943642,-0.38692506747549676,-0.034591249028211056,-0.23329314621108097,0.22199381751273667,peve,POR.72
peve_POR.73,-0.08340054647651833,-0.061607293519153464,-0.09021503575770438,0.0017414724453793798,-0.09261289664120935,0.05121685032754335,-0.09173547083701404,0.16652234545504463,-0.01019598697087535,0.051148417648502864,-0.01891456018206238,-0.06008045196005548,0.43636027363371216,0.02999723979091818,-0.14939796990787044,-0.14786259422590395,-0.002330844318191785,-0.1566590849674173,-0.032438774986839884,0.3394242297671684,0.07146057961084985,0.336975369573132,-0.4868244287667462,0.2305878969683566,-0.32792804812587034,peve,POR.73
peve_POR.74,-0.029893551232872052,0.21350745094372311,-0.06209905729552374,0.07460158822661017,-0.07419369433741083,0.07269612577504277,-0.16813533511639567,0.1484272408402646,0.02199158994928534,0.05286435063826699,-0.05855405032112872,0.05120307286916082,-0.07637820689315711,-0.0748761102095241,-0.035862936302168975,-0.12688123049774994,-0.08445318453255353,0.18625160821160172,0.017785728954982677,0.0706237225790796,0.1950773399000208,-0.2633118906114539,-0.21602683069394074,-0.13733511296176326,0.4270749990069009,peve,POR.74
peve_POR.83,-0.051217576049323435,0.30094837293370663,0.0014366828381502902,0.011850775829381517,0.058032629798589176,-0.015540916834731067,0.31363178660451596,-0.04857971133478862,-0.02630669138006781,0.04215198293480029,0.04143104702492548,0.09907586188244236,-0.011875652752538823,0.06816843533548042,-0.017636441793646117,0.02712781056621734,0.30298120873200374,-0.08314491861368316,0.006802352984480596,0.34591628823418796,-0.4305087602278045,-0.09099556334064848,0.07410815284744517,-0.18411697532032362,0.06248883888381749,peve,POR.83
ptua_POC.219,0.2965443386810738,-0.1661518460639253,0.752500044333268,0.3176145319901942,0.09770482694368185,0.20525286679964116,-0.005050234317477251,-0.03571926987684347,-0.1197683956202897,0.2686657406506898,0.04210087767885382,-0.08605862944992447,0.25182461472772893,0.14003742651394396,-0.37758934225836005,-0.047913574964744333,0.04038129705059764,-0.34511609829314516,0.016971135562106002,-0.193119333576205,0.09105776413752878,0.25654754785505013,-0.0418681762002345,0.17768881834691247,0.20592817595962523,ptua,POC.219
ptua_POC.222,0.16763644331579622,0.10898253431788868,0.11938888309936346,0.2950857140923477,0.06298509024436351,0.2855655916872351,0.03884756253930005,-0.05131820339850785,-0.3176440492167219,0.3917368756034382,0.042107118071842586,0.03501724869503566,0.00587362494550742,0.3442909272005827,-0.3779050767931326,-0.12421457283082636,0.14064024535997116,-0.11959237646871784,0.10778480069680885,-0.11346578285646865,0.1022129707818545,0.18051082077699387,0.03131770009312015,0.051481051688245585,0.12134642572283008,ptua,POC.222
ptua_POC.255,0.1320958480498368,0.137686638542726,0.43547376475198674,0.11988618845522621,-0.007814174817876239,0.2199559688191243,0.05193571025526159,0.13240988803618056,-0.35590776411505,0.27895514889367834,-0.0474195741719502,-0.16750818796473507,-0.13833701855113886,0.4787486850390402,-0.24451786262649644,-0.031404964066672064,0.0379696697594355,-0.13151923012396347,0.007829482378616111,-0.13914413532372835,0.06352209049272772,0.09075344064952948,-0.008052796617555954,0.13635564728634658,0.17635375723186056,ptua,POC.255
ptua_POC.259,0.04684032125398796,0.06722036291667394,0.22474863647546872,0.011546449331505795,0.0021176594141395417,0.34412820207329653,-0.06115978697746664,-0.08078369454107023,-0.09797561809358933,-0.10319568676655552,0.05017619720296627,-0.1432431603041015,-0.009139465451025286,0.1588822637216818,0.039108422651810575,-0.035125600000379335,0.1284812602646035,-0.16788766689179874,0.036083595857773786,-0.024668317019130144,0.022082497584133012,-0.027288630782003085,-0.1673376352017271,-0.10892173187054122,-0.04550713859361342,ptua,POC.259
ptua_POC.40,0.0998811938675155,0.2684862101527013,-0.022035905861300685,0.08246533560014972,0.03998554950120721,0.29794316363403944,0.192951024115757,-0.011530565668016607,0.03824446613442761,0.21126914599257493,-0.03341073125192628,-0.03314087254018588,-0.4704577438687406,-0.08059586674743364,-0.19794553454296712,-0.05832663944769908,0.026132350238714897,0.4190416238515296,0.012889151262410126,0.014170766501701343,-0.0714418605727633,-0.12731711807245108,-0.002891526677004591,0.014234626310030783,-0.11738359954074865,ptua,POC.40
ptua_POC.42,-0.7894929529660383,0.11664025033207562,-0.029723933987414217,0.6396560635395918,0.017844841575007285,0.19586953258380996,-0.016762969760727414,0.0026675444819524454,0.06108398835082504,-0.03558087245717273,-0.00926759072575961,0.05854360523533792,-0.08133779312731165,-0.10769120103073368,-0.07200785831163604,-0.04003178247616887,0.07972678810935109,0.49613349466956314,0.005530699734189675,0.14323172079643112,-0.012376864972694928,-0.22314634756082583,-0.11603208164081924,-0.2478017483710028,-0.20067502134307633,ptua,POC.42
ptua_POC.52,-0.06260602968182369,0.11314355011169931,0.18470666628260257,0.07638556632769816,-0.014170071060998634,0.3419697260261406,0.15421594756388976,0.05030110006241273,-0.213814229996379,0.2892663328408994,0.23699213693316,-0.12554779707251246,-0.10903648118413035,-0.6511509018670595,-0.2980573963129568,-0.14030997588638564,0.24183412465332516,0.14543067929359252,0.01592267053281948,0.005980862707449243,0.10267298195314493,-0.014589925860013004,-0.0002856871429927611,0.022712804416511103,-0.0021173982098789553,ptua,POC.52
ptua_POC.53,0.1316491214590519,0.17658673861796573,0.08144443453580494,0.419141676377498,0.10308995864876191,0.25601869788039183,0.19345240901313368,-0.10491566796665824,0.06923830435753453,0.37055024512759693,-0.00418526043641313,0.04861614139803027,-0.1758265727492025,-0.04142008717659514,-0.42480135239710887,-0.061180338428197166,0.0611516977894899,0.07991740044376068,0.06673581836781355,-0.11594570553168651,-0.03167809645669503,0.04554533739248312,-0.061785909918380795,0.14119619148638277,0.12916059045290693,ptua,POC.53
ptua_POC.57,0.2541807162305057,0.1399179724761539,0.04454671989534683,0.333903996390238,-0.003717010657409656,0.1590175265844303,0.16329940547556607,-0.016203021621207434,0.020082767556398762,0.33888589655089313,-0.06672167660309206,0.06439581821628845,-0.23111295596805334,-0.06597216383914813,-0.4349379044583821,-0.19255989797199718,0.03739251302084298,0.07930454825994665,-0.007509590744792643,-0.1434218093920888,0.02991884998945664,0.14495841676690177,-0.008461987644823758,0.2681628193599042,0.1921597031465281,ptua,POC.57
