Iteration,Loss
1,1406708.773038827
2,1141631.008534142
3,936397.941071561
4,814812.2966496896
5,746695.9806810869
6,709918.774321469
7,690036.5527437823
8,677965.0103417283
9,669908.6071366863
10,664439.7176500458
11,660493.0986777373
12,657275.3223136165
13,654572.9417203786
14,652254.4130611653
15,650232.7199734796
16,648447.1104169696
17,646913.7029814665
18,645518.7684314987
19,644242.3750132392
20,643068.5655126994
21,641984.3794394073
22,640979.0496747968
23,640043.5354833251
24,639170.0305579028
25,638352.0378674907
26,637583.8835701908
27,636861.1157576481
28,636179.0930657247
29,635533.991652158
30,634922.6172245124
31,634341.9446632533
32,633789.2877437037
33,633262.2572444283
34,632758.7094096268
35,632276.7222143008
36,631814.5847572314
37,631370.7922400812
38,630943.9789944297
39,630532.9022189156
40,630136.426844488
41,629753.559126736
42,629383.3841162738
43,629073.9514537136
44,628783.0689970561
45,628500.4657237476
46,628225.4797345357
47,627957.601549649
48,627696.4150432044
49,627441.5516380223
50,627192.6670451044
51,626949.4511964085
52,626711.631962616
53,626478.9405641264
54,626251.1570029868
55,626028.060736517
56,625809.458365596
57,625595.1525465577
58,625384.9682266747
59,625178.7380834785
60,624976.3129873272
61,624777.5459217693
62,624582.3023521423
63,624390.4577081987
64,624201.8918474568
65,624016.4994025087
66,623834.2007760226
67,623654.8836961557
68,623478.4585823145
69,623304.8390956341
70,623133.9533047847
71,622965.7338658563
72,622800.1069253966
73,622637.0023561508
74,622476.3509685464
75,622318.0836496716
76,622162.1420617066
77,622008.4652696977
78,621856.9967417435
79,621707.6815099564
80,621560.4735876522
81,621415.3195758266
82,621272.1620829516
83,621130.9521210564
84,620991.6545507108
85,620854.2212467758
86,620718.6100100375
87,620584.7803992298
88,620452.6920407285
89,620322.3058566055
90,620193.5830042869
91,620066.4854696644
92,619940.9792364246
93,619817.0292653074
94,619694.5377616928
95,619573.5555005632
96,619454.0442114805
97,619335.9798729117
98,619219.3279516022
99,619104.0573287543
100,618990.1404377413
