,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
OG_00001,0.017187458883827233,0.404996940321224,0.07672168922919047,0.08715668040902033,0.03166177515307877,0.05852198248150365,0.088115035833371,0.10049271724708465,0.02434421523350304,0.02749795296307188,0.8389847002282673,0.22942102947975077,0.23820094162671948,0.19016359314653247,0.038257293518533526,0.10246031442839422,0.821384206638529,0.2685510848670192,0.07326913402873818,0.45778872969782436,0.1578266216035717,0.4393920075695566,0.18478139131969726,0.14666441621894813,0.38259526407770356,0.21642569710889437,0.0412005797869991,0.07639301125525357,0.04056471181285846,0.05377343855830703,0.1415042583541533,0.030148286262387757,0.3479830128146645,0.03867513658546495,0.04270701687025592
OG_00002,0.048492385619155615,0.22297157234822498,0.044699215266099504,0.04947911282737664,0.02264541128976905,0.04243863919854811,0.1651943393707746,0.08580039834700563,0.018146333480908994,0.04242698008070643,0.33587493120717515,0.20977508401666303,0.18238987976448312,0.12677289848115383,0.03963783022666215,0.10166631449338805,0.44224588737138276,0.726847543700636,0.10587495090861558,0.3128776289564909,0.14264940423951522,0.6317464433200521,0.14237714211087113,0.08925732293610862,0.2951889529089478,0.11623034786902131,0.02807016567880855,0.0790619690997132,0.07595040051564553,0.05786058488145649,0.05584566790162104,0.021020437928570158,0.32626958661002664,0.02816922455397081,0.050728818472267956
OG_00003,0.06437063153248783,0.28723656780208795,0.040472885823719544,0.07973260807977554,0.01876336273917622,0.07714888622054385,0.15917767364908286,0.07192474128701905,0.034213096681503276,0.03163575401389718,0.5681955896383046,0.0826526577541143,0.21539827151853294,0.22318298039706957,0.028545097828675006,0.08706931800136863,0.7633700324570026,0.37933199094013104,0.03943920930602654,0.14050574742073252,0.23067205492322349,0.2831186155181469,0.1103729214331052,0.1465079970846065,0.26935295556483685,0.17728705638144096,0.05574038780651302,0.13890417022384088,0.05184048552175673,0.05846705370266295,0.08993552841182255,0.016066199851145067,0.2174521986201513,0.04094602330503962,0.06293036433105242
OG_00004,0.07647679743355133,0.23784947515342264,0.04575776466448534,0.05493510329509932,0.013526544401876702,0.1065533488937046,0.08654731980787167,0.06348595427782126,0.02418945952060334,0.03860066642894198,0.6172572191799514,0.19150038675440334,0.14505762704472216,0.12053294307758446,0.037121731310490964,0.11554223461462905,0.5447024505103496,0.6058062352389878,0.052150751785665465,0.3546769340764057,0.2611307135128459,0.5725629884655232,0.1294877371394807,0.11863951476641975,0.2677512426490683,0.16042070564398983,0.038391751789689815,0.13651773717079368,0.04079274098942351,0.0641328438359183,0.10529218623951607,0.015942728478592013,0.30087507037621186,0.0398326400943274,0.05813060352424448
OG_00005,0.05900732741401486,0.1955313311942807,0.03989486820064166,0.04589211468189966,0.01679972737733485,0.07576711413379963,0.07590222832928877,0.058465620699773,0.015269814155257523,0.02590368890576976,0.6151471845650994,0.13639310189798665,0.15184260824999282,0.13189407827942118,0.03392687120730223,0.06887949902871866,0.44639826853556114,0.4679884432302521,0.05066558901295499,0.31119593323201084,0.19804373248608473,0.38434131929789545,0.12935908287345205,0.05825233407317905,0.22761875120170025,0.18938393844272564,0.026555013070374427,0.0961309981952721,0.044253211005147876,0.008903665270260812,0.09781878819609896,0.01673269549043827,0.28588966756102596,0.02387811422964895,0.034240433181692016
OG_00006,0.07540017891561172,0.1366009584187641,0.03963322327938906,0.05688680321425442,0.010221208047655257,0.07600060177693294,0.057791671142351356,0.052241465109084534,0.0,0.01623227573189286,0.43398359900939576,0.16711729369324788,0.12995870061476406,0.07692641069843054,0.041983097299534436,0.07789929390289935,0.30188023782081286,0.4674475451185721,0.046319144503738995,0.3161318224526975,0.22417889965291363,0.37040927907051074,0.13708573288708778,0.08010931253115136,0.2777335961549451,0.22837788236086481,0.013020123533998604,0.11704216693177978,0.01811642496604257,0.01034222659123186,0.07935481509676635,0.006141597307198314,0.21405988087661457,0.0455256819708291,0.019784546650293715
OG_00007,0.0745186680107764,0.3074201205640993,0.05601477818730446,0.07990793077993393,0.03035881417390084,0.08068182604927564,0.12251226819254,0.08627021307975752,0.014774880858228838,0.03095899477068259,0.6783839069183755,0.21789425404781804,0.21276418941023162,0.22015535436788614,0.042630294515023925,0.10719273300752863,0.483949370481579,0.5276008651442398,0.08224838933868747,0.3931959749179211,0.2034276256326246,0.32584258147952355,0.18244594721426294,0.0559152714244241,0.3603786925573215,0.3204038486031546,0.04085230988321146,0.09893385261137749,0.05937040750193894,0.0,0.1226266041256281,0.017617799370572697,0.34006552555091873,0.028970730341434787,0.05591842248532679
OG_00008,0.027971607778627842,0.12308305749975786,0.03921603825811944,0.0773021642718026,0.01870350422205469,0.037326530136766956,0.183192664957477,0.0553292612728644,0.025270994876131863,0.024331148426251555,0.3567303156894765,0.15291467801258976,0.12440221574746398,0.23707602990662874,0.06035504091534708,0.10147276573320119,0.12898213436125103,0.5837262043354272,0.07626122064415859,0.2269353282113724,0.10896350862393867,0.15483673814074903,0.16423446083174417,0.07467108102559014,0.25349329018922445,0.29528809209150086,0.03410233777033566,0.08698137537815068,0.08991187398936475,0.053812609847058004,0.059060156754762505,0.019451982868439695,0.2772576716575836,0.044086169838485366,0.07159180667868491
OG_00009,0.05065824854897983,0.21123781499086233,0.06107250581032453,0.08471653195329726,0.037627451918894675,0.04942883311220806,0.1642038205836057,0.09197987556759245,0.03531226577690031,0.032277232319912225,0.46993451258571706,0.19764863439616623,0.17178085296835877,0.25499121181932527,0.07036957768313495,0.11876579093305918,0.4567255798368737,0.6203099458984852,0.07171540796116237,0.3984780371936802,0.11236229813866894,0.40219688362447586,0.19359511290282186,0.16359207988316388,0.3246440557519563,0.28108989196233364,0.02524965365224554,0.04192657633415266,0.055713430355065714,0.05583376606749995,0.06975646955564098,0.016046726646087053,0.306049325063122,0.042749736424180076,0.05146141851710331
OG_00010,0.03203829337059672,0.20289523087382902,0.021828790272392488,0.06500362998535696,0.015604745268568178,0.03290196397721598,0.08382240301838924,0.054239149866755196,0.018252938582891006,0.017269358529835296,0.22886519742770312,0.22257938858176762,0.08230539673035801,0.0,0.0044450976625804075,0.10708000789407929,0.3494892634001038,0.6040802627007124,0.08942595449519423,0.23127132874537268,0.1289724948207683,0.6706800341359123,0.12355793126947189,0.05731818133623346,0.26505646218350626,0.0,0.025488473709422536,0.04674590760756788,0.0359443238022015,0.03500823794060934,0.042479580371001434,0.004579098759885358,0.16902034204041155,0.012996898828363568,0.011604777604640515
