,Component_1,Component_2,Component_3,Component_4,Component_5
TP1,9.116463151622053,9.540049976357192,-3.726633283052808,11.928851242487347,7.241919629642328
TP2,13.098780233222001,12.181875513810525,7.402371595213023,12.88926857358502,-2.0395047925548235
TP3,7.9634803640325185,7.15502186408642,5.318624817994478,5.5778072093168465,-1.5070124670304013
TP4,12.359662441206579,12.068824626482577,-1.4419480713433153,14.00349992142109,5.64745413253119
