Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118
1--1A1_R1_001 - polya	0.14321532073902665	0.17493721030841994	0.2059208765750347	0.23858725772298278	0.2701028790165997	0.30290496297755853	0.3352076605866378	0.365501956563158	0.39703929030685664	0.44851136728183466	0.5166341794132319	0.5821840662099453	0.6445747915197684	0.7063114292708796	0.7660125248268297	0.8296897128039946	0.8911006638038801	0.9606510695281505	1.0229006639124423	1.0833996920088955	1.1449897707219554	1.2072339369937266	1.2629426557909005	1.3190937657584891	1.3746342130675295	1.4274606041163547	1.4794727782871155	1.5307874399990014	1.586672572453089	1.6398680751533035	1.6937339497497912	1.752270715170109	1.8082969785497278	1.875081760944839	1.9437283859344578	2.000465732054253	2.0561093135011816	2.1147600692844284	2.1801606829868296	2.2386540235069843	2.289482869148291	2.344648776693422	2.40142411960086	2.451731866440206	2.506105269557354	2.549934564103566	2.5953895783496472	2.641710376542737	2.687447652639881	2.7318984660696826	2.7849691221819275	2.8304539910468716	2.8844528544001093	2.9336152694976443	2.977585694969388	3.025182099604779	3.071839440774136	3.113999590720316	3.1573973503211543	3.1953479990077414	3.232972960943102	3.2766339840011813	3.3170299973782216	3.3558789986869395
1--1A1_R1_001 - polyg	0.001101906841647302	0.0013461719050666546	0.0015252996182408465	0.0017044273314150383	0.0018835550445892304	0.0020789670953247122	0.0021766731206924535	0.0023883695089892258	0.0026489189099698687	0.0031428771493290037	0.003636835388688139	0.004255640216017166	0.004733314117815011	0.0052815534823784475	0.005905786422227903	0.006451311730531125	0.007083686839161226	0.011323042717617103	0.012234965621049351	0.0134535768818859	0.014566339948574062	0.01564382028387943	0.01665344921267942	0.017508376934647154	0.018319879756451447	0.01934307896655251	0.021386763330494434	0.028652291939090066	0.03907426797831577	0.09298085341870668	0.1836574730724908	0.21614744056352492	0.24304645215851609	0.2627966395641008	0.2798137723156491	0.2956665749315651	0.3071524610247951	0.31588629407016705	0.3203509166182208	0.3219467816992272	0.3231572507912831	0.32434057932073684	0.3253909190934401	0.3263354106719949	0.3272364773503863	0.32815111431007876	0.3291417448450572	0.33015951594263787	0.33128042117810663	0.33239861235731527	0.3334570942987991	0.3343473047521497	0.33526194171184215	0.3362688565843819	0.337330052582126	0.3382854003857217	0.3393411682709453	0.3403616534247862	0.34129257472203994	0.3425383265454786	0.3436592317809474	0.34481541974779906	0.34615344948408505	0.34735577640736026
1--1A1_R2_001 - polya	0.048853012683870524	0.0564686545500339	0.06436113015473921	0.07216675595911763	0.07936986127372832	0.08739261157892395	0.0945740044434529	0.10223849932230016	0.10907792109804203	0.12147301603844407	0.13916866285504606	0.15518973695909538	0.1703287427785748	0.18750600484947572	0.204384720731753	0.22076947837467115	0.2361473211450495	0.2564566041402385	0.2742743834885502	0.2904881555870748	0.3075622835200875	0.3240121785132508	0.3422967755383195	0.3613005974723451	0.37661873100499876	0.3918527287935857	0.4060716695408522	0.4205023066764155	0.4360918458350907	0.4503297849761787	0.4648011329556453	0.48104747372929246	0.4964063181058493	0.5136704299770771	0.5302560277832511	0.5446486681311714	0.5582352337698079	0.5734610893896142	0.5912490141190635	0.6066349990582225	0.621258334188261	0.6355478403982933	0.6504398670980931	0.6652097612661833	0.6806445992180261	0.6952217953916411	0.711275438170813	0.7259964793262192	0.7394636264894062	0.7536445704490298	0.7668565963237565	0.7798867804290488	0.7953813276186166	0.8086883454624507	0.821843376155713	0.8357393442080139	0.8494751829409622	0.8616612955493277	0.8747376186110437	0.8876158155657641	0.9009744004785424	0.9126638407912886	0.9240465927466304	0.9352583591575786
1--1A1_R2_001 - polyg	0.4787486680768903	0.4794108978043828	0.48014912110716124	0.4806485074590408	0.4812727403988903	0.48181012353841285	0.48238550346557846	0.4831128705433161	0.4841496400347182	0.485875779816215	0.48762634610405364	0.4884921300510623	0.48930363287286655	0.4899360079814966	0.4904842473460601	0.49107048349826654	0.4916702899317741	0.49214524977731167	0.49266634857927294	0.4932498706752192	0.4938985301214106	0.49447933816109657	0.49502757752566007	0.4957278040407955	0.4964253164996708	0.497109258677245	0.49783662575498255	0.4985775631140213	0.4993782097107847	0.499999728594374	0.5006212474779632	0.5015087438750536	0.5085652901516127	0.5216388991570684	0.5513388168126014	0.5733688114767669	0.5899299827765989	0.608548408721674	0.6211470578815923	0.6315934604271599	0.6379144974572006	0.6395266468757684	0.6409135296247384	0.6419720115662222	0.6429979248325834	0.6441351144056136	0.645215308797179	0.6461652284882544	0.6471015778980286	0.6482387674710587	0.6503231626789039	0.652787525763179	0.6554690133482715	0.6579930856702715	0.6606230061864198	0.6633072078277725	0.6663333805579124	0.6693378408379703	0.6725431412812842	0.6763048232579423	0.6799552289279315	0.6839964586993916	0.688607640285497	0.6939733295119421
10--1B2_R1_001 - polya	0.15189592676030406	0.16739444907838907	0.18366884369811207	0.20140036434774047	0.21892845506462236	0.23667416850025635	0.25317091676739994	0.2714417632852401	0.2882176363438267	0.3136889562951606	0.3482531211473978	0.3815612244381419	0.41344531819966024	0.44507630727741254	0.47740747379810644	0.5082578596455523	0.5369012672691316	0.571070399577547	0.5998770242401904	0.626121851028828	0.6516830586248639	0.6765937635289776	0.7009201987425286	0.7247309627312105	0.7478581075272908	0.7735730703050536	0.7937788666483201	0.81179424301806	0.8342424995502069	0.8515458711553339	0.8686481782920487	0.8882531466944126	0.9087475296864591	0.9292892219651909	0.9494240543784296	0.9648705364811607	0.9821265987996025	1.0042980960046408	1.023254927179417	1.042410457358271	1.0602011146162562	1.0753897611065528	1.0940083308815294	1.1063276691343664	1.1179279062295875	1.1306801244555944	1.141646417109233	1.1520828457519974	1.1631603152293466	1.175564810198217	1.1948882883448038	1.2092986970691282	1.2292608505859657	1.2445819630789812	1.2576180370250993	1.2721963937171563	1.2855967491707512	1.2978782399942395	1.3084447691753882	1.3182803698772498	1.3300769405122148	1.3422354271903219	1.353357840490022	1.3651875276256666
10--1B2_R1_001 - polyg	0.0021998818308637176	0.002332347833582393	0.0025452396236659786	0.002677705626384654	0.0028527499871200466	0.0030703727058721563	0.003202838708590832	0.003358959354652128	0.003444116070685562	0.00368302796844603	0.003907747080200926	0.004101715155610416	0.004492016770763656	0.004856298278240013	0.005144884927019985	0.005703134509905831	0.009244234618296139	0.08615257651815855	0.09822827194456638	0.10237729638686205	0.10511177315726898	0.1076546473166007	0.11024956169128619	0.11245890537948694	0.11521703679323651	0.11798463006432312	0.15534240829532386	0.25519811970186257	0.34478061950470107	0.6174879062087715	0.8428078459045698	0.9008941880967091	0.9354701802706176	0.9618096256326257	0.9848184972119928	1.0020532703514262	1.0142212188868702	1.0220887532626257	1.0251898770048435	1.0261147735595397	1.0269095695758519	1.0275411485530999	1.0281940167093562	1.0288161338292672	1.0293530942331446	1.0299302675307045	1.0303962640045543	1.030963975444777	1.0315387832780027	1.032137245754571	1.0327972103038303	1.0333105160643652	1.0337575888235406	1.0342779909770783	1.0347818348802762	1.0352975061051453	1.0359030649747163	1.0364281980569223	1.0369604275321316	1.0375470626870285	1.0381455251635967	1.0387226984611568	1.0393708356887443	1.0400473584883434
10--1B2_R2_001 - polya	0.4094334906887518	0.41697459098637923	0.4247664305034385	0.43331994953613007	0.4402365672495123	0.449286833792399	0.4558817483563216	0.4625807433509518	0.46790776903170994	0.4769154572165799	0.48996808941303793	0.5011141573560808	0.5104057012610621	0.5222353883967068	0.5352667314141564	0.5466327875402857	0.5561656088073618	0.5696582173699926	0.5815210210063169	0.5915127423542397	0.6012371662323911	0.6104506498143418	0.6231058840026438	0.6364612956338874	0.6464199004811307	0.6559148743188586	0.6650905104714612	0.6745736569875178	0.6834133972046551	0.6909284773946056	0.6984459230488905	0.7061123929562338	0.7135115653938056	0.7212016899444915	0.7292773851816622	0.73721824895178	0.744648172425697	0.7542685158731408	0.7648799888766404	0.7729391258634714	0.781149652567695	0.7895375890969882	0.7977291920865378	0.8068031132727671	0.815756395777949	0.8239006894808132	0.8345571063066638	0.8431413763757007	0.851519851047657	0.8601466994747109	0.867332980122199	0.8742732524789238	0.8817339269891864	0.8891425612840951	0.895387387126547	0.9025192620943472	0.9092490081253226	0.914822042096844	0.9210739643322987	0.9280662769043775	0.9356617828816929	0.9423938943770027	0.9490408491562792	0.9556807075425526
10--1B2_R2_001 - polyg	0.8836617804216099	0.8844518455092535	0.8851189064515154	0.8857481199644291	0.8864435664787021	0.8872951336390364	0.8884589420914935	0.8899349918360729	0.8923524963856888	0.8960331588898005	0.8995056605324973	0.9004187297655224	0.9008137623093442	0.9013294335342132	0.9018924140457677	0.902356045055283	0.9027155956340909	0.902878812673155	0.9031532065359293	0.9034134076126982	0.9037019942614781	0.9041041231983027	0.9044447500624364	0.9047427985685534	0.9049982687166538	0.9053105100087764	0.9055849038715507	0.9059278962000188	0.9062354065634728	0.9064932421759073	0.9068244071827041	0.9090976184079299	0.9880378941709235	1.0571331073747183	1.0999125298598478	1.1331473037562296	1.1600379023081206	1.1871130070780844	1.2046245395446262	1.2188102291571958	1.2258711401949682	1.2279243632371077	1.229558899092083	1.2309568885136317	1.2321774681101108	1.2333531038842391	1.2342803659032697	1.2352170897796375	1.2361206971553256	1.237296332929454	1.23940869257995	1.2419704904539557	1.244726256403371	1.2469758129852542	1.2497292134703355	1.2525748670644525	1.2552099943328205	1.2582732706456898	1.2611520407404868	1.2645535784531556	1.2680142527741811	1.2718675941746942	1.2762673578364214	1.2813602025480875
102--2F1_R1_001 - polya	0.06338935821151517	0.0687456316925203	0.07377604823171524	0.07943781259566744	0.08458024245860964	0.09035062580316523	0.09571368797045808	0.10180313957053616	0.10702363932578705	0.11503428914528777	0.12741855010564723	0.13733512360042321	0.14761149746844796	0.1601637784144283	0.17540947064505857	0.18778015423284264	0.19742178593296628	0.21609237039574747	0.22665386908785617	0.23544352065887186	0.24729147540250207	0.26133726733177914	0.2730070190603569	0.28744316045117746	0.2970949751807327	0.308796973169177	0.31991174979373427	0.32892542801224445	0.34089897345219733	0.3505949146426227	0.3587752816193162	0.3712885276191422	0.384467064875164	0.40090926306400365	0.4172292648996644	0.4262395487750308	0.43891063173104605	0.4588574892159173	0.47527592700274984	0.4955757961745821	0.5105669126694231	0.5231735031057052	0.5427249196143171	0.5511191302090735	0.5592265188081742	0.5667025595825175	0.5726002307949678	0.5782297488990533	0.585766887849986	0.5944682864992614	0.6140214001794453	0.6258082567464862	0.6476237001320502	0.6612384104820574	0.6703963482841817	0.6806014409461854	0.6887580475208719	0.6969927239878672	0.7034945882799237	0.7093413443452161	0.7184941906326244	0.7290013798344315	0.7374108649733353	0.746599351863754
