,0,1,2,3,4,5,6,7
OG_00001,0.4232592400266207,1.346601725863132,5.45724425190299,2.8219983809518063,2.349923401370794,1.3206662200900319,1.5686197344312756,2.7084658524168246
OG_00002,0.26391766759883184,0.7820713253798424,2.339256449157351,4.074632885807234,2.006045264490386,1.5354348935298119,0.6276718365954186,3.170593091015002
OG_00003,0.07932750625582088,0.7491544606478585,3.3073660877808635,0.7241432802559546,1.5760187409598072,1.4357891662687814,0.6969433489458536,1.5717578125414584
OG_00004,0.0876115355189783,0.9414103358360919,3.2054266604138006,2.133716773044558,1.791966585552447,1.5162317495823194,0.9441464689310884,2.765156119076625
OG_00005,0.48691646181485615,0.8164181090560805,2.79971226774136,1.6251298091283424,1.3170731318109008,0.9168866121587138,0.86017552760897,1.9584346572899005
OG_00006,0.43501194253799613,0.5736061039989365,1.6155978761036944,1.3924205244536871,1.3396459352340844,1.0651722504900067,0.7605327113367392,1.8249633511598
OG_00007,0.7123262216103463,1.2503231961017396,4.207915179634561,2.1548854278115868,2.2516323203512645,1.496031188774203,1.3404816543866138,2.449466487170923
OG_00008,0.21494775364560828,0.7959379845468539,1.822233797342369,1.9555730006074776,1.6523979660469037,1.3342069529833112,0.5395782092465969,1.393290627598933
OG_00009,0.37228584334311704,0.9898591035560441,3.382752558963869,2.9601839758956014,2.4513955237976077,1.9117345006843816,1.0545878462655274,2.4256177940169916
OG_00010,0.26520484992332455,0.21031609587495206,0.688360073868428,3.7215044733302127,1.0246431778314133,0.6617417001234441,0.2789223244821626,2.731734034732459
OG_00011,0.2870082555212994,0.6894192033870008,2.408896921936039,0.14220408587140113,0.6550229630645034,0.10277554221658179,0.7704431545309113,0.30269900731817106
OG_00012,0.3852159734219558,0.6990843438148939,2.8620327232896283,2.206009166582189,2.2455297066169755,2.0949727571828953,0.9117333829640636,2.1590701603035263
OG_00013,0.1436130380154458,0.9087171437409295,3.2018643917672116,1.451082508882653,2.329478118727805,2.30727673035645,0.9268938420102008,2.0833567185166992
OG_00014,0.16788823890543672,0.8948290855216222,2.786699597666248,1.990122375271429,1.802963174377808,1.621070963439892,0.8235858813110688,2.1527022268662543
OG_00015,0.4933746389468404,0.35897708019738617,1.6421936226740301,2.705130851732047,1.0727719910244404,1.0163288263074584,0.6078217870996114,1.6239948490396365
OG_00016,0.42230040934583496,0.9806897271481467,4.575102265317323,3.2053698375672237,2.6340569836740113,2.313482028413285,1.325318414505043,2.3883246541044043
OG_00017,0.6661124106064512,0.6621763795261604,2.296873829846891,2.54879419127497,1.9669807294717008,1.6349197426124966,0.6345042127834543,2.120419729922202
OG_00018,0.3591798947437783,0.9141623666005391,4.138489233907723,2.806296799797308,1.961828220626841,1.350280731365982,1.1379636674127818,2.316776216570919
OG_00019,0.37838329681351685,1.218365686998826,4.539745217060282,2.602064336298899,1.8020364671700302,0.7678459026804642,1.470040634784823,2.2278812082518793
OG_00020,0.24357709071503994,1.0876120004693506,2.835743222303991,3.992332469693353,2.237908702117809,1.5953910861775595,0.847346132275398,2.592984521059227
OG_00021,0.3378287902554528,0.7277734305396284,2.147669511977982,0.15878894178937625,0.8670961018580721,1.154471316374973,0.7120248429796103,1.2297635436838084
OG_00022,0.610680105074641,0.5343463231485712,2.695383030394207,1.6497501319558914,1.8126153149336985,1.7677430519604362,0.6447231290783071,1.5840181010548975
OG_00023,0.4092209134078501,0.3456777054648286,1.0653610127134228,1.4751200646425975,1.0011384407669033,0.8554010437169894,0.3423971443825683,0.7652917905488581
OG_00024,0.22435616685923387,0.7612917487877398,2.2178089280083273,2.899160158176457,1.5960201248249029,1.1719119467390902,0.6065018988157478,2.150386179282766
