,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55
TP1,32.49631347902081,15.085194935929241,30.26488608183281,22.140707370505915,21.56915611997062,6.495961482547776,6.962944607173977,-5.734328418907964,12.76279923379962,13.91967781172237,1.8104999178340564,6.676526755580317,25.461704238001285,17.945115018259,-11.497407659523688,35.567838951430296,20.448105310133812,13.038003367275447,13.973597732646196,24.123084275480238,14.558160841418935,3.684401901305223,34.073269548383536,5.220599253551477,17.064586755087834,-3.4888528731032995,16.54188724411775,14.87076886989952,-20.106332229838706,-0.14167703477310606,-11.44287202027404,33.63408698653772,2.104834612875808,20.042366997586672,19.226307530414456,18.97189772078639,29.356965189592042,8.139022917811923,-33.53221668750752,19.034270758856564,21.627525785941323,-6.482372365539312,6.304737351210546,9.276005171373184,17.252113885912895,-4.146109236439763,29.70957127580591,18.69408814288369,21.730470168790657,28.532093909956657,12.897615334120557,22.02762833895067,38.98251712992685,21.842390676520203,7.140112921981383
TP2,18.78380594528353,37.75400719158069,14.631106119458968,22.24906961150552,21.546109795797683,2.671907555145167,39.27972538861396,-10.759859847183375,20.49102823382797,27.220053466097752,29.886992889705823,11.068544280858546,22.16575685599844,4.729416282941893,30.05271848715481,14.375534320052527,-14.933482408240323,23.402430655845098,24.153353709803362,27.451202050557985,27.720341381143673,6.868440031418553,0.5500668840636393,-1.149614429971422,16.74603656504149,35.406863060443015,32.11623607714737,-3.2619195926862568,-9.860152681480406,34.789100461030756,-5.898515940987877,-3.6020054842213067,2.1983529495512957,10.668208170330978,25.28667497290922,21.500290950955407,11.45265967632015,24.354048807546445,-1.5541558555975306,20.717868786877197,25.771477083195947,-11.65575179546352,17.45483542546809,4.7016806603463674,29.593170871033674,12.50739700540305,17.13633220573288,14.64247463671904,21.624737023233397,-0.957901265126042,15.626625412767972,14.493694550519638,2.3205409274159305,13.156819589732127,32.42574008572056
TP3,20.678454832694882,10.714427980084732,18.413062708669646,18.768154441205382,15.973593563729079,9.982059708843597,2.797487392413633,31.974156795582427,9.012842729000628,9.515463494865788,18.262521121607794,-19.67799819796359,19.47508968399815,37.37484321576962,9.885217290578082,13.986495693335414,17.358296290680617,1.3604622203621135,17.10540289371074,8.803604823810813,19.8146867520581,35.27914106119614,-0.4481011326112616,9.293068566891566,16.673795648977396,17.66012488587346,-2.1209558522750798,40.095696239533204,18.424556258651606,4.46327563940928,25.51571278405605,-7.391539181294421,1.5852582464028189,29.55733233395168,1.247285262830231,15.128237391381221,10.945217312543235,12.65212765812314,18.7213842212809,31.25709299079331,12.66756386510955,-16.66207633450522,35.75307020879413,2.486469715377762,-7.956498484840331,33.21502668543543,11.883699588486449,33.08853981787895,19.550115845050392,15.104346194515715,18.477588893071907,22.61060949125406,4.70534064767666,13.417169003170693,-6.117138223276756
TP4,9.005474582607922,-6.4373575916678,21.387954398656607,16.488477876344238,19.233876901732618,30.451432456451343,-1.6367571541602617,-13.07046753068013,20.333419099879016,0.39077438500418343,12.437516285828542,27.937868629474224,18.633509268171874,-12.665643141168411,-7.167035102680638,16.167993805874513,18.028587366366374,-26.105849844046876,16.256453707231827,11.406901198720545,16.18137798014329,11.042357435332296,-1.5277122081577201,33.05656165309708,23.224407821609294,13.008583910366559,17.53026439031521,13.38499556416123,-0.37880061922008856,14.142219382783336,-14.03987684803721,-0.5235062076650219,35.77744766754064,12.10701440050424,-17.999322904617138,16.7720216508909,24.289608087031894,26.838063926211074,5.193107702175517,16.994520248632206,24.214174365636623,-3.4902548091192904,22.078189793474873,36.72121984930268,-3.401180244555748,3.8744409223577514,17.574630479928054,20.149060022388184,21.705341349048105,3.0281109822892502,23.192405628594084,20.51767023708577,3.3600694980711823,19.903396947935107,25.480009480369446
