,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25
TP1,8.715293789362292,9.229792244046797,20.994794996986645,5.779183181152344,8.48086620927227,-4.2218223005911035,30.36581400443977,-9.672409503440052,29.342950483057237,27.5235288780833,34.38898528908404,21.83970342705048,28.008584267559318,-2.7944439741083653,21.475841933202545,21.2307917524016,21.725527204222324,21.732457006644665,-29.055387235740522,30.599989902433848,4.411685124574564,39.39260497264055,19.172802744756986,14.126525592765836,1.604260453679118
TP2,43.37891385996511,1.6082829804329202,20.98208330015692,12.204863302428052,30.52571173109496,0.5790455301115949,5.191000331096505,-11.339828116472455,15.701927279630544,17.3747298923147,-7.839211488280349,19.832115609546285,0.2212342809317652,24.582009768905635,23.55517920559961,26.047751053166973,33.83864708453043,25.331435824900375,15.621272942118125,9.565089750368177,9.006923373693892,22.67297159750564,16.94839240406372,7.516376505635158,1.6646743831697766
TP3,2.3668100212404575,14.034430288236683,21.527245869373846,-3.0180109935810338,29.263678599623834,-3.724972513296868,1.4647984421835885,6.022389190550173,10.983958421386715,25.706437086743023,4.593086779787597,18.365705359271672,1.5645615773751755,15.426860150981716,21.87507300179156,2.9187321546085583,7.322187282071208,14.898761259246916,15.878841805390405,23.84039097038693,37.22276912908555,9.601485710361423,11.119982644329234,22.081529172308226,1.7601399562478761
TP4,18.137435124539806,36.19839397170431,20.630207639818405,-16.61940443770209,30.509160686920083,35.84571381625194,27.75678947522742,-7.401459394827197,20.964572036096,8.225213997521612,26.92042856631489,20.273139195581905,2.5764111391572913,1.569685370096305,33.726618552243465,22.221753061064927,12.220564167260004,33.186068482553125,20.09139669634197,17.283995329775397,30.99676881567034,11.415982070856913,-16.24811544309264,11.923290586904512,28.95232616156803
