,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Species,Sample_ID
peve_POR.216,0.1483855158035002,0.1643003718577312,-0.025365488544014412,0.21132223229536284,-0.020129590814920273,-0.13949339741588684,0.3590019611522063,0.05988336108831602,0.08500143708142716,0.05597624106504705,0.006011379412419392,0.26854685955082364,-0.14033995803516322,-0.18518034452047208,-0.38411308889842666,0.6461549266573313,0.035819091256306376,0.667921990308444,-0.3197898039991345,-0.5331938939243048,-0.3155422265144963,-0.009276505311604528,0.005291572227961923,-0.22567774335540108,-0.22429386410732224,-0.38999022520748367,-0.18621413012476531,0.09354982882520613,0.26670570267920235,-0.02049648202656943,-0.028298199663174907,0.1326452170616413,-0.24583819930674317,0.4997764198852718,0.3022791302460083,0.42712166826298714,-0.12242781679541781,-0.2103259931584323,0.1985884404271092,0.1710320051143405,0.13306075853328891,0.15576350100839217,-0.03953050295141899,-0.440789059093061,-0.03745883510773744,0.3004201448632889,0.43621939687412004,-0.303284454826165,-0.0022614222262563304,-0.23569178431638507,0.26923003095854253,0.10638363988021288,0.05413692575902361,0.14609239103407554,-0.40904051239477957,peve,POR.216
peve_POR.245,-0.05304799408266685,-0.13375514765642726,-0.022385197585433725,0.01411438540500324,0.02874500719414561,-0.14136999056867205,0.4240917064822525,-0.061843953364599774,0.02265584351076907,0.08342414993023378,0.09181461076871474,0.0348740653245046,0.009548015371416809,0.19134943656528894,-0.1115233415785442,-0.052373111242310304,-0.1276601418141245,0.22181725828470655,-0.24369691737979635,-0.3874930623899567,-0.21944486016454715,-0.7437900361019965,-0.02836730567732496,-0.10348520742313093,0.658893946533735,-0.08627948122931985,-0.12241652479856491,0.34972359507018275,-0.14284508960916228,0.9251986345345525,-0.165710332409627,0.04293031555916549,-0.19480956127491117,0.2886725912551526,0.22755099616293922,0.0764919725169475,-0.13388590467717257,0.09717449845324021,-0.07059447465590758,0.21567699198681925,0.11314495123375932,0.09181588761596239,0.15632025062698482,0.35816522279144936,0.2979405017284292,0.369605098199842,0.19812228735441978,0.4662351075380005,0.11282502521682301,0.0005905536188942591,0.15258263791503446,0.00948966309954168,-0.08116466367488456,-0.0062817581419201745,-0.5820305132288688,peve,POR.245
peve_POR.260,0.11172520460916399,0.0763433432361185,-0.022558339692051406,-0.022743406490808308,0.12799653919793846,-0.17614447641620687,0.17359680797288066,0.0013790331293586633,0.05448446358263524,0.0611545312397354,0.009487289619676615,0.03992244897148227,-0.07306979100124246,-0.07530889884290413,-0.28800648831655973,-0.02094160223021853,0.08128422963899108,0.10151762465913923,-0.0904673822407182,-0.25989577976460204,-0.08399627229299865,-0.05455334449650478,0.09282027017209528,-0.12335507855276714,0.031540998072546345,-0.12047011995238582,-0.031451520498490065,0.02165869055313618,0.10077799596944201,0.0803027959939857,-0.30891408868113374,-0.03784098403709185,-0.1035250398747282,-0.008832541856888023,0.017323611383999123,0.19964938403701893,0.3550902451417129,0.5897262026501113,0.038550019108061766,-0.059292397677383334,0.0731251453488189,0.015284397008285353,0.1388103574784128,-0.08999325777102868,0.10478652064059495,0.23504747585008773,0.07878234205975942,-0.06463811021099036,0.010745239986457628,-0.05397669205337802,-0.06632905924680482,-0.1423626986059803,0.033721807811895134,0.0560545499753226,-0.20233237125188663,peve,POR.260
peve_POR.262,-0.06253360045143218,-0.1679658956568551,0.07270216444333061,0.0660433422417921,-0.024438262343202826,-0.3226856140842721,0.3233879353044584,-0.003338993123332028,-0.06274073746390774,0.007119237809851041,0.07073906299372847,0.05036596231643711,-0.12370324207551589,-0.16258420044895047,-0.10465961137509452,0.23658288818119,-0.08127342923197808,0.3092879982643928,-0.16473499873256756,0.25780155770419094,0.11438537903904734,-0.3492753765671673,0.23347782595704755,-0.10849611522893197,0.2618924187249511,-0.11547172104007354,-0.1362692220360178,-0.0037843343791475847,-0.2493364889575547,-0.1545300016913697,0.151804684017454,0.053742962744755034,-0.12901112789134103,-0.03874725168210764,0.3086297964681746,-0.03640123263462383,0.023183716248240074,0.2141325853076294,0.048112129963206934,0.05350235601271833,-0.0010442337228414296,0.07854595572488042,0.14766802265946616,-0.45042449867390316,0.1241511783639752,0.024219562093377237,0.30683509930078445,0.04199929796049989,-0.010921503876955594,-0.07332207944591557,0.6630846337450773,0.21276764388150346,-0.0026435095093376615,0.14036886012545605,-0.32737045405803994,peve,POR.262
peve_POR.69,0.023683159026804974,-0.18428136420855948,0.20191251999749224,-0.4309646444187064,-0.04034714745148728,0.5009054984722277,0.26021916600864614,-0.14394513277832502,0.036636487315218444,0.12873703589852276,0.43881985935224244,0.09816460982197112,-0.08299827627476679,-0.21746571104487686,-0.06725516512421201,0.16156043390998487,-0.10710980318908157,0.25019774494176195,0.10017239865995,-0.08899622915972574,-0.0015100054453551705,0.13549627319939064,0.07557287023114873,-0.1996496266236206,-0.1595347982974688,-0.21136119892550792,-0.10212057885586893,-0.12722678706122048,-0.11032595292372273,-0.032733501235433955,0.05706053200785522,0.20226574357077523,0.08811657680743451,-0.2009378199239531,0.021314665762322643,0.441516710906668,0.16080077409767218,-0.24388418979151813,0.030004051397419372,0.27025441400033473,0.02283228741860324,0.09182291315856464,-0.10579256825798726,-0.39458424448216806,-0.11694541293009492,0.016819557387335548,-0.038745104476234075,0.36728914053358824,-0.05214439205354762,0.045463937521062286,-0.1422603277411818,-0.4188185624304393,0.05260415506357344,0.4781946180387413,-0.08535778870494956,peve,POR.69
peve_POR.72,-0.0007163560447497717,-0.2496963017283858,-0.04670075292866806,0.10309364044362154,0.04196422702559431,0.04481276530332623,0.01037814397258237,0.05944070568222082,-0.011616626140789163,-0.07758756217529555,0.2762067603109141,-0.10840907003379785,-0.0048150779717645595,-0.02093885431594956,0.04329514803561097,-0.1131354758478208,-0.1269449461918892,0.03171396122675794,-0.14303623443182267,-0.016251678630805916,-0.05536435084097283,0.18320646046102473,0.3591158677716412,-0.284270824615121,0.39376488493257766,-0.06315932057948512,-0.003319865021216452,-0.0728630917224305,-0.2558069356564483,-0.05437563467751112,-0.19005450259804615,0.0778416630885303,-0.010279026502564763,-0.21848550012474918,-0.4886160292462419,-0.15014010111123557,-0.05586576562981663,-0.18479239409975487,-0.009565913196557469,0.073364801472036,0.20772583861729915,0.07741441872991979,0.4888992369875354,-0.09581558524242209,0.5070060929893175,0.1716279842263452,-0.06434846792473167,-0.028120108776804167,0.08024921086271908,0.2683491572507429,0.1550072369388702,0.11656527350108324,-0.12084162949841111,-0.08090280172760042,-0.07843317379319385,peve,POR.72
peve_POR.73,-0.10147943262092897,-0.27250661123495606,-0.21889338854741253,0.18050899527503017,-0.14067430752594143,-0.10256030893595981,-0.26239074450360045,0.023203684495964386,0.1246715686168637,-0.10984439387840461,-0.4793061143265229,0.30666916853313286,0.17230918069605777,0.15297630559785694,-0.10338840406813904,0.4806353168264995,-0.12748900103087524,0.18850497508676456,-0.04496662438991897,-0.09873243948787161,0.03667823982544922,0.3440596045958203,-0.13390087874348996,0.023373557873312793,0.2488115243785033,-0.010522664997749504,0.04079695530977499,0.7120592356170474,-0.033670739561415496,-0.22739952969121296,-0.44078463112698757,0.21445633096632988,0.06735102997377358,-0.1238561859662118,0.22586496865998507,-0.32720427832084714,0.0334607230559778,0.008516377701075386,0.12340284067028605,0.48571386161590324,-0.0007888249916362872,0.06760181249310451,0.3278115851279658,0.11288435610125551,0.1481526901161161,0.038639005483881585,0.182070257640609,-0.39802692461585887,-0.059695753610372625,0.092706102262381,0.12111323164484288,0.15521489340087227,-0.1531631422655817,-0.27098868231248185,0.03362993975103218,peve,POR.73
peve_POR.74,0.06552707732147206,-0.08933666510273103,-0.02922344232642911,-0.12969446621819908,0.04050532362517984,-0.4523519120006052,0.268374013689651,-0.08428752293946842,-0.17575135827424648,0.009751687947834216,0.07397714181286526,0.06420964092803613,-0.0680210119932672,-0.154086617750029,-0.07841674753901148,0.18845792862733154,-0.1512821379692134,0.27834863551151773,-0.14805637080915157,-0.1847675511743365,-0.12032546243597576,0.10928100276226899,0.7095266476337068,-0.11376871537859058,0.2987658589229633,-0.1315233776703541,-0.15416935642000532,0.1581736452642292,-0.007484044562152074,-0.07657967857077887,-0.11859752436033788,0.005204628041043153,-0.2362082100236238,0.05330445768196302,0.17913834203703452,-0.005783248751202151,0.02551449007362303,0.24833977758212541,-0.030512967084175,0.029913306243916863,0.14614557151334145,0.12228459692131623,0.2510266611985295,-0.24789073091587177,0.27814994658608083,0.24298165481928377,0.193404102438788,-0.00763633831151321,0.0566320458360709,0.009702192596883177,-0.33356406294163515,0.07564041405953072,0.0001652894612556062,0.10326571830616926,-0.3906136349744864,peve,POR.74
peve_POR.83,-0.04417592165055599,0.45373081711307317,0.13531180781205454,-0.2435728350384965,0.07076078257064707,0.26813368238234264,0.1258453218072246,-0.007396475810796197,0.1313234461723444,0.14655351525067825,0.36179689723291036,0.04466437354918991,-0.057071310504480985,-0.12614557882484734,-0.24414505409935966,-0.21748606919270286,0.011100748033419566,0.012082223547339989,0.05140338757421726,0.01756005156522861,-0.06400841069948834,0.2418377107386943,0.038877552760654466,-0.30304775359428293,0.22679003765157976,-0.07143972148298583,-0.030135719078991697,-0.011001994429552762,0.08887570728580713,-0.0018933402042963664,-0.28564190372915527,0.18741202010079364,0.1026076356271949,-0.12933770822759205,0.09185412822805177,-0.3525638248452373,0.09431925632490556,-0.014420186487691411,0.04797615928719316,0.34610417430242535,0.09028302022801012,0.06761267964167098,-0.3976040493386139,-0.1737218925388975,0.563356271000181,-2.850607882891995e-05,0.06581759361215464,0.12289919773503485,-0.07028923922900779,0.26550098693961777,0.3249852126766785,-0.06425234249921724,-0.13754936079901442,0.1218522898069515,-0.11704568384796517,peve,POR.83
ptua_POC.219,-0.048321220855526724,-0.08776198858966806,-0.09357738703778808,0.05235314895405727,-0.12335036926842605,-0.14935672336738742,0.2758724783429271,0.09033201367918643,-0.04412560702269306,-0.15633429154373704,-0.38014939237659273,0.008307956052381358,-0.009947230726110591,-0.05604887781994799,-0.10361797648658894,-0.0365119687680321,0.09424511593137821,-0.0215760047542326,-0.009351565561692286,-0.05854337450427668,0.32145293864544333,0.03803360356383068,-0.3685662714386588,-0.12473700784200323,-0.11164408867491256,-0.09256335354762206,0.4981971161973387,-0.32436563148631264,0.3919974920613775,0.04230849640020397,0.29299211100686307,-0.14796855230190667,0.15930084133421893,0.10494015025465966,0.083726898414782,-0.1512792571350821,0.07291780449615802,0.15976335742101755,0.04650556727908574,0.09755220362302582,0.2789156339341511,-0.011368126500643564,-0.06527463932980808,-0.004651641461011181,-0.01911995217337541,-0.06745864322862287,0.026422589131394496,-0.055530626118761826,0.917568115626089,-0.020033377276654954,-0.057484996295671865,0.0401847298740921,0.08878286786096908,0.14431248550468254,0.20258355046731893,ptua,POC.219
ptua_POC.222,0.19106539757607693,0.021293409879882805,-0.06989473529808424,0.08607616265124929,-0.22052405119116467,-0.11056701629701615,0.1690963356065114,0.10298227013747316,-0.08777870024550015,0.060679972327401195,0.13871889625117967,0.26878679046805387,-0.15236719243194508,-0.01701076251439987,-0.13091764372125267,0.0915319540351882,0.10312211965523475,-0.06129910947877625,-0.08295040688774137,0.204115369038818,0.07498237626535528,-0.017076721902737284,-0.0743615150880753,-0.05432483605149694,0.01336589595290579,-0.36519058794391596,0.2487885658761831,0.17768058975108483,-0.10076479595871524,0.06891168485083478,0.35240496449145514,-0.16544654262651082,0.1937263762787268,0.046293968308229114,0.0595848054558506,0.16192856077735054,0.13145398894536808,-0.02474962241893241,0.08877391061857728,-0.26880953916936223,-0.1441106563822261,0.18513426265976773,0.187368113890311,0.13546623812531017,-0.07515105389950646,0.2422121317052871,0.21188101949337496,-0.03363615525370711,0.08369159980355266,0.0829740674973196,-0.025523519274036236,-0.019987122728601633,0.036789644451462,0.05504655694462872,0.02419062476855952,ptua,POC.222
ptua_POC.255,-0.17718582590882406,0.059473416400258064,-0.06262667936796984,-0.24420760498014374,0.11309088610138517,0.17828580822965398,0.007736737309638637,-0.0976964589014338,0.055809044162238856,0.09488825724906286,0.19978203788677074,0.34284441105859514,-0.08414446096728524,0.04881416814634535,0.2183582926265712,0.10732531217190153,0.021860664847282885,-0.19554545621070119,-0.0001137278201577349,0.368108242640694,0.07510710755758386,-0.04574622227288628,-0.1572610439672448,0.147425659775574,-0.09279324766936263,-0.13563920501267845,0.08526739406374843,0.27834379392357234,0.38070230869794963,0.010132345334625746,-0.07700384895211296,-0.25930693991328546,0.24925700296593,0.2555356421611814,-0.07447772283179321,0.021904577229894376,0.16175998877733702,-0.15242326207747217,0.06820839802304529,-0.3919854782452275,-0.5202972576409798,0.1308049525549362,0.10505860292482974,0.12802604698645004,-0.25207533266782167,0.11498682416328806,0.1946801013129944,-0.023939881187775968,0.2311256428077996,0.2093702653632048,0.1869565880860728,0.12289253706846925,0.11481191112497627,0.17294738871935,-0.09183283478692215,ptua,POC.255
ptua_POC.259,0.013312642153340685,0.011901497252308612,-0.09703734821339394,-0.2031770000057551,0.3116500168560754,0.08200854660576708,-0.029690786438429102,-0.09031806755637516,0.11764123962162154,0.0561884276698556,0.071130680236104,0.01678706311462441,0.05487355733203968,0.051776909393831554,0.1443609276261379,-0.04211039968390631,0.07752150819534291,-0.15585873251644516,0.0014788637824642906,0.24414177788993996,-0.15703632581948868,-0.033227586098224356,-0.042031753593169414,0.4595959517832939,-0.043148028237775846,-0.1252215106343937,-0.009473713298260729,-0.009486034137950546,-0.07714532876356522,0.009384529966547697,-0.1448588286513052,-0.13742035170097283,0.20177570723909094,0.047064027256023655,-0.1980480759351919,-0.030938415725607713,0.12459376191436981,-0.1009262515106912,0.17057736658090733,-0.04892808374520501,0.4407156616714182,0.03473563047686152,0.10935488561694884,0.16009593210769374,-0.12737872895008978,0.270327857079861,0.016547108702922954,-0.03896515048206939,0.1619920385960467,0.0883177951839861,-0.02605831841700965,-0.4743209345412395,0.056166710225453303,0.08085318257107531,-0.08010012569216433,ptua,POC.259
ptua_POC.40,0.5419375530005925,-0.1923931204890959,-0.25970043665980047,0.3811072655259571,-0.07517787575772854,0.10927811330754009,-0.04360404051869766,-0.11666784732071664,-0.04253211755384235,-0.01194008433649549,0.0343322636911834,-0.15533475475236613,0.14340278238223014,-0.0037288016996350737,0.26593627995119423,-0.12416901807552415,-0.06542878402653494,-0.2035818555745982,0.09137894768589784,0.022075287221273898,-0.053229233917203876,-0.07833435170625572,-0.14090950645116912,-0.2950503917114184,-0.007696703805194151,-0.12081858394023212,-0.12332524458752193,-0.12296759748842537,-0.04290763991189381,0.034879141984991445,-0.16427013076453018,-0.12193644365379609,0.07027203492394861,0.02765876986767345,0.288551167572967,-0.0900283257770977,0.04041008555888329,-0.09509272589900034,-0.015182595001217278,-0.106994127363914,0.388682165449069,0.03295825633412252,-0.07054786463195344,0.03654692692287238,0.07792666905445546,0.09886848939742626,0.09004577677547021,-0.014137196058864585,0.04029187465885643,0.16318026965439322,-0.014599735160039793,-0.1234708874614135,-0.33777012850455274,0.0938621891893713,-0.13811492365655126,ptua,POC.40
