"Gene","Predictor","Selection_Prob","Mean_Coef","Mean_Abs_Coef","N_Selected","N_Total_Fits","Stable","PFER_bound"
"OG_00171","lncRNA_10226",1,0.0414851008661763,0.0414851008661763,200,200,TRUE,1.94718703275336
"OG_00171","lncRNA_10227",1,0.0521700936095611,0.0521700936095611,200,200,TRUE,1.94718703275336
"OG_00171","lncRNA_10228",1,0.0474907714019326,0.0474907714019326,200,200,TRUE,1.94718703275336
"OG_00171","lncRNA_10230",1,0.0473689357065237,0.0473689357065237,200,200,TRUE,1.94718703275336
"OG_00171","lncRNA_10234",1,0.0470427037743352,0.0470427037743352,200,200,TRUE,1.94718703275336
"OG_00171","lncRNA_25406",1,0.0623105512107178,0.0623105512107178,200,200,TRUE,1.94718703275336
"OG_00171","lncRNA_13394",0.99,-0.0147093702839665,0.0147093702839665,198,200,TRUE,1.94718703275336
"OG_00171","lncRNA_7149",0.985,-0.00946182578239386,0.00946182578239386,197,200,TRUE,1.94718703275336
"OG_00171","lncRNA_7150",0.985,-0.00878412421993039,0.00878412421993039,197,200,TRUE,1.94718703275336
"OG_00171","lncRNA_370",0.98,-0.0212610531501845,0.0212610531501845,196,200,TRUE,1.94718703275336
"OG_00171","lncRNA_13393",0.98,-0.0127754490381296,0.0127754490381296,196,200,TRUE,1.94718703275336
"OG_00171","lncRNA_13395",0.975,-0.0118316544953346,0.0118316544953346,195,200,TRUE,1.94718703275336
"OG_00171","lncRNA_14743",0.97,-0.0116526127322085,0.0116526127322085,194,200,TRUE,1.94718703275336
"OG_00171","lncRNA_14744",0.97,-0.0117634091712893,0.0117634091712893,194,200,TRUE,1.94718703275336
"OG_00171","lncRNA_854",0.965,0.0187415140365831,0.0187415140365831,193,200,TRUE,1.94718703275336
"OG_00171","lncRNA_15162",0.965,0.0184253856427229,0.0184253856427229,193,200,TRUE,1.94718703275336
"OG_00171","lncRNA_853",0.96,0.0177119632803433,0.0177119632803433,192,200,TRUE,1.94718703275336
"OG_00171","lncRNA_3280",0.925,-0.0155462265119941,0.0155462265119941,185,200,TRUE,1.94718703275336
"OG_00171","lncRNA_46345",0.92,-0.020778136503305,0.020778136503305,184,200,TRUE,1.94718703275336
"OG_00171","lncRNA_910",0.885,0.00653976465588116,0.00653976465588116,177,200,TRUE,1.94718703275336
"OG_00171","lncRNA_8596",0.88,0.00799384211642853,0.00799384211642853,176,200,TRUE,1.94718703275336
"OG_00171","lncRNA_25758",0.87,-0.0241832282395485,0.0241832282395485,174,200,TRUE,1.94718703275336
"OG_00171","lncRNA_909",0.865,0.00614408084894878,0.00614408084894878,173,200,TRUE,1.94718703275336
"OG_00171","FUN_042813",0.84,-0.0114506203533332,0.0114506203533332,168,200,TRUE,1.94718703275336
"OG_00171","lncRNA_29775",0.835,-0.00960856354475614,0.00960856354475614,167,200,TRUE,1.94718703275336
"OG_00171","lncRNA_4217",0.83,-0.00530463818754334,0.00530463818754334,166,200,TRUE,1.94718703275336
"OG_00171","lncRNA_13437",0.825,0.00924059013127253,0.00924059013127253,165,200,TRUE,1.94718703275336
"OG_00171","lncRNA_26600",0.825,-0.0183257663510893,0.0183257663510893,165,200,TRUE,1.94718703275336
"OG_00171","lncRNA_26601",0.825,-0.0180461049378635,0.0180461049378635,165,200,TRUE,1.94718703275336
"OG_00171","lncRNA_29562",0.825,-0.012027268726613,0.012027268726613,165,200,TRUE,1.94718703275336
"OG_00171","lncRNA_26602",0.82,-0.0179872052265034,0.0179872052265034,164,200,TRUE,1.94718703275336
"OG_00171","lncRNA_30313",0.82,0.00929016939611061,0.00929016939611061,164,200,TRUE,1.94718703275336
"OG_00171","lncRNA_6403",0.815,-0.00498133626121747,0.00498133626121747,163,200,TRUE,1.94718703275336
"OG_00171","lncRNA_12238",0.78,-0.0147585731704553,0.0147585731704553,156,200,TRUE,1.94718703275336
"OG_00171","lncRNA_36797",0.765,-0.0101674708656461,0.0101674708656461,153,200,TRUE,1.94718703275336
"OG_00171","lncRNA_4114",0.76,0.00580902793471083,0.00580902793471083,152,200,TRUE,1.94718703275336
"OG_00171","lncRNA_46547",0.76,-0.00674731956783858,0.00674731956783858,152,200,TRUE,1.94718703275336
"OG_00171","lncRNA_14742",0.72,-0.00494703463730351,0.00494703463730351,144,200,TRUE,1.94718703275336
"OG_00171","lncRNA_46197",0.715,0.0109886481973611,0.0109886481973611,143,200,TRUE,1.94718703275336
"OG_00171","lncRNA_13435",0.71,0.00490978555414608,0.00490978555414608,142,200,TRUE,1.94718703275336
"OG_00171","lncRNA_8890",0.705,-0.00424568290561786,0.00424568290561786,141,200,TRUE,1.94718703275336
"OG_00171","FUN_034200",0.705,-0.00623796557077063,0.00623796557077063,141,200,TRUE,1.94718703275336
"OG_00171","lncRNA_13436",0.7,0.00490524043739052,0.00490524043739052,140,200,TRUE,1.94718703275336
"OG_00171","lncRNA_45392",0.7,0.00847266410656405,0.00847266410656405,140,200,TRUE,1.94718703275336
"OG_00171","lncRNA_7269",0.68,-0.00337448494957022,0.00337448494957022,136,200,TRUE,1.94718703275336
"OG_00171","FUN_041476",0.675,-0.00803190837265124,0.00803190837265124,135,200,TRUE,1.94718703275336
"OG_00171","lncRNA_54033",0.65,0.00606292781981192,0.00606292781981192,130,200,TRUE,1.94718703275336
"OG_00171","lncRNA_855",0.64,0.00832428749888422,0.00832428749888422,128,200,TRUE,1.94718703275336
"OG_00171","lncRNA_28548",0.64,-0.0141010747889185,0.0141010747889185,128,200,TRUE,1.94718703275336
"OG_00171","lncRNA_497",0.63,0.0081948324234542,0.0081948324234542,126,200,TRUE,1.94718703275336
"OG_00171","lncRNA_21263",0.62,-0.00589687535824158,0.00589687535824158,124,200,TRUE,1.94718703275336
"OG_00171","lncRNA_14711",0.615,0.00702759080265026,0.00702759080265026,123,200,TRUE,1.94718703275336
"OG_00171","lncRNA_54462",0.615,-0.00533621218728289,0.00533621218728289,123,200,TRUE,1.94718703275336
"OG_00297","lncRNA_19181",0.99,0.0234405103065277,0.0234405103065277,198,200,TRUE,1.73710818331154
"OG_00297","lncRNA_6568",0.975,-0.0700672946379488,0.0700672946379488,195,200,TRUE,1.73710818331154
"OG_00297","lncRNA_48715",0.965,0.036386140150262,0.036386140150262,193,200,TRUE,1.73710818331154
"OG_00297","lncRNA_37959",0.92,0.0254571565295972,0.0254571565295972,184,200,TRUE,1.73710818331154
"OG_00297","lncRNA_25871",0.915,0.0148393755694658,0.0148393755694658,183,200,TRUE,1.73710818331154
"OG_00297","lncRNA_13269",0.905,0.0201039955928493,0.0201039955928493,181,200,TRUE,1.73710818331154
"OG_00297","lncRNA_53941",0.865,0.013241751840465,0.013241751840465,173,200,TRUE,1.73710818331154
"OG_00297","lncRNA_36657",0.835,0.0149976197570611,0.0149976197570611,167,200,TRUE,1.73710818331154
"OG_00297","lncRNA_41028",0.81,0.0148970936086659,0.0148970936086659,162,200,TRUE,1.73710818331154
"OG_00297","lncRNA_48716",0.81,0.015853713835374,0.015853713835374,162,200,TRUE,1.73710818331154
"OG_00297","lncRNA_21904",0.795,0.0184990194067136,0.0184990194067136,159,200,TRUE,1.73710818331154
"OG_00297","lncRNA_13270",0.79,0.0127110716823096,0.0127110716823096,158,200,TRUE,1.73710818331154
"OG_00297","lncRNA_2881",0.765,0.0124991073468624,0.0124991073468624,153,200,TRUE,1.73710818331154
"OG_00297","lncRNA_18396",0.765,-0.0302932678813912,0.0302932678813912,153,200,TRUE,1.73710818331154
"OG_00297","lncRNA_26576",0.765,0.0154871011005396,0.0154871011005396,153,200,TRUE,1.73710818331154
"OG_00297","lncRNA_25848",0.755,0.0223784927909002,0.0223784927909002,151,200,TRUE,1.73710818331154
"OG_00297","lncRNA_26572",0.755,0.0147213932722073,0.0147213932722073,151,200,TRUE,1.73710818331154
"OG_00297","lncRNA_26573",0.755,0.0146142945847173,0.0146142945847173,151,200,TRUE,1.73710818331154
"OG_00297","lncRNA_40979",0.755,-0.00556943227269234,0.00556943227269234,151,200,TRUE,1.73710818331154
"OG_00297","lncRNA_52656",0.75,0.00934456184304134,0.00934456184304134,150,200,TRUE,1.73710818331154
"OG_00297","lncRNA_26575",0.745,0.0144614233284415,0.0144614233284415,149,200,TRUE,1.73710818331154
"OG_00297","lncRNA_6604",0.735,0.0123250696108846,0.0123250696108846,147,200,TRUE,1.73710818331154
"OG_00297","lncRNA_18042",0.73,0.0223550340228039,0.0223550340228039,146,200,TRUE,1.73710818331154
"OG_00297","lncRNA_47396",0.725,-0.00798010735207924,0.00798010735207924,145,200,TRUE,1.73710818331154
"OG_00297","lncRNA_54888",0.71,0.00470482704362846,0.00470482704362846,142,200,TRUE,1.73710818331154
"OG_00297","lncRNA_45073",0.68,-0.00564189672519847,0.00564189672519847,136,200,TRUE,1.73710818331154
"OG_00297","lncRNA_48372",0.655,0.00521107950021976,0.00521107950021976,131,200,TRUE,1.73710818331154
"OG_00297","lncRNA_26985",0.65,0.0132499738276022,0.0132499738276022,130,200,TRUE,1.73710818331154
"OG_00297","lncRNA_19858",0.645,0.00852403934451233,0.00852403934451233,129,200,TRUE,1.73710818331154
"OG_00297","lncRNA_52655",0.64,0.00818915480376123,0.00818915480376123,128,200,TRUE,1.73710818331154
"OG_00297","lncRNA_7130",0.635,0.0062014957448803,0.0062014957448803,127,200,TRUE,1.73710818331154
"OG_00297","lncRNA_53562",0.62,0.0126325112994177,0.0126325112994177,124,200,TRUE,1.73710818331154
"OG_00297","lncRNA_26809",0.615,0.00368382047249075,0.00368382047249075,123,200,TRUE,1.73710818331154
"OG_00297","lncRNA_8570",0.605,-0.00765841656091823,0.00765841656091823,121,200,TRUE,1.73710818331154
"OG_00430","lncRNA_8687",1,0.0911364673695624,0.0911364673695624,200,200,TRUE,1.60787213785243
"OG_00430","lncRNA_30633",1,0.04124596005801,0.04124596005801,200,200,TRUE,1.60787213785243
"OG_00430","lncRNA_30634",1,0.0415205501594672,0.0415205501594672,200,200,TRUE,1.60787213785243
"OG_00430","lncRNA_3443",0.995,0.0406173953609525,0.0406173953609525,199,200,TRUE,1.60787213785243
"OG_00430","lncRNA_3444",0.995,0.0407329577281542,0.0407329577281542,199,200,TRUE,1.60787213785243
"OG_00430","lncRNA_51163",0.98,0.0594213471016621,0.0594213471016621,196,200,TRUE,1.60787213785243
"OG_00430","lncRNA_368",0.94,0.0206495622703255,0.0206495622703255,188,200,TRUE,1.60787213785243
"OG_00430","lncRNA_18555",0.91,-0.0398049242000132,0.0398049242000132,182,200,TRUE,1.60787213785243
"OG_00430","lncRNA_1223",0.895,0.0209454704658379,0.0209454704658379,179,200,TRUE,1.60787213785243
"OG_00430","lncRNA_1222",0.865,0.0176383252804202,0.0176383252804202,173,200,TRUE,1.60787213785243
"OG_00430","lncRNA_48128",0.86,0.0108684779119794,0.0108684779119794,172,200,TRUE,1.60787213785243
"OG_00430","lncRNA_28643",0.83,0.0164659058592434,0.0164659058592434,166,200,TRUE,1.60787213785243
"OG_00430","lncRNA_9198",0.805,0.0106771982057731,0.0106771982057731,161,200,TRUE,1.60787213785243
"OG_00430","lncRNA_18527",0.805,0.0373381626997992,0.0373381626997992,161,200,TRUE,1.60787213785243
"OG_00430","lncRNA_41392",0.775,0.0204592589111369,0.0204592589111369,155,200,TRUE,1.60787213785243
"OG_00430","lncRNA_18536",0.765,-0.0242515172455529,0.0242515172455529,153,200,TRUE,1.60787213785243
"OG_00430","lncRNA_36551",0.76,0.00731897759359775,0.00731897759359775,152,200,TRUE,1.60787213785243
"OG_00430","lncRNA_51349",0.75,0.0174301131485397,0.0174301131485397,150,200,TRUE,1.60787213785243
"OG_00430","lncRNA_43480",0.745,0.0395364289497672,0.0395364289497672,149,200,TRUE,1.60787213785243
"OG_00430","lncRNA_51348",0.745,0.0182570336505146,0.0182570336505146,149,200,TRUE,1.60787213785243
"OG_00430","lncRNA_18537",0.73,-0.0218075235093952,0.0218075235093952,146,200,TRUE,1.60787213785243
"OG_00430","lncRNA_23784",0.71,0.00747295448965775,0.00747295448965775,142,200,TRUE,1.60787213785243
"OG_00430","FUN_016324",0.7,0.00768878612693517,0.00768878612693517,140,200,TRUE,1.60787213785243
"OG_00430","lncRNA_43112",0.69,0.0178231324632308,0.0178231324632308,138,200,TRUE,1.60787213785243
"OG_00430","FUN_038009",0.66,-0.0235445679008426,0.0235445679008426,132,200,TRUE,1.60787213785243
"OG_00430","lncRNA_4419",0.655,0.0117954087990846,0.0117954087990846,131,200,TRUE,1.60787213785243
"OG_00430","lncRNA_18170",0.62,0.00501654295118628,0.00501654295118628,124,200,TRUE,1.60787213785243
"OG_00430","FUN_018914",0.615,0.00617619367567856,0.00617619367567856,123,200,TRUE,1.60787213785243
"OG_00430","lncRNA_44831",0.605,0.00785300129780949,0.00785300129780949,121,200,TRUE,1.60787213785243
"OG_00430","lncRNA_44833",0.605,0.0077799334877584,0.0077799334877584,121,200,TRUE,1.60787213785243
"OG_00430","lncRNA_34783",0.6,0.00823879370908366,0.00823879370908366,120,200,TRUE,1.60787213785243
"OG_00460","lncRNA_44403",0.995,0.0247911456071189,0.0247911456071189,199,200,TRUE,1.61642026216098
"OG_00460","lncRNA_41168",0.965,-0.0430700349712874,0.0430700349712874,193,200,TRUE,1.61642026216098
"OG_00460","lncRNA_43208",0.96,-0.0222419763321722,0.0222419763321722,192,200,TRUE,1.61642026216098
"OG_00460","FUN_022630",0.95,0.179369533446273,0.179369533446273,190,200,TRUE,1.61642026216098
"OG_00460","lncRNA_301",0.915,-0.0119508846320642,0.0119508846320642,183,200,TRUE,1.61642026216098
"OG_00460","lncRNA_7208",0.91,0.0110177822920339,0.0110177822920339,182,200,TRUE,1.61642026216098
"OG_00460","lncRNA_44110",0.91,-0.0169481803669541,0.0169481803669541,182,200,TRUE,1.61642026216098
"OG_00460","lncRNA_20202",0.885,-0.0190458612821493,0.0190458612821493,177,200,TRUE,1.61642026216098
"OG_00460","lncRNA_20201",0.88,-0.0183437036608556,0.0183437036608556,176,200,TRUE,1.61642026216098
"OG_00460","lncRNA_305",0.865,-0.0100357574296869,0.0100357574296869,173,200,TRUE,1.61642026216098
"OG_00460","lncRNA_38182",0.865,-0.0219412345230148,0.0219412345230148,173,200,TRUE,1.61642026216098
"OG_00460","lncRNA_303",0.86,-0.00975456027214254,0.00975456027214254,172,200,TRUE,1.61642026216098
"OG_00460","lncRNA_304",0.855,-0.00974262830191375,0.00974262830191375,171,200,TRUE,1.61642026216098
"OG_00460","FUN_016658",0.85,-0.0582497117585732,0.0582497117585732,170,200,TRUE,1.61642026216098
"OG_00460","lncRNA_1359",0.825,-0.0108978357443012,0.0108978357443012,165,200,TRUE,1.61642026216098
"OG_00460","lncRNA_372",0.82,0.0206246485629059,0.0206246485629059,164,200,TRUE,1.61642026216098
"OG_00460","lncRNA_28526",0.81,-0.0165411040100322,0.0165411040100322,162,200,TRUE,1.61642026216098
"OG_00460","lncRNA_38739",0.795,0.012719438386777,0.012719438386777,159,200,TRUE,1.61642026216098
"OG_00460","FUN_001388",0.795,0.0883454677750107,0.0883454677750107,159,200,TRUE,1.61642026216098
"OG_00460","lncRNA_53947",0.755,0.0121413360909299,0.0121413360909299,151,200,TRUE,1.61642026216098
"OG_00460","lncRNA_28527",0.72,-0.0124890843047844,0.0124890843047844,144,200,TRUE,1.61642026216098
"OG_00460","FUN_022509",0.68,0.0353384371631989,0.0353384371631989,136,200,TRUE,1.61642026216098
"OG_00460","lncRNA_41939",0.655,-0.00810852514708653,0.00810852514708653,131,200,TRUE,1.61642026216098
"OG_00460","lncRNA_33558",0.64,0.00884680988824659,0.00884680988824659,128,200,TRUE,1.61642026216098
"OG_00460","FUN_015064",0.615,-0.00297929417753967,0.00297929417753967,123,200,TRUE,1.61642026216098
"OG_00643","lncRNA_2866",1,0.0253924100902316,0.0253924100902316,200,200,TRUE,1.95442026216098
"OG_00643","lncRNA_14783",1,0.0537220841756738,0.0537220841756738,200,200,TRUE,1.95442026216098
"OG_00643","lncRNA_14784",1,0.0473719955776731,0.0473719955776731,200,200,TRUE,1.95442026216098
"OG_00643","lncRNA_1053",0.98,0.0205838739368909,0.0205838739368909,196,200,TRUE,1.95442026216098
"OG_00643","lncRNA_7163",0.975,0.0292907343057998,0.0292907343057998,195,200,TRUE,1.95442026216098
"OG_00643","lncRNA_1055",0.97,0.0212265743893752,0.0212265743893752,194,200,TRUE,1.95442026216098
"OG_00643","lncRNA_35211",0.965,0.0229908188611439,0.0229908188611439,193,200,TRUE,1.95442026216098
"OG_00643","lncRNA_20418",0.96,0.0166196518130232,0.0166196518130232,192,200,TRUE,1.95442026216098
"OG_00643","lncRNA_2864",0.945,0.00949540325320524,0.00949540325320524,189,200,TRUE,1.95442026216098
"OG_00643","lncRNA_18123",0.945,0.0231650467769355,0.0231650467769355,189,200,TRUE,1.95442026216098
"OG_00643","lncRNA_1054",0.94,0.0136069266460038,0.0136069266460038,188,200,TRUE,1.95442026216098
"OG_00643","lncRNA_26649",0.94,0.0248948930825184,0.0248948930825184,188,200,TRUE,1.95442026216098
"OG_00643","lncRNA_27820",0.935,-0.0194844462383298,0.0194844462383298,187,200,TRUE,1.95442026216098
"OG_00643","lncRNA_3157",0.91,-0.026732303919397,0.026732303919397,182,200,TRUE,1.95442026216098
"OG_00643","lncRNA_2867",0.905,0.00712197965731008,0.00712197965731008,181,200,TRUE,1.95442026216098
"OG_00643","lncRNA_3631",0.895,0.0445883863306846,0.0445883863306846,179,200,TRUE,1.95442026216098
"OG_00643","lncRNA_12341",0.895,-0.0166896178640047,0.0166896178640047,179,200,TRUE,1.95442026216098
"OG_00643","lncRNA_36891",0.89,0.0127716503297127,0.0127716503297127,178,200,TRUE,1.95442026216098
"OG_00643","lncRNA_45934",0.885,0.0322025474679195,0.0322025474679195,177,200,TRUE,1.95442026216098
"OG_00643","lncRNA_3416",0.875,0.0105272341763306,0.0105272341763306,175,200,TRUE,1.95442026216098
"OG_00643","lncRNA_26991",0.86,0.0312987966075815,0.0312987966075815,172,200,TRUE,1.95442026216098
"OG_00643","lncRNA_8603",0.855,0.0386999745751364,0.0386999745751364,171,200,TRUE,1.95442026216098
"OG_00643","lncRNA_7329",0.85,-0.0184830099566282,0.0184830099566282,170,200,TRUE,1.95442026216098
"OG_00643","lncRNA_46338",0.845,0.0155582576235633,0.0155582576235633,169,200,TRUE,1.95442026216098
"OG_00643","lncRNA_21936",0.83,0.0125986352564155,0.0125986352564155,166,200,TRUE,1.95442026216098
"OG_00643","lncRNA_19599",0.82,0.010731992871726,0.010731992871726,164,200,TRUE,1.95442026216098
"OG_00643","lncRNA_21934",0.82,0.0122404395175303,0.0122404395175303,164,200,TRUE,1.95442026216098
"OG_00643","lncRNA_14772",0.81,0.00945345821098243,0.00945345821098243,162,200,TRUE,1.95442026216098
"OG_00643","lncRNA_21935",0.81,0.0120660209777852,0.0120660209777852,162,200,TRUE,1.95442026216098
"OG_00643","lncRNA_21933",0.805,0.0116263674967162,0.0116263674967162,161,200,TRUE,1.95442026216098
"OG_00643","lncRNA_2870",0.795,0.00503410600323071,0.00503410600323071,159,200,TRUE,1.95442026216098
"OG_00643","lncRNA_2869",0.785,0.00510556374837655,0.00510556374837655,157,200,TRUE,1.95442026216098
"OG_00643","lncRNA_29565",0.765,-0.0219086544758917,0.0219086544758917,153,200,TRUE,1.95442026216098
"OG_00643","lncRNA_13721",0.745,0.0184604574457059,0.0184604574457059,149,200,TRUE,1.95442026216098
"OG_00643","lncRNA_18143",0.74,0.0105714217137208,0.0105714217137208,148,200,TRUE,1.95442026216098
"OG_00643","lncRNA_21598",0.735,0.00727828850534206,0.00727828850534206,147,200,TRUE,1.95442026216098
"OG_00643","lncRNA_1052",0.73,0.00745869080790896,0.00745869080790896,146,200,TRUE,1.95442026216098
"OG_00643","lncRNA_7162",0.725,0.0062053269856669,0.0062053269856669,145,200,TRUE,1.95442026216098
"OG_00643","lncRNA_6993",0.715,0.0133799884863251,0.0133799884863251,143,200,TRUE,1.95442026216098
"OG_00643","lncRNA_54259",0.71,-0.0183375825123168,0.0183375825123168,142,200,TRUE,1.95442026216098
"OG_00643","lncRNA_54260",0.69,-0.0178353558744216,0.0178353558744216,138,200,TRUE,1.95442026216098
"OG_00643","lncRNA_6596",0.67,-0.0160879730610547,0.0160879730610547,134,200,TRUE,1.95442026216098
"OG_00643","lncRNA_7159",0.67,0.00515373132682537,0.00515373132682537,134,200,TRUE,1.95442026216098
"OG_00643","lncRNA_7160",0.665,0.00519943959244199,0.00519943959244199,133,200,TRUE,1.95442026216098
"OG_00643","lncRNA_54261",0.65,-0.0153378974036905,0.0153378974036905,130,200,TRUE,1.95442026216098
"OG_00643","lncRNA_20898",0.625,0.00875571077247869,0.00875571077247869,125,200,TRUE,1.95442026216098
"OG_00643","lncRNA_30832",0.62,-0.0126563894439089,0.0126563894439089,124,200,TRUE,1.95442026216098
"OG_00643","lncRNA_54825",0.62,0.0125394243134886,0.0125394243134886,124,200,TRUE,1.95442026216098
"OG_00807","lncRNA_14768",0.9,-0.0286623889487441,0.0286623889487441,180,200,TRUE,1.14087800462637
"OG_00807","lncRNA_20202",0.9,-0.0142733613954675,0.0142733613954675,180,200,TRUE,1.14087800462637
"OG_00807","lncRNA_43097",0.895,-0.0309702410395138,0.0309702410395138,179,200,TRUE,1.14087800462637
"OG_00807","lncRNA_20201",0.89,-0.0128568241445207,0.0128568241445207,178,200,TRUE,1.14087800462637
"OG_00807","lncRNA_42661",0.84,0.0198600545964618,0.0198600545964618,168,200,TRUE,1.14087800462637
"OG_00807","lncRNA_17936",0.795,-0.012192526747072,0.012192526747072,159,200,TRUE,1.14087800462637
"OG_00807","lncRNA_54403",0.755,-0.0160957052980706,0.0160957052980706,151,200,TRUE,1.14087800462637
"OG_00807","lncRNA_54404",0.755,-0.0161381193069196,0.0161381193069196,151,200,TRUE,1.14087800462637
"OG_00807","lncRNA_4115",0.71,0.00798386868257105,0.00798386868257105,142,200,TRUE,1.14087800462637
"OG_00807","lncRNA_15407",0.7,-0.0150021582940579,0.0150021582940579,140,200,TRUE,1.14087800462637
"OG_00807","lncRNA_13725",0.69,-0.0181480640752557,0.0181480640752557,138,200,TRUE,1.14087800462637
"OG_00807","lncRNA_15030",0.69,-0.018086246907951,0.018086246907951,138,200,TRUE,1.14087800462637
"OG_00807","lncRNA_3221",0.685,0.0108171605018248,0.0108171605018248,137,200,TRUE,1.14087800462637
"OG_00807","lncRNA_26998",0.685,0.00826386486480835,0.00826386486480835,137,200,TRUE,1.14087800462637
"OG_00807","lncRNA_9019",0.68,0.0187425761600233,0.0187425761600233,136,200,TRUE,1.14087800462637
"OG_00807","lncRNA_12479",0.665,-0.0163899812637338,0.0163899812637338,133,200,TRUE,1.14087800462637
