,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
apul_ACR-139,-21.8041602436753,0.0,-8.71265952999344,90.48194817888918,95.33170681036948,33.58369394872469,54.50738531845761,-7.447816090113688,21.78402148533504,-15.43650091572875,34.96224508329217,10.447201954334576,72.2631694408008,23.271300671344193,48.37249763248585,54.10233595667327,49.709401954477734,31.20304384333776,-34.9759860624911,17.218898027782448,197.40463905042785,58.34549338976743,-11.547074896451752,-44.96370282434638,-33.14867640196091,56.00110740329811,-42.1193503706171,-0.2271596335255389,231.2308199007394,35.83619934109007,61.38338337007572,-5.3871247340854405,33.3242251036391,234.89297574008387,86.22911265618791
apul_ACR-145,4.755772355971128,8.594503790935107,23.434564039617825,65.05411197052558,56.59401694028586,30.190822518933125,76.1269305686208,4.828239464761533,52.765593266241076,51.33692091073079,-35.500960865223355,-11.531922738702177,42.81698450232481,6.202029792370325,-7.230086719943649,59.791778163234916,-0.0,-8.455282965714773,101.14688817193623,20.71108708462149,0.7653888388598248,-79.68233758145267,-41.5782487857014,-35.747131872359844,-61.436203117363775,134.28013498481857,78.69479575148576,25.22874120362246,152.59294907049443,4.169225767381941,78.45574115267348,-54.00579238620067,190.33943361499215,205.28342223909476,180.58042534677344
apul_ACR-150,14.487789759033458,-64.05752933451436,24.41979890062358,61.47402066716457,33.542283317486785,25.931743433578944,55.98060359210359,117.27939096877672,4.761235890991295,-35.92990950885972,43.143625005270174,-14.267077716753883,212.02399255079675,69.95652038703282,0.0,34.17321138862253,-160.06629492887367,31.117674935573454,82.12107050944914,-10.238269999897105,-18.759175043183784,-16.18015543064341,-9.902896782703698,74.22085724114524,-37.54971903695205,147.0716099857549,40.91132217852571,-5.5815236492687275,227.3709092458746,26.21298033907679,54.33455505103991,-3.5738950675680905,119.6965731546674,208.99685785437168,-48.31633503180451
apul_ACR-173,21.292177296789863,-22.45347284472522,-0.0,-13.031747914119055,-24.040465213572013,16.02497953301533,71.1923983511931,38.06156026035352,-34.1654857022006,78.14090400427082,12.205901134265655,55.39402787434698,239.21485922525187,46.336757363049934,-46.63777451870447,31.90384088185661,-22.57967573879476,54.96466010099164,63.9731261336097,44.462173978146836,65.46495565541434,19.250352892306253,8.567468366824476,-1.6997535374979618,-57.84434500873451,88.59040895087925,19.65733126955169,-38.987302111412525,233.98726040928946,20.857119406825024,50.80296868245615,33.774414117255226,82.89788388142418,174.26350555987636,113.81534912773375
apul_ACR-186,-48.63431373571298,-160.94193950800192,-14.230116471653687,-47.20297976527911,69.6516389030162,39.74353026693722,98.77296645289535,336.9653054137801,44.20623656714339,0.0,58.62193555386819,-12.491284275899751,158.754003035212,34.79876425875252,-0.05704107847960306,87.41863178791469,87.95837232623323,0.6011429915048335,73.24689476096242,7.9188611521063255,163.87937642605618,-18.019568493074477,-102.01788192299053,0.8527159289524379,-67.56687396896464,98.50316832579374,-0.0,-21.226581394784926,247.1699522738893,7.741352966679732,16.91871104753184,-17.455550416346718,23.61924938328814,182.63187511423163,134.05734802681536
apul_ACR-225,24.40481857220946,19.173114953426627,43.14818950367457,-72.25588951732514,-136.68396877905366,53.72704638230354,32.99884621379304,-20.300070177410497,-21.086235897173406,27.12983814721951,118.6269809910231,82.62014811244256,213.9093766529017,57.2945680472413,35.92885498114335,60.810178223290805,87.2594534562941,30.42747431288057,141.49676895069805,34.07850322285918,200.22469352280964,-25.3371065740087,-54.37119861633566,38.077392792109826,-32.73372196525204,97.35690980209954,-11.214413360598314,-54.36674248577477,98.55124815858144,20.483427470462658,56.946706558194265,-0.0,185.22542186116607,85.49357557978668,25.804564415611953
apul_ACR-229,-17.830285329891762,23.018224219860357,-15.977674094620479,-1.7750426220377356,-35.87517006929297,46.29029996582343,57.01676548042368,-27.39717755427328,6.464150388986507,-0.0,120.86886245652249,343.6137434377677,108.37138435629655,53.731422964565276,18.428421620959885,31.435789958950714,36.04451518781426,94.95133483550117,73.04309944765762,17.803113927236243,132.23914883267642,-2.286590566371866,30.714394542148593,4.6267921234909535,-25.923229094056737,77.97217488226894,-51.5445993197289,-54.30394984489674,109.05190779499364,22.568256725244062,44.298386421310525,28.16412801043229,120.92496695542246,162.45411601927773,-0.07755369185100959
apul_ACR-237,14.86866018366701,-1.5700036661017411,-8.924834663400219,73.15470895115583,1.3660179773500707,36.85124689541465,21.61907464833551,6.081948065881157,38.343054902331275,-9.85018102807849,48.68572524604869,92.22471349480001,215.4853251773499,44.32975008929784,17.090352210017425,55.09524049213836,-89.01416723668439,55.563891186272336,96.09618682665493,0.0,-11.925368263406199,-82.35808251713034,-1.8389803667912483,63.22314036720726,-2.1045787803744096,125.06433044837404,32.773386348861074,-4.6867126684777585,61.57414117667394,22.446268333575887,74.08553801658047,-27.236101544240125,176.0505702982856,204.91690146187227,-35.92093834465577
apul_ACR-244,42.80819078057747,-15.118194872290138,32.89974660388938,6.559261256183063,-51.31616657405598,60.824947246442136,17.004641613333085,20.38851932587157,0.0,0.0,71.26362806279978,152.49461902188577,200.69793345227012,42.93752089478092,12.488493033611748,72.28576376538037,68.5009435340029,60.80404204023678,97.87530041955432,24.218156300359286,101.51839214264164,-43.399977122477985,-35.82682259308559,32.351366382071895,-10.928259307350439,104.79900787793355,-10.332030972295103,-29.407583354452854,-2.6053210123316575,13.91885830748366,66.07779771864053,-18.13375708002475,171.6459825299689,156.5904084853816,-4.657482654363199
apul_ACR-265,15.77927428075011,-0.0,-6.305778777312761,87.02781216062498,-30.44992837833463,36.10440067392331,22.67208235659442,10.876016538658845,-2.6592935742576893,-0.17075290643206537,122.25191017313746,106.63326899778961,-1.768177665326124,33.21301738922817,62.83075710835523,71.62967564685052,-84.38032556858465,27.199014548818443,89.91256962516714,23.00706872848629,61.17753187796344,-27.953406762760803,-46.155477904857065,0.0,-0.8551287048772371,107.57307996025308,30.64499422190859,-61.72436050003013,42.905552581300505,0.0,84.92082379163539,9.032419607061282,317.78638874661897,165.84576624113683,49.27286519964275
peve_POR-216,64.71072765489859,30.92776376404925,267.46548446274426,-271.55492513590514,164.31967931336217,118.9635889699665,25.260170259635192,-26.554330796045,265.67872563882617,-4.006994936696632,110.95861220225102,66.97304249447784,-59.411163923726335,26.606975846335065,-129.04070788368355,95.67523255284405,-44.74190848698982,-8.848467258075482,-106.49681847173926,76.02072103649967,154.9312301583279,80.2958206339458,-22.925503468810312,293.4411240652584,-118.25878433548209,147.8092235997319,19.45750800053554,-28.1616474505473,29.801036206894256,5.0426509328053735,136.47733756610856,-65.87267044175897,46.64248246704854,22.525294391817233,-17.207140041806895
