,0,1,2,3,4,5,6,7,8,9,10,11
OG_00001,1.1847581199240051,1.2948465076586158,1.7117924297640204,1.2896008944867805,1.7498033486587228,1.6030896317656305,2.062861987930077,0.7903178063378817,3.116459048065579,1.8632202257748138,0.782262365192625,1.3271756891650324
OG_00002,0.9530108147493691,0.7959266771231492,1.2385512112925188,0.7405078046373647,1.1586806204512425,1.290589366073458,1.5690909452274402,0.5544396208319802,1.4475086038317109,1.2398942462488844,0.37366031616839573,1.2603587901497755
OG_00003,1.1205071163929103,0.6541378528665114,0.9006669525914484,0.5986570492205798,1.245449007136848,0.9829930358067727,1.7966629485344612,0.5458872431191513,2.3427556432455434,1.084473800433729,0.3820093819010715,0.9632352603008297
OG_00004,1.145079098630774,0.857198119929169,1.109942370851856,0.8490469422447688,1.436264604284157,1.215102804875534,1.685078219514958,0.6547412826682163,2.2365292102823404,1.171976576307341,0.4687282184313231,1.4424890894718914
OG_00005,0.6630257376183747,0.7972831823560934,1.0951628731145315,0.7582380152941939,1.0728185348059902,0.9332215532731073,1.1726205777074339,0.30592521696412533,1.6846094975226062,0.9474083725985534,0.4661057910289099,1.0449162384957722
OG_00006,0.33234608617086137,0.7289261318742825,1.1381078665941198,0.7791231442067622,1.0560416940064083,0.873408886220538,1.0043417364194995,0.31832275538902455,0.7785605869151346,0.8940194880540371,0.34913334510561445,0.8643680706163158
OG_00007,1.096185160197194,1.2021646603541452,1.7665652593324668,1.181040605663241,1.6055777241433096,1.408858291704559,1.9247409187735107,0.5200310756438528,2.339003253538907,1.624067241378042,0.724797793766186,1.2367120953584134
OG_00008,0.7732150551790297,0.6513461443225335,1.0242026111044102,0.6098975235405091,0.8852945240264227,0.9026372386011106,1.5369001832853622,0.4572761269900515,0.831084875787381,1.1128854784780342,0.43505936986321053,0.47205415239480036
OG_00009,1.0638458324370914,1.0254997904386032,1.636567463734988,1.0738245087425249,1.3485508574181644,1.33399257867018,2.237492462956691,0.7218238807047973,1.8517884995108933,1.8412876930786017,0.5818532020159791,1.0363539738187886
OG_00010,0.15096599910659703,0.4534729815899191,0.6879643749411435,0.35865910114457233,0.6347528197961129,0.837906320201888,0.41973740709032553,0.1923558714556685,0.4159866157850954,0.5594019779259669,0.11795752426749714,1.025425699868666
OG_00011,0.2849236134123764,0.5612540127651251,0.6768994888291104,0.5483669281013619,0.6696488437056206,0.5404466525124715,0.5979072557675756,0.21362637934562487,1.1152053456684992,0.7834658191697752,0.4913634561081554,0.20421992557456922
OG_00012,0.845356634098256,0.9667895819394211,1.5308619127228311,0.9500075379114548,1.4423322036209172,1.2874114883551029,2.067333487307494,0.6213787869971515,1.5371941809654635,1.5295643571083612,0.3805790676459586,0.9384825725780795
OG_00013,1.3968026344509177,0.853244461208817,1.3570850794045695,0.9053080471233999,1.669146093804838,1.3441638287161009,2.452443020087539,0.760807223495905,2.10695702588641,1.6023931633321602,0.506395209900963,1.0163669000599806
OG_00014,1.1437873199421156,0.8031919096822784,1.1075985994010011,0.785280491936189,1.3349415297135785,1.172987005492059,1.696460656436319,0.5713204941991538,1.7449083064349977,1.1050205178056696,0.42891302014048854,0.9901175760985864
OG_00015,0.08350381971869743,0.595801413647018,1.1245458005315878,0.602863552877263,0.6475016681928603,0.8215653833801517,1.069172556533139,0.269456071397315,0.6389136653423844,0.9048533744376104,0.2845522207579258,0.5462218957946079
OG_00016,1.1384583772704966,1.1431437501542834,1.9196039396176379,1.2159785028772647,1.244633032437614,1.3504032435924505,2.8666877212626467,0.8720259642018987,2.6626383508316565,2.1629134938217707,0.6162991193366338,1.1682877977903319
OG_00017,0.9965145006791902,0.7854375432671993,1.3149063401536192,0.706370771265487,1.4144538842186103,1.2995930301991414,1.5134750079400585,0.24558704450957827,1.2035758947587922,1.284474051807902,0.3372365022354749,0.7120434096294589
OG_00018,0.715105932173794,1.0930205383850966,1.4691164487421748,0.9917630569521555,1.3213280982678297,1.2980299474686219,1.7789242074419969,0.6097488255124974,2.274323970338779,1.6540213355714066,0.5966245638001185,1.1018307615572451
