,0,1,2,3,4,5,6,7,8,9,10,11
apul_ACR.139,0.5359737629412451,-0.27330706925859083,2.461366480434309,1.8603918316840256,1.1328185024841237,1.3523691989101871,-0.510132761732157,0.4688683837538166,-0.016405236026093173,-2.2823679992476023,-2.1777076591339664,2.7346086395688376
apul_ACR.145,0.8017950485752972,-0.8876878951877608,1.9336629823060758,1.1900705288333093,2.4900698189626858,2.2390212610118057,-0.7055859304388805,0.38819101543998535,0.1039962423150712,-2.485139256117914,-3.292419904797466,2.8200296276086405
apul_ACR.150,-0.676325464431219,-1.7162021248682624,1.7205967557251975,1.2579410806337346,2.4236478094635583,2.4306874313577898,-0.43152436820066803,2.1640383546431923,-0.07228178009470103,-2.2823168598674126,-0.9654861066939535,2.8570543364414194
apul_ACR.173,0.1861965995830463,-0.7510048621943394,1.0008411624694693,0.6162170562722801,2.5643885675417444,2.2440164316275615,-0.21294263812020847,0.11408003259417465,0.010177771401832958,-0.9755381084884215,-2.3071814726731623,2.6814946487436266
apul_ACR.186,0.7710731490061112,-1.932320519033556,2.9099564019823037,2.011671682447792,2.261655861264457,2.4791224240464143,-1.217574686087545,3.0068719017923673,0.23597125310767805,-4.648101964343729,-2.98975589018914,2.8060958478033293
apul_ACR.225,-0.5225181460574131,-1.3912952117647284,0.6620674494229745,-0.40784605925205436,3.523550785680693,2.9322588360289275,-0.021727581793892965,-0.9037343818665589,-0.11936090139976542,-0.14883343721306286,-1.1680973859948618,2.7509341348072467
apul_ACR.229,-0.9003321917929817,-1.5072076844609188,0.35874726096447956,-1.07925336028817,3.4418891607782283,2.930246815082342,0.20315478447382807,-1.4501843215652657,-0.07324113664090554,0.749885469756304,-0.3283501308450508,2.66642111782255
apul_ACR.237,-0.9705506852575078,-1.2129847386143238,0.008323155292021251,-0.501450444657756,3.4158521495386536,2.833356432111774,0.032025074018847494,-0.14381567624868766,-0.13891426218069233,0.1473030567799511,-0.6063628557122235,2.8176169734764405
apul_ACR.244,-1.0364646566372033,-1.1643496956669976,-0.20397522497839857,-0.7455689233461659,3.8488459225878064,3.1147739027564567,0.16771286591417559,-0.7232237043278678,-0.16212231785811776,0.7165957487559079,-0.7601621250877736,2.7282959968614846
apul_ACR.265,-0.1994345014317574,-1.5165425578840703,0.30371197184058696,-0.3396055564500304,3.592352690708348,3.010674378574898,-0.2052014196482082,-0.14468518558540455,0.019800848020587916,-0.545183399913523,-1.6010527791231681,2.784679974038911
peve_POR.216,-1.1879182014545175,1.1191646956177643,0.6979108264074756,1.5850770903454476,0.2786673166102654,0.38523461973964707,0.16944550337514044,0.8179617238102362,2.3497362291411084,-0.07725425514493807,0.8857151482228164,-0.9320948860385588
peve_POR.236,-0.4925714624591905,1.6802396989610417,-1.026787391076961,-2.471618024455302,-0.1531143118642283,0.386863250788703,0.137565960522342,0.4020743607072428,0.9109377645262181,1.1601018953940265,-0.44046795159823154,-0.4313816173367767
peve_POR.245,-0.4941507494529232,3.179776976640206,-0.9678834684252885,1.222192723524012,-0.031645927989273105,-0.49379733190430836,0.40383561799166234,-0.6781841657548751,2.2462055626564634,1.6307376601896844,0.02478951289998715,-1.0435064738486435
peve_POR.260,-0.3372926016815307,1.1337435938606137,-0.42032169673706243,-0.3735124241318158,-0.4278063042070554,-0.4011929292857896,0.2585608653975945,-0.7869935393436291,2.291468720085212,1.0549716978650712,2.298050598518023,-0.7250202539845619
peve_POR.262,-1.0228205772843437,3.115669294644935,-1.0180984401083097,1.5695521286962224,-0.09089576834951615,-0.4486973229297128,0.30654689840337696,0.44161500788051755,1.9172993604713997,1.4098705399597604,1.2344282688887531,-0.7297282856513877
peve_POR.69,-0.2945333140736197,3.066923383012541,2.2950040877271505,5.104805887331678,0.16856168629600318,-0.09115249930912933,-0.09175322107022463,0.792026089705914,2.8204973957602486,-1.3188761341107704,-3.6369466186035995,-1.5065926974570447
peve_POR.72,0.5245986747506911,3.6159701405343188,1.995718375932386,5.27970192841664,-0.14898181392205878,-0.5294919114101277,-0.07843488633485594,0.6048432698502391,2.7590508548931583,-1.2500782021664625,-4.4631554437554195,-1.49123272704636
peve_POR.73,-1.7357030427138704,-3.323567522771909,3.1993818392047104,-0.24518297030146152,0.7525348072092668,1.6159839854529905,-0.07890608251288597,1.1894449816312689,2.6328690999316713,-2.323023610650582,3.71490439756362,-1.0090502376099426
peve_POR.74,-0.36559959904769385,1.842304031821367,0.41971260839601643,1.8382023126422211,-0.6199168535278724,-0.526669471729908,0.3619661276114042,0.19000383448334254,2.479333501877856,0.4370055909623488,0.08185288049302875,-1.0419187274911408
peve_POR.83,-0.35943270811170935,2.382455951880536,3.129800780729654,5.344403663060471,0.41006630753865125,0.18584550760281693,-0.002918829147043654,0.5549660720352408,2.9342988432702595,-1.6205480931282537,-3.997318109049446,-1.6928650701812076
ptua_POC.201,3.1389775039394014,2.0309394649389287,0.9615160613801087,0.8512292191747693,-0.37211788050724237,0.7892451445010977,0.07597948472753682,1.6476493375505292,-1.105814012850204,0.5042554800026489,-0.899804080814009,0.2443814220781548
ptua_POC.219,4.57562036252568,1.190785729340673,0.6214319712935465,-0.27641898905706763,0.3417628380441317,0.15463066567497433,0.31965913226506304,-0.13990438763724483,-1.402914037724743,-0.30343640234676517,-0.021925593205882228,0.39640636388308104
ptua_POC.222,1.6506151642705469,0.4894828232742181,1.591975160218462,1.0173932218027488,0.741768688916782,0.7795279767564757,0.9273360120046552,0.9000504189512257,-1.6236696116966463,0.22901786631302737,1.301345854207855,0.6049744758630992
ptua_POC.255,3.4551592055315172,0.8297415516120822,1.7594303533574094,1.1016185524527835,0.2039678215916704,0.31238275154949674,0.2983532696403004,1.4636139196856566,-1.5057347021702119,-1.2857940092656235,0.38373635231256253,0.41725592228173397
ptua_POC.259,3.830280648049162,2.4523346069299157,1.1714394056994706,1.2045215133505727,0.3220362510970463,0.12128976780833994,0.07961803594010862,0.2304305215060217,-1.5238204653039535,-0.7764607606936758,-0.404264918194556,0.4759259971258687
ptua_POC.40,1.3491925666892066,1.5623616677958558,0.15549458320795184,1.68242311936122,-0.185775569255531,-0.24969718972226593,1.6934683175305751,1.5910195870063653,-1.7825786099861018,1.8520939318354084,1.0053363483777962,0.5609171988700269
ptua_POC.42,1.3127108433588408,2.558092990439458,-1.4612285424098495,0.9870442605948063,0.5891014847191313,-0.0014807115088440576,2.1445558235778956,0.13256618712105167,-1.7245381295137985,4.008865224234882,-0.3043138824248637,0.521792193575696
ptua_POC.52,2.1751790427446496,2.239493375236326,-2.317094244269331,1.963963650664078,0.1836443807523048,-0.1865871163566637,0.7989325957459311,6.631369676392932,-1.8220671232873131,0.3854509328353773,0.9822328322153108,0.6270891948453471
ptua_POC.53,1.5183725532040993,0.8840121829756157,-0.016699273809706195,0.01728979271811357,0.47411658361501585,0.36044136041884156,1.4663357542131148,0.13375991770852233,-1.6781770787278163,2.080504537317549,1.9731092701088104,0.6455828639567701
ptua_POC.57,1.728598744071908,1.1267405395178771,-0.012152531199931468,0.5277122486061374,0.13003898322892107,0.066581280253271,1.3999907503366453,1.1131921458457485,-1.8920998781551894,1.6638516585931822,1.8747086718381694,0.7538518822853636
