"Predictor","MeanImportance","Type","Feature"
"lncRNA_11342",0.0526147550503458,"lncRNA","FUN_007022"
"CpG_ptg000024l_5513691",0.0502292093379858,"CpG","FUN_007022"
"lncRNA_21992",0.0493845030272136,"lncRNA","FUN_007022"
"CpG_ptg000010l_1491670",0.0482009741729988,"CpG","FUN_007022"
"lncRNA_18784",0.0466302704903307,"lncRNA","FUN_007022"
"CpG_ptg000008l_19184510",0.0460121059618274,"CpG","FUN_007022"
"lncRNA_14549",0.0460026500131189,"lncRNA","FUN_007022"
"CpG_ptg000008l_19184490",0.0427207117877817,"CpG","FUN_007022"
"CpG_ptg000020l_4618882",0.0411768104420879,"CpG","FUN_007022"
"CpG_ptg000008l_19184518",0.0410845089420176,"CpG","FUN_007022"
"CpG_ptg000047l_5462764",0.208302331277914,"CpG","FUN_008282"
"CpG_ntLink_8_33959590",0.182302955180794,"CpG","FUN_008282"
"CpG_ptg000047l_5462703",0.133793734847262,"CpG","FUN_008282"
"CpG_ptg000047l_5462797",0.131506580587888,"CpG","FUN_008282"
"CpG_ptg000001l_3373034",0.0704135480363101,"CpG","FUN_008282"
"CpG_ptg000001l_3372744",0.0678516561835141,"CpG","FUN_008282"
"CpG_ptg000024l_3749076",0.0599565291095462,"CpG","FUN_008282"
"lncRNA_12760",0.0400821457148949,"lncRNA","FUN_008282"
"CpG_ptg000027l_1684815",0.0377756770843444,"CpG","FUN_008282"
"CpG_ntLink_8_33959582",0.0368598330191226,"CpG","FUN_008282"
"lncRNA_6116",0.0300274790711792,"lncRNA","FUN_008282"
"CpG_ptg000009l_8644258",0.0268697730805946,"CpG","FUN_008282"
"lncRNA_18559",0.0229555945032155,"lncRNA","FUN_008282"
"CpG_ptg000017l_7265862",0.022169946609988,"CpG","FUN_008282"
"CpG_ptg000030l_2148031",0.0214620903128683,"CpG","FUN_008282"
"lncRNA_18763",0.0211719460355132,"lncRNA","FUN_008282"
"lncRNA_2496",0.0208172264838994,"lncRNA","FUN_008282"
"lncRNA_8084",0.0205093129262145,"lncRNA","FUN_008282"
"CpG_ptg000036l_4135033",0.0204376142708271,"CpG","FUN_008282"
"CpG_ptg000008l_24332843",0.0196395761901803,"CpG","FUN_008282"
"lncRNA_8036",0.038356080329294,"lncRNA","FUN_008660"
"CpG_ptg000017l_10890161",0.0280540040971126,"CpG","FUN_008660"
"lncRNA_8635",0.024528639685088,"lncRNA","FUN_008660"
"lncRNA_196",0.0238564585247402,"lncRNA","FUN_008660"
"lncRNA_15688",0.0198726114532535,"lncRNA","FUN_008660"
"CpG_ptg000035l_3166961",0.0195815697362498,"CpG","FUN_008660"
"lncRNA_9202",0.018173254663896,"lncRNA","FUN_008660"
"lncRNA_19173",0.0173834148941741,"lncRNA","FUN_008660"
"CpG_ptg000009l_1928319",0.0171239574271635,"CpG","FUN_008660"
"CpG_ptg000024l_835211",0.0157456080952842,"CpG","FUN_008660"
"CpG_ptg000007l_10797552",0.0157291126911315,"CpG","FUN_008660"
"lncRNA_18303",0.0138186370755255,"lncRNA","FUN_008660"
"CpG_ptg000023l_16436831",0.0135894604426973,"CpG","FUN_008660"
"CpG_ptg000018l_306588",0.0124570514224311,"CpG","FUN_008660"
"lncRNA_17976",0.0120398837544507,"lncRNA","FUN_008660"
"lncRNA_15800",0.0105317849050356,"lncRNA","FUN_008660"
"CpG_ptg000008l_17438492",0.0102534060232018,"CpG","FUN_008660"
"CpG_ptg000008l_13051403",0.0101301257813152,"CpG","FUN_008660"
"CpG_ptg000009l_8502591",0.00997925799355021,"CpG","FUN_008660"
"lncRNA_15022",0.00983793772074444,"lncRNA","FUN_008660"
"CpG_ptg000035l_7644777",0.224216620017223,"CpG","FUN_008934"
"lncRNA_040",0.114524292065255,"lncRNA","FUN_008934"
"lncRNA_14175",0.100799255764077,"lncRNA","FUN_008934"
"lncRNA_3700",0.0957590173148647,"lncRNA","FUN_008934"
"lncRNA_4233",0.0843236230933383,"lncRNA","FUN_008934"
"lncRNA_13127",0.0769434248851252,"lncRNA","FUN_008934"
"lncRNA_8652",0.0684098860310614,"lncRNA","FUN_008934"
"lncRNA_12212",0.0669957370357904,"lncRNA","FUN_008934"
"lncRNA_4659",0.0610033738817059,"lncRNA","FUN_008934"
"lncRNA_12100",0.0489089029962966,"lncRNA","FUN_008934"
"lncRNA_11267",0.0418595417317595,"lncRNA","FUN_008934"
"lncRNA_7902",0.039480353067691,"lncRNA","FUN_008934"
"CpG_ntLink_8_14965373",0.0388170177162739,"CpG","FUN_008934"
"CpG_ptg000025l_15548674",0.0303460544167497,"CpG","FUN_008934"
"lncRNA_4453",0.0296633035897409,"lncRNA","FUN_008934"
"lncRNA_5028",0.0292755817105921,"lncRNA","FUN_008934"
"lncRNA_22007",0.0269460352552303,"lncRNA","FUN_008934"
"lncRNA_097",0.0256742250916131,"lncRNA","FUN_008934"
"lncRNA_8536",0.0245179092730135,"lncRNA","FUN_008934"
"CpG_ptg000007l_2211497",0.0238632807658549,"CpG","FUN_008934"
"lncRNA_15222",0.115302924454234,"lncRNA","FUN_011908"
"lncRNA_8086",0.0773898668427012,"lncRNA","FUN_011908"
"lncRNA_16133",0.05717567254541,"lncRNA","FUN_011908"
"Cluster_17186",0.0552024788914555,"miRNA","FUN_011908"
"lncRNA_5687",0.0538799558032147,"lncRNA","FUN_011908"
"lncRNA_9127",0.0529650056081338,"lncRNA","FUN_011908"
"CpG_ptg000017l_992333",0.0467674657804171,"CpG","FUN_011908"
"lncRNA_2205",0.0450293488437075,"lncRNA","FUN_011908"
"CpG_ntLink_6_10163962",0.0392122148042166,"CpG","FUN_011908"
"lncRNA_20566",0.0347620237537325,"lncRNA","FUN_011908"
"lncRNA_2750",0.0284742830035678,"lncRNA","FUN_011908"
"lncRNA_13619",0.0272697415784434,"lncRNA","FUN_011908"
"CpG_ptg000027l_12337172",0.024844538938552,"CpG","FUN_011908"
"lncRNA_11012",0.021373895127225,"lncRNA","FUN_011908"
"lncRNA_1479",0.0172713484380793,"lncRNA","FUN_011908"
"lncRNA_18696",0.0166181737315822,"lncRNA","FUN_011908"
"CpG_ptg000001l_2984396",0.0139563021978518,"CpG","FUN_011908"
"CpG_ptg000016l_11039613",0.0137737982311867,"CpG","FUN_011908"
"CpG_ptg000030l_319787",0.0132829706414741,"CpG","FUN_011908"
"lncRNA_6696",0.0128978157324381,"lncRNA","FUN_011908"
"lncRNA_14236",0.122065499157713,"lncRNA","FUN_012474"
"lncRNA_3726",0.0552280477675123,"lncRNA","FUN_012474"
"lncRNA_4852",0.0493182056798961,"lncRNA","FUN_012474"
"lncRNA_8029",0.0453495610809385,"lncRNA","FUN_012474"
"CpG_ptg000031l_800012",0.0444016603392132,"CpG","FUN_012474"
"Cluster_17173",0.0419210609925836,"miRNA","FUN_012474"
"CpG_ptg000016l_12228204",0.0382336866362894,"CpG","FUN_012474"
"lncRNA_18474",0.0367283062013669,"lncRNA","FUN_012474"
"lncRNA_22010",0.0364369417008524,"lncRNA","FUN_012474"
"lncRNA_10988",0.0339589214757372,"lncRNA","FUN_012474"
"lncRNA_18455",0.0331449131673252,"lncRNA","FUN_012474"
"CpG_ntLink_6_10521335",0.0323848461068609,"CpG","FUN_012474"
"lncRNA_12199",0.0281750812561795,"lncRNA","FUN_012474"
"lncRNA_17688",0.0263472641255879,"lncRNA","FUN_012474"
"lncRNA_21994",0.0255277851056499,"lncRNA","FUN_012474"
"lncRNA_10120",0.0253703976347805,"lncRNA","FUN_012474"
"lncRNA_16050",0.0238146270448084,"lncRNA","FUN_012474"
"lncRNA_19511",0.0225167074761485,"lncRNA","FUN_012474"
"lncRNA_18977",0.0194348226279945,"lncRNA","FUN_012474"
"CpG_ntLink_6_10522298",0.0183606648014509,"CpG","FUN_012474"
"CpG_ptg000017l_11268310",0.0674178078808702,"CpG","FUN_015434"
"CpG_ptg000015l_9394739",0.0463863663287079,"CpG","FUN_015434"
"CpG_ptg000007l_9145352",0.0372375230029361,"CpG","FUN_015434"
"lncRNA_5036",0.03336523591878,"lncRNA","FUN_015434"
"CpG_ntLink_8_29134571",0.0311455678724505,"CpG","FUN_015434"
"lncRNA_15708",0.0275175452740277,"lncRNA","FUN_015434"
"CpG_ptg000012l_17289825",0.0241649556876398,"CpG","FUN_015434"
"lncRNA_1163",0.022171090106018,"lncRNA","FUN_015434"
"lncRNA_1225",0.0211572312729973,"lncRNA","FUN_015434"
"lncRNA_11020",0.0198628101271689,"lncRNA","FUN_015434"
"lncRNA_18679",0.018859843127045,"lncRNA","FUN_015434"
"CpG_ptg000011l_1517354",0.0187448864931138,"CpG","FUN_015434"
"CpG_ptg000020l_14602974",0.0183031842023661,"CpG","FUN_015434"
"CpG_ptg000008l_24354333",0.0180964216610221,"CpG","FUN_015434"
"lncRNA_20097",0.0171838619352266,"lncRNA","FUN_015434"
"lncRNA_19033",0.0141938863925351,"lncRNA","FUN_015434"
"CpG_ntLink_6_19606700",0.0140961712933209,"CpG","FUN_015434"
"CpG_ptg000018l_15825775",0.0132554962186713,"CpG","FUN_015434"
"CpG_ptg000024l_213669",0.0128903880377734,"CpG","FUN_015434"
"lncRNA_4291",0.0128625008399181,"lncRNA","FUN_015434"
"lncRNA_055",0.0773593575578195,"lncRNA","FUN_023367"
"lncRNA_1289",0.064284792516563,"lncRNA","FUN_023367"
"CpG_ptg000001l_5653023",0.0617704564961872,"CpG","FUN_023367"
"lncRNA_1597",0.0542117762275141,"lncRNA","FUN_023367"
"lncRNA_13032",0.0506043251616226,"lncRNA","FUN_023367"
"lncRNA_21992",0.050595653731155,"lncRNA","FUN_023367"
"lncRNA_8029",0.0497290705413114,"lncRNA","FUN_023367"
"CpG_ptg000025l_7602345",0.0466663934100373,"CpG","FUN_023367"
"lncRNA_8911",0.0466095494227773,"lncRNA","FUN_023367"
"lncRNA_18287",0.0458857460312055,"lncRNA","FUN_023367"
"CpG_ptg000020l_13483933",0.0445335997160406,"CpG","FUN_023367"
"lncRNA_18784",0.0414785356741334,"lncRNA","FUN_023367"
"lncRNA_21069",0.0407241058150313,"lncRNA","FUN_023367"
"CpG_ptg000026l_4934833",0.0387573669633897,"CpG","FUN_023367"
"lncRNA_5656",0.0363512079731557,"lncRNA","FUN_023367"
"lncRNA_10920",0.0223575727041044,"lncRNA","FUN_023367"
"lncRNA_17688",0.0210909031509884,"lncRNA","FUN_023367"
"lncRNA_22010",0.01752891712218,"lncRNA","FUN_023367"
"CpG_ntLink_8_21468027",0.0152695715423585,"CpG","FUN_023367"
"lncRNA_8721",0.014276069719205,"lncRNA","FUN_023367"
"lncRNA_10988",0.102568012523132,"lncRNA","FUN_023596"
"lncRNA_11745",0.0889574774040128,"lncRNA","FUN_023596"
"lncRNA_18474",0.0653158626479903,"lncRNA","FUN_023596"
"lncRNA_19090",0.0458112501166806,"lncRNA","FUN_023596"
"CpG_ptg000011l_11176625",0.0443789976348051,"CpG","FUN_023596"
"lncRNA_8058",0.03771800780095,"lncRNA","FUN_023596"
"lncRNA_241",0.0278459413559579,"lncRNA","FUN_023596"
"CpG_ntLink_6_10522298",0.0269238720678207,"CpG","FUN_023596"
"lncRNA_19455",0.024414697894935,"lncRNA","FUN_023596"
"lncRNA_18294",0.0218908410271524,"lncRNA","FUN_023596"
"lncRNA_15413",0.0191817438337625,"lncRNA","FUN_023596"
"lncRNA_19669",0.0190656797009114,"lncRNA","FUN_023596"
"CpG_ptg000016l_11249104",0.0184196778581012,"CpG","FUN_023596"
"lncRNA_5387",0.0158176064257178,"lncRNA","FUN_023596"
"lncRNA_15655",0.0154471664846566,"lncRNA","FUN_023596"
"lncRNA_23304",0.0152500578689954,"lncRNA","FUN_023596"
"lncRNA_12533",0.0111521505259583,"lncRNA","FUN_023596"
"lncRNA_16161",0.0108776887471551,"lncRNA","FUN_023596"
"CpG_ntLink_6_15414331",0.0104934061796796,"CpG","FUN_023596"
"lncRNA_541",0.0102744457469326,"lncRNA","FUN_023596"
"CpG_ptg000027l_4256143",0.143757611653039,"CpG","FUN_025232"
"lncRNA_21145",0.074112748619466,"lncRNA","FUN_025232"
"lncRNA_12212",0.0586608730991366,"lncRNA","FUN_025232"
"CpG_ptg000012l_17891931",0.0448356328824248,"CpG","FUN_025232"
"lncRNA_5750",0.0441607096596274,"lncRNA","FUN_025232"
"CpG_ptg000012l_17891926",0.0301963555570723,"CpG","FUN_025232"
"lncRNA_18974",0.0245527130297689,"lncRNA","FUN_025232"
"lncRNA_22070",0.0243978209289798,"lncRNA","FUN_025232"
"lncRNA_206",0.0227424131195974,"lncRNA","FUN_025232"
"lncRNA_050",0.0214791039925517,"lncRNA","FUN_025232"
"CpG_ptg000012l_17891929",0.0206416333611839,"CpG","FUN_025232"
"lncRNA_1544",0.0198873700626249,"lncRNA","FUN_025232"
"lncRNA_11017",0.0183676769182744,"lncRNA","FUN_025232"
"lncRNA_12131",0.0180849148609211,"lncRNA","FUN_025232"
"lncRNA_22433",0.0175413997843383,"lncRNA","FUN_025232"
"lncRNA_19330",0.0162582308967528,"lncRNA","FUN_025232"
"lncRNA_22589",0.0158196443305892,"lncRNA","FUN_025232"
"lncRNA_8553",0.0149704413418636,"lncRNA","FUN_025232"
"lncRNA_12983",0.0136178506996104,"lncRNA","FUN_025232"
"lncRNA_5744",0.0133867331964136,"lncRNA","FUN_025232"
"CpG_ptg000012l_1455310",0.243150937702828,"CpG","FUN_026128"
"CpG_ptg000027l_7266194",0.144184818371568,"CpG","FUN_026128"
"CpG_ptg000049l_2127215",0.143198285770133,"CpG","FUN_026128"
"lncRNA_16590",0.1127778327452,"lncRNA","FUN_026128"
"CpG_ptg000024l_9739362",0.10544559617944,"CpG","FUN_026128"
"CpG_ntLink_6_10522476",0.0802533535477331,"CpG","FUN_026128"
"CpG_ptg000009l_1909137",0.0633264854090964,"CpG","FUN_026128"
"CpG_ptg000020l_13347315",0.060580712600002,"CpG","FUN_026128"
"CpG_ptg000024l_9621054",0.0523525228920265,"CpG","FUN_026128"
"lncRNA_3600",0.0522918190812912,"lncRNA","FUN_026128"
"CpG_ntLink_8_12668121",0.0492083890839855,"CpG","FUN_026128"
"CpG_ptg000020l_13347367",0.0457752627186018,"CpG","FUN_026128"
"CpG_ptg000024l_5676290",0.035390715729714,"CpG","FUN_026128"
"CpG_ptg000025l_15548509",0.0314462331224756,"CpG","FUN_026128"
"CpG_ptg000036l_4602865",0.0307159244737522,"CpG","FUN_026128"
"CpG_ptg000030l_2093190",0.0289464440203454,"CpG","FUN_026128"
"CpG_ptg000035l_8724730",0.0289422929025049,"CpG","FUN_026128"
"CpG_ptg000030l_2094276",0.0275868322573202,"CpG","FUN_026128"
"CpG_ptg000047l_4195446",0.0273292246430908,"CpG","FUN_026128"
"CpG_ptg000030l_2093223",0.0261828427643489,"CpG","FUN_026128"
"CpG_ptg000012l_17129712",0.283701647878946,"CpG","FUN_027948"
"lncRNA_14825",0.175962829530853,"lncRNA","FUN_027948"
"lncRNA_9112",0.164757355763229,"lncRNA","FUN_027948"
"lncRNA_18727",0.161533289833185,"lncRNA","FUN_027948"
"CpG_ptg000007l_8499603",0.107761145647292,"CpG","FUN_027948"
"CpG_ptg000009l_97541",0.0945008874672225,"CpG","FUN_027948"
"lncRNA_3474",0.0835492184229382,"lncRNA","FUN_027948"
"lncRNA_13316",0.0831683773917154,"lncRNA","FUN_027948"
"CpG_ptg000025l_12091190",0.0815147609226544,"CpG","FUN_027948"
"lncRNA_4688",0.0683260155841715,"lncRNA","FUN_027948"
"CpG_ptg000007l_8435645",0.0652190047549302,"CpG","FUN_027948"
"CpG_ptg000020l_13502649",0.0624426853637285,"CpG","FUN_027948"
"CpG_ptg000020l_320831",0.0624246182853961,"CpG","FUN_027948"
"CpG_ptg000007l_9146007",0.0584669956314117,"CpG","FUN_027948"
"lncRNA_12248",0.056710783516686,"lncRNA","FUN_027948"
"lncRNA_13950",0.0426370242512476,"lncRNA","FUN_027948"
"CpG_ptg000002l_6353069",0.0388178904563776,"CpG","FUN_027948"
"lncRNA_031",0.0377182337834511,"lncRNA","FUN_027948"
"CpG_ptg000007l_8435630",0.0364380578836668,"CpG","FUN_027948"
"CpG_ptg000026l_3345859",0.0359961302957625,"CpG","FUN_027948"
"lncRNA_18474",0.0721272031043742,"lncRNA","FUN_028200"
"lncRNA_1162",0.0529821086394019,"lncRNA","FUN_028200"
"lncRNA_17825",0.047708457917104,"lncRNA","FUN_028200"
"lncRNA_2743",0.0414953552562753,"lncRNA","FUN_028200"
"lncRNA_12820",0.0362082836424781,"lncRNA","FUN_028200"
"CpG_ptg000002l_4656059",0.0342839068181358,"CpG","FUN_028200"
"CpG_ptg000047l_7104019",0.0293561081152521,"CpG","FUN_028200"
"lncRNA_12026",0.0289754353629179,"lncRNA","FUN_028200"
"lncRNA_12198",0.0271253652506964,"lncRNA","FUN_028200"
"lncRNA_086",0.0267973309449002,"lncRNA","FUN_028200"
"CpG_ptg000002l_4656069",0.024904912430139,"CpG","FUN_028200"
"lncRNA_3566",0.0247267929615413,"lncRNA","FUN_028200"
"lncRNA_5073",0.0232146351877694,"lncRNA","FUN_028200"
"lncRNA_19633",0.022896666366149,"lncRNA","FUN_028200"
"lncRNA_11470",0.0212523313543996,"lncRNA","FUN_028200"
"lncRNA_8036",0.0201245185594667,"lncRNA","FUN_028200"
"lncRNA_4867",0.0196772512143107,"lncRNA","FUN_028200"
"lncRNA_18283",0.0173478275903837,"lncRNA","FUN_028200"
"lncRNA_7949",0.0160824018761164,"lncRNA","FUN_028200"
"lncRNA_15413",0.0156462961142043,"lncRNA","FUN_028200"
"lncRNA_7906",0.0931929285827532,"lncRNA","FUN_032220"
"lncRNA_6849",0.0338060894976521,"lncRNA","FUN_032220"
"lncRNA_6121",0.031234888996632,"lncRNA","FUN_032220"
"lncRNA_2750",0.0281815344481994,"lncRNA","FUN_032220"
"lncRNA_15477",0.0194071766739861,"lncRNA","FUN_032220"
"lncRNA_1539",0.0171122797066139,"lncRNA","FUN_032220"
"CpG_ptg000031l_11392015",0.0166656549879465,"CpG","FUN_032220"
"lncRNA_3487",0.0148815707738145,"lncRNA","FUN_032220"
"lncRNA_8393",0.0147940436987027,"lncRNA","FUN_032220"
"lncRNA_5290",0.0145751311586888,"lncRNA","FUN_032220"
"CpG_ptg000009l_8437987",0.0140670513835637,"CpG","FUN_032220"
"CpG_ntLink_6_12991738",0.0133447167996777,"CpG","FUN_032220"
"lncRNA_12835",0.0123180778230506,"lncRNA","FUN_032220"
"CpG_ptg000049l_2330899",0.0119008474628,"CpG","FUN_032220"
"CpG_ptg000021l_19642263",0.0114506094858589,"CpG","FUN_032220"
"lncRNA_11114",0.0114356433454607,"lncRNA","FUN_032220"
"lncRNA_19034",0.0108644536567107,"lncRNA","FUN_032220"
"lncRNA_17208",0.0102873606351566,"lncRNA","FUN_032220"
"lncRNA_15753",0.00959653365349179,"lncRNA","FUN_032220"
"CpG_ptg000018l_10357663",0.00956356445436413,"CpG","FUN_032220"
"CpG_ptg000030l_2148106",0.164536732649601,"CpG","FUN_033720"
"CpG_ptg000009l_4677453",0.0661485985849025,"CpG","FUN_033720"
"CpG_ptg000007l_9893940",0.057944496376112,"CpG","FUN_033720"
"CpG_ptg000016l_11476191",0.0563462828985338,"CpG","FUN_033720"
"CpG_ntLink_8_12647659",0.0464295345037678,"CpG","FUN_033720"
"CpG_ptg000023l_22768406",0.0443712690401152,"CpG","FUN_033720"
"CpG_ptg000024l_10627037",0.0387339068431058,"CpG","FUN_033720"
"CpG_ptg000016l_11476182",0.0378117827371421,"CpG","FUN_033720"
"CpG_ptg000024l_4334485",0.0336880106013609,"CpG","FUN_033720"
"CpG_ptg000020l_14311891",0.0316816869788977,"CpG","FUN_033720"
"lncRNA_22354",0.030589519369739,"lncRNA","FUN_033720"
"CpG_ntLink_8_23514980",0.0293461958961824,"CpG","FUN_033720"
"CpG_ptg000030l_2489047",0.0291266759232949,"CpG","FUN_033720"
"lncRNA_18358",0.0272767859899134,"lncRNA","FUN_033720"
"CpG_ptg000026l_2435753",0.0253228268119502,"CpG","FUN_033720"
"CpG_ptg000020l_16600250",0.0238653265769094,"CpG","FUN_033720"
"CpG_ptg000017l_11009821",0.0235573179441733,"CpG","FUN_033720"
"CpG_ntLink_8_23549099",0.023544676896525,"CpG","FUN_033720"
"CpG_ptg000027l_6339845",0.0223915712241308,"CpG","FUN_033720"
"CpG_ptg000025l_14059997",0.021150944787734,"CpG","FUN_033720"
"Cluster_5516",0.128466735018179,"miRNA","FUN_035467"
"CpG_ptg000031l_9174311",0.095159865358746,"CpG","FUN_035467"
"CpG_ptg000017l_6932165",0.0379985726932445,"CpG","FUN_035467"
"CpG_ptg000012l_1232238",0.0333038842498441,"CpG","FUN_035467"
"CpG_ptg000022l_9644136",0.0310096258393158,"CpG","FUN_035467"
"lncRNA_19544",0.0274467533690986,"lncRNA","FUN_035467"
"CpG_ptg000025l_15859733",0.0271735940222353,"CpG","FUN_035467"
"lncRNA_9115",0.0264198130159397,"lncRNA","FUN_035467"
"lncRNA_2963",0.0244004556022407,"lncRNA","FUN_035467"
"CpG_ptg000027l_4256133",0.0213136574120656,"CpG","FUN_035467"
"lncRNA_1447",0.0201674782033994,"lncRNA","FUN_035467"
"lncRNA_5418",0.0186468949747387,"lncRNA","FUN_035467"
"lncRNA_14172",0.0173017678109146,"lncRNA","FUN_035467"
"lncRNA_562",0.0156517853962018,"lncRNA","FUN_035467"
"lncRNA_8801",0.0142597538856583,"lncRNA","FUN_035467"
