gene_id,total_importance
OG_04737,31.466006755643605
OG_01210,25.855168571652918
OG_07103,23.888448180715574
OG_06522,23.470683408151732
OG_01437,23.411096726282263
OG_05395,23.290026645788416
OG_01261,22.2556939637414
OG_07956,22.033156110405617
OG_03500,21.879735508585085
OG_04195,21.822861664700714
OG_00252,21.235306929258147
OG_07762,21.01183197036232
OG_02599,20.641197953019258
OG_09757,20.24969084789375
OG_01489,19.83835363570641
OG_07052,19.823304487981833
OG_08930,19.738263953956984
OG_01656,19.53698015055764
OG_03911,19.478864125749677
OG_05757,19.46560384468241
OG_01407,19.434079835131627
OG_01330,19.077200217322794
OG_07351,18.97925615310703
OG_04170,18.957174718684968
OG_07554,18.948926696747275
OG_07066,18.916111340635613
OG_01447,18.894010781526305
OG_08520,18.893924689304257
OG_00679,18.757507599160682
OG_08633,18.59869406836846
OG_03658,18.58441263816089
OG_02853,18.573491531043853
OG_04285,18.558444788513913
OG_10198,18.541412082807224
OG_00986,18.460737487801442
OG_00953,18.353605465907705
OG_04336,18.24050163651165
OG_08095,18.195150630894737
OG_07519,18.109733864030865
OG_09611,17.920792691085335
OG_07088,17.84528882285161
OG_07679,17.842396902277965
OG_06973,17.80139159918119
OG_08856,17.78286864964393
OG_07441,17.621186732431408
OG_01002,17.54771000979217
OG_08046,17.512793136247353
OG_01740,17.47926580445013
OG_03546,17.404667601313733
OG_02049,17.35392668347446
OG_03926,17.316205384806036
OG_05557,17.290592757261102
OG_06993,17.107108027634446
OG_08170,16.959143301860603
OG_06680,16.94776293979533
OG_03061,16.946791162237652
OG_07861,16.916836010446044
OG_08396,16.878595571477405
OG_00234,16.86387793176977
OG_00308,16.85246467323984
OG_03792,16.818641819552475
OG_06778,16.815197347694493
OG_06310,16.801971512728706
OG_05437,16.776618860184538
OG_10039,16.742552323035945
OG_10087,16.68722586071949
OG_05445,16.6487188985104
OG_08091,16.634281489570743
OG_07349,16.631282724551774
OG_04041,16.550525131603873
OG_01475,16.544876623221132
OG_03671,16.513024047716456
OG_02227,16.51165925825597
OG_05473,16.46912927034002
OG_09806,16.43784356216
OG_01503,16.426836926005404
OG_02949,16.371552447966188
OG_05256,16.356289747766844
OG_01728,16.354412169372463
OG_05220,16.336129573866195
OG_00772,16.306095117543407
OG_02090,16.246805818803665
OG_04243,16.17990867226188
OG_05498,16.16792068239843
OG_08057,16.10520559129359
OG_01608,16.08281411593723
OG_06203,16.076056182223894
OG_00588,16.073987017132403
OG_02220,16.057391533424514
OG_05572,16.053721897741735
OG_08994,16.018298960717818
OG_01941,16.00664755757439
OG_06754,16.00464484531594
OG_00596,15.91142002026398
OG_02043,15.892448924063565
OG_00020,15.838484102935176
OG_04006,15.780908797316252
OG_07408,15.774272433774478
OG_06421,15.72077350598848
OG_02317,15.713315533485885
