0,1,2,3,4
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.016184148279435817,0.0,0.0,0.0,0.0
0.025182064495126208,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01483765155657949,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.02198206731362478,0.0,0.0,0.0,0.0
0.020301943672293665,0.0,0.0,0.0,0.0
0.015034623361589144,0.0,0.0,0.0,0.0
0.015581958043369482,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.023933122579092397,0.0,0.0,0.0,0.0
0.014459166589986255,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.00953834832446417,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.017683817217675386,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.025136689907565013,0.0,0.0,0.0,0.0
0.022153592341610764,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.013614756849535644,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.014196852489895478,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.024544436029329177,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.022646760483284387,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.007999584827620726,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.016414844717076233,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.006712876248404658,0.0,0.0,0.0,0.0
0.012556491393534366,0.0,0.0,0.0,0.0
0.006881007534878196,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0003363791294179711,0.0,0.0,0.0,0.0
0.018000252931053586,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.020313389724838253,0.0,0.0,0.0,0.0
0.003120447016934423,0.0,0.0,0.0,0.0
0.02365962636934041,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.025004153991024982,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.023125831396782034,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
