,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Species,Sample_ID
peve_POR.69,0.1504220057647943,-0.001126911245153656,-0.31580634863654033,0.19004683876647652,0.05081184714497789,0.0654746578255975,0.27019532223861603,0.012618573535435851,-0.07538638465411243,0.5125176423921316,0.008262188112280548,-0.059696802554917716,0.3934528877344941,-0.016387343537447335,-0.012452145610175496,0.13307963468537012,0.10731855464236016,-0.46140064702887895,-0.04282465922935755,0.10624622491960946,peve,POR.69
peve_POR.72,0.20321111064912747,0.005932082772099217,-0.2625164804893729,0.05502858192400831,0.12317894769243,0.045756199405005075,0.24898625770629623,0.04181557133284234,0.02754993716281521,0.2724399243586222,-0.04961254857925394,0.04359588331669567,0.15246246269212715,0.10398194520295281,0.19361634809641814,-0.012395513743625432,-0.023871227903451475,-0.3379007544525213,-0.05662736709321032,-0.07732465000226861,peve,POR.72
peve_POR.73,-0.4123229949128069,0.01887673766406589,-0.01906876909657479,0.06500242893830604,0.12143315602854163,0.15755775746418987,0.10637126007839945,-0.05323221118020417,-0.26004679216977866,-0.057925116030431226,-0.10318919999552947,0.23493119672211327,-0.3417416768516395,-0.07706331656125583,0.3410089967834951,0.515137185638246,-0.15737218142936296,0.09288745861990563,-0.09709490496714251,0.0008373755010667227,peve,POR.73
peve_POR.74,-0.04812733516097108,-0.02678396710681801,-0.11162776109407738,-0.01679829360337577,0.1494667711392006,0.14634127197607852,0.27994788196411813,0.0861019098169221,-0.06793068775886199,-0.036776713296766815,0.01317772875767566,0.0842424976570009,-0.0301553835435062,0.03865827002218935,0.0061284649683489185,0.1455574582580533,-0.03109259354980384,-0.0933570008585424,0.02458798643505378,-0.13449605805528592,peve,POR.74
peve_POR.83,0.11951550211583846,0.014375853516704644,-0.32841834083880195,0.15047903110675756,0.042136263315943334,0.1504217566646071,0.3150551147550543,0.061346779811327426,0.06814507209305334,0.3624028238703827,0.0373432680406366,0.13265730114386579,-0.1202488852266373,0.09681700057204336,0.2922430629993367,0.22252206572731328,0.05605597532464321,-0.3851656625544853,-0.1392024492351149,0.04023392969318295,peve,POR.83
ptua_POC.219,0.08900729304626433,0.035722705193340365,-0.24589573466851425,-0.03605509956919172,0.06996279757750742,0.05174170463372621,0.014504050759792738,0.1161888596032885,0.5916827267307541,0.11874404731726439,-0.1468923585041363,-0.16829344747828792,-0.12364870085426335,-0.040744479891362116,0.00025377765303272843,0.03704378878786492,0.049968129593189574,0.02029276566142882,0.07590830978390743,0.0005908077111803308,ptua,POC.219
ptua_POC.222,0.19283676198998762,0.06331853103997763,-0.36936566202583787,0.0013097445501697507,0.10965066783996953,0.04613747056768529,0.06316565824525897,0.30867684714234295,0.22391051705278106,0.13633207840791314,-0.08180528612914537,0.042488434236500436,-0.311119213195294,0.037063634090933564,0.22271081332278017,0.23488627345478202,0.04536483119576607,-0.09589656471096418,0.024167025455309733,-0.14995503207058672,ptua,POC.222
ptua_POC.255,0.23811420193930544,0.03101696025668452,-0.3967574323501601,0.03568794678923711,-0.04241233251916734,-0.16518369414927495,0.06920697663919222,0.2131927807687362,0.4722259359549566,0.2697510163058459,-0.17176152308621007,-0.046821027230781305,-0.14937971477095122,-0.17826341986889507,0.06303952868164987,0.17260350513393483,-0.03564621167951357,-0.09396045617688845,-0.002808319907800425,-0.058004235380257285,ptua,POC.255
ptua_POC.259,0.41211054278949594,0.04378286747088625,-0.25376276991105395,0.1687387330630458,0.0558769421854175,-0.03430064893281237,-0.15244765678617875,-0.16021135280432175,0.23179905383245777,0.0111224886875679,-0.09656301220938777,-0.008893883055531293,0.010434720168972386,-0.04033127215171156,0.2639712768066693,0.09076797851275523,0.016173583192731947,-0.02503963801242179,-0.03817127675036776,0.10489582385446497,ptua,POC.259
ptua_POC.40,0.20000665666548767,0.024623012702665894,-0.15219195110426761,0.008570184191712007,0.06723173362305995,0.13665004404251696,-0.024489376521237137,0.4713476540436558,-0.046218558462700066,0.09386670076661284,0.0018231962580570213,-0.11412197029588833,0.14576836158284967,0.027299754555325434,0.10631487133908328,0.07924902577605293,-0.03476667095032271,-0.23115336239657575,-0.015524316011344606,-0.23887483250512573,ptua,POC.40
ptua_POC.42,0.1372816744111653,-0.013703902713233858,-0.09282428420303361,0.04384573293267664,0.862425156146048,0.42360826705859694,-0.01796358738854913,-0.0038413281556645895,-0.032985018201383685,-0.3650229259485785,0.21382094891022976,0.6044092596059976,-0.1379501510930587,0.12033112113128061,0.09920392083130186,0.09515251817195784,0.07654186062764365,-0.1729007696685425,-0.06340022645233123,-0.009237716718342252,ptua,POC.42
ptua_POC.52,0.1987500421964817,0.02046210876166697,-0.2504610919961242,0.030042673537514455,-0.06313406094130641,-0.39751058840596815,-0.06474653625407663,0.32334599620830856,0.07636094851179384,0.13188722718296098,-0.15786961814591433,-0.15573043771947487,0.011582632188700547,0.9291809183463702,0.2938314061396973,0.26647780044698743,0.04937101073736074,-0.2258242377408453,-0.0306199445949968,-0.11639439734164464,ptua,POC.52
ptua_POC.53,0.06776947940448314,0.017613242872182005,-0.2427522843319003,-0.10254644011410954,0.24558350629188613,0.33572500578188136,0.07659429244378099,0.39016039935545477,0.12450066798893202,0.0702779156198482,-0.010074789244917557,-0.09541877110047692,-0.13637660179470748,0.028147716141791353,0.07676972955486795,0.1613355425788481,0.09094292491333891,-0.07092937945070234,0.04420681736691145,-0.18444057273683467,ptua,POC.53
ptua_POC.57,0.001333269845846511,-0.022291565545104985,-0.218370230101014,-0.176937427637212,0.1418357384856617,0.218440355143853,0.19358106989648266,0.45688894749610676,0.058749575843198856,0.14455247491039352,-0.04893099948676313,-0.14518951871117147,-0.04278999444279905,0.03471866936113343,-0.0947509829750085,0.02367807986742736,-0.04772943195077449,-0.07294490792569272,0.17381438866107782,-0.36509132666098604,ptua,POC.57
