weight
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
778.429123373914
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2285.678392659783
0.0
3237.283927628946
1663.58523272327
1575.058145469954
0.0
0.0
0.0
0.0
0.0
1370.0698251510828
0.0
0.0
0.0
0.0
2149.8917928150677
0.0
