"Predictor","MeanImportance","Type","Selection_Prob","Stable","Mean_Abs_Coef","Stability_Label","Feature"
"lncRNA_11271",0.0186280103684698,"lncRNA",1,TRUE,0.0281538038046522,"***","OG_01121"
"lncRNA_11274",0.018341956799352,"lncRNA",1,TRUE,0.0278289551494055,"***","OG_01121"
"lncRNA_14528",0.0173647216630679,"lncRNA",0.7,TRUE,0.00887723945067494,"*","OG_01121"
"lncRNA_6548",0.0166925123615345,"lncRNA",0.6,TRUE,0.0091819376568007,"*","OG_01121"
"lncRNA_17529",0.0164058929240836,"lncRNA",0.4,FALSE,0.00480252401071956,"","OG_01121"
"lncRNA_9113",0.0145502871364297,"lncRNA",0.7,TRUE,0.0117345135593534,"*","OG_01121"
"lncRNA_11436",0.0144574978214766,"lncRNA",0.7,TRUE,0.0112333143389861,"*","OG_01121"
"lncRNA_2816",0.011462790616212,"lncRNA",0.9,TRUE,0.0116513624381712,"***","OG_01121"
"lncRNA_2459",0.010107735563122,"lncRNA",0.8,TRUE,0.00640686762125117,"**","OG_01121"
"gene-Peve_00019440",0.00978632373945516,"Other",0.5,FALSE,0.0152496903804809,"","OG_01121"
"lncRNA_14561",0.00861246609651105,"lncRNA",0.3,FALSE,0.00505774680294013,"","OG_01121"
"lncRNA_12455",0.00806130642080353,"lncRNA",0.8,TRUE,0.0215480290903466,"**","OG_01121"
"lncRNA_14485",0.00801311917151442,"lncRNA",0.5,FALSE,0.00815110523371077,"","OG_01121"
"gene-Peve_00022674",0.041751670703925,"Other",0.9,TRUE,0.0400465372890198,"***","OG_01155"
"lncRNA_18358",0.0206839145981583,"lncRNA",0.9,TRUE,0.0191682510762966,"***","OG_01155"
"lncRNA_21968",0.0200855335961599,"lncRNA",0.3,FALSE,0.010541467941893,"","OG_01155"
"lncRNA_16304",0.0178656953488637,"lncRNA",0.7,TRUE,0.0163332746909496,"*","OG_01155"
"lncRNA_6555",0.0169461646490525,"lncRNA",0.8,TRUE,0.0110166188545441,"**","OG_01155"
"gene-Peve_00006740",0.0166257560419285,"Other",0.1,FALSE,0.0021912634799254,"","OG_01155"
"lncRNA_15401",0.0165742085459247,"lncRNA",0.6,TRUE,0.0127926269191374,"*","OG_01155"
"lncRNA_19757",0.0164459424300765,"lncRNA",0.5,FALSE,0.0107711616401914,"","OG_01155"
"lncRNA_20366",0.0161378079406634,"lncRNA",1,TRUE,0.0156505557274959,"***","OG_01155"
"gene-Peve_00041609",0.0149601685234454,"Other",0.3,FALSE,0.0127796484621475,"","OG_01155"
"gene-Peve_00007567",0.0141451926373199,"Other",0,FALSE,0,"","OG_01155"
"lncRNA_7345",0.0134006870626572,"lncRNA",1,TRUE,0.0133320549534901,"***","OG_01155"
"lncRNA_13363",0.0122286507570078,"lncRNA",0.1,FALSE,0.00292332014108903,"","OG_01155"
"lncRNA_593",0.0120676686444736,"lncRNA",1,TRUE,0.0115878087115099,"***","OG_01155"
"lncRNA_6716",0.0120081071759406,"lncRNA",0.6,TRUE,0.0105224194787817,"*","OG_01155"
"lncRNA_1015",0.0109164267984113,"lncRNA",0.9,TRUE,0.0133938401179515,"***","OG_01155"
"lncRNA_7459",0.0104567336743319,"lncRNA",0.8,TRUE,0.00719306567258515,"**","OG_01155"
"lncRNA_12341",0.01043706278189,"lncRNA",0.8,TRUE,0.0055476894190966,"**","OG_01155"
"lncRNA_18350",0.010340742193881,"lncRNA",0.8,TRUE,0.00518108821855354,"**","OG_01155"
"lncRNA_8043",0.0103022063953942,"lncRNA",1,TRUE,0.0126724049213951,"***","OG_01155"
"gene-Peve_00045247",0.095036720921649,"Other",0.2,FALSE,0.0338716966858737,"","OG_01177"
"gene-Peve_00020268",0.0769457531073297,"Other",0.6,TRUE,0.0454165684105583,"*","OG_01177"
"lncRNA_14819",0.061819802086445,"lncRNA",1,TRUE,0.0633989204925771,"***","OG_01177"
"gene-Peve_00005269",0.0560169733584843,"Other",0.6,TRUE,0.0368164785747441,"*","OG_01177"
"lncRNA_14818",0.0547705480547767,"lncRNA",1,TRUE,0.0550105361562389,"***","OG_01177"
"lncRNA_9336",0.0464665627521765,"lncRNA",1,TRUE,0.0382143237720734,"***","OG_01177"
"gene-Peve_00034273",0.0425610939553698,"Other",0.3,FALSE,0.0272384389664719,"","OG_01177"
"gene-Peve_00037058",0.037200411256323,"Other",0.1,FALSE,0.00959338299174197,"","OG_01177"
"lncRNA_8469",0.0328676644415176,"lncRNA",1,TRUE,0.0362134004913349,"***","OG_01177"
"lncRNA_23923",0.031304330904344,"lncRNA",1,TRUE,0.0269555016503077,"***","OG_01177"
"gene-Peve_00043663",0.0289517475428584,"Other",0.4,FALSE,0.0391921147129132,"","OG_01177"
"lncRNA_1820",0.0260552034659794,"lncRNA",0.3,FALSE,0.00666068179525825,"","OG_01177"
"lncRNA_17267",0.0248211550165482,"lncRNA",0.3,FALSE,0.0110193989889701,"","OG_01177"
"lncRNA_1999",0.0242050799533749,"lncRNA",1,TRUE,0.025802949232012,"***","OG_01177"
"lncRNA_4148",0.0236960108651861,"lncRNA",1,TRUE,0.0208547010937536,"***","OG_01177"
"lncRNA_20366",0.0236778527434093,"lncRNA",1,TRUE,0.0186883672076015,"***","OG_01177"
"lncRNA_16302",0.0222285181682225,"lncRNA",0.9,TRUE,0.0436797802822484,"***","OG_01177"
"lncRNA_17266",0.0212915152796868,"lncRNA",0.4,FALSE,0.0118187216114212,"","OG_01177"
"lncRNA_16394",0.0203718526745707,"lncRNA",0.9,TRUE,0.0171449684350861,"***","OG_01177"
"lncRNA_2227",0.0196834829907692,"lncRNA",0.1,FALSE,0.00619128642493796,"","OG_01177"
"lncRNA_848",0.0328072848269452,"lncRNA",0.6,TRUE,0.02690399928874,"*","OG_01317"
"lncRNA_17193",0.030309619876205,"lncRNA",1,TRUE,0.0271220111643117,"***","OG_01317"
"lncRNA_17474",0.0251573921262811,"lncRNA",0.7,TRUE,0.0140278672214728,"*","OG_01317"
"lncRNA_17192",0.0246436817045538,"lncRNA",1,TRUE,0.0211525410818526,"***","OG_01317"
"lncRNA_15923",0.0246056782161895,"lncRNA",0.9,TRUE,0.0212459547482287,"***","OG_01317"
"lncRNA_15924",0.0232987557423704,"lncRNA",0.9,TRUE,0.0204862596083985,"***","OG_01317"
"lncRNA_3542",0.0217412393064273,"lncRNA",1,TRUE,0.0208299414106099,"***","OG_01317"
"lncRNA_10381",0.0214263250979685,"lncRNA",0.9,TRUE,0.0237127030708355,"***","OG_01317"
"lncRNA_13317",0.0200619691644769,"lncRNA",1,TRUE,0.0222103894777997,"***","OG_01317"
"lncRNA_18813",0.0190309194903467,"lncRNA",0.2,FALSE,0.00544770628639482,"","OG_01317"
"lncRNA_13261",0.0164763088491421,"lncRNA",0.9,TRUE,0.0195959791129881,"***","OG_01317"
"lncRNA_20144",0.0152920440398451,"lncRNA",0.5,FALSE,0.00346668693095637,"","OG_01317"
"lncRNA_9400",0.0150252643927901,"lncRNA",0.9,TRUE,0.0103638626068676,"***","OG_01317"
"gene-Peve_00004287",0.0147356320489243,"Other",0.6,TRUE,0.0135984717817939,"*","OG_01317"
"lncRNA_19111",0.014614705020088,"lncRNA",0.7,TRUE,0.00970660631835871,"*","OG_01317"
"lncRNA_6145",0.0138037870652848,"lncRNA",0.9,TRUE,0.0123529246308472,"***","OG_01317"
"lncRNA_9887",0.0138034872971878,"lncRNA",1,TRUE,0.0143331823718035,"***","OG_01317"
"lncRNA_16301",0.0132869666125497,"lncRNA",1,TRUE,0.0155562229637126,"***","OG_01317"
"lncRNA_12874",0.012952328126458,"lncRNA",1,TRUE,0.0107524621121456,"***","OG_01317"
"lncRNA_12871",0.0125881939226922,"lncRNA",1,TRUE,0.010450939909425,"***","OG_01317"
"lncRNA_7339",0.0754524258019187,"lncRNA",0.8,TRUE,0.0386704560235634,"**","OG_01353"
"lncRNA_20330",0.0447655491448132,"lncRNA",1,TRUE,0.0313026714688075,"***","OG_01353"
"lncRNA_6751",0.0416645232235473,"lncRNA",1,TRUE,0.0363904734242636,"***","OG_01353"
"lncRNA_20347",0.0413963175062937,"lncRNA",1,TRUE,0.0517821343218045,"***","OG_01353"
