"Gene","Predictor","Selection_Prob","Mean_Coef","Mean_Abs_Coef","N_Selected","N_Total_Fits","Stable","PFER_bound"
"OG_00246","lncRNA_3600",1,-0.0838649656051589,0.0838649656051589,10,10,TRUE,2.20668294005967
"OG_00246","lncRNA_7808",1,-0.0199122005992865,0.0199122005992865,10,10,TRUE,2.20668294005967
"OG_00246","lncRNA_7811",1,-0.0194107405849301,0.0194107405849301,10,10,TRUE,2.20668294005967
"OG_00246","lncRNA_9887",1,0.0504521494382664,0.0504521494382664,10,10,TRUE,2.20668294005967
"OG_00246","lncRNA_16195",1,0.0423509650192005,0.0423509650192005,10,10,TRUE,2.20668294005967
"OG_00246","lncRNA_20194",1,-0.0295793695159427,0.0295793695159427,10,10,TRUE,2.20668294005967
"OG_00246","lncRNA_20577",1,-0.0717715060583515,0.0717715060583515,10,10,TRUE,2.20668294005967
"OG_00246","lncRNA_21794",1,0.0356446715973078,0.0356446715973078,10,10,TRUE,2.20668294005967
"OG_00246","lncRNA_2394",0.9,0.00902565158844475,0.00902565158844475,9,10,TRUE,2.20668294005967
"OG_00246","lncRNA_4382",0.9,-0.0451900307322148,0.0451900307322148,9,10,TRUE,2.20668294005967
"OG_00246","lncRNA_15828",0.9,0.0259858965506273,0.0259858965506273,9,10,TRUE,2.20668294005967
"OG_00246","lncRNA_19403",0.9,-0.0211034211427694,0.0211034211427694,9,10,TRUE,2.20668294005967
"OG_00246","lncRNA_19527",0.9,0.0364377925245093,0.0364377925245093,9,10,TRUE,2.20668294005967
"OG_00246","gene-Peve_00031684",0.9,0.0108797701663409,0.0108797701663409,9,10,TRUE,2.20668294005967
"OG_00246","lncRNA_12335",0.8,-0.0628265822739756,0.0628265822739756,8,10,TRUE,2.20668294005967
"OG_00246","lncRNA_16003",0.8,0.011652215613057,0.011652215613057,8,10,TRUE,2.20668294005967
"OG_00246","lncRNA_16301",0.8,0.0115020554501064,0.0115020554501064,8,10,TRUE,2.20668294005967
"OG_00246","lncRNA_18814",0.8,-0.0218418748315749,0.0218418748315749,8,10,TRUE,2.20668294005967
"OG_00246","lncRNA_1120",0.7,-0.0117305667913138,0.0117305667913138,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_1121",0.7,-0.0206003561301556,0.0206003561301556,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_5386",0.7,-0.0119632517630104,0.0119632517630104,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_10854",0.7,-0.00721054499443298,0.00721054499443298,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_12152",0.7,-0.0157657309755736,0.0157657309755736,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_12332",0.7,-0.0225538332099708,0.0225538332099708,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_13518",0.7,0.00713244156881844,0.00713244156881844,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_14939",0.7,-0.00701826805143387,0.00701826805143387,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_15827",0.7,0.013068138223544,0.013068138223544,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_17063",0.7,-0.00941911911187132,0.00941911911187132,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_20339",0.7,-0.0105346477295351,0.0105346477295351,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_20340",0.7,-0.0104552632532415,0.0104552632532415,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_20341",0.7,-0.0103619212742787,0.0103619212742787,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_21242",0.7,-0.0255395635291053,0.0255395635291053,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_21243",0.7,-0.0290022458784847,0.0290022458784847,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_21346",0.7,0.0119514833202122,0.0119514833202122,7,10,TRUE,2.20668294005967
"OG_00246","gene-Peve_00015956",0.7,0.0120083682546365,0.0120083682546365,7,10,TRUE,2.20668294005967
"OG_00246","lncRNA_3597",0.6,-0.0049493856011954,0.0049493856011954,6,10,TRUE,2.20668294005967
"OG_00246","lncRNA_5788",0.6,-0.00620621141118999,0.00620621141118999,6,10,TRUE,2.20668294005967
"OG_00246","lncRNA_6573",0.6,-0.0218952937371064,0.0218952937371064,6,10,TRUE,2.20668294005967
"OG_00246","lncRNA_13546",0.6,-0.00362665814177419,0.00362665814177419,6,10,TRUE,2.20668294005967
"OG_00246","lncRNA_16669",0.6,0.00348328645038095,0.00348328645038095,6,10,TRUE,2.20668294005967
"OG_00246","lncRNA_17672",0.6,0.0106886015112017,0.0106886015112017,6,10,TRUE,2.20668294005967
"OG_00355","lncRNA_280",1,-0.00932530502997377,0.00932530502997377,10,10,TRUE,2.69057770545159
"OG_00355","lncRNA_5669",1,-0.0199140712605961,0.0199140712605961,10,10,TRUE,2.69057770545159
"OG_00355","lncRNA_22023",1,-0.0154423688685847,0.0154423688685847,10,10,TRUE,2.69057770545159
"OG_00355","lncRNA_23552",1,-0.0409085120619998,0.0409085120619998,10,10,TRUE,2.69057770545159
"OG_00355","lncRNA_4834",0.9,0.00438991323043038,0.00438991323043038,9,10,TRUE,2.69057770545159
"OG_00355","lncRNA_5670",0.9,-0.00692915696253712,0.00692915696253712,9,10,TRUE,2.69057770545159
"OG_00355","lncRNA_16404",0.9,-0.0173683887413671,0.0173683887413671,9,10,TRUE,2.69057770545159
"OG_00355","lncRNA_16405",0.9,-0.0190017669690124,0.0190017669690124,9,10,TRUE,2.69057770545159
"OG_00355","lncRNA_16838",0.9,0.00556252667401885,0.00556252667401885,9,10,TRUE,2.69057770545159
"OG_00355","lncRNA_16886",0.9,-0.0503701662796748,0.0503701662796748,9,10,TRUE,2.69057770545159
"OG_00355","lncRNA_18562",0.9,-0.0130633223010956,0.0130633223010956,9,10,TRUE,2.69057770545159
"OG_00355","lncRNA_1556",0.8,-0.0212389981264455,0.0212389981264455,8,10,TRUE,2.69057770545159
"OG_00355","lncRNA_13269",0.8,-0.0118587580418811,0.0118587580418811,8,10,TRUE,2.69057770545159
"OG_00355","lncRNA_14493",0.8,-0.010833624615303,0.010833624615303,8,10,TRUE,2.69057770545159
"OG_00355","lncRNA_18574",0.8,-0.0224202048417563,0.0224202048417563,8,10,TRUE,2.69057770545159
"OG_00355","lncRNA_21010",0.8,0.0114126670412052,0.0114126670412052,8,10,TRUE,2.69057770545159
"OG_00355","lncRNA_21336",0.8,-0.00874191366459859,0.00874191366459859,8,10,TRUE,2.69057770545159
