,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15
OG_00025,0.05474905565549214,0.20575335722907065,0.094507448282834,0.3751166852044871,0.26790447189611777,0.6319729136717585,0.18011183023428115,0.11753355649260068,0.294114974979134,0.28772794894526177,0.6909974462807376,0.0715427497928858,0.36386282416461496,0.5217636929417399,1.0158742801802574
OG_00026,0.13092351977603542,0.616600771182684,0.20309545502305704,0.18224294889620274,0.2524347958091925,0.11973496467790001,0.30136701046771014,0.3293725193899343,0.29458568501962223,0.24810329322224403,0.47057776286733294,0.16437820155407323,0.1582856302943131,0.4107373483850311,0.3043182653791812
OG_00027,0.49236705155266497,1.932766550865355,1.0125621588595743,0.7788938688629677,0.825935546619735,0.8256495341871453,1.0334930962387865,1.4068697349761123,0.6433353703765484,0.9680416402092844,1.6624459855801512,0.5443311817990134,0.7529265088388034,1.4329496914033095,0.9270633344256737
OG_00028,0.6659100380198893,2.6265618247280527,1.2535660374804822,0.9576165634803461,0.8325506603356343,1.0788002771502572,1.3138282385842672,1.7354130568915294,0.5609197701262062,1.5949523973466944,1.9958922317192223,0.8242754158572564,0.9486648557531718,1.5985675703298219,0.9872846457661877
OG_00029,0.21397159868495996,1.0485680938019961,0.41191372228802847,0.32790210676736764,0.34016366199877046,0.3346197162437752,0.47446633525731297,0.5719104627898028,0.27724417336873564,0.578000301060015,0.7029580306172823,0.3635995182327753,0.3128722850107492,0.6248087075797083,0.3539850991359815
OG_00030,0.3746109136782502,1.5727531656662432,0.8908804753966412,0.5688962144364108,0.5653135940397492,0.5578646072949258,0.7269998168791811,1.1769808154763692,0.5666265799489123,1.090705383357217,0.9862804694598862,0.5883946127594768,0.5710584385206954,0.9864321575348152,0.6319471420303183
OG_00031,0.5665528528282611,2.1717226164168775,1.1019797057027707,0.8616948611988059,0.9066151527064545,0.9613607301921809,1.183880582323621,1.6135713602038892,0.7098328522373688,1.316502185060895,1.9302176437934877,0.7606273054647269,0.8354468222364796,1.6258867592359656,1.0964682845372526
OG_00032,0.26333370106339404,1.2321554990762138,0.6601465856596929,0.34290220902939145,0.3587001373966645,0.2616033118708116,0.6514473730370608,0.8268578463486146,0.19281438247417174,0.5159128124158102,0.8807438141551939,0.39558178608291983,0.2768896423594093,0.6665912685008044,0.204387909879171
OG_00033,0.016785551074208968,0.23849773046377018,0.31325664825781485,0.016135985498103342,0.16813257966628373,0.31138724500970744,0.03025957299970814,0.4387911573603567,0.34958258631744826,0.0,0.17403919571256385,0.05098802467903174,0.1502195835519782,0.15215692848803564,0.44485358505598577
OG_00034,0.39918261181609604,1.780020847888149,0.7126348572522566,0.7063247593778714,0.7394256828813411,0.9723944710337585,0.7815244782561409,0.9225836559013086,0.6516276111592071,1.0216447262567228,1.4348696445691054,0.4881175719602202,0.6759252494862105,1.2330508681260448,1.0454006851331505
OG_00035,0.036427574489748094,0.24192253295795574,0.19391405291204045,0.21806173052806863,0.0051319335051049336,0.03450470931496623,0.045880495971714674,0.0,0.05901456649296599,0.1980147354343507,0.10685933916483446,0.1599335859481441,0.16196137823301382,0.06776126555623935,0.374984801821934
OG_00036,0.06625511224799663,0.15117984385182218,0.04825321574735844,0.10740484274560985,0.10801351729062819,0.20727425099995503,0.11859673541721692,0.010544246193131934,0.002921232960275102,0.25986092105513015,0.23415090865497265,0.11671073615369106,0.12022063477466215,0.20455368508799857,0.29318477397345905
OG_00037,0.3856910818564744,1.4100841821542722,0.7188958477586862,0.6033105444156145,0.5870300410925315,0.6875802421698809,0.8072111290800871,0.7893873347035745,0.4264806791840624,1.044186287244388,1.1724869066178902,0.5734942889742691,0.48884400612432427,0.9848733438880931,0.6527073039850442
OG_00038,0.43554184585479355,1.7581838009610637,0.7562260362386667,0.5928072945983789,0.5587601400117431,0.5838942251291194,0.8244954967523462,1.0887551851075266,0.3887480798730953,0.7921694491229663,1.2264201707311004,0.4334957227668708,0.5767900367477306,1.0341382731278015,0.53929568745085
OG_00039,0.4763716513149347,2.0686287463661763,0.9648439849778416,0.8443446963565223,0.7165736243463785,0.9071975190098789,1.0269545882429894,1.2314243296760428,0.572536035703738,1.2303472762234966,1.6881823963619056,0.7078335645499522,0.8221118176853737,1.3835848407296587,1.0531560241934195
OG_00040,0.5799464690761592,2.3558086338831767,1.0751387994081407,0.8061821448491557,0.8127373259705015,0.8347204118677061,1.2527426897748106,1.4657807182212557,0.5894974694442152,1.27186198329627,1.8460469948397018,0.7902759634576232,0.7321792120236569,1.4886305825351906,0.9162456273497382
OG_00041,0.33056518547281966,1.3827532508514937,0.5319537466960771,0.4861574823307869,0.4069154243434129,0.5575559532783613,0.6036837197044674,0.6727093372404727,0.3241025413231721,0.8806206770971564,0.7931752690058377,0.438052708925953,0.45342274351857514,0.6867751109430682,0.40126671361894417
OG_00042,0.5445292407031231,2.1547914495613867,1.1110391549895764,0.6023058113661052,0.5945479726505705,0.5042419158461565,1.0010678576806848,1.6936481196554993,0.5067279183826248,0.686120087312404,1.4677004136584622,0.5087170399818439,0.6773615388873174,1.1916956905394323,0.5192407846891137
OG_00043,0.40681135384237316,1.1755300582450652,0.831250769021662,0.2348449106271718,0.11147703247008399,0.0,0.11817682840978799,1.2874889028877676,0.7136598265697187,0.3832805153294142,0.15130842435036784,0.19762751650507213,0.36451786369281935,0.39411320455361015,0.2031944202022358
OG_00044,0.11292649591140407,0.5634613970534962,0.2201112103524031,0.16859210830384894,0.20380891399018056,0.108463119177839,0.2553327754289902,0.4570173281778743,0.4975632147673175,0.198572993323834,0.4174218329463002,0.12213013988858282,0.21187165071647995,0.3965875021111331,0.5506073109911432
OG_00045,0.0,0.0,0.07550848107791176,0.0875541363378707,0.12721252876946965,0.12182005084772643,0.09720977827136461,0.07894685104446356,0.0,0.11006098149443157,0.24723315583284863,0.059407940539120754,0.07765501691628475,0.20594135472903416,0.23904871944759726
OG_00046,0.07493545969535526,0.4909004172042004,0.20077880787716626,0.17341206592822986,0.19466344416213552,0.274448784551759,0.14918535643817105,0.17866912079169364,0.1979435485994167,0.3155734752596093,0.4422571622625903,0.1684172231712966,0.24772913964873886,0.3522367501726497,0.3010436715839429
OG_00047,0.7517353473357873,2.912691620836082,1.3518159672126746,1.1746427037750524,0.9818633881161272,1.2661130780547591,1.4890567514804556,1.8424175947685981,0.866720470229561,2.028185916697032,2.25341531124898,1.0614340619378244,1.1072279103044673,1.864744422738941,1.4002657101105684
OG_00048,0.1855283373531115,0.6506239545883473,0.4956587999714347,0.1336642286566971,0.3292642397375469,0.22735338080833836,0.501766154113636,0.7783338418573872,0.14520821215178897,0.1295194966530694,0.7189800833256562,0.2477679428388483,0.17459758052751745,0.5740087196184502,0.1708554234582231
OG_00049,0.42682449829242186,1.5627253593536936,0.7804318458058876,0.525501326368492,0.4628358573222938,0.6063498302674074,0.7347637359117575,1.010020504311014,0.4349578253612262,0.9350386620986498,1.3756482680187647,0.5696393267929343,0.7206796535447813,0.9760038565131712,0.704340241898221
OG_00050,0.20584533817249848,0.7600368172750842,0.47106790242062146,0.15759416717218533,0.2995649779968227,0.17298249889231015,0.32920765774761673,0.7989847487194458,0.6553528849858804,0.0,0.5786832025667764,0.1652478165507209,0.36132939754191934,0.6095962166204754,0.748381608642247
OG_00051,0.5269872226870144,2.4351457428451706,1.022195635679863,0.9094624807946664,0.8824944453671237,0.9914225659250152,1.2675756013161565,1.2481361855904824,0.5755778247886111,1.5783992152402038,1.8712986440888077,0.8719766442309,0.729177237365943,1.4891852815092526,0.9646542977058714
OG_00052,0.11958313455924698,0.7821943459463425,0.1668081417043446,0.29861339901576983,0.23922949926589068,0.31706402650952537,0.40249412290959846,0.1033925762563537,0.25057350632875913,0.5423165417813536,0.5564875516659987,0.28026757625289567,0.2202089611571703,0.40256287598300644,0.3981030847125755
OG_00053,0.1242648458996616,0.3267037564021771,0.3245028596869096,0.3557046883926301,0.26817689264916267,0.44373789026207283,0.39929096475996323,0.3993870938458268,0.0,0.5935950378046957,0.6886971360547608,0.3433321489783725,0.24470061307877336,0.48158171180899384,0.6774250121703299
OG_00054,0.20758658453286344,0.6398654516812834,0.37465829930703376,0.4121607301644828,0.3574988707535107,0.48020700739162886,0.39833319848251136,0.4928484247899669,0.3635669204765172,0.418154495931846,0.7191920465019748,0.2342196170577303,0.43722103738230406,0.6616168240226501,0.8194078970394167
OG_00055,0.3006522290939571,1.272319528669272,0.8304090336534843,0.3547065903448808,0.42231642532894303,0.3755636906163764,0.6551038925115348,1.400739081777189,0.2650421383030154,0.47749666412842473,0.9862364227042387,0.39196713465591926,0.4105842227052709,0.8244377808549571,0.2928140040457514
OG_00056,0.5236031972532555,1.8178869125689014,0.968735699062553,0.6456316123090359,0.7831132017080349,0.7293203586258529,1.0102394984162613,1.3909311226101913,0.5762554732897426,1.0735196002288094,1.5096345839003773,0.6045100628901329,0.6779867877986547,1.301784489110851,0.8265673214640541
OG_00057,0.29104593842535886,1.0438792971410598,0.5480385122046214,0.37972186819889203,0.32347112160527414,0.299086957293473,0.3707208168050778,0.6381521270811308,0.49291258626833356,0.8052720002425643,0.5052348200638833,0.37441237488067936,0.4799460967060224,0.5414396497283753,0.4071123164343906
OG_00058,0.3339382957357332,1.2321953136667787,0.5556775609781406,0.3307646187532675,0.40368823036876333,0.32267056486830376,0.5578684479671943,0.8529913102582252,0.42891022044220745,0.48788034451041545,0.7491220354288887,0.3208142078629289,0.34947355219462267,0.6892253445774923,0.4080932636582552
OG_00059,0.39019112469478884,1.5829091376009963,0.7884368770248004,0.5752755244842994,0.5472477081770611,0.6626824192920612,0.7521309384631127,1.0678689272690323,0.4345274885069213,1.060478573353844,1.28171669414115,0.5692095006296483,0.5637949193055642,1.0557222768717647,0.6366449769867155
OG_00060,0.390089212258671,1.2075186390629078,0.8449347325911091,0.43759540741215897,0.5712040122497034,0.6671833898953886,0.6750476667424633,1.24917192192286,0.35183823959437033,0.6610651167542394,1.1946683739460562,0.45645842850375457,0.5482947155953047,0.993872658048701,0.540391118359276
OG_00061,0.02879664183373265,0.00492987147484483,0.0,0.07714667110088937,0.07298158425731346,0.0916663104219163,0.07171061619103486,0.06401958544879305,0.0,0.050218080386539,0.11578508846729914,0.0006537096182466575,0.05895110507451278,0.14855343594807074,0.04217889878175043
OG_00062,0.44028870779743295,1.857028059729229,0.7982377936926066,0.7137977993173142,0.6338935241834034,0.7534727869207664,0.9489712365423977,1.1902797940221155,0.41363796521155444,1.0531300285749001,1.38820513395959,0.5479354275691011,0.6610906903501687,1.1727862592158749,0.6933752837407433
OG_00063,0.8542483482547755,2.989469212074618,1.4284510088844666,1.240899232736772,1.323660928658855,1.6473077971898664,1.686946974824167,2.005012354595198,1.1135954193794695,1.8282680154352295,2.593440820212655,0.989763409746627,1.2990487116637481,2.2534048541244367,1.8348257027204051
OG_00064,0.1049062906792282,0.13056831065939087,0.09047371478921559,0.21248325336703489,0.1699685615523614,0.2289776770109201,0.213062662338979,0.19325007090357413,0.1591400695434569,0.24567738696757552,0.3614261378794408,0.13197294040711885,0.20948885323246622,0.3244787805267269,0.360911528285194
OG_00065,0.14085659901493036,0.9779231212939943,0.569347600787755,0.3303086876795818,0.5043489604208128,0.4441417092113632,0.3813172066792335,0.4676183651017778,0.2687659803239546,0.5394886281424188,0.7932007332676194,0.32223210888096254,0.25433645156646706,0.6498852158608671,0.3533262530519967
OG_00066,0.3009401484850646,1.1097344362192527,0.425226968595176,0.5424249199970628,0.4579932308920026,0.650007722017709,0.7316489492449371,0.5180118994639532,0.1718115813764713,0.9125421969484837,1.019258100467348,0.35600117590527636,0.3176274257711797,0.7740539503682304,0.5239042638013012
OG_00067,0.46168123278277645,1.7841573166727394,0.9267286413637452,0.6702398619944422,0.630535014792212,0.7746092342381496,0.8545053713813301,1.343934894278646,0.569839847890213,1.1018062999395277,1.5223639553416384,0.5726264579248256,0.7153946932108697,1.2530277377452363,0.806930418242033
OG_00068,0.2823564297298276,0.642429464948184,0.47129093032513253,0.23322549996313563,0.44426537977572744,0.46467464974277645,0.590077601566974,0.8736208264827565,0.31404250088390934,0.28615195063028587,0.8056093580565556,0.2731513740728417,0.34139528784870715,0.7489573343500536,0.6052152940732781
OG_00069,0.2778936968371523,1.5438909059071158,0.851363751988722,0.3454345854864907,0.601895282940211,0.5156117886620754,0.655384144180413,1.3635785332978643,0.6473860049070433,0.26530553850224886,1.1655229872193826,0.3980988424935854,0.5914862567268352,1.0838273064494859,0.7639121510673871
OG_00070,0.22796349400445542,0.9946857094168767,0.47489524805183514,0.34509103457306356,0.44148886131487514,0.46781632376957605,0.4928593226062715,0.8185401636102885,0.3345574098858501,0.623555390040238,0.8623184229707961,0.3165699623399709,0.41272157655204383,0.7776295891014169,0.47577690146928947
OG_00071,0.055868469565119705,0.0,0.19085365908265675,0.16446128570554475,0.2658270480285345,0.605234241785241,0.030180666746257197,0.2183637229308647,0.37920253395305853,0.16094966411162603,0.3034204526483007,0.11425795568036029,0.18746468512665646,0.21024415702385346,0.8340051347365764
OG_00072,0.0042299361037809995,0.048140686032970836,0.0605728456144403,0.1233818295882308,0.1284415279848592,0.1746902892100285,0.1168278614000408,0.0,0.034441507712579415,0.3165686356748634,0.17215264769937896,0.16079028180056468,0.08905369998548336,0.17585589891978196,0.2100020489845616
OG_00073,0.7031218719446114,2.7203876181265296,1.2581384108103728,0.8004945407580345,0.7109212992032667,0.8086208008292206,1.1067474841354872,1.988145762466162,0.7756235444791654,1.3261220619876077,1.777372147754865,0.8216896924219063,1.068601795419959,1.5179981935517106,0.929053268676087
OG_00074,0.3095959326131603,1.961541977432894,0.3403424813753045,0.5556844931687401,0.48931687071952257,0.5797893122335692,0.7397541160365942,0.7719693787312932,0.46287386215732423,0.7036380485006631,1.1726513422335358,0.40368035015761217,0.5034144314185525,0.9629846970712809,0.7719657105656624
OG_00075,0.03977802071058852,0.14383476892255484,0.05297310162624574,0.1057995544538133,0.09960439439745915,0.03863947771084492,0.08888849650860368,0.0,0.2658841199539229,0.09421648026693569,0.19397803847208153,0.06512026702173515,0.07357021448107169,0.159248865149342,0.3192027516728849
OG_00076,0.3652718285121578,1.2490212358983344,0.7315401914446813,0.46829559679948607,0.5308614589737946,0.6709607239473356,0.6410026775072076,1.0584868416247335,0.4394127238690395,0.8763113615007072,1.22355813029416,0.47103096045724346,0.5535482176971992,1.0050259689169527,0.6281222044589814
OG_00077,0.8103437465845789,2.692507311371898,1.20017864157083,1.0000017268548052,1.041813096341673,1.1719306017171303,1.4311270409085395,1.8190669461283828,0.8076721948222256,1.4269494278511003,2.040267914673409,0.7706851405454498,1.0291393250186023,1.7973266436807074,1.2374926625110603
OG_00078,0.3280597805412045,1.227795053002399,0.7442464718762212,0.332199499158835,0.34839206921953414,0.20813077760822976,0.6730402586398395,1.0279009723127641,0.2687139585557689,0.374924542552845,0.8553472076927104,0.3428759786073966,0.29089063585792574,0.6348524175544366,0.2392501843624505
OG_00079,0.6246098633151582,2.200060267371307,1.1990405293281492,0.6280510008110637,0.764522381551382,0.7273661851242732,1.2340876937163492,1.832129272479744,0.4745051210465955,0.9111630807855626,1.6940586461282006,0.7073442861303054,0.6661065350256923,1.3872564860223586,0.6051719189910213
OG_00080,0.5978205098627875,2.0906458137511787,1.0128058280652357,0.8665173729630311,0.8909118059456879,1.1006556810914165,1.1105213047531053,1.3954720799307898,0.7354137002961694,1.5217646636020266,1.7370960816206653,0.7868798178788635,0.8909242312711103,1.5512319414104219,1.197374789931196
OG_00081,0.9026674453549459,3.40853394103897,1.8171433460792852,1.3225689806526033,1.358997530686528,1.5049681795442162,1.8760930490312258,2.5376560299780793,1.056792190886223,2.0179048434357605,2.972221659490358,1.1676379920668947,1.393575052189269,2.438509138326612,1.6853486340914032
OG_00082,0.21005344967556627,0.5554926651088926,0.7378594455624296,0.008620094768863993,0.07498355865506023,0.0,0.08721130739188845,1.6437982139210734,0.9626661118918919,0.017193688214124748,0.37714346868319004,0.17140881049331025,0.6136038984734826,0.355762534609136,0.7065914243778857
OG_00083,0.17863296452665015,0.47878470137869933,0.3849191485375009,0.15566082844155568,0.13852187544823988,0.10416938185034068,0.17198420918306762,0.5462849581352224,0.22519885517160756,0.2568855587427886,0.3590650594599017,0.15265325235188298,0.19439031482004945,0.34747749785645377,0.17120042347566491
OG_00084,0.09799432706064724,0.2374602687457604,0.12374609497281484,0.11242215291262067,0.199312575307399,0.27823118255992046,0.19953680672962396,0.19696161850239755,0.047758549862997206,0.3092620107147558,0.42571080089178825,0.1351718014242406,0.17936943873886174,0.32983175997567343,0.18612880616662592
OG_00085,0.6008290407621242,2.135020938560793,1.0656514653966318,0.8968008203903627,0.8092775706393844,1.0147197009460236,1.0832822604946675,1.455465455295074,0.7598299485520874,1.3566656465614173,1.7670668985698352,0.7261979356427397,0.9221152273197039,1.5161921351533638,1.2018502162866413
OG_00086,0.3431093540966233,1.4115308677348248,0.9291877306356184,0.4859524499127098,0.5438240796203863,0.5024404807401526,0.6543198702328034,1.2597298418262788,0.5790833758410967,0.6236909888506382,1.2091507587841457,0.4139432322819924,0.521632242268296,1.0436445499091416,0.7038767081120937
OG_00087,0.9100009585672697,3.3811904113455253,1.5977379486906282,1.410236140291329,1.2689637344271034,1.5604099238170526,1.8664406775874243,1.943791492395837,0.8593123776518308,2.5815087387799323,2.5684587137172774,1.3011427382162002,1.1787845497126854,2.1432810964234417,1.4346887600880152
OG_00088,0.04937592200137367,0.30321324329676985,0.2200158636964283,0.05605576515695397,0.1771081629791738,0.15275300903849173,0.20729719321966217,0.33994425410726264,0.2550189715470198,0.0,0.3400423154329013,0.11541093036566107,0.13797030642946556,0.28407520914860906,0.355029607479505
OG_00089,0.13438269736132935,0.28982763141467716,0.0861862840334896,0.3652564821601415,0.2693149571097189,0.5149170836861867,0.27773993101362493,0.0,0.46683545103210555,0.5929060742264917,0.4392336344339165,0.13908511114505878,0.31184883025274884,0.3551852305163571,1.023003323117441
OG_00090,0.30205114921638243,1.1385910988611565,0.5835740063316678,0.43243092872288713,0.5102983076664104,0.5788974099657472,0.5394831809151235,0.7418147893871692,0.4480257554868433,0.6109908145987875,0.964041971054723,0.36509213771830284,0.5114351153369693,0.8778826374493103,0.6880776197759625
OG_00091,0.4470559937621621,1.7573670086025657,0.8776735781249342,0.7434392876625328,0.7366719107039024,0.867490920393951,0.8867590144075442,1.2516880153983316,0.7350346460342809,0.825846594153746,1.603552048445594,0.45543717481669643,0.7761989624561535,1.3823813831575344,1.2061127519477741
OG_00092,0.48142709836308845,1.824126595042921,1.0218514938221326,0.5247067164571413,0.6102223227337663,0.479712813932131,1.123047106199512,1.422931784736885,0.3578049864513447,0.6518857663644021,1.4688051715092165,0.5957650413899005,0.4348756906432186,1.1131263237099742,0.5001868532186416
OG_00093,0.0788637311456934,0.12209165951921488,0.19699958421889635,0.11559036136116156,0.1262128397935367,0.2481664313430081,0.0,0.23114791137842053,0.26710031912781723,0.31536547677130683,0.3451066783435691,0.11676683518356958,0.16552192367727925,0.23911788945368667,0.4379233420919275
OG_00094,0.03867847684810991,0.16514993870546404,0.04412233807446198,0.012304779932271557,0.05859584779780802,0.05483297162535232,0.05499091016492742,0.17491379153708705,0.03424852173006063,0.05007034191231764,0.18392285137363829,0.03115090016508518,0.07666085082363783,0.14687152100155876,0.0
OG_00095,0.12597386217543893,0.3981666048265176,0.005818675486617636,0.02146705433319752,0.12018043205795598,0.13337669698226828,0.10652616440553751,0.38350678298247876,0.073349987627541,0.15774515167232617,0.29256397049273547,0.05047783955945641,0.09771808125046534,0.24092817031921315,0.04010555762820417
OG_00096,0.1128126470113922,0.5364870677435292,0.0827632506052801,0.0738866245965373,0.15735780472811375,0.12535564932985593,0.1897973136729466,0.39051931108672827,0.1556877342533504,0.2093212509756849,0.40705892380823994,0.11560753485968141,0.16422970220539612,0.3050763954979546,0.17399397680305748
OG_00097,0.09748334416135139,0.16141960270801078,0.0374306934978868,0.09476798281057369,0.0551689847325371,0.09091301640794285,0.08292339646688346,0.08863164338799592,0.11548701948465494,0.1996396339682191,0.15604194536737673,0.08728620293700766,0.08560883490058908,0.14030357854823527,0.10273669575356187
OG_00098,0.3793795743526767,1.2281571028498097,0.6592957362998079,0.5629082712299734,0.5655457943659213,0.6240918205423259,0.6922924361009914,1.03233414146894,0.6128512147123046,1.0626245043720832,1.078507825268418,0.5182832417801899,0.6511392206665756,0.9998592731090135,0.919734843806444
OG_00099,0.1825096819119668,0.6001371128601006,0.29732967120231796,0.2748981503093372,0.32349596340590064,0.3526519929242353,0.3647756546382303,0.5413004398918743,0.24913722819817782,0.5272609082203772,0.6267387118294607,0.2573869989520583,0.31948372992992746,0.5734194103641355,0.3754425579435532
OG_00100,0.5464609742935926,2.2620801743935046,1.0357415304874353,0.754181038603748,0.7360782111552329,0.8890282666563811,1.1898781106220717,1.370782606346146,0.4474609637592786,1.2573082123269912,1.7110924065222433,0.7480559460353414,0.6851131050351753,1.3642257201860897,0.7662703559475076
