,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65
TP1,-22.164138669438117,37.65400354447969,8.52715335679597,6.394609941276974,1.7231225855960137,28.326155582688894,-7.161575633485155,4.104024964020352,-29.259264854845526,-26.48343554725948,20.46078448945444,-56.15595880744589,21.99218709788028,13.588198189871852,76.80671128864407,41.25209107174159,26.50505411303171,55.59001566107325,30.20010036421037,68.46054927025433,51.59991699766681,52.961172118367095,-29.71023385425939,39.01223753282203,47.84533580200998,70.64071712441233,47.95986156540419,44.62272032994778,-35.490574170615496,-12.41597159910798,58.58049100634326,85.2262237301279,-3.3768227231933636,71.04461445869292,36.88040394881707,43.53526944525526,-14.365040862440873,31.85871253269634,-13.700413199165533,47.761092869407015,43.2605083381078,33.50380875324123,63.97062159128816,36.74359840096329,62.66341711712796,-1.2005955811488522,-7.293796485750848,26.79058736470867,65.41307206196117,79.38399315382617,-10.779368111527594,-15.903115562699037,21.53487003631299,38.469038445085694,24.799866061898722,37.964803214267135,60.81904926084335,65.6548658090303,37.45576298902025,20.484689295511824,-3.033343572242569,36.67035810349362,-36.07626470248897,64.64023401914318,5.27297622310329
TP2,32.52347322054863,39.81450347763811,5.90220477267566,-43.51294194229557,68.84325158775316,34.715690508811505,15.006422602042543,24.25936927082201,5.0186742903475805,-39.7189699543289,23.522675112448233,-17.159557673367082,-11.984365648021704,5.978929837073628,18.769555967417826,26.063205410067358,51.190007149556045,0.2672148545430435,56.84924654898443,-0.18688069133885338,60.28476911177553,43.73822629878416,-5.928062440452018,29.903473407319492,31.631433140097155,-6.838789749010023,21.63025803693435,43.55471942079141,-4.356010754635495,0.5086574358114249,42.5544334152573,15.139801442966393,-4.775164646606075,0.13307416669064814,53.679525129091815,43.18298723817571,16.215416607461577,73.02158910952275,90.80116436878997,56.059313167088845,37.74051838907028,43.74971375284817,-18.906146823551005,43.29214934237303,53.13520059158209,84.12351654771504,55.842235327969156,38.81383451989505,44.879314225606606,-5.64265926400334,70.1205641194588,30.67582770166146,-13.384864306639221,58.72842906982926,10.480898479696272,80.77902265741751,8.842184675376265,1.9498154672823518,52.75593417331165,35.7012722569618,-4.726580409318239,48.39463996273532,47.48339769558479,-5.464487179569191,72.53024560453477
TP3,53.54021686231593,40.33856353050418,8.97916722208168,-19.505010268509224,42.31210311122767,37.83395606400482,-24.560049658574563,74.12286205400429,5.817779015179764,8.26227072491887,12.222361262397389,21.503284215630398,54.3577950808857,75.24277000388035,-12.395500230483782,27.647534038280263,28.02446100258679,56.824302560132374,48.4445957185555,13.841129629794185,10.157845257736394,47.44212332288991,65.24469753245121,43.491227306172796,29.675860703215474,-12.411375834122591,68.00735346182113,43.52864346025125,40.676450098145395,81.62320528890015,19.469078663494688,23.381152015459254,-4.917965273874196,1.1543122674853592,39.25963983707182,41.28440145878652,-25.41753999667393,5.406526139770148,25.732412999359116,15.340487469500308,42.68226866287942,11.994171765138981,-6.376151294603556,35.85920313247775,25.42574006353807,20.434989360825586,-18.86706769525451,19.399301502766235,20.333370759731448,-29.440519509553816,6.091103311303342,-44.56962591622409,-27.47522164576681,27.747577909549683,-82.02488444243689,-38.6050912892849,22.767552801029527,18.27309020473969,41.85976101464421,60.71725922380367,75.89948682261601,50.61532215662315,-7.936953577659199,51.512449629380875,-6.674888226922681
TP4,32.20161914983098,49.010205198618046,67.32356299716065,16.1984053633603,47.65131832722246,36.78183668021446,53.920084103559226,24.19459725770859,74.05629207597985,67.35204169396636,78.30210738451484,-18.4208371251332,52.74933936694261,26.155838319530233,23.10167717452887,18.250616994037593,30.82405933281588,48.76296185941479,51.483486615384926,19.279349181404264,19.7986724677976,27.47292248949758,8.331751426261226,28.128238275122808,37.302965670637306,-26.163742257160962,32.64215939658071,34.727608846770025,54.424033240785285,13.323673081739729,13.2003007072741,3.8868230072965795,71.30561092503244,1.0892905069626846,33.43696300990821,29.564760717307273,-32.17827913447689,-9.565946771203679,18.197784074707332,48.64541208584943,46.57494620444383,36.48446827209938,47.91810649070485,50.39707000394085,10.516330158988408,-5.423244197707438,40.86533306846972,65.44286634522147,39.86594450887019,-19.546279768504117,72.92708885341771,-56.45427284671186,-21.170151331823845,-0.2371108451792603,9.33657265732911,24.86886039304773,37.831327087109806,49.59841437238956,41.01285533195533,27.892256064985784,-4.291739505643941,33.647223090620216,-36.72387459775828,-9.37023479930566,23.308924842758323
