,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Species,Sample_ID
peve_POR.216,-0.23745552127178848,-0.0144971767160306,0.104362249648882,-0.21579211346902957,-0.2082886857688545,-0.07203658796089286,-0.27691638101728444,-0.02772790946364525,0.20516366097909988,0.6381475240091576,0.1844355967894572,0.441995163352211,-0.6041526915587797,0.35516407422378793,0.08716140943795765,-0.19489396582664023,0.26574547603599,0.18160193448178147,0.4530762136900412,-0.40559357897156395,-0.0032616169526407117,-0.1570967464589269,0.13744678111092082,-0.3718666923501127,-0.13324883782642977,0.08548595527096588,-0.10685066600884774,0.3440912124456326,-0.286805718618258,0.4021769473768595,-0.27913143620366826,0.4122086718069693,0.12409544642474829,0.08725862841852806,-0.2491041696770599,-0.012271003829819303,0.17492561567362483,-0.08701293443387768,0.043034550102143514,-0.20037545808680518,0.34360337682891295,0.18615965759030248,0.3630827129333856,-0.06741243175186216,0.21777577621505761,0.19100428463094565,-0.3475051399299937,-0.31969764031869347,0.09075247504307206,0.2724030933488679,0.45768984149610337,0.4106564094155736,-0.21983924088568316,-0.3771819551294269,0.12635004121966179,0.378927242765789,0.36471325075153704,0.19996259108387704,0.0340709605074804,0.3783558674711183,-0.19758927958265002,-0.18759837501274854,-0.1669239396783702,0.4530285839775456,-0.14875287281828212,peve,POR.216
peve_POR.245,-0.5192250274941319,0.06313785044917697,-0.336919908465877,0.290443779206025,0.24553571165919844,-0.022802186670388865,-0.5132370882360263,-0.06675450857343529,0.6117494852061774,-0.2222748066133513,-0.02695972613782445,0.3491219157717322,0.07227926579883516,0.10813975211400145,0.12970360747120413,0.07468134079719634,-0.06576515562307,-0.13590871169714275,0.23445643243833098,-0.21474483577501077,0.2552696573067334,-0.06417362424246746,-0.09958838643311162,-0.06398611314439236,-0.05000972323319324,0.06257393476460744,0.3990532209322735,0.005594444315052287,0.6386456916644436,0.17944606327251839,-0.1526430577721917,0.19935669225366578,-0.2595545907882726,0.05047219713241013,0.15281291109954404,0.011354861734340754,0.31471711992716006,0.9065313712496847,0.053708778466139105,-0.2780852838743686,-0.010218154606886336,-0.44631209280097167,-0.21265927044848404,-0.1312037899708241,-0.012426237729261743,-0.4033087285460539,0.14214301041620664,0.7512295491048279,0.02348115569281007,0.0677682342336139,0.29141347771634407,0.17883078178620065,-0.3017078825170152,0.2183316552694408,0.46692897017796037,-0.3807778877413513,0.010583534872965593,0.03277975882114564,0.24442591456571605,-0.31556077988775927,0.19917672425557092,0.14441450663271327,-0.13606556288360883,0.15129381406999332,-0.005997193151673271,peve,POR.245
peve_POR.260,-0.02951924860511244,-0.11733891943736387,-0.01585281187675355,0.009276401446920208,-0.04681059548645698,0.0800901459834756,-0.16034188745556774,0.035974040565024915,0.12714734999625635,0.13593087443334326,0.07059541072661492,0.0428622012779057,-0.328401092191939,0.10903487920788135,0.05438412028711578,-0.06418813088513728,-0.13381773523868234,0.08016225427781697,-0.12457442529436688,0.02568650740850848,-0.006050396004910334,0.029343139149837622,0.03351874960877542,-0.07079666248632507,-0.06065267908979945,-0.017727688821672312,0.30481915495785605,-0.048834869289544745,-0.025150472482353962,0.0921081185948357,-0.12036548347805141,0.03227562447214984,0.018352227884279225,0.0006105702187878768,0.2570698532322813,0.061312692736762396,0.2800024937579772,0.020563619449148744,0.1552858096672844,-0.041834033706265004,0.7499184148602218,-0.0031130858535806257,0.0179568684342764,0.09012963660961411,-0.018341289698812317,-0.21257395189645764,-0.07323216864564637,-0.11277859571250536,-0.05936729569333867,0.03839269393038166,0.16035294047439633,0.12492644582069624,-0.036378476686061874,-0.052456848678199684,0.1374742411383237,0.11598486851319915,0.022121461989173526,-0.12507653534122776,-0.16203687976156753,-0.07846174064080763,0.005618607403947607,-0.00959644578018188,-0.2117856104272365,0.05040302592208244,-0.10871901121819949,peve,POR.260
peve_POR.262,-0.25628839726064795,-0.43348516068360654,-0.0067262971224633095,-0.03045672478763605,0.023777019741753936,0.5243319291421421,-0.2955914918175713,0.004912802220740782,0.2610840295582062,-0.01870516774674199,0.09782760070586632,0.23735032758355185,-0.2788933688334398,0.21692640998529683,0.14312070098143798,0.0035297362607228356,-0.10376363043663883,-0.3195609951301226,0.3426878866126605,-0.3598879968922102,-0.021633797128257214,-0.07732896073381629,0.09135142025120355,-0.004144253264155845,-0.02091224753039759,-0.012645949204350198,0.11789206692700482,0.07010383649430298,0.15298979119954975,0.19540888289964467,0.06461950601558748,0.2981088610803157,-0.04086039100403198,0.02448393447334157,0.3744412187638709,-0.23945284558739632,0.3253708429938661,-0.22214652933747034,-0.1982956928955812,-0.08100412708674766,-0.1723047554080404,-0.011442821578257005,0.11375298083333037,0.44098534241934917,-0.11046818023130066,-0.18287791378548465,-0.04073269489196629,0.10627238421633352,-0.04910007894471508,0.25444731375690327,0.1469795920652536,-0.0954346085724194,-0.16491506226390812,-0.030475425666401955,0.2905340417301208,0.18872879975320106,0.09022816444229514,-0.1500487082836957,-0.171992662903349,0.3302193623483712,-0.04373016282572277,-0.12121687856040043,-0.21705555684050634,0.21913475445348143,-0.046979743457329276,peve,POR.262
peve_POR.69,-0.41985134629247395,0.3990995918041156,0.06343997626435048,0.3702360396028519,0.10723369124029894,0.19821564164633287,-0.03093497080372752,0.22831835729282987,-0.38628255305035347,-0.43457485072372287,0.011535541089193756,0.036228019185594165,-0.11772314800561036,-0.013249096368173742,0.00826778756121509,-0.11257045657304952,-0.0916180199628643,0.022202717205785052,-0.04490231046602713,-0.14658909368388334,-0.13046901987558276,-0.12485270042227437,-0.04586860239465956,0.03467918642422822,-0.060606434998164455,-0.021498283050782083,-0.10592450822636645,-0.18643521188691609,0.4711764397132269,0.39793535234509186,-0.41299661226729084,-0.2543467031040002,0.12956278503279003,-0.0131413686081439,0.49959064237575784,0.10986437606630521,-0.1811987608568041,0.037471819703854915,-0.2585130882411245,-0.08049809141144511,-0.024456202537282364,-0.09109938849548184,-0.07404246194299607,-0.1922959000019858,0.1854699956274032,0.5474961649091579,0.154671950768398,-0.24017602499933557,0.05512388815915889,-0.4973460385752859,-0.10981447853440396,0.3591857800630272,0.009915483569580425,0.08526703129515466,-0.01436274988470368,0.0646552757441686,0.00609389618054165,0.8230454315619594,0.14936345731415746,0.15500197229670734,-0.09558763173430186,0.004915522915897793,0.3355954001966511,-0.12464021527489003,0.04487656262876766,peve,POR.69
peve_POR.72,0.2904976592341615,-0.0013024951763680294,0.003051345542214618,0.04826534224127404,-0.10059562133361427,-0.12771915558706592,0.038126536444596335,0.06597511634053346,0.0021672910813931388,-0.01886557474470567,-0.013534671733474913,-0.36542200688192705,0.02566282111374499,-0.10146316042965055,-0.383588022249611,0.1637894221942606,-0.23936762905315112,-0.03307052769925914,0.3567992110178591,0.18735457536257205,-0.04926068569966279,0.1801439584816926,-0.19633972800830837,0.07737022638823607,-0.07837339111057497,0.1329898780877517,0.3398320427301674,0.1420594989609137,-0.0038177036486269533,0.2542290670363602,-0.07681761595697462,0.07429694532519089,0.013247367261781419,0.016485719487002313,0.12447638790296525,-0.18934541047006231,0.04481276514625454,-0.10610682920825658,0.015757067492764624,0.2565832134910745,-0.12296722021417313,0.40373150394557455,-0.09128689992216533,-0.3945498932974556,-0.02157151329109578,-0.00024530934075061867,0.36314078899676744,0.03202016241229053,-0.5745077023415408,0.44763217441961006,-0.18805971481557324,0.02831671920862477,-0.3102262485706828,-0.02917740186744536,-0.02186458266930001,0.07910259312776609,0.05399594836456473,0.10376912909488001,-0.4935563941501643,-0.0752379435956216,0.028891621039000167,0.00902243699298398,-0.0014357648544334747,-0.004457242336193801,0.0925794921387511,peve,POR.72
peve_POR.73,-0.2510192892690103,0.2672735993698862,-0.025672885937185287,0.29690668330575853,0.49587016178043986,0.2954960276483386,0.07297573151035774,-0.5478223645912843,-0.19112635794872906,0.14313181631671662,0.08913854352211206,0.14806881782365666,0.11134479194847659,-0.10813337424432357,-0.40171823121368383,-0.07738313985913434,-0.033800283748115764,-0.33694288571280323,0.1970437003626488,-0.014725733357428595,-0.4052838170981845,0.2570409861608088,0.24773503458341423,0.1786573458873085,0.1602357249105746,0.19138577515875022,-0.4495484753141617,0.025864507426748853,-0.39926126501395975,0.21905695671085354,0.29159135986013257,0.15070450729626447,0.20483910259969956,-0.016682443306426497,-0.034944236780588986,-0.10572018094727748,0.0760917872179929,0.05150429413185451,-0.15179980969827253,-0.28999800844197676,0.1214129692686462,-0.3649299142362277,-0.623396030748091,0.35435918359530516,0.5607621919416741,-0.11993862641626298,0.39148183870117115,-0.022756331569958318,0.07888957670805764,-0.07744281253095318,0.5763672271157981,0.18208993847056557,0.4789505645110243,-0.19437460837916276,-0.6999721538076179,-0.41953314336341363,-0.25077486940143895,-0.004246422903030456,-0.08321434344825422,-0.33597079982350647,-0.14884057602078793,-0.08668391761835546,0.04315684113041981,0.542985410718079,0.3311663677955474,peve,POR.73
peve_POR.74,-0.1975287166195279,-0.07521316162141331,0.02502527335827112,0.034449711633755625,0.3026226685397981,0.04629148869009963,-0.22647229150733092,-0.07784016126242999,0.07706632253533639,0.07721551362451129,0.0459892181554747,0.19656334180181298,-0.006094898585040632,0.12055774515072996,0.014405826491394049,-0.03291640681934627,0.09491850630723436,-0.286701660892418,0.06868039259935832,-0.24510110807852895,0.06876878880959249,-0.0968222650771945,0.01629122285908911,0.09129432693704663,-0.18744409205413942,0.09766461657719305,0.5188727478383004,0.05600364610479437,0.10912966937481752,0.14366818374352655,-0.09387935332633814,0.18208626097172007,0.05613450169870474,0.046983656663563834,0.403177832900299,-0.024858520895884206,0.2924245778237494,-0.09647196779479966,-0.08552525001245549,-0.21057857254116769,-0.1822144182295478,0.40258088949643256,0.04054742422161105,-0.21595070101728328,0.19228744022430785,-0.21841469957803883,0.26087165333074225,-0.30486528717415473,-0.013980227335102175,0.11276455063114092,0.3172831888971093,-0.019992528571598483,-0.16421708166961427,-0.16274202382272704,0.20613123994162993,0.07365014630889397,0.2054102985555151,-0.06517060622910532,0.3372867525311892,-0.008760135122490652,0.043086422638692085,-0.09420753190829004,-0.20531628443902394,0.26090192460005335,-0.01899075538609761,peve,POR.74
peve_POR.83,0.13720455989983138,-0.30446564920931424,0.014227267745927816,0.08420779087927786,-0.2217596532112882,0.021782477540583566,-0.0859485508259573,0.25506515334200164,0.09807659097689238,-0.06337095510633574,-0.03370991771354567,-0.2550834152089233,-0.023298787826055094,-0.08363943821081445,-0.3945510590346387,0.005906715541299322,-0.010270374640946817,0.1554639420868332,0.05116633690419416,0.34870436062954807,-0.1794227215043148,-0.09983230594976988,-0.09506867062489824,-0.2306760542074889,0.055880094695755035,0.11766748240547956,-0.02357033565388559,0.15554956909147602,0.0398386684782907,0.5112623684911497,0.3544062602027776,0.16787423273017907,0.008292616829393886,-0.05267286354013394,-0.07250340839629615,0.07113178164524722,0.03573325153260351,0.057963861720146725,-0.08884089698621725,-0.29159239304318263,0.254883045719401,-0.22811813524664837,-0.08849901992540918,0.042353626079293064,0.017552014920674062,0.055726774350369955,0.5968861127864795,-0.11937464536775533,0.08496843176044086,-0.038732808893162315,-0.002192556448479728,0.09458022312369133,0.03217286047051169,0.05730323274254374,-0.08831677783199178,-0.13777882275408135,-0.08052830871710086,0.4362964215134663,-0.036318357953421636,-0.030098611259761952,-0.07690870992351087,0.13453452673948843,0.06439854404098368,-0.4273328275395414,0.17326216011972345,peve,POR.83
ptua_POC.219,-0.05646105686194261,0.037729294934654795,0.13446627368907452,0.0911824407952083,0.08144976741730549,-0.5570159248617006,-0.292055184660882,-0.5046129344628513,-0.06650275519877401,0.1879984078548542,0.6027188229070746,-0.16681556941839287,0.088867415418431,0.20948420080301575,-0.010056174185983282,-0.19009690988015537,0.04583201036895693,-0.12043873991597948,0.036301751623542586,-0.036237830227222816,0.06836021649295122,-0.28575901542649956,0.022515236877892964,-0.024748418775699207,0.08377695064662634,0.06448340689404913,-0.1052426297309724,0.18439344381156908,-0.019624252047531248,0.21279607733744033,0.23861217545662725,0.005516347728578633,-0.042900396854657505,-0.02698798246084138,0.17442148136930735,0.0483088663954432,0.08863207151674513,0.05656285994469004,0.08986540098408086,0.39074105446925594,-0.013583699154632244,-0.029786152533551515,-0.04015382938100798,-0.0520887925550315,0.14207908227953195,0.11487552756512556,0.02997500815196519,-0.04730247060765131,-0.14908767046881174,-0.15371944687984124,-0.006520434428765198,0.31631484197514176,-0.03398138817126234,-0.09363822546057728,0.1017103436447329,-0.13280517075631942,0.05310785855113464,-0.05997338880822156,0.09511342624939882,0.09821121987651177,0.8615465748557322,-0.09270501968740763,-0.10104948385629943,-0.006245940776045659,-0.05460756147499362,ptua,POC.219
ptua_POC.222,-0.06446662497423476,0.12679222593575254,-0.04418287718444913,0.09731848715934534,0.004672516266017927,-0.011114662903199722,-0.1986906982036969,0.14510967337576405,-0.0646622301015366,0.005617401511809247,0.18279671926333965,0.12160934397769725,0.19596174026524216,0.10261151929459876,0.15521663971984523,-0.2714285410172153,0.09246653140935338,0.024815620535620003,-0.044130904611695124,-0.13618468463980313,-0.1852200226400095,-0.1137820364261819,0.09268293231327536,-0.015177697943769183,-0.011719826218621176,-0.4995442738718576,0.040434501641660785,0.03479754997065814,0.12720060176372955,-0.06496837650864579,0.1454057013874916,0.18541027014614636,0.026350225508447685,-0.0126705832680652,-0.2360555997139729,0.5942779524888517,0.17183754571813187,-0.028432916939614104,0.25650989636473365,0.22835355972094903,-0.04183681423088196,0.13473013108510495,-0.04745175822447101,-0.19987569195869107,0.14564185848230793,0.1560163354261126,0.0118298255620113,0.16294963859478392,0.08556561800945946,0.09296229855670807,-0.19984018826154112,0.2897982362237213,0.4093029054935673,-0.2237230427084195,-0.04700566945571317,-0.08204057027979292,0.24418451267101565,-0.08184232567811336,-0.007049909312248751,-0.026120963161537725,0.039978277371198585,-0.07117939054802161,-0.1560684888619065,-0.18191621809018366,0.029112064101073275,ptua,POC.222
