,0,1,2,3,4
OG_00001,2.6717889740368896,4.7964281507057756,7.439856107604293,2.9682539269319066,5.456390441288539
OG_00002,2.1334222856483422,5.363964838169222,3.4196465488931014,3.4605206644791773,3.341542093075601
OG_00003,2.215307009067649,4.55218822841675,5.361853410098557,2.521432887108916,4.197188021823487
OG_00004,1.9367717385732857,5.5962156939571,4.779461387081019,3.210590720640512,3.8905564853471404
OG_00005,1.8342729533118174,4.2923271780631245,4.500434379761742,2.5175945960613033,3.53480128165739
OG_00006,1.8507968934276287,4.652091398312665,3.101228450974174,2.6632357432441256,2.850794296522321
OG_00007,2.7978699428069804,5.464707259947783,5.496225912260552,3.2038678617002843,4.517759900275432
OG_00008,2.9843819461919248,4.731935290795326,2.5085634625035684,2.848722891283519,3.022303886163777
OG_00009,3.220693347970877,5.64829031525461,4.147070609886388,3.4721831609936786,4.106667326943821
OG_00010,0.9203085524828344,4.004849677033436,2.6036207961361497,2.581402882500783,2.2342987471804587
OG_00011,2.0167357126608936,2.790480166351945,4.1978639183921045,1.600339430146025,3.2397871535586766
OG_00012,2.8817051468192267,5.536380738222888,4.003161263198656,3.314904071515672,3.854167679377851
OG_00013,3.216110476449885,6.226676972631703,4.187200092157129,3.5365581926956646,4.1174315527928735
OG_00014,2.6021061010172812,5.354983511541377,3.8505542661399748,3.1307190581819366,3.596729699146359
OG_00015,1.9563500508701752,3.5464385474878677,3.226322548091215,2.312070869727005,2.8733118742477792
OG_00016,3.542286329387103,5.376731499138729,5.946799818455089,3.3584305292716987,5.154327736230575
OG_00017,2.552850940730178,4.952594456993076,3.468122522678739,3.073797140418507,3.3623360598492966
OG_00019,2.3917804986896485,4.0374231450417755,6.212606998659036,2.5206605223198673,4.558929174775826
OG_00020,3.292099647760485,5.345356404596126,3.1502505099713125,3.5149749268183372,3.6415788673478375
OG_00021,2.0481849853131067,4.540081087765279,3.7375347759251203,2.3975194879129615,3.163128153607642
OG_00022,2.562545901898358,4.70477678850594,4.378265088167482,2.6743585022257705,3.8441715945739863
OG_00023,2.247075988540861,3.492331874144073,2.577341309788603,2.102175366797206,2.634138609108057
OG_00024,2.3404984228115198,4.477582592215661,3.3126653470994443,2.8542765650052546,3.194911193869512
OG_00025,3.594944228538862,6.080644281602724,4.086562324494079,3.3057067878644757,4.091332113509663
OG_00026,2.172714356432907,4.457990611053506,2.2987459041347553,2.6979022666745043,2.5465978481536955
OG_00027,2.3561575691741834,4.115649909161213,2.9252932323343614,2.6126065972881816,2.8715533177098354
OG_00028,3.2974362217650333,5.591984262256322,6.73222290925709,3.357041514071423,5.485033752923823
OG_00029,2.065162934016673,4.31834373149816,3.8938992239806907,2.6801062629574695,3.3499116439808674
OG_00030,2.8853353470459915,4.705998295188707,3.912041014105601,2.796391671302257,3.691465416077831
OG_00031,2.332061703653445,3.9482596897372786,3.4872918744717865,2.4833139316011503,3.1481495184239345
OG_00032,2.5613366114338763,4.101110226676584,4.805351660056076,2.484202229406935,4.0169317917744385
OG_00033,5.0669143144226085,8.550887996043183,7.10314246239231,4.9644311717097445,6.610505481597926
OG_00034,2.368893903436558,5.396309840486245,3.027260225620471,3.3132513734518922,3.122154424181398
OG_00035,2.2004599573641253,5.530964854037318,5.571311710467232,2.9447689739184075,4.412713170421019
OG_00036,2.168432173029081,3.1677295407153836,2.249434634242637,1.894831771198128,2.2577156821857276
OG_00038,1.893711883626201,4.05591346833041,4.928047333903132,2.5987030685738324,3.823926516315399
OG_00039,2.5814554466514976,4.792452125336646,3.697526497653691,2.8636387609204954,3.53150131072075
OG_00040,2.2448379111204826,3.791053247213897,5.6198731316637325,2.384593962503984,4.260556647266797
OG_00041,4.015426271892955,5.915453762306344,7.110286186441354,3.6879090504838583,5.965445828412717
OG_00042,3.6956180712724245,4.778575759656328,7.179424936360697,2.9524410537105057,5.782295892234407
OG_00043,3.4773902444452243,5.769430771663692,5.625192066945804,3.210391255666384,5.084490547851449
OG_00044,1.532593993938034,2.8140197431497738,2.03568287074428,1.66217198155855,2.011813835172357
OG_00045,2.304673234598576,5.058259415196517,4.4801888801714895,2.814920663476358,3.773310364904922
OG_00046,1.9384380480060426,3.1941146113868166,2.7750375793025546,1.9580349650090556,2.603990129287604
OG_00047,2.5722100717579464,4.254197174262012,1.6452418638953867,2.461738175307809,2.3794201890468534
OG_00048,3.9920418939774467,6.339715590846214,3.0274955444120892,3.7946810714184074,3.828138780061464
OG_00049,2.600717475360745,4.4227565312564625,5.35627745182125,2.625996662312252,4.320079003081437
OG_00050,3.5073568395364507,5.554433275243162,5.514539054448021,3.160150727984338,4.841326308915426
OG_00051,2.7054343288894804,4.56104679891083,5.633645787161816,2.878416029889631,4.484612782370992
OG_00052,2.0498114465000925,4.169468572803175,3.4837481183189825,2.6133932955967394,3.1284995328674485
OG_00053,2.4042284679348573,5.544634574172213,6.402143936304612,2.9873485298867606,4.876786225941502
OG_00054,1.8671106772669912,4.6268778207219325,4.605822438996758,2.528235830306513,3.6243368881999656
OG_00055,4.090013823301457,7.101229078535931,7.05343967735929,4.156968948450264,6.118791565141086
OG_00056,2.3791254639154125,5.18306362015078,3.3776417520183566,3.10854734305432,3.2445746180459154
OG_00057,2.067862236016937,3.5754023277449596,4.657523614876516,2.1086346351327014,3.5703425557677826
OG_00058,3.6329426195590035,6.444127149233625,5.828461562645586,3.883745533119559,5.200284707082959
OG_00059,2.8490464054898794,4.692835414921444,3.9350973840426176,2.820554603069414,3.7513834966385393
OG_00060,4.201322006770286,7.0500727025166885,6.851087661203737,4.169042077766854,6.006562383480551
OG_00061,2.76280081243363,4.433110317399073,4.7484719466227245,2.6025844282707764,3.998374946273051
OG_00062,3.3155595910232547,4.523864157227355,6.8580469754980875,2.8351907249041153,5.371397259612259
OG_00063,1.9473925334395328,3.3952196606804916,3.6299244054655775,2.245865977535607,3.0384459930594643
OG_00064,1.7913989149535017,3.9410748907522235,2.1413433870043685,2.2233000221868044,2.264929808518452
OG_00065,2.5247142267500164,4.744486400405013,7.003909269064848,2.895275939994996,5.206573782780245
OG_00066,3.1629893807247393,5.758327487292931,4.1418280416233,3.3761664995384137,3.9733148633546134
OG_00067,3.1840460040718885,5.534031759225801,4.27673304177268,3.255425925927781,4.093366410993768
OG_00068,3.1801772108560864,5.672545108329614,4.868138298338135,3.25503298924285,4.376117749779545
OG_00069,1.4455441561836653,3.249709835590007,3.947526718298487,2.069349638591354,3.0861559993966265
OG_00070,0.9696246556846685,2.7990503910247675,4.086583096098518,1.7545801527885474,2.7753306687168147
OG_00071,4.859916351116588,8.911828129550013,7.416219650706338,5.092993057743075,6.727099113080165
OG_00072,2.240740849232994,4.40163886583626,6.109529252897282,2.48454259575295,4.523651999503755
OG_00073,2.865621414460284,3.6598991230128037,6.516668908160848,2.402585463142883,4.991723979270129
OG_00074,2.3143090125439083,5.620399933860413,3.8119378119259135,3.5579952171903466,3.6100426842578437
OG_00075,2.601253090029789,5.500592737411983,5.12915009255839,3.1374686548504847,4.289235422881034
OG_00076,2.0871526699218994,4.587846229911377,2.7912401745003765,2.7237694094622786,2.853707106069108
OG_00077,3.4370796472135696,5.262835895746429,6.230236088133382,3.30351841054246,5.196398997702611
OG_00078,4.189467474535045,6.850630913449653,7.074136644980707,3.9570255490715316,6.126211912074058
OG_00080,1.796154668435047,4.408291039736485,4.332590135197237,2.683025716480649,3.448496011786102
OG_00081,2.451446057279315,4.736960800921887,4.026520483327543,2.8539078399306717,3.5428617448380564
OG_00082,4.641295596419373,8.155703168258356,5.35888515373437,4.353645860084997,5.5905078823081995
OG_00083,2.6041263263888896,5.190945488619705,4.657514994953931,2.8624944669044385,3.986453186772513
OG_00084,1.6351310568980073,3.365518437289516,5.159092782153285,2.0131344765332626,3.7256167800538504
OG_00085,2.3101783229089046,3.460068399874201,1.6744911105481806,2.0842057845552615,2.102294736110009
OG_00086,3.0368323882655655,5.898235527454783,3.362089371712467,3.355498539608409,3.601063253191843
OG_00087,3.1934304425555573,5.382423238389019,5.811447909364339,3.2779721214842,4.907508865934283
OG_00088,1.4736898263804405,2.907080579171732,2.0310842897371653,1.7933344084664278,1.9986767704805082
OG_00089,2.7662800187428576,5.392020552594649,5.793362296005607,2.9009224238976934,4.617492609154413
OG_00090,2.431448603968031,4.569067653509463,4.18216750686157,2.7853496558006507,3.587652240377983
OG_00091,2.7343485654119637,4.79312204527543,3.5453772119131686,2.8443716257128537,3.436670245721576
OG_00092,3.4200949231569147,5.594925689392904,6.583170808650924,3.305302279253375,5.419047840205802
OG_00093,3.3556776351790294,5.57735243493807,6.183252507649214,2.9800535138126945,5.096208771048933
OG_00094,1.5897545087443472,2.908460569438608,3.11979726385888,1.8181838387418932,2.6381292529179254
OG_00095,1.9076028308972108,3.0546541587415477,4.426186273739226,2.0172990985762054,3.4630732232575303
OG_00096,2.1547760907616853,3.5873602861374176,3.988216213944625,2.312549280237266,3.3741853964379533
OG_00097,2.1275619108108415,3.7417682731251047,1.2714940084245252,2.3108255654454197,1.9159326859611303
OG_00098,2.1774857254088666,3.074621901139554,4.2620685804642635,1.788148081408152,3.3101775278970935
OG_00099,1.734521131052837,2.696794375537766,3.5742846560296604,1.6995481274026694,2.8276661878749425
OG_00100,2.96771198070202,4.820975173958494,4.4488872464397495,2.97426392047331,4.024019230493159
OG_00101,1.975797897868369,3.2663179047371838,2.673212946189241,1.896939756955191,2.4666430523825293
OG_00102,4.467013967351092,8.004383524010985,7.6072816235093725,4.58039645018084,6.580073942676899
OG_00103,3.2906273833280664,5.557211903754108,6.14166382427753,3.4804120127716995,5.173468023217209
OG_00104,2.1413779054166575,4.274943235351889,3.75782868782153,2.7527090199709976,3.272308124456824
OG_00105,2.900901137393583,4.965177609725018,0.47760759080924386,2.972207562474484,1.9649987421018162
OG_00106,2.1713192853513976,4.209877206753997,4.758593004820872,2.465355626874325,3.760998882748412
OG_00107,4.180428932480083,5.56008600804812,4.615643512402468,3.39576659860275,4.701103566700207
