,0,1,2
TP1,0.8289933776077136,0.5687822419544604,0.5719731901133634
TP2,0.829677312925103,0.555200131026297,0.578386805826299
TP3,0.4597108303987576,0.5342694431430046,0.6542083498258372
TP4,0.16558645850676104,0.5645086820309201,0.7049108863798825
