,0,1,2
OG_00001,10.020475835411972,4.884846393964341,13.635947656841509
OG_00002,7.362711626371631,1.3048917768345851,11.82196948584302
OG_00003,7.290846122012241,3.4930962073142644,11.223863877718584
OG_00004,7.780271755771223,1.8173870249132407,12.709360425892365
OG_00005,6.93225572018566,2.395101346723056,10.372757394917693
OG_00006,6.229398789197003,1.4834654260227869,9.654431122158032
OG_00007,9.155404014185153,3.7443366802878115,12.753318670050087
OG_00008,6.700381344726959,3.03924120392679,9.109947617855724
OG_00009,8.566602405935079,3.5394399940017305,12.152141914161204
OG_00010,5.476480408731527,0.0,9.084130137541157
OG_00011,6.082546881769716,3.69776277288151,7.319769865853367
OG_00012,8.11629944444403,3.026583638703576,11.79293461880992
OG_00013,8.586123715482218,3.369050395920313,12.655039622893906
OG_00014,7.794416157917674,2.6422157968919917,11.260445522809073
OG_00015,6.113402790656257,2.3065662988654223,8.374933799478296
OG_00016,9.635708693435744,5.2199201106798325,13.221502656338336
OG_00017,7.4524756911334,2.504438566662324,10.628242624188509
OG_00019,8.771650499258985,4.312953288511916,11.351031082383741
OG_00020,7.879324774521588,3.191591912505225,11.244871654591508
OG_00021,6.414944812380427,2.4309840596771113,9.540557527067062
OG_00022,7.504472440311936,3.400517190594385,10.479605988534242
OG_00023,5.4986576029603285,2.688802460298409,7.30556446544302
OG_00024,6.919497370459953,2.3527090692502286,9.90034762924138
OG_00025,8.660641442649387,4.230735939993601,11.820125206107466
OG_00026,6.099565016826783,1.6575250159396449,8.759695876890062
OG_00027,6.775039666936213,2.44996427285484,8.782373740300084
OG_00028,9.97678402694964,5.141628307624827,14.102168276446392
OG_00029,6.9147581666976565,2.3476611895731656,10.085055613283346
OG_00030,7.61869654028113,3.623950916884759,10.190751226057229
OG_00031,6.917132294383939,2.858503621392096,8.935792356465265
OG_00032,7.3305565660974965,3.9383983504720246,10.225012777787786
OG_00033,13.19993459581161,6.392455810406681,18.46782413997989
OG_00034,7.129790652634111,1.639503598124712,11.10905880499568
OG_00035,7.835382488886089,2.9650594316100816,12.797894780926121
OG_00036,5.559111779290671,2.610186683899757,6.296885227285118
OG_00038,7.3362197253459955,2.7080498843594643,10.742835849351628
OG_00039,7.087313383909041,2.9089077699260435,10.390671161259654
OG_00040,7.751778724370097,3.9424026977399276,10.61177766195007
OG_00041,11.224281142067497,6.246077032308564,14.903555965959525
OG_00042,9.955493079869441,6.639137403540717,13.10236785216248
OG_00043,8.485335060392877,5.019919913996195,13.106068056116898
OG_00044,3.9552746685768922,1.6921408915286194,5.977005200977932
OG_00045,7.482308159259713,2.784145081835686,11.186855696542226
OG_00046,4.9068673425499485,2.45052407879798,7.267430969396246
OG_00047,5.420399026314373,2.2994713539542335,7.515687847282331
OG_00048,8.92212583120285,3.8905968904950434,11.825938868432935
OG_00049,7.821286747444474,4.099933159217144,11.147584113819043
OG_00050,9.122158754163062,5.073419431688103,12.567324016210307
OG_00051,8.67631103295435,4.15477382869893,11.81764637411325
OG_00052,6.37206047427659,2.204001325607108,9.59186989398598
OG_00053,8.936961485620609,3.6957029867869653,13.385669716778875
OG_00054,6.887741043299807,2.428337192713957,10.69868603672261
OG_00055,11.500676113068657,5.679945260161644,16.479379109000398
