gene_id,total_importance
OG_05071,74.56143969027431
OG_00643,64.05570548485984
OG_00531,63.31121401108559
OG_01324,60.81361533134069
OG_09775,56.516346479540864
OG_03933,55.9694798072435
OG_00499,54.17727189760095
OG_00453,51.79575812036648
OG_07911,46.79250012335522
OG_05183,45.69135659356841
OG_09021,44.04147005367364
OG_06218,43.6739753984325
OG_09295,43.5991907092449
OG_04961,43.57164154579521
OG_09783,43.36770820047632
OG_03932,42.048131317550784
OG_05226,41.75920783131813
OG_00304,40.571006159854285
OG_01486,40.57036975007223
OG_05351,40.515417226832916
OG_01297,40.27831804744968
OG_03269,39.675706980846016
OG_02532,39.40140606863652
OG_04651,39.37622007990004
OG_09826,39.148969038601365
OG_02226,38.870050172516784
OG_06757,38.812703344407595
OG_09130,38.79118967768471
OG_09674,38.46263227819113
OG_03845,38.19529029075156
OG_02948,38.148623521477916
OG_08341,37.94842531034962
OG_03677,37.64500141000613
OG_00195,37.6031842877901
OG_00957,37.424044927052165
OG_08229,37.225944811732795
OG_03122,36.72453305427425
OG_09091,36.375726835689235
OG_04890,36.34280816104353
OG_02537,36.18220984317172
OG_08098,36.030729314251126
OG_02587,35.67698024635929
OG_06215,35.29491581349182
OG_08693,35.27862262011768
OG_08097,35.116074386702216
OG_04693,34.78111466026199
OG_09531,34.728969723446866
OG_06956,34.62873327368523
OG_05198,34.183771259851724
OG_00455,34.03657553085402
OG_04538,33.91256248838054
OG_04620,33.709450003291266
OG_05377,33.528732522691605
OG_03070,33.5059300120219
OG_08226,33.44433215942075
OG_06922,33.19130818249531
OG_02408,33.027476722952365
OG_02942,32.920708248834664
OG_02000,32.76276568367676
OG_01620,32.538506771837895
OG_07692,32.502744772081876
OG_05640,32.31260075719526
OG_10099,32.27652514777995
OG_09247,32.23104727327085
OG_05809,32.20880373095925
OG_01482,32.113452490352
OG_07265,32.04722917163347
OG_07929,31.94838031739887
OG_07835,31.91036156496177
OG_06909,31.78372863295968
OG_00246,31.614642757648088
OG_06177,31.546186777538765
OG_07344,31.35655263074308
OG_06576,31.27232060703394
OG_07400,31.256213486818382
OG_02718,31.10282020225035
OG_01645,31.099862254278854
OG_06642,31.057287496931764
OG_00660,30.88651070336483
OG_02101,30.79606999270283
OG_01068,30.78410360219293
OG_00163,30.691816915337483
OG_05457,30.51480386897349
OG_01177,30.42125933722687
OG_05031,30.32102943629702
OG_08967,30.289417237934007
OG_09584,30.11016842576557
OG_08555,30.012372188413536
OG_09693,29.969099314669975
OG_07470,29.941305365160947
OG_06678,29.81281999325594
OG_08252,29.80454370385331
OG_00057,29.756677653822596
OG_05636,29.741312458693745
OG_01680,29.72878304126082
OG_05471,29.705493182369217
OG_07000,29.575926252866303
OG_08217,29.30930180841605
OG_00314,29.28856768549435
OG_06733,29.236062265637646
