,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45
TP1,36.32180351071092,39.130907918820704,-35.5478974079466,29.716278260982605,33.42839771969773,15.480728902543726,9.288854843382413,26.828095649915788,-1.1570158601416245,9.501259262960888,-3.2719853634863734,15.861977212257306,16.34478009874298,37.387605691219804,28.216265077347877,41.94077077300519,17.162322963664757,3.86705960962858,-17.33993680467795,29.723890565318936,-6.51484095743959,27.72154736414373,-24.400801241255195,9.910004085881589,3.4419037885423283,-16.380623998615164,-36.51319400448115,21.606316039328036,-0.7514125249293099,39.1143890779588,44.930659235089294,33.81177042421027,54.53016222209481,34.03562544972535,21.580241958195785,20.788037859094178,20.904369384902704,29.715944758689165,40.84680785090887,18.733469021384437,42.70056779594909,-0.1544849433792071,2.438915682052861,27.36228530048716,18.05223991006219
TP2,21.27522160193938,23.4784440639439,-38.08843866749447,24.273166713558094,-0.526655457913337,44.11362477187746,13.035351763446558,37.14515253538285,1.4666480496431276,23.44317519351433,-27.04502288744638,-0.17315830721520792,23.589257649811554,10.579128988962827,31.51484137881939,22.66451256005473,46.42756956698716,7.317052161820003,3.9142959225740444,21.266079541556557,47.102242629656516,22.53933809582538,-10.10683365745101,49.07713738924249,2.081701480899935,-12.61287896412604,12.99168062334075,28.786644362821683,2.166593431943958,30.095251791794453,10.871944328200927,29.574671927274462,18.167037598929507,17.42711428656775,41.29055505582528,37.23173898834861,34.27981744451747,40.076847429071016,20.651041948282447,32.09279640435003,-1.1309081469455435,35.497712116726696,2.4967657085644843,30.04004752094813,41.086146590260036
TP3,28.135736589691483,24.09713358671216,-8.762460806618128,29.03412069027319,0.36859024223554093,13.721813966749686,0.19200141512241536,28.3981539944112,4.284608379609289,46.54973704711979,-9.509578115005546,30.79467795637039,58.49438334344736,4.969476979902563,20.61460974518663,39.85303612287295,0.30674514705369044,12.107591571445981,-7.450017820474255,28.825246998259427,8.135820549571987,26.99639056596775,34.921122308474494,-9.066265180462983,3.5307766438723838,-0.408476216596773,-18.071885778296156,41.56791514175122,44.97360770393755,33.546204691875225,7.409350668810982,23.089451623918976,6.154598792020397,46.51770162338278,6.4020685473950065,27.80831555749307,30.90455831292718,19.731426594094387,-26.357623225371125,25.114166975598117,8.561685828018899,24.781141715647518,42.329580969851804,9.753875522244174,-1.8077478000535239
TP4,26.57969561183489,30.70068927388982,-1.9018516677957886,23.129477024066762,1.2238788171489414,29.403426310516437,46.66135864906059,23.049143852291802,46.608716161228195,25.519566653898263,8.758377161267772,34.86252032928558,21.77282287969093,11.881940903469795,22.386505803414128,-8.10661539372935,-11.241428149903545,53.31028003588746,-23.62231343353613,37.547749753481725,6.259614934583524,27.719054999181342,-3.95680958494012,-3.616592961402494,44.44561604373687,38.770423830592684,-5.184847546622214,19.292792778442013,0.07118415458938339,20.950710188181155,1.8506257519988902,20.720430503308037,40.367924113565,26.251866151824327,23.34190442574712,30.72399850957638,24.47163221035873,29.508041736758727,3.2919358696627996,40.86583194691126,25.859944925689245,20.939417334478936,3.907610120985448,16.36833344413078,10.660425052428012
