group_id,module_label,module_color,kME_in_own
OG_00717,7,black,NA
OG_00766,7,black,NA
OG_00800,7,black,NA
OG_00928,7,black,NA
OG_00947,7,black,NA
OG_00959,7,black,NA
OG_00972,7,black,NA
OG_01100,7,black,NA
OG_01114,7,black,NA
OG_01121,7,black,NA
OG_01162,7,black,NA
OG_01195,7,black,NA
OG_01239,7,black,NA
OG_01215,7,black,NA
OG_01245,7,black,NA
OG_01307,7,black,NA
OG_01310,7,black,NA
OG_01312,7,black,NA
OG_01314,7,black,NA
OG_01324,7,black,NA
OG_01373,7,black,NA
OG_01359,7,black,NA
OG_01384,7,black,NA
OG_00009,7,black,NA
OG_00073,7,black,NA
OG_00099,7,black,NA
OG_00115,7,black,NA
OG_00183,7,black,NA
OG_00201,7,black,NA
OG_00223,7,black,NA
OG_00267,7,black,NA
OG_00271,7,black,NA
OG_00294,7,black,NA
OG_00357,7,black,NA
OG_00376,7,black,NA
OG_00394,7,black,NA
OG_00424,7,black,NA
OG_00436,7,black,NA
OG_00445,7,black,NA
OG_00488,7,black,NA
OG_00571,7,black,NA
OG_00572,7,black,NA
OG_00596,7,black,NA
OG_00621,7,black,NA
OG_00654,7,black,NA
OG_00656,7,black,NA
OG_00665,7,black,NA
OG_00667,7,black,NA
OG_00675,7,black,NA
OG_00679,7,black,NA
OG_01419,7,black,NA
OG_01438,7,black,NA
OG_01440,7,black,NA
OG_01441,7,black,NA
OG_01444,7,black,NA
OG_01452,7,black,NA
OG_01473,7,black,NA
OG_01474,7,black,NA
OG_01477,7,black,NA
OG_01496,7,black,NA
OG_01506,7,black,NA
OG_01555,7,black,NA
OG_01557,7,black,NA
OG_01589,7,black,NA
OG_01619,7,black,NA
OG_01704,7,black,NA
OG_01740,7,black,NA
OG_01735,7,black,NA
OG_01806,7,black,NA
OG_01942,7,black,NA
OG_02018,7,black,NA
OG_02096,7,black,NA
OG_02116,7,black,NA
OG_02121,7,black,NA
OG_02103,7,black,NA
OG_02144,7,black,NA
OG_02157,7,black,NA
OG_02175,7,black,NA
OG_02261,7,black,NA
OG_02271,7,black,NA
OG_02292,7,black,NA
