group_id,module_label,module_color,kME_in_own
OG_00757,8,pink,NA
OG_00775,8,pink,NA
OG_00810,8,pink,NA
OG_00816,8,pink,NA
OG_00821,8,pink,NA
OG_00844,8,pink,NA
OG_00909,8,pink,NA
OG_00887,8,pink,NA
OG_00966,8,pink,NA
OG_01027,8,pink,NA
OG_01031,8,pink,NA
OG_01033,8,pink,NA
OG_01042,8,pink,NA
OG_01093,8,pink,NA
OG_01105,8,pink,NA
OG_01141,8,pink,NA
OG_01160,8,pink,NA
OG_01262,8,pink,NA
OG_01282,8,pink,NA
OG_01292,8,pink,NA
OG_01299,8,pink,NA
OG_01332,8,pink,NA
OG_01351,8,pink,NA
OG_01393,8,pink,NA
OG_00002,8,pink,NA
OG_00019,8,pink,NA
OG_00028,8,pink,NA
OG_00100,8,pink,NA
OG_00110,8,pink,NA
OG_00154,8,pink,NA
OG_00164,8,pink,NA
OG_00193,8,pink,NA
OG_00212,8,pink,NA
OG_00214,8,pink,NA
OG_00226,8,pink,NA
OG_00237,8,pink,NA
OG_00290,8,pink,NA
OG_00291,8,pink,NA
OG_00375,8,pink,NA
OG_00383,8,pink,NA
OG_00412,8,pink,NA
OG_00421,8,pink,NA
OG_00434,8,pink,NA
OG_00599,8,pink,NA
OG_00620,8,pink,NA
OG_00649,8,pink,NA
OG_01426,8,pink,NA
OG_01435,8,pink,NA
OG_01443,8,pink,NA
OG_01489,8,pink,NA
OG_01498,8,pink,NA
OG_01501,8,pink,NA
OG_01503,8,pink,NA
OG_01514,8,pink,NA
OG_01504,8,pink,NA
OG_01507,8,pink,NA
OG_01703,8,pink,NA
OG_01775,8,pink,NA
OG_01789,8,pink,NA
OG_01865,8,pink,NA
OG_01844,8,pink,NA
OG_01885,8,pink,NA
OG_01939,8,pink,NA
OG_01951,8,pink,NA
OG_01969,8,pink,NA
OG_01980,8,pink,NA
OG_01987,8,pink,NA
OG_02035,8,pink,NA
OG_02067,8,pink,NA
OG_02068,8,pink,NA
OG_02095,8,pink,NA
OG_02098,8,pink,NA
OG_02122,8,pink,NA
OG_02130,8,pink,NA
OG_02216,8,pink,NA
OG_02234,8,pink,NA
OG_02228,8,pink,NA
OG_02242,8,pink,NA
OG_02277,8,pink,NA
OG_02280,8,pink,NA
OG_02293,8,pink,NA
OG_02298,8,pink,NA
OG_02316,8,pink,NA
OG_02318,8,pink,NA
OG_02424,8,pink,NA
OG_02432,8,pink,NA
OG_02448,8,pink,NA
OG_02452,8,pink,NA
OG_02577,8,pink,NA
OG_02600,8,pink,NA
OG_02612,8,pink,NA
OG_02654,8,pink,NA
OG_02696,8,pink,NA
OG_02712,8,pink,NA
OG_02720,8,pink,NA
OG_02756,8,pink,NA
OG_02829,8,pink,NA
OG_02846,8,pink,NA
OG_03005,8,pink,NA
OG_03015,8,pink,NA
OG_03037,8,pink,NA
OG_03069,8,pink,NA
OG_03081,8,pink,NA
OG_03082,8,pink,NA
OG_03184,8,pink,NA
OG_03206,8,pink,NA
OG_03349,8,pink,NA
OG_03398,8,pink,NA
OG_03486,8,pink,NA
OG_03496,8,pink,NA
OG_03506,8,pink,NA
OG_03528,8,pink,NA
OG_03532,8,pink,NA
OG_03546,8,pink,NA
OG_03564,8,pink,NA
OG_03603,8,pink,NA
OG_03631,8,pink,NA
OG_03650,8,pink,NA
OG_03658,8,pink,NA
OG_03719,8,pink,NA
OG_03765,8,pink,NA
OG_03766,8,pink,NA
OG_03777,8,pink,NA
OG_03788,8,pink,NA
OG_03792,8,pink,NA
OG_03806,8,pink,NA
OG_03843,8,pink,NA
OG_03887,8,pink,NA
OG_03892,8,pink,NA
OG_03926,8,pink,NA
OG_03928,8,pink,NA
OG_03979,8,pink,NA
OG_03991,8,pink,NA
OG_03997,8,pink,NA
OG_04019,8,pink,NA
OG_04049,8,pink,NA
OG_04056,8,pink,NA
OG_04061,8,pink,NA
OG_04086,8,pink,NA
OG_04104,8,pink,NA
OG_04189,8,pink,NA
OG_04243,8,pink,NA
OG_04288,8,pink,NA
OG_04342,8,pink,NA
OG_04385,8,pink,NA
OG_04381,8,pink,NA
OG_04402,8,pink,NA
OG_04542,8,pink,NA
OG_04547,8,pink,NA
OG_04654,8,pink,NA
OG_04657,8,pink,NA
OG_04683,8,pink,NA
OG_04723,8,pink,NA
OG_04737,8,pink,NA
OG_04810,8,pink,NA
OG_04896,8,pink,NA
OG_04916,8,pink,NA
OG_04926,8,pink,NA
OG_04957,8,pink,NA
OG_04995,8,pink,NA
OG_05000,8,pink,NA
OG_05075,8,pink,NA
OG_05078,8,pink,NA
OG_05158,8,pink,NA
OG_05173,8,pink,NA
OG_05256,8,pink,NA
OG_05317,8,pink,NA
OG_05397,8,pink,NA
OG_05436,8,pink,NA
OG_05444,8,pink,NA
OG_05445,8,pink,NA
OG_05453,8,pink,NA
OG_05479,8,pink,NA
OG_05498,8,pink,NA
OG_05518,8,pink,NA
OG_05546,8,pink,NA
OG_05549,8,pink,NA
OG_05572,8,pink,NA
OG_05579,8,pink,NA
OG_05591,8,pink,NA
OG_05616,8,pink,NA
OG_05620,8,pink,NA
OG_05640,8,pink,NA
OG_05648,8,pink,NA
OG_05669,8,pink,NA
OG_05671,8,pink,NA
OG_05684,8,pink,NA
OG_05685,8,pink,NA
OG_05706,8,pink,NA
OG_05691,8,pink,NA
OG_05735,8,pink,NA
OG_05761,8,pink,NA
OG_05779,8,pink,NA
OG_05817,8,pink,NA
OG_05822,8,pink,NA
OG_05825,8,pink,NA
OG_05894,8,pink,NA
OG_05987,8,pink,NA
OG_06148,8,pink,NA
OG_06225,8,pink,NA
OG_06246,8,pink,NA
OG_06354,8,pink,NA
OG_06447,8,pink,NA
OG_06418,8,pink,NA
OG_06454,8,pink,NA
OG_06478,8,pink,NA
OG_06525,8,pink,NA
OG_06555,8,pink,NA
OG_06557,8,pink,NA
OG_06564,8,pink,NA
OG_06610,8,pink,NA
OG_06700,8,pink,NA
OG_06703,8,pink,NA
OG_06708,8,pink,NA
OG_06720,8,pink,NA
OG_06723,8,pink,NA
OG_06754,8,pink,NA
OG_06767,8,pink,NA
OG_06775,8,pink,NA
OG_06812,8,pink,NA
OG_06894,8,pink,NA
OG_06929,8,pink,NA
OG_06939,8,pink,NA
OG_06941,8,pink,NA
OG_06942,8,pink,NA
OG_06973,8,pink,NA
OG_06997,8,pink,NA
OG_07004,8,pink,NA
OG_07009,8,pink,NA
OG_07042,8,pink,NA
OG_07045,8,pink,NA
OG_07066,8,pink,NA
OG_07167,8,pink,NA
OG_07179,8,pink,NA
OG_07232,8,pink,NA
OG_07262,8,pink,NA
OG_07268,8,pink,NA
OG_07274,8,pink,NA
OG_07297,8,pink,NA
OG_07320,8,pink,NA
OG_07325,8,pink,NA
OG_07349,8,pink,NA
OG_07386,8,pink,NA
OG_07533,8,pink,NA
OG_07519,8,pink,NA
OG_07520,8,pink,NA
OG_07558,8,pink,NA
OG_07569,8,pink,NA
OG_07577,8,pink,NA
OG_07596,8,pink,NA
OG_07610,8,pink,NA
OG_07636,8,pink,NA
OG_07653,8,pink,NA
OG_07689,8,pink,NA
OG_07797,8,pink,NA
OG_07862,8,pink,NA
OG_07895,8,pink,NA
OG_07951,8,pink,NA
OG_07952,8,pink,NA
OG_08031,8,pink,NA
OG_08053,8,pink,NA
OG_08080,8,pink,NA
OG_08095,8,pink,NA
OG_08135,8,pink,NA
OG_08160,8,pink,NA
OG_08170,8,pink,NA
OG_08388,8,pink,NA
OG_08422,8,pink,NA
OG_08451,8,pink,NA
OG_08469,8,pink,NA
OG_08580,8,pink,NA
OG_08599,8,pink,NA
OG_08606,8,pink,NA
OG_08627,8,pink,NA
OG_08644,8,pink,NA
OG_08676,8,pink,NA
OG_08680,8,pink,NA
OG_08694,8,pink,NA
OG_08715,8,pink,NA
OG_08729,8,pink,NA
OG_08852,8,pink,NA
OG_08856,8,pink,NA
OG_08895,8,pink,NA
OG_09062,8,pink,NA
OG_09088,8,pink,NA
OG_09163,8,pink,NA
OG_09211,8,pink,NA
OG_09281,8,pink,NA
OG_09297,8,pink,NA
OG_09331,8,pink,NA
OG_09338,8,pink,NA
OG_09468,8,pink,NA
OG_09471,8,pink,NA
OG_09473,8,pink,NA
OG_09496,8,pink,NA
OG_09502,8,pink,NA
OG_09511,8,pink,NA
OG_09551,8,pink,NA
OG_09569,8,pink,NA
OG_09572,8,pink,NA
OG_09604,8,pink,NA
OG_09640,8,pink,NA
OG_09701,8,pink,NA
OG_09743,8,pink,NA
OG_09748,8,pink,NA
OG_09779,8,pink,NA
OG_09789,8,pink,NA
OG_09814,8,pink,NA
OG_09840,8,pink,NA
OG_09843,8,pink,NA
OG_09884,8,pink,NA
OG_09893,8,pink,NA
OG_09939,8,pink,NA
OG_09949,8,pink,NA
OG_09964,8,pink,NA
OG_09997,8,pink,NA
OG_10039,8,pink,NA
OG_10065,8,pink,NA
OG_10110,8,pink,NA
OG_10125,8,pink,NA
OG_10155,8,pink,NA
OG_10161,8,pink,NA
OG_10176,8,pink,NA
OG_08122,8,pink,NA
