group_id,module_label,module_color,kME_in_own
OG_00707,4,yellow,NA
OG_00703,4,yellow,NA
OG_00739,4,yellow,NA
OG_00756,4,yellow,NA
OG_00817,4,yellow,NA
OG_00825,4,yellow,NA
OG_00878,4,yellow,NA
OG_00885,4,yellow,NA
OG_00903,4,yellow,NA
OG_00927,4,yellow,NA
OG_00936,4,yellow,NA
OG_00978,4,yellow,NA
OG_01034,4,yellow,NA
OG_01041,4,yellow,NA
OG_01056,4,yellow,NA
OG_01071,4,yellow,NA
OG_01073,4,yellow,NA
OG_01106,4,yellow,NA
OG_01107,4,yellow,NA
OG_01124,4,yellow,NA
OG_01127,4,yellow,NA
OG_01128,4,yellow,NA
OG_01129,4,yellow,NA
OG_01134,4,yellow,NA
OG_01140,4,yellow,NA
OG_01146,4,yellow,NA
OG_01151,4,yellow,NA
OG_01186,4,yellow,NA
OG_01200,4,yellow,NA
OG_01208,4,yellow,NA
OG_01225,4,yellow,NA
OG_01226,4,yellow,NA
OG_01247,4,yellow,NA
OG_01269,4,yellow,NA
OG_01276,4,yellow,NA
OG_01280,4,yellow,NA
OG_01302,4,yellow,NA
OG_01365,4,yellow,NA
OG_01366,4,yellow,NA
OG_00004,4,yellow,NA
OG_00025,4,yellow,NA
OG_00054,4,yellow,NA
OG_00074,4,yellow,NA
OG_00091,4,yellow,NA
OG_00153,4,yellow,NA
OG_00161,4,yellow,NA
OG_00179,4,yellow,NA
OG_00206,4,yellow,NA
OG_00215,4,yellow,NA
OG_00218,4,yellow,NA
OG_00255,4,yellow,NA
OG_00295,4,yellow,NA
OG_00305,4,yellow,NA
OG_00335,4,yellow,NA
OG_00336,4,yellow,NA
OG_00343,4,yellow,NA
OG_00359,4,yellow,NA
OG_00379,4,yellow,NA
OG_00447,4,yellow,NA
OG_00478,4,yellow,NA
OG_00485,4,yellow,NA
OG_00528,4,yellow,NA
OG_00529,4,yellow,NA
OG_00593,4,yellow,NA
OG_00616,4,yellow,NA
OG_00628,4,yellow,NA
OG_00639,4,yellow,NA
OG_00655,4,yellow,NA
