Iteration,Loss
1,1410504.3032201044
2,1178926.422525372
3,1013763.1859445142
4,918516.8068406044
5,858934.8849023595
6,823961.0719529324
7,804064.663222434
8,791716.4638096993
9,782988.7655135297
10,776229.6095687436
11,770903.4232891146
12,766749.3991155867
13,763578.5852138954
14,760823.6308745978
15,758407.2663373814
16,756273.0880526175
17,754377.6733427399
18,752685.1240008324
19,751165.7552911881
20,749794.683999831
21,748570.7002055283
22,747471.425880806
23,746461.2553782803
24,745528.0041261978
25,744661.5720365464
26,743853.4496197191
27,743096.2640142115
28,742384.0068103372
29,741711.2335638211
30,741073.2005655984
31,740466.0193363245
32,739886.4172722654
33,739331.734664035
34,738799.4695648703
35,738287.565535455
36,737794.2212687694
37,737363.2144155707
38,736962.2795892817
39,736573.9244859851
40,736196.9910088779
41,735830.5713708502
42,735473.9388031054
43,735126.5098313709
44,734787.7360941893
45,734457.1109603589
46,734134.1418875987
47,733818.4084000329
48,733509.5238804998
49,733207.18310354
50,732911.0632431649
51,732620.9247742657
52,732336.5459214724
53,732057.7024302115
54,731784.1830341128
55,731515.7738940839
56,731252.3117903993
57,730993.6367928451
58,730739.5527315474
59,730489.9059586438
60,730244.5515786144
61,730003.3514721101
62,729766.2030377855
63,729532.9591373344
64,729303.4651632082
65,729077.6358963612
66,728855.3773757997
67,728636.5563554384
68,728421.040145148
69,728208.7419903046
70,727999.5768387711
71,727793.3926628411
72,727590.0641702843
73,727389.502806825
74,727191.6643184803
75,726996.5003801655
76,726803.9504383208
77,726613.9357961548
78,726426.4084348219
79,726241.3167259484
80,726058.583451528
81,725878.1434772543
82,725699.9741944838
83,725524.0419046007
84,725350.3445534456
85,725178.8678841696
86,725009.5747139653
87,724842.4200678024
88,724677.3608347694
89,724514.3719864171
90,724353.404534429
91,724194.4169196682
92,724037.3904828889
93,723882.3054795952
94,723729.1508393483
95,723577.8950332634
96,723428.5039275178
97,723280.9592287744
98,723135.253545548
99,722991.37485688
100,722849.3198812013
101,722709.0684723073
102,722570.613890608
103,722433.954337773
104,722299.0635804295
105,722165.93697398
106,722034.5698496514
107,721904.9479270432
108,721777.0435562147
109,721650.8432387958
110,721526.3461680674
111,721403.5357699767
112,721282.386697777
113,721162.8785628959
114,721044.987659479
115,720928.6826372369
116,720813.941079573
117,720700.742686452
118,720589.0593671465
119,720478.8693035679
120,720370.1550138246
121,720262.8894029921
122,720157.0583520262
123,720052.6407563689
124,719949.615692506
125,719847.9584450661
126,719747.6500654666
127,719648.6749617558
128,719551.023003282
129,719454.6677628177
130,719359.5869471636
131,719265.7540860911
132,719173.1466155503
133,719081.7366585662
134,718991.5063254464
135,718902.4344527321
136,718814.5004762082
137,718727.682865019
138,718641.9639093308
139,718557.3212402276
140,718473.7341052776
141,718391.1866382324
142,718309.6598459193
143,718229.1332440001
144,718149.5871846856
145,718071.003275661
146,717993.3761190592
147,717916.7036140271
148,717840.9515904416
149,717766.0975877325
150,717692.1262228384
151,717619.0278785292
152,717546.7876797628
153,717475.3884018813
154,717404.8160331026
155,717335.0557951974
156,717266.0971889828
157,717197.9245581599
158,717130.5248852633
159,717063.882687692
160,716997.9841442852
161,716932.8140211477
162,716868.3580425739
163,716804.6034371766
164,716741.5414477087
165,716679.1620007277
166,716617.4523590642
167,716556.4028590675
168,716496.0046120762
169,716436.2441709747
170,716377.1117025544
171,716318.594251489
172,716260.6817964462
173,716203.3628268957
174,716146.6280484977
175,716090.467221356
176,716034.8701425752
177,715979.826067241
178,715925.3353539136
179,715871.3936559776
180,715817.9753945558
181,715765.0701308867
182,715712.6687960542
183,715660.7637712279
184,715609.3470846454
185,715558.4104230385
186,715507.9450580826
187,715457.9441210943
188,715408.399751444
189,715359.304473491
