ntLink_4	36936	38131	FUN_000064	.
ntLink_4	39254	40035	FUN_000065	.
ntLink_4	45175	47490	FUN_000066	.
ntLink_4	47756	48519	FUN_000067	.
ntLink_4	49134	50329	FUN_000068	.
ntLink_4	51816	54384	FUN_000069	.
ntLink_4	55877	58450	FUN_000070	.
ntLink_4	59573	60354	FUN_000071	.
ntLink_4	61321	62516	FUN_000072	.
ntLink_4	63639	64420	FUN_000073	.
ntLink_4	65494	69132	FUN_000074	.
ntLink_4	69464	71746	FUN_000075	.
ntLink_4	72820	74081	FUN_000076	.
ntLink_4	74347	75110	FUN_000077	.
ntLink_4	75725	76920	FUN_000078	.
ntLink_4	78039	78818	FUN_000079	.
ntLink_4	79774	80969	FUN_000080	.
ntLink_4	82456	85024	FUN_000081	.
ntLink_4	86517	87280	FUN_000082	.
ntLink_4	87895	89090	FUN_000083	.
ntLink_4	90583	91346	FUN_000084	.
ntLink_4	91961	93156	FUN_000085	.
ntLink_4	94649	95412	FUN_000086	.
ntLink_4	96027	97222	FUN_000087	.
ntLink_4	98715	99478	FUN_000088	.
ntLink_4	100093	101288	FUN_000089	.
ntLink_4	102781	103544	FUN_000090	.
ntLink_4	104159	105354	FUN_000091	.
ntLink_4	106847	107610	FUN_000092	.
ntLink_4	108225	109420	FUN_000093	.
ntLink_4	110913	111676	FUN_000094	.
ntLink_4	112291	113486	FUN_000095	.
ntLink_4	114979	115742	FUN_000096	.
ntLink_4	116357	117552	FUN_000097	.
ntLink_4	119045	119808	FUN_000098	.
ntLink_4	120423	121618	FUN_000099	.
ntLink_4	123111	123874	FUN_000100	.
ntLink_4	124489	125684	FUN_000101	.
ntLink_4	127177	127940	FUN_000102	.
ntLink_4	128555	129750	FUN_000103	.
ntLink_4	130873	131654	FUN_000104	.
ntLink_4	132621	133816	FUN_000105	.
ntLink_4	134939	135720	FUN_000106	.
ntLink_4	136794	140432	FUN_000107	.
ntLink_4	140764	143046	FUN_000108	.
ntLink_4	144120	145381	FUN_000109	.
ntLink_4	145647	146410	FUN_000110	.
ntLink_4	147025	148220	FUN_000111	.
ntLink_4	149339	150118	FUN_000112	.
ntLink_4	151074	152269	FUN_000113	.
ntLink_4	153756	156324	FUN_000114	.
ntLink_4	157817	158580	FUN_000115	.
ntLink_4	159195	160390	FUN_000116	.
ntLink_4	161883	162646	FUN_000117	.
ntLink_4	163261	164456	FUN_000118	.
ntLink_4	165949	166712	FUN_000119	.
ntLink_4	167327	168522	FUN_000120	.
ntLink_4	169645	170426	FUN_000121	.
ntLink_4	175566	177881	FUN_000122	.
ntLink_4	178147	178910	FUN_000123	.
ntLink_4	179525	180720	FUN_000124	.
ntLink_4	182213	182976	FUN_000125	.
ntLink_4	183591	184786	FUN_000126	.
ntLink_4	186279	187042	FUN_000127	.
ntLink_4	187657	188852	FUN_000128	.
ntLink_4	190345	191108	FUN_000129	.
ntLink_4	191723	192918	FUN_000130	.
ntLink_4	194041	194822	FUN_000131	.
ntLink_4	195789	196984	FUN_000132	.
ntLink_4	197895	198207	FUN_000133	.
ntLink_4	198471	199234	FUN_000134	.
ntLink_4	199956	202267	FUN_000135	.
ntLink_4	202531	203294	FUN_000136	.
ntLink_4	204726	205104	FUN_000137	.
ntLink_4	206223	207002	FUN_000138	.
ntLink_4	207958	209153	FUN_000139	.
ntLink_4	210640	213208	FUN_000140	.
ntLink_4	214123	215334	FUN_000141	.
ntLink_4	216959	220111	FUN_000142	.
ntLink_4	220377	221140	FUN_000143	.
ntLink_4	221755	222950	FUN_000144	.
ntLink_4	224073	224854	FUN_000145	.
ntLink_4	228139	228918	FUN_000146	.
ntLink_4	229885	231081	FUN_000147	.
ntLink_4	233070	234265	FUN_000148	.
ntLink_4	235183	237625	FUN_000149	.
ntLink_4	242021	243628	FUN_000150	.
ntLink_4	243894	244657	FUN_000151	.
ntLink_4	245272	246467	FUN_000152	.
ntLink_4	247960	248723	FUN_000153	.
ntLink_4	249338	250533	FUN_000154	.
ntLink_4	252026	252789	FUN_000155	.
ntLink_4	253404	254599	FUN_000156	.
ntLink_4	256092	256855	FUN_000157	.
ntLink_4	257470	258665	FUN_000158	.
ntLink_4	260158	260921	FUN_000159	.
ntLink_4	261536	262731	FUN_000160	.
ntLink_4	264224	264987	FUN_000161	.
ntLink_4	265602	266797	FUN_000162	.
ntLink_4	268290	269053	FUN_000163	.
ntLink_4	269668	270863	FUN_000164	.
ntLink_4	272356	273119	FUN_000165	.
ntLink_4	273734	274929	FUN_000166	.
ntLink_4	276422	277185	FUN_000167	.
ntLink_4	277800	278995	FUN_000168	.
ntLink_4	280488	281251	FUN_000169	.
ntLink_4	281866	283061	FUN_000170	.
ntLink_4	284552	285315	FUN_000171	.
ntLink_4	285930	287125	FUN_000172	.
ntLink_4	288618	289381	FUN_000173	.
ntLink_4	289996	291191	FUN_000174	.
ntLink_4	292684	293447	FUN_000175	.
ntLink_4	294062	295257	FUN_000176	.
ntLink_4	296750	297513	FUN_000177	.
ntLink_4	298128	299323	FUN_000178	.
ntLink_4	300816	301579	FUN_000179	.
ntLink_4	302194	303389	FUN_000180	.
ntLink_6	22602	27787	FUN_000181	7.291666625
ntLink_6	36085	36466	FUN_000182	.
ntLink_6	43600	44737	FUN_000183	0
ntLink_6	45881	56839	FUN_000184	1.717142297
ntLink_6	68889	102137	FUN_000185	0.8291607747
ntLink_6	102619	108802	FUN_000186	1.382441118
ntLink_6	111263	112163	FUN_000187	0
ntLink_6	114097	116086	FUN_000188	0
ntLink_6	118125	121331	FUN_000189	30.11904758
ntLink_6	122180	123680	FUN_000190	0.5555555556
ntLink_6	124764	125773	FUN_000191	.
ntLink_6	128164	135835	FUN_000192	56.49021341
ntLink_6	135961	138788	FUN_000193	32.38095233
ntLink_6	142751	163004	FUN_000194	20.18649262
ntLink_6	163350	176765	FUN_000195	33.48999229
ntLink_6	178940	179381	FUN_000196	1.666666667
ntLink_6	194313	207101	FUN_000197	71.78205107
ntLink_6	207209	211307	FUN_000198	48.932496
ntLink_6	214710	215639	FUN_000199	0
ntLink_6	222834	230588	FUN_000200	34.53465445
ntLink_6	235453	236426	FUN_000201	69.67424156
ntLink_6	239932	249620	FUN_000202	33.86092263
ntLink_6	252596	259283	FUN_000203	58.517188
ntLink_6	259437	269385	FUN_000204	38.818493
ntLink_6	275616	277744	FUN_000205	10.07045584
ntLink_6	279097	280180	FUN_000206	0
ntLink_6	280439	284965	FUN_000207	10.26315789
ntLink_6	286516	290091	FUN_000208	23.73494558
ntLink_6	291801	295721	FUN_000209	0.2325581395
ntLink_6	299039	313127	FUN_000210	13.6327293
ntLink_6	316223	318428	FUN_000211	0
ntLink_6	321936	332803	FUN_000212	0.1316614414
ntLink_6	333958	346093	FUN_000213	0.1542556832
ntLink_6	352426	352501	FUN_000214	.
ntLink_6	353902	372518	FUN_000215	0.4229703836
ntLink_6	376194	383850	FUN_000216	24.12426943
ntLink_6	384802	399901	FUN_000217	10.73602095
ntLink_6	400410	400482	FUN_000218	0
ntLink_6	401223	418855	FUN_000219	0.1619644713
ntLink_6	432052	440995	FUN_000220	0
ntLink_6	444083	457486	FUN_000221	0.7794532781
ntLink_6	458715	463246	FUN_000222	0.5762468333
ntLink_6	463552	468936	FUN_000223	7.022543064
ntLink_6	469918	477509	FUN_000224	4.637785292
ntLink_6	514417	515790	FUN_000225	.
ntLink_6	517708	522525	FUN_000226	1.19015152
ntLink_6	524661	528211	FUN_000227	61.50332157
ntLink_6	530517	538556	FUN_000228	13.95981471
ntLink_6	540613	542040	FUN_000229	1.5384616
ntLink_6	542058	548872	FUN_000230	56.82886257
ntLink_6	550603	579172	FUN_000231	56.21879865
ntLink_6	595628	606733	FUN_000232	36.18981373
ntLink_6	609881	612160	FUN_000233	0.4170582656
ntLink_6	626047	630602	FUN_000234	45.70648137
ntLink_6	630933	631739	FUN_000235	66.66666667
ntLink_6	634622	646369	FUN_000236	3.533549759
ntLink_6	647901	657602	FUN_000237	21.41175377
ntLink_6	660261	671888	FUN_000238	70.87643707
ntLink_6	672561	675854	FUN_000239	21.989315
ntLink_6	679718	680917	FUN_000240	0
ntLink_6	681961	682033	FUN_000241	0
ntLink_6	686674	691171	FUN_000242	1.763191743
ntLink_6	692900	700074	FUN_000243	34.09150171
ntLink_6	702936	706555	FUN_000244	0.5862632742
ntLink_6	720206	722681	FUN_000245	0
ntLink_6	723063	724300	FUN_000246	0
ntLink_6	725004	737538	FUN_000247	2.958741342
ntLink_6	749187	755032	FUN_000248	0.1642036092
ntLink_6	765721	765796	FUN_000249	.
ntLink_6	772050	774354	FUN_000250	1.107448089
ntLink_6	781329	781392	FUN_000251	.
ntLink_6	786052	788870	FUN_000252	0.8774858933
ntLink_6	790993	791260	FUN_000253	1.4973262
ntLink_6	793154	793553	FUN_000254	.
ntLink_6	802597	803268	FUN_000255	0
ntLink_6	807393	814727	FUN_000256	4.191127
ntLink_6	816269	821126	FUN_000257	0
ntLink_6	821913	821986	FUN_000258	0
ntLink_6	831961	833950	FUN_000259	0
ntLink_6	843955	848418	FUN_000260	39.14743752
ntLink_6	850427	854076	FUN_000261	0.5583431591
ntLink_6	855747	860072	FUN_000262	26.3712685
ntLink_6	861444	878782	FUN_000263	12.99841765
ntLink_6	884987	886628	FUN_000264	0
ntLink_6	893738	900351	FUN_000265	33.10775275
ntLink_6	907065	912690	FUN_000266	1.124866684
ntLink_6	913464	917632	FUN_000267	0.7655502368
ntLink_6	920327	925610	FUN_000268	0.5811496346
ntLink_6	928813	938995	FUN_000269	3.11304366
ntLink_6	940805	944220	FUN_000270	28.86124317
ntLink_6	945647	950649	FUN_000271	28.69896771
ntLink_6	952948	958603	FUN_000272	0
ntLink_6	961601	962590	FUN_000273	0.5555555833
ntLink_6	975614	978599	FUN_000274	0
ntLink_6	988547	988850	FUN_000275	0
ntLink_6	995152	1001860	FUN_000276	11.9941725
ntLink_6	1008635	1009789	FUN_000277	0
ntLink_6	1013473	1013809	FUN_000278	.
ntLink_6	1015362	1015998	FUN_000279	.
ntLink_6	1020617	1022074	FUN_000280	0
ntLink_6	1025190	1026115	FUN_000281	27.27272727
ntLink_6	1029198	1034839	FUN_000282	0
ntLink_6	1036768	1038660	FUN_000283	0.9711203846
ntLink_6	1048768	1051507	FUN_000284	0
ntLink_6	1054687	1063345	FUN_000285	18.90550723
ntLink_6	1067606	1069698	FUN_000286	0
ntLink_6	1074166	1075941	FUN_000287	0
ntLink_6	1077896	1095963	FUN_000288	21.38878287
ntLink_6	1096060	1104138	FUN_000289	0.2823367143
ntLink_6	1106991	1112425	FUN_000290	1.0846931
ntLink_6	1113400	1116451	FUN_000291	0.29411765
ntLink_6	1117303	1123532	FUN_000292	0.9779924518
ntLink_6	1141342	1142082	FUN_000293	.
ntLink_6	1153370	1157907	FUN_000294	4.991322286
ntLink_6	1177408	1193536	FUN_000295	2.232461749
ntLink_6	1194159	1204382	FUN_000296	0.5855854603
ntLink_6	1204389	1212449	FUN_000297	1.002747257
ntLink_6	1213975	1217309	FUN_000298	0.6746031667
ntLink_6	1227028	1231255	FUN_000299	4.372498429
ntLink_6	1231335	1239096	FUN_000300	0.7503607619
ntLink_6	1250631	1257545	FUN_000301	3.724318222
ntLink_6	1258449	1259885	FUN_000302	0.1262626364
ntLink_6	1272939	1276267	FUN_000303	0.7004253182
ntLink_6	1278203	1284789	FUN_000304	0.3233830896
ntLink_6	1287435	1290573	FUN_000305	0
ntLink_6	1302659	1305391	FUN_000306	0.88436072
ntLink_6	1313389	1314869	FUN_000307	0.4545454545
ntLink_6	1316053	1316126	FUN_000308	.
ntLink_6	1316323	1316398	FUN_000309	.
ntLink_6	1321246	1322003	FUN_000310	0.9653092308
ntLink_6	1343493	1346071	FUN_000311	0.06747638462
ntLink_6	1351921	1359989	FUN_000312	0.6888797881
ntLink_6	1360784	1378074	FUN_000313	1.536989386
ntLink_6	1378823	1387838	FUN_000314	0.3030303
ntLink_6	1388603	1398691	FUN_000315	0.3532608696
ntLink_6	1407486	1426569	FUN_000316	1.262542285
ntLink_6	1429040	1429677	FUN_000317	0
ntLink_6	1449037	1467266	FUN_000318	2.502609328
ntLink_6	1470464	1474213	FUN_000319	38.56378482
ntLink_6	1474364	1494727	FUN_000320	8.031266858
ntLink_6	1496169	1498461	FUN_000321	0.4807692308
ntLink_6	1502633	1509920	FUN_000322	4
ntLink_6	1516506	1542576	FUN_000323	2.667983083
ntLink_6	1544821	1549662	FUN_000324	0.8050040513
ntLink_6	1551038	1551626	FUN_000325	0
ntLink_6	1551714	1556121	FUN_000326	1.031132614
ntLink_6	1558207	1575121	FUN_000327	6.497606295
ntLink_6	1577318	1590222	FUN_000328	6.959224282
ntLink_6	1590513	1593894	FUN_000329	19.48051948
ntLink_6	1595482	1639314	FUN_000330	15.91973467
ntLink_6	1643532	1643847	FUN_000331	.
ntLink_6	1650910	1651883	FUN_000332	6.964276917
ntLink_6	1657255	1657331	FUN_000333	.
ntLink_6	1662954	1669239	FUN_000334	0
ntLink_6	1677469	1683274	FUN_000335	1.904762
ntLink_6	1693813	1696428	FUN_000336	0
ntLink_6	1696723	1699249	FUN_000337	0.5555555556
ntLink_6	1702908	1706354	FUN_000338	0
ntLink_6	1715233	1717327	FUN_000339	0
ntLink_6	1717342	1721039	FUN_000340	2.024158613
ntLink_6	1743690	1754153	FUN_000341	0.3552879543
ntLink_6	1761499	1762883	FUN_000342	.
ntLink_6	1762960	1764939	FUN_000343	0.8097165789
ntLink_6	1767428	1769355	FUN_000344	0
ntLink_6	1777812	1792467	FUN_000345	0.2888777885
ntLink_6	1792653	1793179	FUN_000346	1.020408143
ntLink_6	1795152	1804779	FUN_000347	1.059670006
ntLink_6	1813375	1823271	FUN_000348	0.2796399941
ntLink_6	1825863	1826250	FUN_000349	0.7142857
ntLink_6	1830684	1835747	FUN_000350	38.26092359
ntLink_6	1841956	1867455	FUN_000351	0.5487980326
ntLink_6	1869754	1887246	FUN_000352	33.06162664
ntLink_6	1894943	1909251	FUN_000353	71.2689395
ntLink_6	1913978	1914050	FUN_000354	.
ntLink_6	1917355	1919378	FUN_000355	.
ntLink_6	1930287	1961594	FUN_000356	5.65343875
ntLink_6	1966889	1967423	FUN_000357	2.040816286
ntLink_6	1996672	1996745	FUN_000358	.
ntLink_6	2010259	2012270	FUN_000359	.
ntLink_6	2025235	2043566	FUN_000360	0
ntLink_6	2050512	2050585	FUN_000361	.
ntLink_6	2051201	2067355	FUN_000362	1.428571429
ntLink_6	2068039	2068112	FUN_000363	.
ntLink_6	2073576	2073649	FUN_000364	.
ntLink_6	2074388	2075167	FUN_000365	.
ntLink_6	2088175	2094436	FUN_000366	.
ntLink_6	2094723	2099648	FUN_000367	0.5347593529
ntLink_6	2101929	2103996	FUN_000368	.
ntLink_6	2135905	2139830	FUN_000369	68.78787867
ntLink_6	2145305	2149657	FUN_000370	20.52306237
ntLink_6	2152512	2159912	FUN_000371	59.89770224
ntLink_6	2160132	2166873	FUN_000372	56.49391555
ntLink_6	2174791	2181537	FUN_000373	42.1098736
ntLink_6	2185843	2199020	FUN_000374	1.64254483
ntLink_6	2216000	2216456	FUN_000375	0.8333333
ntLink_6	2219648	2229414	FUN_000376	13.1775139
ntLink_6	2233440	2234158	FUN_000377	.
ntLink_6	2235884	2242485	FUN_000378	10.47846889
ntLink_6	2246006	2249607	FUN_000379	0.5985155333
ntLink_6	2250766	2251887	FUN_000380	0
ntLink_6	2252561	2252861	FUN_000381	0
ntLink_6	2254349	2255441	FUN_000382	0
ntLink_6	2256591	2263033	FUN_000383	0.0952381
ntLink_6	2266441	2276113	FUN_000384	8.150364947
ntLink_6	2309138	2309498	FUN_000385	0
ntLink_6	2315403	2316001	FUN_000386	0
ntLink_6	2317440	2339518	FUN_000387	0.4116354652
ntLink_6	2339672	2340326	FUN_000388	0
ntLink_6	2346518	2346860	FUN_000389	0
ntLink_6	2350746	2352249	FUN_000390	0.2607562034
ntLink_6	2357298	2358768	FUN_000391	0
ntLink_6	2361673	2365966	FUN_000392	0.2849002963
ntLink_6	2373597	2379181	FUN_000393	65.22408335
ntLink_6	2380411	2382025	FUN_000394	0
ntLink_6	2383832	2385590	FUN_000395	12.44755246
ntLink_6	2386551	2392800	FUN_000396	0.7539590943
ntLink_6	2394684	2407098	FUN_000397	5.552692918
ntLink_6	2410111	2412719	FUN_000398	34.38836981
ntLink_6	2417980	2422586	FUN_000399	35.11854813
ntLink_6	2424635	2429623	FUN_000400	0.9316550133
ntLink_6	2436694	2439803	FUN_000401	1.749328453
ntLink_6	2446671	2448836	FUN_000402	43.58480856
ntLink_6	2451260	2477970	FUN_000403	18.17598969
ntLink_6	2491179	2527435	FUN_000404	41.83593337
ntLink_6	2532976	2533266	FUN_000405	.
ntLink_6	2547307	2547631	FUN_000406	45.82378579
ntLink_6	2585402	2607904	FUN_000407	46.55289253
ntLink_6	2610546	2622828	FUN_000408	54.61441007
ntLink_6	2625462	2630913	FUN_000409	1.076631719
ntLink_6	2636366	2641347	FUN_000410	0.2380952381
ntLink_6	2646547	2650119	FUN_000411	0
ntLink_6	2652516	2652912	FUN_000412	0
ntLink_6	2653670	2655983	FUN_000413	0.2721088571
ntLink_6	2658913	2664360	FUN_000414	0.6150464747
ntLink_6	2672781	2690007	FUN_000415	0.6863220924
ntLink_6	2696826	2701759	FUN_000416	1.036197542
ntLink_6	2715718	2720868	FUN_000417	2.138009044
ntLink_6	2727747	2734866	FUN_000418	5.942960738
ntLink_6	2737790	2749013	FUN_000419	0.3093043378
ntLink_6	2764982	2767072	FUN_000420	0.798611125
ntLink_6	2777819	2778850	FUN_000421	.
ntLink_6	2787030	2790342	FUN_000422	.
ntLink_6	2794747	2796608	FUN_000423	.
ntLink_6	2811768	2858245	FUN_000424	.
ntLink_6	2863956	2864987	FUN_000425	.
ntLink_6	2873167	2876479	FUN_000426	.
ntLink_6	2879022	2882745	FUN_000427	.
ntLink_6	2897905	2900093	FUN_000428	.
ntLink_6	2919874	2923826	FUN_000429	.
ntLink_6	2940432	2944382	FUN_000430	.
ntLink_6	2949023	2951111	FUN_000431	.
ntLink_6	2968883	2971063	FUN_000432	0
ntLink_6	2987794	2992790	FUN_000433	0.2792888276
ntLink_6	2993343	2993718	FUN_000434	1.136363625
ntLink_6	2996270	2996343	FUN_000435	.
ntLink_6	2998890	2999388	FUN_000436	0
ntLink_6	3000407	3014267	FUN_000437	2.855294279
ntLink_6	3015863	3018893	FUN_000438	2.320075729
ntLink_6	3025633	3032048	FUN_000439	11.33743453
ntLink_6	3033453	3073750	FUN_000440	2.218800448
ntLink_6	3077330	3099090	FUN_000441	1.015096481
ntLink_6	3111067	3119137	FUN_000442	0
ntLink_6	3119756	3146491	FUN_000443	0.6038842895
ntLink_6	3150250	3151564	FUN_000444	0
ntLink_6	3155030	3156209	FUN_000445	.
ntLink_6	3160946	3161270	FUN_000446	.
ntLink_6	3165187	3166331	FUN_000447	.
ntLink_6	3167298	3172196	FUN_000448	48.8087121
ntLink_6	3172398	3176747	FUN_000449	5.473856261
ntLink_6	3179560	3191337	FUN_000450	0.9635341354
ntLink_6	3195666	3198280	FUN_000451	0
ntLink_6	3210733	3213166	FUN_000452	0
ntLink_6	3215010	3223667	FUN_000453	0.3338507698
ntLink_6	3229327	3239579	FUN_000454	0.15930135
ntLink_6	3255141	3259965	FUN_000455	0.2098842016
ntLink_6	3262843	3262919	FUN_000456	0
ntLink_6	3267791	3268433	FUN_000457	0.26666668
ntLink_6	3269897	3270295	FUN_000458	0
ntLink_6	3276458	3283356	FUN_000459	1.457237387
ntLink_6	3288199	3299383	FUN_000460	4.446034207
ntLink_6	3307862	3318250	FUN_000461	2.250984064
ntLink_6	3321636	3333008	FUN_000462	0.5936233758
ntLink_6	3336059	3336137	FUN_000463	0
ntLink_6	3337638	3339080	FUN_000464	0.41269844
ntLink_6	3339806	3345740	FUN_000465	0.7561273496
ntLink_6	3359032	3379605	FUN_000466	4.334591069
ntLink_6	3381105	3385593	FUN_000467	5.863833121
ntLink_6	3387299	3390046	FUN_000468	0.6963012353
ntLink_6	3390753	3396525	FUN_000469	0.1724137931
ntLink_6	3396803	3398898	FUN_000470	0.7770019706
ntLink_6	3400848	3406670	FUN_000471	1.744582574
ntLink_6	3408472	3408871	FUN_000472	0
ntLink_6	3414527	3420124	FUN_000473	0.6707120476
ntLink_6	3428466	3430334	FUN_000474	1.363636357
ntLink_6	3440655	3441786	FUN_000475	6.665522
ntLink_6	3442383	3443226	FUN_000476	0
ntLink_6	3444081	3457155	FUN_000477	1.295203448
ntLink_6	3468351	3474824	FUN_000478	0.2477390693
ntLink_6	3478854	3481369	FUN_000479	0
ntLink_6	3483022	3484217	FUN_000480	2.560304312
ntLink_6	3485585	3487270	FUN_000481	0.2032520244
ntLink_6	3497384	3505176	FUN_000482	0.4483087542
ntLink_6	3508771	3520985	FUN_000483	6.647393823
ntLink_6	3527287	3527360	FUN_000484	0
ntLink_6	3528826	3529213	FUN_000485	0.4201680714
ntLink_6	3529808	3531079	FUN_000486	0.293255129
ntLink_6	3537970	3539080	FUN_000487	1.414074431
ntLink_6	3544456	3548865	FUN_000488	29.8126318
ntLink_6	3556817	3611924	FUN_000489	65.67568851
ntLink_6	3616616	3617090	FUN_000490	.
ntLink_6	3619168	3621309	FUN_000491	0
ntLink_6	3624105	3626701	FUN_000492	.
ntLink_6	3626920	3630476	FUN_000493	0
ntLink_6	3634396	3636391	FUN_000494	0
ntLink_6	3652237	3655522	FUN_000495	.
ntLink_6	3655883	3657193	FUN_000496	0
ntLink_6	3665067	3666432	FUN_000497	0
ntLink_6	3673365	3681443	FUN_000498	28.46063279
ntLink_6	3686346	3698035	FUN_000499	6.90809561
ntLink_6	3703610	3712623	FUN_000500	49.41345317
ntLink_6	3717731	3718661	FUN_000501	0
ntLink_6	3723440	3730892	FUN_000502	18.53682641
ntLink_6	3745738	3752001	FUN_000503	.
ntLink_6	3762723	3763981	FUN_000504	.
ntLink_6	3765641	3765715	FUN_000505	.
ntLink_6	3768156	3770338	FUN_000506	.
ntLink_6	3771522	3773727	FUN_000507	.
ntLink_6	3774013	3774697	FUN_000508	.
ntLink_6	3774837	3775994	FUN_000509	.
ntLink_6	3784858	3785236	FUN_000510	0
ntLink_6	3786214	3799919	FUN_000511	1.033161721
ntLink_6	3808793	3809933	FUN_000512	0
ntLink_6	3838547	3839001	FUN_000513	0
ntLink_6	3854553	3855757	FUN_000514	0.3472222083
ntLink_6	3859230	3860178	FUN_000515	0
ntLink_6	3862331	3863267	FUN_000516	0
ntLink_6	3887809	3889717	FUN_000517	0.4392212963
ntLink_6	3891439	3902167	FUN_000518	3.110201978
ntLink_6	3905730	3917594	FUN_000519	0.790672371
ntLink_6	3920158	3929514	FUN_000520	0.8594655736
ntLink_6	3932083	3939414	FUN_000521	0.860547875
ntLink_6	3954197	3955838	FUN_000522	11.72187003
ntLink_6	3956165	3958688	FUN_000523	10.45301187
ntLink_6	3998439	4003798	FUN_000524	0
ntLink_6	4004417	4005336	FUN_000525	0.8547008889
ntLink_6	4005415	4011429	FUN_000526	0.1578947368
ntLink_6	4012510	4012584	FUN_000527	7.749616
ntLink_6	4013169	4013493	FUN_000528	0
ntLink_6	4016407	4025998	FUN_000529	2.872172692
ntLink_6	4026845	4027190	FUN_000530	0.9090909
ntLink_6	4036769	4038476	FUN_000531	0.2325581395
ntLink_6	4042694	4045707	FUN_000532	0
ntLink_6	4047709	4102976	FUN_000533	0.5364549178
ntLink_6	4108035	4122059	FUN_000534	48.17264369
ntLink_6	4129074	4130763	FUN_000535	6.3703704
ntLink_6	4130949	4153782	FUN_000536	10.3891659
ntLink_6	4155754	4169754	FUN_000537	18.366582
ntLink_6	4176485	4177331	FUN_000538	0
ntLink_6	4179083	4179431	FUN_000539	0
ntLink_6	4181304	4182270	FUN_000540	0
ntLink_6	4185423	4186900	FUN_000541	0
ntLink_6	4197269	4198400	FUN_000542	0.173611125
ntLink_6	4200952	4203740	FUN_000543	0.1461988421
ntLink_6	4208138	4222983	FUN_000544	6.034920201
ntLink_6	4226988	4232043	FUN_000545	28.75494356
ntLink_6	4237982	4238303	FUN_000546	0
ntLink_6	4240200	4241886	FUN_000547	2.380952429
ntLink_6	4244299	4244905	FUN_000548	0
ntLink_6	4250359	4251022	FUN_000549	.
ntLink_6	4272602	4273619	FUN_000550	0.4329004286
ntLink_6	4277962	4278353	FUN_000551	0
ntLink_6	4288559	4289699	FUN_000552	0
ntLink_6	4292085	4292748	FUN_000553	0
ntLink_6	4293930	4294614	FUN_000554	0
ntLink_6	4297275	4299131	FUN_000555	0.8455086429
ntLink_6	4300375	4301374	FUN_000556	0
ntLink_6	4306105	4306683	FUN_000557	0
ntLink_6	4309217	4309829	FUN_000558	0
ntLink_6	4313434	4335151	FUN_000559	5.936609804
ntLink_6	4341270	4341342	FUN_000560	.
ntLink_6	4342010	4343059	FUN_000561	0.2222222333
ntLink_6	4343586	4353598	FUN_000562	0.4189717826
ntLink_6	4362031	4363003	FUN_000563	0
