,ACR-139-TP1,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP3,ACR-186-TP4,ACR-225-TP1,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP3
TG 48:2-FA16:0,1.45386235222188,2.87431329487037,3.26707617612969,1.87655760796446,1.99796488602175,2.08717774585785,1.23184509491019,0.627488845561557,0.578617308521948,1.62333409038724,0.37505308686874,0.779821685071431,0.453601267552401,0.267135885373238,0.87399868873976,4.63862411770242,0.590037800564377,1.03568731682721,1.40664840300678,0.60344048087749,0.294650797183848,1.09905471983798,2.25606372171733,0.632501898168884,1.76985620865075,1.31582889682085,1.32462767003186,3.73997450174458,6.10943983264679
TG 48:2-FA16:1,0.765930026393018,1.64743729666099,2.08348294552517,0.88371138003215,1.1378185653172,1.31501613922786,0.755264356084202,0.644072096555039,0.496621092987755,0.893228401436737,0.238234694039478,0.505405152613714,0.363166077403848,0.21682952328542,0.734456082114799,3.24974255678176,0.325636517022117,0.776924467500015,0.78519058455457,0.577707835072429,0.232188437812202,0.873740526547537,2.88229412043968,0.631587878084824,1.20875624101845,0.932256430770966,0.889283334639185,1.95409775469363,2.47045869521235
TG 48:2-FA18:1,0.129749729374493,0.298119401434055,0.389078075758124,0.181372910746018,0.184596306153979,0.187903813685264,0.145553038541386,0.0897994341340253,0.0647314555705191,0.148652149281813,0.0467922738229597,0.0897624171590663,0.0484879403737134,0.0331996038612008,0.114573476748315,0.800584267915393,0.0568242208986801,0.182882969069119,0.241554574054026,0.105504107243639,0.0390500075870325,0.121363928303347,0.309504092805848,0.0728474006995087,0.204171325297607,0.167609643661009,0.159785395747828,0.37973139422729,0.570730447160175
TG 48:2-FA18:2,0.738390553918945,1.41483864279486,1.4334654807894,0.918529009085572,0.828396914409758,0.80256609652879,0.336326127886663,0.128732074700325,0.146258242156783,0.783853495138361,0.16358317928929,0.348278178577177,0.127844259689565,0.0897048899031121,0.349974775568454,2.21837700236384,0.336015370154296,0.440610747495742,0.799608705368884,0.196032571382684,0.0941941846909928,0.392006817707087,0.369311524814764,0.138748248760168,0.820027805833774,0.591418094086315,0.568762159396148,1.78777540402208,3.34172516992406
TG 48:3-FA14:0,1.28677723063422,2.28380755741446,2.19472188936069,1.85061406226981,1.82538461892007,1.69655462548522,0.484121946926267,0.260208969756734,0.266604231804193,1.43653227447558,0.24949627558033,0.528315940993361,0.176400492937045,0.185565997740751,0.634583520910495,3.78569154409327,0.345096866644952,0.761456687999161,1.08941552888483,0.231785978789969,0.151874197918329,0.799699225271563,0.658103837128496,0.312412064731394,1.18380372785107,0.832273860902242,0.848166570199505,3.48327607924693,6.84286125784803
TG 48:3-FA16:0,1.44720851994627,2.71378746332896,2.56495655596473,2.20649589366012,2.18558662829154,1.96287214603529,0.486254642727706,0.318810884359121,0.331202382426153,1.58161376530435,0.302205121142671,0.586960720203951,0.204673742676083,0.168636398420801,0.674420329031313,4.45211368723662,0.41281888333242,0.840784300010681,1.19413317665324,0.315668973091679,0.191916009675932,0.877196673465266,0.845329361636975,0.392571626103375,1.35065041796466,1.00780435762938,1.027919110992,4.05742994731859,7.38275914062139
TG 48:3-FA18:3,2.65284596255284,4.91569408628351,4.38410655666865,4.16227631909539,4.03060631915103,3.61389623205062,0.707095292966538,0.458522240483781,0.536584355660663,2.9333898838683,0.542529593200039,1.03064352501876,0.337435089276786,0.356071248034534,1.18556585294772,8.62994732967059,0.688636905320077,1.51042866825835,2.19393738510879,0.476864891103161,0.313217325046725,1.59487887380456,1.07097894803804,0.529491834695425,2.31969822248087,1.76976628660399,1.78555770415428,7.37742152704778,14.3574788121237
TG 48:4-FA14:0,0.3347247291983,0.567982980479442,0.632882172882327,0.551088866411136,0.515928441994471,0.529382859709445,0.247179443386584,0.223153894949604,0.160674213623266,0.38581904232056,0.0834750219368346,0.144303771585242,0.251386068331886,0.0766229267922416,0.328934207899008,1.21278799239023,0.0853660670121724,0.253450615535414,0.274260506060127,0.162723841404956,0.0953700647889749,0.423112139966653,0.944693496212717,0.393485646187434,0.301939586115425,0.278006397515279,0.305354184325807,0.967555592491134,1.64265406860814
TG 48:4-FA16:0,0.323013882690286,0.569256651767727,0.604509204135817,0.566366426514052,0.477861168552042,0.517322480800252,0.198338577260103,0.222550996841062,0.162797131073237,0.342314284501488,0.0645508991458079,0.128149704124463,0.265273045477929,0.0724899220044879,0.324568048730181,1.02379865855295,0.0759457954979063,0.194888846851359,0.234940572280524,0.168419534089555,0.0899981469434415,0.376953236556042,0.992863381334346,0.392568604381775,0.289776449765282,0.237683225791913,0.265153048027481,0.885697147756098,1.70287959937004
TG 49:0-FA16:0,0.134185617558236,0.31941364439363,0.596845884037887,0.16868856647908,0.243162973398732,0.126988525718698,0.287551981514991,0.130216015237211,0.120217645022592,0.111817988397824,0.0618450855436852,0.0801877593287659,0.191527379565181,0.0441069153397797,0.12806600517963,0.349571397496397,0.170732134024345,0.125471542819328,0.201417092968713,0.142749120228345,0.0543757765515005,0.113388204647048,0.355467879134682,0.107945771927377,0.270635422636375,0.196656317386995,0.140105584303014,0.332644701343106,0.387538731504429
TG 49:0-FA17:0,0.0434347384658203,0.122032392345259,0.250260357761159,0.0504663436253242,0.0662447698749722,0.0490679999299576,0.0753539510242264,0.0349974189578083,0.0366295979740103,0.0422841132596814,0.0230309844218101,0.0355630147982586,0.0802261548659216,0.0138862058673548,0.0390828827324122,0.150775658914371,0.0648678320761188,0.0424746369384965,0.0661451808733248,0.0510702006010708,0.0138042469859558,0.0384164022778394,0.112078493793059,0.0340015471269978,0.0874622048341729,0.0629181083158898,0.0501931818735696,0.116197806633551,0.15285079791761
TG 49:0-FA18:0,0.0334637178773621,0.0847674671660019,0.133149644894018,0.0342468482492679,0.047038647840358,0.0310763999556398,0.13777214877285,0.0307419879881374,0.0312041914021334,0.0246187503867479,0.0133513595587427,0.0259163670594597,0.0545489329204276,0.0127290220450752,0.0245104156710741,0.0836945965283516,0.0412559412004116,0.0317089479767497,0.0510388535341841,0.0336143146564228,0.014420003306834,0.0239271709688965,0.0739112528124975,0.0254097583368424,0.0630384647648246,0.0561655596585033,0.0349551743795549,0.0679719195666848,0.105652460272845
TG 49:1-FA16:0,0.196842538153611,0.50123371889462,0.748334713075241,0.24643461219369,0.379498545587797,0.218994376277604,0.451397738037373,0.238662129961477,0.171623052711734,0.193003485856413,0.095084899814002,0.158665758330692,0.262074868773078,0.0502023390083279,0.169586975415736,0.407953525579855,0.23482155211555,0.170366542787972,0.257436985169773,0.192976724595736,0.0733330065023884,0.130536010508091,0.732259829188717,0.166443057307159,0.353811725221482,0.299449043422287,0.174775871897775,0.494030543889704,0.586542657256963
TG 49:1-FA18:1,0.0604389765035031,0.145783663338631,0.163601565458316,0.0862747592327992,0.0752175471002482,0.0805818277919497,0.0544580420141911,0.0308933018718855,0.0378835997764626,0.0477340656353737,0.020635666039172,0.0427440081709839,0.042341581734792,0.0155004772994348,0.02510786226513,0.156104528356251,0.0677220166874681,0.0489034907210693,0.0718650523900868,0.0500315059606167,0.0198468224720547,0.0264528167933911,0.0708170682674995,0.0256839643620602,0.0871836627805608,0.068630385439791,0.0446278011298163,0.166322350671553,0.218451998740619
TG 49:2-FA16:0,0.0454678538833693,0.171582457693501,0.191297274626216,0.0699206485089219,0.0954670739123628,0.0661276882776986,0.139291694531374,0.0397998951632136,0.0368610915978418,0.053184018011066,0.0214782740727599,0.0335113024060514,0.0546342990126348,0.0120347117517075,0.0416603239855033,0.129773644055197,0.0293202600984057,0.0422049412094718,0.0673184878511221,0.0461432864829076,0.0143581148806244,0.0293772488007007,0.139256631954673,0.032813321017721,0.0874622048341729,0.070311931927631,0.0508331179960307,0.128349211248824,0.208611818617167
TG 49:3-FA16:0,0.058960347108922,0.142507625960235,0.152481985939369,0.106080102843643,0.161389308998297,0.119969357968284,0.0781480675812384,0.0190744077868353,0.0204799514330941,0.0498012889502915,0.0141880278274457,0.0285529974582173,0.0453884945643428,0.0119826384797049,0.0375976066914381,0.165194952698282,0.042034355185325,0.0445735158981957,0.0629185866843821,0.0197699652933032,0.0118825778322409,0.0333651106288501,0.0428276392178243,0.0154469394205985,0.0771561488505283,0.0439965107855135,0.0407850670935727,0.201637370334691,0.38048696477345
TG 49:3-FA18:3,0.100361970157193,0.225637074437039,0.22697239045225,0.216754010377658,0.276583685767377,0.201996599711659,0.131693965738753,0.0240171781157323,0.0458026435200906,0.0932129785635644,0.0379643006583378,0.0526606180666522,0.0274222154659571,0.018862096303157,0.0502168215044114,0.30405902109551,0.0648678320761188,0.0717042064003853,0.0840381122847341,0.0293361291546962,0.0211658417636791,0.0588874263290063,0.0582479409581934,0.0206568538997352,0.100275139300326,0.0967412396734782,0.0809301155974102,0.42871674408261,0.705212908847342
TG 50:0-FA14:0,0.126977299259653,0.308766522913843,0.473608230572394,0.0820497405972043,0.128982110498618,0.0903383719640692,0.339098632428531,0.16825748782793,0.0939775355093492,0.133429868508328,0.0452785237209534,0.0938658419434807,0.188078574350995,0.042873660615458,0.132275035415251,0.49370408064477,0.158018038937425,0.166168145494884,0.234808058931692,0.110927238366195,0.0452404395592088,0.142632524720144,0.475038879831317,0.136828806583644,0.306117716919605,0.246091761746709,0.175249840363938,0.225940179565237,0.340470232271415
TG 50:0-FA16:0,9.51307809419154,20.1006291564665,27.5653220529199,9.27763930801853,12.9102906183263,8.45330097716551,20.999269332631,8.05409038531095,5.60876026707477,9.73529976836779,3.85857587039517,6.21775819698083,10.3404535112397,2.4950382732109,7.28754926308597,27.3997180584693,10.9028926012025,9.94919958687412,14.0074133958555,6.43023931714236,2.97705028968441,7.53700587754278,23.8569798752942,6.73312760824999,15.906505181548,10.6332059760051,8.86034635209503,19.8764843477078,26.353045507558
TG 50:0-FA18:0,5.77790508367621,11.4119115193874,16.6315751551506,5.20613208463547,7.29978694107469,4.97079982290601,13.503582474139,4.95318411247365,3.44849800851125,5.77535510901717,2.34949822188562,3.65632220182647,6.19619681209727,1.46649882925255,4.29307211620689,15.3246253544923,6.55888400366248,5.90644374148563,8.206979801635,3.99899275817966,1.77704904181692,4.61978801400993,14.6680740442691,4.20136896983096,9.52957571387561,6.53464565635838,5.40212398285315,11.7210717917442,14.4527024361659
TG 50:1-FA14:0,0.398305793165288,1.11221468996551,1.45118127345435,0.399678581072181,0.432807201971867,0.32124325070423,0.867154112864408,0.427702094741811,0.279431130603086,0.47602515060788,0.173221165269876,0.369308230597301,0.306088660218287,0.128401116920141,0.369099927232215,1.92497572015209,0.569020622971714,0.613445656626486,0.882180183931372,0.420757058513744,0.137516083037704,0.348273266325049,1.25129894218061,0.332794712605911,0.828105525388522,0.641657298538103,0.486787006176126,0.874901132299675,1.38943343343132
TG 50:1-FA16:0,15.7690890930862,33.7255412223978,42.243900976173,22.3498968400411,25.7947870846864,18.9376465274592,20.9446083378328,8.51710137239878,7.44022247312016,18.2978491435548,5.67615311239599,11.4358780080943,8.9627892396682,3.44107711716919,10.585280757393,56.7799206313246,17.2072280724118,16.3140351006842,23.5425199348089,10.0565739465205,4.66188995536407,9.2508138581299,26.2762742969694,7.24940606475822,19.5523109337258,14.646538416417,12.2989630263115,44.3226892748312,67.035446935326
TG 50:1-FA16:1,0.884590035308152,2.04547583813613,2.88248750792433,0.783761399229366,1.01057308812769,0.75637142564857,1.98959191316086,0.895779101410798,0.646087237931194,0.998844719889808,0.294273995692161,0.595851473903516,0.879265076265627,0.249189924888727,0.824361865751522,2.9621902933717,0.915155374929884,0.968239568700863,1.20335596747223,0.722004410176303,0.290813714758854,0.933691382697383,3.14203909894164,0.862560753326554,1.58282912829016,1.19610002218006,0.929878298123212,1.61727600801403,2.48259502089532
TG 50:1-FA18:0,1.15813647330566,2.75023337916362,3.65655891895661,0.952205076530686,1.31825810572603,0.952889147477001,2.82230298883206,1.23544364227327,0.841327043623018,1.26194586906116,0.393342662478436,0.785634870182685,1.39522341103516,0.336613202062904,1.12174279768374,3.90919592998154,1.30514078137151,1.2911176517641,1.69528191954492,0.996511637223587,0.389463866136937,1.24288360310657,4.18088056886058,1.15093408984719,2.13781026147222,1.69022903027451,1.32841511853963,2.08016857757709,3.16460192770194
TG 50:1-FA18:1,9.85230607565322,20.7505709854528,25.3906326341242,13.8963648877566,15.9952911977204,11.9811039808586,10.9310179499962,4.60294841600811,4.13595298644877,11.2140166121663,3.36354111526222,7.13089867134352,5.08403606075336,2.09220289346003,6.40213278208702,36.286573452753,10.3858532810622,10.117107038015,14.4747781784824,6.07808016787678,2.77799069483955,5.16914544228265,14.0542956456761,3.91049640573341,11.7107282391281,8.42240445932969,7.25817749286589,27.7245573416625,43.2666929326532
TG 50:1-FA20:1,0.316241861766036,0.817371325909854,1.26773069073144,0.324488887161813,0.377128795526143,0.285830608894315,0.846893502750753,0.35943422562916,0.241239421249242,0.330943659779107,0.135371176047773,0.290830231595375,0.246468981420749,0.111361585137074,0.31645013774847,1.47797761285085,0.535289350292133,0.534964202450949,0.68697123550034,0.350352834123534,0.122600972321193,0.27542832359752,1.01101783234579,0.264883020360321,0.700533264834219,0.518862164331206,0.399555416975794,0.688453017734076,1.18934977092115
TG 50:2-FA14:0,0.296650022287836,0.71704268119647,0.886259767174319,0.311075538264183,0.2962187577068,0.264149399622938,0.376847348113973,0.189392604569775,0.125181726911483,0.35255553988961,0.120046137249912,0.258686737450795,0.112478363092262,0.0644204233863035,0.221346771882573,1.16420124159662,0.245719347904338,0.321398361199878,0.552920913286994,0.24049514213277,0.0748849957136016,0.20843224488461,0.495841715887815,0.128328419801895,0.553463060527075,0.435584911622594,0.355357857506051,0.660352894561257,1.10144416181831
TG 50:2-FA16:0,10.9891736605269,21.6480549964421,21.7592235668762,14.0489298831817,14.3063031851256,12.0866169124485,7.07187030859756,2.70393239264037,2.83430264870084,11.7623127324898,2.74161506012133,6.18129650962233,2.32827330504801,1.49665108696535,5.16318715234877,27.6144358331827,5.20551378844438,6.39880573935339,10.8580545033929,3.72992685268192,1.78163609054427,5.23779065381905,7.51797518749551,2.32627251593876,12.1320452883612,7.77660611225034,7.30047859937643,26.5493001587952,48.5262463627396
TG 50:2-FA16:1,1.27550268150053,2.88946496774546,3.25205366864567,1.60788952530313,1.87142547726079,1.59554648899598,1.57008032171063,0.815074404739053,0.675087170129781,1.4639699657463,0.395432440496326,0.950626741722683,0.475425231623414,0.29983211695961,0.998024259787395,5.27016777007177,0.78619812476256,1.40348002142387,1.77055104048663,0.919351505853162,0.375071035731875,0.988192161015425,3.08004343260027,0.733592519465818,1.8617028352665,1.43565994340177,1.15672004167192,3.15708681160569,4.80929941012661
TG 50:2-FA18:0,0.191297677923932,0.382477363927757,0.448045746004133,0.150115351492624,0.162158611361779,0.143818688166798,0.269466114511603,0.116929347169165,0.0947986984409843,0.193755203425474,0.044698029827095,0.114211989832869,0.0706831243475963,0.0397955516481944,0.130030708197177,0.526931148929434,0.110015843201098,0.173791551106019,0.22879486067048,0.101454113326658,0.0373806094305911,0.173737846979709,0.400393409275649,0.117177374776374,0.354584034248096,0.220410453276687,0.193497626311231,0.31100001187215,0.520217522526458
TG 50:2-FA18:1,1.56124781200334,3.63599198534749,4.2366411444432,2.17878201224457,2.41841038582508,2.02535520966066,2.22555885736469,0.947167789510629,0.822213517813383,2.00971692088459,0.497959483858119,1.26470971376307,0.551748333680041,0.370375110502774,1.2689952813786,7.44771008636878,1.05475094955769,1.86124127975097,2.69789069902089,1.2182114666415,0.5071048770641,1.17296309238635,3.41964444326873,0.841995301435225,2.21987857008268,1.88395252509042,1.49290333330242,4.29628099428755,7.26851756172523
TG 50:2-FA18:2,5.52305044610911,10.860882918728,10.3963467458388,7.28516079382551,7.50127455230544,6.18384223768446,2.55069930173491,1.01146630121684,1.18238338122879,5.99814241293001,1.36241916888561,3.04764778259115,0.94715386625779,0.716539794593731,2.42906340221199,14.2650700330046,2.77893792614093,3.22006023965983,5.63378011726613,1.59774949255551,0.838307036763482,2.48164641565738,2.47651644771411,0.98595346467453,5.7329525474425,3.53130458117389,3.44563225689179,13.5947636447312,23.6859695691555
TG 50:2-FA20:2,0.129934558048816,0.429979905914502,0.569678227521242,0.133705403373183,0.37882147414161,0.205248781102365,0.226065754952354,0.123379675005962,0.0790141220884431,0.163686500663033,0.094040010805057,0.192689988834796,0.104164604301721,0.0634310312182545,0.14447856466353,0.473328991602288,0.243384105949598,0.168156860002136,0.236861346142837,0.356006150679386,0.0461687659523526,0.0922525369578565,0.40259606250516,0.0697397324137078,0.340935473621107,0.353055658189807,0.189350402232301,0.32505007345856,0.724237257086015
TG 50:3-FA14:0,0.441740531631108,0.937356194893615,0.932890233529608,0.569353852144079,0.49832458439361,0.47265036211601,0.320117639795739,0.151102360602407,0.144524675967776,0.501019759779159,0.105765987460996,0.254241360601013,0.0835904774893312,0.0754136696979594,0.236636251055704,1.66730920949177,0.193825082243443,0.340180664879486,0.618626104043645,0.159973579296703,0.0762465410902124,0.363294212544412,0.400882887771096,0.164158007097011,0.589394985443025,0.482210199815739,0.413655978844156,1.10273996883605,1.99821257706884
TG 50:3-FA16:0,19.2449160564962,35.2227253784991,30.9920951667317,30.4801702104838,30.6848379635398,29.2737548061476,7.15523584654828,3.48758651580856,4.15404391361971,20.0017010775752,4.24066614758469,8.27045265298734,2.92312092399667,2.17698525337956,7.62372382042552,51.7689605669136,7.08071307810082,10.3378351992084,15.3669582762317,4.0556486686703,2.55542834114715,10.7338618253746,8.15302703950185,3.90588202520967,15.2315694803439,11.56023425546,10.489549891697,53.1115111849941,97.1376109841048
TG 50:3-FA16:1,0.758536879420112,1.57413596031938,1.61465012415784,0.972467795078169,1.03185688398894,1.00402534105379,0.664810329855392,0.245249698816078,0.261950975191594,0.912773058232323,0.19957380070851,0.469671161782772,0.112989339023753,0.124676486107141,0.438064618877868,2.60647888132663,0.261028156274302,0.579931247142715,0.80900206697876,0.289083106045236,0.137838839777704,0.514301247103669,0.790263030899187,0.244408970477398,1.01272901635482,0.756227267859947,0.648507353828149,1.71334805075353,2.96167512776521
TG 50:3-FA18:1,0.230296528206009,0.417285261073217,0.478945452625108,0.361161553828738,0.291140721860397,0.304120527739969,0.225855060989789,0.0926376870178247,0.0831199367466186,0.258966702541516,0.0652475136696815,0.156614045938485,0.0473682823385623,0.045663497833892,0.147424244137252,1.12868098242693,0.126103065555975,0.240855423656148,0.328372402349143,0.115511008546616,0.0518570741566731,0.164831622230176,0.303231927929419,0.0896653702461958,0.31892757425304,0.239359768264276,0.20155509023601,0.569597091340935,0.890914397989916
TG 50:3-FA18:2,0.832653177823491,1.78584987589823,1.65337433018556,1.06673160996233,1.06665866424347,0.991192617189766,0.482202520704976,0.187453551730754,0.216791177424107,0.984562086077649,0.212408967894108,0.521989827784056,0.127229623825673,0.124113750858595,0.440641374522115,2.77728136794455,0.264141812213956,0.549779605073398,0.916206086287494,0.285884223317588,0.134174108022387,0.495292439056157,0.532612781992973,0.180975976643698,0.984924701572087,0.672133244900697,0.664289245389364,2.03953731839477,3.58182556493627
TG 50:3-FA18:3,20.3703378544467,35.9283019288712,31.528356436165,33.2469722062309,33.2301282367864,30.9109000582016,6.96559775707438,3.37902848695835,4.27725620661906,21.5987250530453,4.22541661731984,8.39988150972908,2.4640751783436,2.18314878503174,7.77644326277835,55.1494102427418,7.1253421465692,10.9339439301911,15.5834232889875,3.69030716158711,2.56824591084548,11.1156331310561,6.6884632659406,3.73678830965874,16.0005697276886,10.9947622018954,10.4721742392047,57.162865430005,106.3716911225
TG 50:3-FA20:3,0.325298466807845,0.694110419547696,0.705356030229704,0.456910033725649,0.436711082790596,0.428203883109688,0.259812529692745,0.128320351646913,0.120619710624621,0.376798431491828,0.0819657378128028,0.200383910305573,0.0725270319392727,0.0468312292876541,0.156682093911809,1.14602039291256,0.151012313073205,0.231906208373511,0.43368359166834,0.119789194048343,0.0607125461116058,0.299488423294021,0.292708140277308,0.115075128583038,0.437589566224476,0.3904556219811,0.327512210118948,0.90224179268404,1.78828873443521
TG 50:4-FA14:0,0.158583002568825,0.303442962173949,0.393549899781687,0.282393802855421,0.250177899366086,0.193685469490964,0.218364353447164,0.100872148086076,0.0725360589610996,0.179848428397845,0.0464395115086701,0.0839492320478124,0.0646985119886465,0.0374869699227466,0.129750167294918,0.713128116486891,0.057862106211898,0.149926977018987,0.21588848391471,0.0951896274134153,0.0413414687080047,0.13558730215708,0.357074562428589,0.116080550675503,0.184394839491154,0.170294501796355,0.152025385521929,0.353529928025607,0.789838457909024
TG 50:4-FA16:0,2.04259529269452,3.54596643699943,4.19798550707078,4.31215513311116,4.21536234476977,4.06888482369167,2.38925019724678,1.36898139615823,1.19768171376538,2.34937935918103,0.607249714619379,0.842138269739196,1.81566856381933,0.455570182842102,2.08479257488473,6.59148584724261,0.66568147441025,1.54511692716245,1.49547449435171,1.31165874099768,0.662505420573603,2.17287653717625,5.64434030467107,2.15557951198086,1.75594892270485,1.71251904802192,1.65804874598436,5.37693009417922,10.9093138820768
TG 50:4-FA16:1,0.495895333207642,0.902957802420454,1.11547940901719,0.995299027244348,1.02847152675801,0.927955756814918,0.238861929760978,0.145200996836827,0.186768946784114,0.594984455911784,0.151276708739493,0.250137935816598,0.0885075644004684,0.0853075913784498,0.302282822184376,1.70273051813485,0.113129499140751,0.421717959676842,0.456709741107613,0.147444607470218,0.0785983012861765,0.372200437293945,0.44102012439775,0.150264901819313,0.502211322662464,0.509387506837412,0.439487260250065,1.29716244268042,2.54204653189158
TG 50:4-FA18:3,1.25129012516427,2.23466699673851,2.76945643251081,2.45136085864239,2.60503238920437,2.20534033638686,0.429524934409473,0.279010989195907,0.408026736696903,1.46678890663028,0.360951103201138,0.566785548347247,0.138907705239624,0.216017290024038,0.677927090309554,4.37092679397504,0.296316256923711,0.975353981668107,1.13488117427447,0.337212692939659,0.183870514268685,0.844629135202046,0.736175657152293,0.279964351747296,1.19355269972749,1.08808961323469,0.956823841067477,3.23151416487423,6.62506527111564
TG 50:4-FA20:4,0.095371595950482,0.31941364439363,0.347200339850225,0.116153893645434,0.160127397023218,0.117801237041146,0.159952185107798,0.100185942997055,0.0671528797426029,0.121402387403352,0.0424921530304332,0.0986531708586309,0.0491708691113713,0.0240752094225264,0.0824790252642288,0.31847831487942,0.0651273034044233,0.117665608345779,0.161623036191583,0.105273921810342,0.0343480765463213,0.095176968965166,0.320363675270064,0.0922246264815612,0.183280671276706,0.174533164359368,0.109249731450677,0.214168506344191,0.391639168913361
TG 50:5-FA14:0,0.175402411932185,0.351355008832993,0.426977764217105,0.266411940339096,0.279969042998312,0.24355225081513,0.153080165303166,0.096617676534146,0.0653280732278583,0.201272379116084,0.062925538094248,0.114724917930921,0.0653454971085329,0.0388061594801453,0.132275035415251,0.468313585068754,0.051894265660895,0.130813220921504,0.204302077508961,0.106954637543163,0.0389897085120404,0.136251945795105,0.34875342800599,0.0878373300780776,0.237039287623825,0.20794379867959,0.170628647818844,0.478841288120612,0.730141365160086
TG 50:5-FA16:0,0.282412691786455,0.546855525644291,0.672944389646541,0.431598467221412,0.421779292603804,0.573463447684114,0.157857201695993,0.189698998315481,0.150560722010513,0.330462904676003,0.105508670338149,0.151232088152621,0.42619030965099,0.060731933403565,0.272891708505078,0.821858386955539,0.0379024551501531,0.238599880089972,0.250203932474681,0.232632708481458,0.0685804262691328,0.265678344047778,1.00009595517092,0.270097896682086,0.347784524852979,0.257743035725027,0.301492278635153,0.619982344389558,1.02836489275051
TG 50:5-FA20:5,0.42011557673536,1.08191134421535,1.15705355974359,0.552658513622561,0.746809805144228,0.713673138516146,0.336326127886663,0.276540650875432,0.180564604633983,0.501019759779159,0.15313428919984,0.300575865458359,0.178859036392613,0.0790414409808059,0.326830151132063,0.99211010491473,0.189414069662267,0.324933853657216,0.472842712052326,0.290305444760015,0.0881910073486626,0.317300872793088,0.903332563347445,0.191578609618783,0.640925265361248,0.539058144778505,0.474086958279997,1.18666060696028,1.73318372574389
TG 51:0-FA16:0,0.577881606763625,1.11592337095339,1.49481664617048,1.09346145859137,1.19150841767952,1.13420197254472,1.0553032866075,0.291083062187692,0.291642248323021,0.646136623753654,0.216412958998446,0.333236662947445,0.39098065563063,0.117593997975888,0.377954532864684,1.85659765823346,0.304078903696318,0.538682027009315,0.658702275561957,0.347414707934671,0.148165560627358,0.433634499228781,0.713935182008662,0.269975831297441,0.687003912328716,0.653667386763062,0.481422634065426,1.60490405531512,3.28849325959384
TG 51:0-FA18:0,0.0208856401984583,0.0590548843210895,0.118542510855012,0.0211188897537152,0.034192108032442,0.0293334007789213,0.114412857112401,0.032663362237396,0.0210765152453007,0.0175400766114234,0.0121258724494861,0.0140200346800827,0.0283678091027142,0.00977177449924969,0.019785516264602,0.048504260554574,0.0314096871105417,0.0227597326941131,0.0413590709673561,0.0281137904399172,0.0100324396171332,0.0190088080475122,0.0699954248489215,0.0229419041098829,0.0423383921490264,0.0533572816755781,0.0272531868043987,0.0371292918800017,0.0596970927489378
TG 51:1-FA16:0,0.1428725652514,0.353402532194491,0.465742850705237,0.243580708172918,0.27387539998263,0.239577362448711,0.636183157568747,0.184726409964433,0.153010026261338,0.151846948950323,0.0743032184138722,0.0964304824337398,0.179473672256505,0.0552960289476291,0.183052938724181,0.463925104351911,0.133627734076805,0.146170516283066,0.183915868769732,0.194046270971168,0.0572467942438688,0.174668348072944,0.545523783175686,0.240844292149568,0.223669269050448,0.238362435896508,0.168258805488027,0.353529928025607,0.574666519209555
TG 51:1-FA18:0,0.0273546437997506,0.0814914297876057,0.127531516417477,0.0293952114139549,0.0391988732002983,0.0216812092713766,0.227369069053233,0.0448778128219684,0.0239049653431549,0.019782041291079,0.0143962485676877,0.0181234594644972,0.0513401721604024,0.0131918955739871,0.02735273797028,0.0539156202354924,0.0404775272154981,0.0342500831804614,0.0519188337675321,0.0374341231401071,0.011263693570145,0.0201491966053865,0.11600640342094,0.0280604165806138,0.0603996453095528,0.0546039471352879,0.0274901710374805,0.0579590022767968,0.0780309020315787
TG 51:1-FA18:1,0.029202930542977,0.0798534110984075,0.103323361769636,0.040725700767957,0.0462871631465118,0.0348599835343702,0.152550476149868,0.0205840589826813,0.0213011143647292,0.0210480919337081,0.0102712216594118,0.0227398123469634,0.0508098980817504,0.0149019561113558,0.0207651525558812,0.107831240470985,0.0505969090193727,0.0392702772121888,0.0566120616787214,0.0373410843182514,0.0121920199632888,0.0166160909506226,0.0665673462470039,0.0211138639417647,0.0523659060790589,0.0502298380840623,0.0285803790898637,0.0683516509609121,0.100818687580624
TG 51:2-FA16:0,0.0929688231842876,0.255940420187204,0.394392619053168,0.119435883269322,0.18551757625523,0.124666953310415,0.251231565409314,0.06985567806233,0.0562040406541351,0.0887026731491984,0.0366872140918494,0.0678774849755225,0.101414917542203,0.0238553444962933,0.0677506278956165,0.272712730260921,0.0830308250574321,0.0868405334833634,0.135810282680042,0.0823550709082358,0.0284686760564104,0.0643375041608106,0.181351782563115,0.0508195166736849,0.17548149377557,0.130650540177584,0.0851958317928813,0.216446894709555,0.354246484444247
