,ACR-139-TP1,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP3,ACR-186-TP4,ACR-225-TP1,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP3,POC-201-TP1,POC-201-TP3,POC-219-TP1,POC-219-TP3,POC-219-TP4,POC-222-TP1,POC-222-TP3,POC-222-TP4,POC-255-TP1,POC-255-TP3,POC-255-TP4,POC-259-TP1,POC-259-TP3,POC-259-TP4,POC-40-TP1,POC-40-TP3,POC-40-TP4,POC-42-TP1,POC-42-TP3,POC-42-TP4,POC-52-TP1,POC-52-TP3,POC-52-TP4,POC-53-TP1,POC-53-TP3,POC-53-TP4,POC-57-TP1,POC-57-TP3,POC-57-TP4,POR-216-TP1,POR-216-TP2,POR-216-TP3,POR-216-TP4,POR-236-TP1,POR-236-TP2,POR-245-TP1,POR-245-TP2,POR-245-TP3,POR-245-TP4,POR-260-TP1,POR-260-TP2,POR-260-TP3,POR-260-TP4,POR-262-TP1,POR-262-TP2,POR-262-TP3,POR-262-TP4,POR-69-TP1,POR-69-TP2,POR-69-TP3,POR-69-TP4,POR-72-TP1,POR-72-TP2,POR-72-TP3,POR-72-TP4,POR-73-TP1,POR-73-TP2,POR-73-TP3,POR-73-TP4,POR-74-TP1,POR-74-TP2,POR-74-TP3,POR-74-TP4,POR-83-TP1,POR-83-TP2,POR-83-TP3,POR-83-TP4
TG 48:0-FA18:0,0.743565756799979,1.49346353987637,2.20989083624734,0.651546287942322,0.734961054835957,0.561181966640798,1.41013846391035,0.664383767190058,0.432752864971693,0.758670956574818,0.268304277741342,0.444195732912865,0.799026623059784,0.185456065277635,0.623502155271254,2.22213855726399,0.663468186474544,0.708092848721217,1.09000218237372,0.484351715731182,0.214133954685174,0.686311020624514,2.07049403574083,0.599597175142757,1.44006241717412,1.01653101584735,0.900658577827108,1.40614535282365,1.87225827148867,10.2712566990709,6.74025770639814,7.51392323139715,11.2262202159866,8.61644831466549,12.6380387387524,5.56829492940527,10.2208903384482,10.2575247711949,4.28396104430658,4.06267408378612,37.0640622220549,2.95226207885633,2.55013488094555,4.96138757281424,11.0687158724778,3.36009854470119,38.3253182988445,11.3907632723626,3.36306447027462,11.1335159252316,1.63836166897458,5.25806620107385,2.92447797568426,2.24443871870529,2.13817183641091,5.01375984475669,4.68797621600337,2.60995010292163,0.474386386845314,1.58245556375274,0.720537920275421,1.00331573156403,1.3062929520784,1.56336972951241,0.889084219602967,1.20689236652124,0.930083891393597,0.745706515886385,1.06593991573178,0.878568724863071,0.469542566251609,1.0817475850879,1.52189984443049,0.304837679163951,0.674792213787208,0.313909912363073,1.10420871229148,1.02225785058883,0.347683375154404,0.859198664226995,0.794829501188748,1.2114538106873,0.961912307533357,0.472108918218403,1.50567683562165,1.84107299612774,0.275958383536223,0.694944779267208,0.604885451810549,0.56188457233193,0.558748236098065,2.90607788405899,1.40716901775575,1.03269420830705,0.330204416591372,1.11722697643662
TG 48:1-FA14:0,1.1078630738899,2.36366096851286,2.7952998235029,1.41881838392696,1.38630378606782,1.25065817160329,1.22171478985336,0.557747496356206,0.435033873115123,1.21872210884015,0.303366108930388,0.696556357154354,0.538429376082832,0.231522841046423,0.818618352792584,4.53540504675419,0.835238205812106,1.06329935654439,1.6232610152687,0.608724679959946,0.267605554930258,0.651882480174824,1.90921087149104,0.513222277199174,1.48795757764176,1.09781360382042,0.988342744067347,2.95317105290563,5.28707381472464,11.1810601243709,8.22857458163815,6.7034530994846,9.42375805423887,7.51861260386638,14.6686602897958,4.94810793235773,14.0847831425265,9.56751186248917,4.59810298271996,5.22705419502701,36.182666282967,3.91747027524516,3.88842611271589,4.95463773884986,10.617885822196,3.10621334956915,28.1042304130708,10.9131513370212,2.89640168223588,14.3676887719474,3.99528949111825,7.47409586275811,4.00894869223995,4.23150595425369,3.3664917446566,5.02837788000448,6.84637437457076,3.16058467417336,0.85237681590833,2.45808545920794,1.48887770675329,1.83951489535513,3.21066616675944,2.85515937386445,1.27242323622957,1.76583740951935,2.00592671565628,1.1915481030055,1.93620004016981,1.4039667678665,0.977103903878577,2.18186893701324,4.405707466583,0.826931610738737,2.04459513465862,1.01031509609292,2.44025907163916,2.06385124331006,0.773875899537222,2.20993582572391,2.14330617141641,3.14558350333202,2.88524938468445,1.29215335868956,3.21797942299629,3.58189182910374,0.541825751555076,1.43135489363538,1.54887820561547,1.42959395090773,1.50395606990621,7.80250844440655,2.75531370460718,2.01479849799629,0.684867797398333,2.47126256373408
TG 48:1-FA16:0,8.92925808520103,18.908059234086,24.0243795539927,11.0482759810089,13.4661726137768,11.3919601158152,11.9256388457622,6.23587433656697,5.02162589887537,10.5533629520474,2.91072160293229,5.41070753031583,6.28314106671046,1.99483904656172,6.91107611166177,28.521369986795,6.43151581468303,7.41046036901673,9.52953139436351,5.46322455878857,2.57210102517186,6.99112057092874,22.4008299966278,5.76646130832033,11.4590319360278,8.62043978318183,8.23422854353826,22.7527456793107,31.7644926933345,26.9570566976815,20.4457832958371,16.9783763560599,26.5439855667993,19.8144235118706,31.2821510651656,12.141878404079,31.6692475252759,20.4316616226961,9.42589981043426,11.0612157181483,81.3090999007134,9.85650378714094,8.46524462150309,15.2598988213215,28.5372775076652,7.14059020136149,56.0019327556542,19.5675588538578,6.17551656831509,27.6413449617844,8.52048049375785,13.8245173511634,9.24698692254589,9.86992719585928,7.71532253234748,10.0623477303365,13.8253147352582,5.89557860444497,2.75045306579299,7.26981018948875,4.5691590301932,5.36423660351134,10.3914533605909,9.21268764680957,4.39798423912943,6.23618303772759,7.06737570772951,4.66591327261703,6.25145438501635,4.60760486817077,3.09434135838091,6.73917440618207,11.2246756042309,1.98959202403109,5.52460312078176,2.87992560354945,8.42070302720965,7.34177722522607,2.45167516689139,7.23385856409938,6.40788766438237,11.6296272326002,9.60595955161163,4.25637859852646,11.7361602485747,12.3294140646577,2.48704725908656,5.67505609886095,5.15705675034881,5.00478458906189,6.03486343011762,26.5555051868052,8.31880953291374,5.40550596884449,2.02871713997529,7.18226221207977
TG 48:1-FA16:1,3.94091699390732,8.18149384787223,10.6052695843604,4.95413368710557,5.89624337440782,5.38662178025285,5.30735977901032,2.63678073753972,2.31365665604008,4.6018270283992,1.25159931343052,2.42033671867379,2.71735354473251,0.850930745070488,3.046063649447,11.7239959985956,2.90166786442895,3.14624763750343,3.8038768626555,2.44316657986218,1.11773792793914,3.1735404428413,10.0504448905461,2.64956141967046,4.78328627874843,3.775904661709,3.66959200423213,9.72757912592048,12.7821065825557,7.23393524236472,5.70131437021311,4.84169048703962,7.53816794221311,5.87309029641458,7.70777592042092,3.11730620584485,7.5565999853648,4.56255782597822,2.04138411255969,2.34235900794925,17.8395057303155,2.78630106255585,2.04720830147482,4.79105550658062,8.33373905080707,2.07189463122969,12.6761732269973,4.31338883846521,1.34594083933001,5.72146411161561,1.98769504429654,2.79720298084785,2.51665203124176,2.61264068525239,2.09083735429696,2.18768064969797,3.15121225864983,1.38958351072751,1.13643423424621,3.05357358987704,1.89467724932297,2.07707738119211,4.39458975564549,4.17887752062123,2.07665970056275,2.9159952593772,3.41393574562038,2.33352509610445,2.74312170584696,1.95865043503204,1.39509559368902,2.80857746964945,4.5151254579021,0.778048953946299,2.23500690904014,1.1606753062164,3.64225583449714,3.26563609878661,1.10073031673307,3.00643741847316,2.7453597769038,5.2796666765576,4.2649816859107,1.91850608966686,5.2655357135463,5.62162514852757,1.26845444034606,2.67851827727292,2.35293716246899,2.07390872191184,2.75527950220604,11.7894070925904,3.63597120619801,2.22350520996845,0.940589390020396,2.87340212076023
TG 48:1-FA18:0,0.0951867672761593,0.246931317396614,0.347462484939442,0.0861428852197046,0.0813873029185299,0.0870861905733627,0.224892772261564,0.10939847879146,0.0710771901326563,0.100354295469644,0.0315804317506151,0.0613803957335329,0.111281440620472,0.0304512922832868,0.0985998497463281,0.353586160614159,0.0770629845064291,0.0957813180823232,0.128183787324359,0.0815048985414299,0.0292732255971351,0.118572425023643,0.391077682767173,0.106574741801289,0.211134876637908,0.146778037684878,0.141557550706037,0.159107454181234,0.262404803292034,0.680403280988826,0.468744579762344,0.443420951747179,0.597125741427893,0.514015050079223,0.744302232277356,0.307406862050423,0.895203647312676,0.459835775362042,0.205881863409487,0.232637510392793,1.53952221466596,0.153579797624096,0.115901064408767,0.379262564126728,0.678450701891874,0.211728592046899,1.67000512625849,0.532815939192909,0.16811399037712,0.535123490449997,0.090206266009424,0.226314446216003,0.225065976190834,0.199459769098148,0.180425578266982,0.213452405878951,0.299862554793531,0.1330289630639,0.0283090746387211,0.0498461041056087,0.0274668416103043,0.0510966089957527,0.0795400860750314,0.0649838931296606,0.0385449587738059,0.0418779541894913,0.0574759412028707,0.0437744213542235,0.0553567830633656,0.0510113002322335,0.0245821308955554,0.0596124341244677,0.112205956540358,0.0253465627812639,0.0429909036826557,0.0395684763482865,0.0383034542210399,0.0542766093299577,0.0227872360572267,0.0423708747092937,0.0399324563725234,0.0699601179528971,0.0716680735972649,0.0354990064950803,0.0506301510917913,0.078078127062883,0.00986854238212363,0.0339908970140939,0.0304203906416105,0.037384356620643,0.0285414774977803,0.168653865329435,0.0622833430401412,0.0556764050005798,0.032344584666114,0.0410219640861291
TG 48:1-FA18:1,1.22245685196994,2.761699509988,3.36597735644261,1.74414915819537,1.81739293849002,1.64781129875486,1.29072170187187,0.59623295969349,0.484271624620559,1.43408919237613,0.375803040724147,0.761356273541566,0.553384285682964,0.261842900001266,0.931166867878931,4.9985945456044,1.04618839572364,1.30094077662582,1.99223387838416,0.726647931662106,0.315254573553861,0.790527143066819,1.99460639110701,0.51331367920758,1.77475803491315,1.30609452374099,1.16187502539968,3.51555324775625,5.87239361609218,14.7250721088053,10.469002778248,8.15316738406869,12.1696302222165,10.3663857639994,19.4085676656736,6.8102507631308,20.4788679595112,13.028479845007,5.9723961527135,7.28470496808555,53.306930242388,5.51780864671408,5.30914821827259,6.28562213143138,13.996464447547,3.87059951982178,37.8698623553194,13.7712788896035,4.49213475262014,20.2551372232426,5.55155052977269,9.84644861966256,5.12562436979856,5.68926406643387,4.28287939629362,6.49501320623029,8.71023031368466,3.71240852095695,0.961526773724927,2.57786919316353,1.65342422296595,2.18487734511697,3.34756689183089,2.85140307946389,1.34514753064993,1.9080938900612,2.08988631897238,1.35390369590256,2.15865706606166,1.63615993086603,0.996220687225509,2.35637174246071,4.93733699498664,0.897200429877866,2.32278806147299,1.20354115559371,2.70250130962555,2.38735143035054,0.770137368621583,2.47563423397887,2.47803589027665,3.56439538205772,3.32598366041184,1.46847007212827,3.23622452248883,3.70108802308139,0.548737933948175,1.47584559653341,1.621566928517,1.55126618564992,1.70064226543583,9.03154293065514,3.07252421916045,2.0948746165338,0.764766708961148,2.7257852045412
TG 48:2-FA14:0,0.728779462854167,1.550384689326,1.49947849038875,0.910680773028449,0.869698272627164,0.839062798802274,0.445733422500397,0.202156019225564,0.176823751278756,0.819372150276494,0.162770487837889,0.363666021518731,0.16109929485173,0.103116650403332,0.379852381659067,2.29360810036685,0.247016704545861,0.460718860846852,0.827914736208245,0.223382400125864,0.110161398653067,0.435474511633916,0.495107498144644,0.196422916064296,0.874064964234505,0.598648753752631,0.571368985960046,1.81967284113717,3.52016043616264,1.8884155130177,1.50154945391552,1.38132795656725,1.91140035256783,1.42023761355637,2.48515232209074,0.997880689685497,2.54601106882086,1.63621686404529,0.79295984072999,1.0850991028463,6.91227301272868,0.92384965740601,0.735058047792037,1.64592105131297,2.15445593500644,0.677379445291874,4.298792884382,1.77299815262316,0.525724030584226,2.32147806829469,0.612683014719278,1.03216817227275,0.867495678344746,0.714699417689726,0.539494264763183,0.787929251330942,1.04089789332705,0.577308322466327,0.180575044145215,0.368544687180833,0.213269864595555,0.294819919698288,0.564046283464766,0.523627439437843,0.224866721798784,0.252024555634348,0.319402016113096,0.19760143723984,0.312572719250818,0.245441421549048,0.155726605916019,0.322052540452917,0.546145758578883,0.121867179086702,0.218497580970935,0.112110682986812,0.262991819368864,0.242938620369918,0.0573428802097974,0.242030703827234,0.28056891086086,0.460572587311271,0.366140974636367,0.17063424714072,0.623526275157466,0.638485039058605,0.0951438605923395,0.237936279098658,0.251368491091202,0.237863738189678,0.237287824772724,1.0756460727537,0.302726016171849,0.244701236792671,0.0843614353791554,0.28466756896132
TG 48:2-FA16:0,1.45386235222188,2.87431329487037,3.26707617612969,1.87655760796446,1.99796488602175,2.08717774585785,1.23184509491019,0.627488845561557,0.578617308521948,1.62333409038724,0.37505308686874,0.779821685071431,0.453601267552401,0.267135885373238,0.87399868873976,4.63862411770242,0.590037800564377,1.03568731682721,1.40664840300678,0.60344048087749,0.294650797183848,1.09905471983798,2.25606372171733,0.632501898168884,1.76985620865075,1.31582889682085,1.32462767003186,3.73997450174458,6.10943983264679,2.5326662075825,2.19606457735183,2.00462340057483,3.06891877836868,2.06148095456711,2.98786719496542,1.37016634645631,3.39502739751857,2.06243174494064,0.940853144358203,1.34894469340607,8.6919399236115,1.16488827631861,0.877951008455159,2.43207019085159,2.99347624384802,0.871812434218245,5.33963965021551,1.99545609752466,0.546517592987931,2.46377854897373,0.675647502389675,1.14900198385718,1.07255578998528,0.953439014869239,0.715364641822546,0.956583004124187,1.18708088878889,0.625219136749877,0.18576783298427,0.474803921805965,0.24676235466008,0.330512403923262,0.62370134802104,0.559312236243148,0.24882177648321,0.392290474485898,0.399663062578533,0.237676611719059,0.379773279155647,0.30993952238225,0.175487775218465,0.421648924295015,0.676177190508283,0.131711603024068,0.245802913564276,0.166847075268608,0.323668954041112,0.271383046649789,0.100406258877155,0.285021640117639,0.432659483827514,0.656542071846027,0.515815114734056,0.200175706876144,0.786819915615676,0.796951296943628,0.123393681969758,0.305740110315253,0.252008920367868,0.274036564734652,0.275038284558078,1.28255577039902,0.42149890289956,0.324435347657699,0.094861356520767,0.349308239642494
TG 48:2-FA16:1,0.765930026393018,1.64743729666099,2.08348294552517,0.88371138003215,1.1378185653172,1.31501613922786,0.755264356084202,0.644072096555039,0.496621092987755,0.893228401436737,0.238234694039478,0.505405152613714,0.363166077403848,0.21682952328542,0.734456082114799,3.24974255678176,0.325636517022117,0.776924467500015,0.78519058455457,0.577707835072429,0.232188437812202,0.873740526547537,2.88229412043968,0.631587878084824,1.20875624101845,0.932256430770966,0.889283334639185,1.95409775469363,2.47045869521235,1.57808149514416,1.05895451979524,0.878199026363112,1.24988597904711,1.01528026227069,1.56918634527227,0.507802852857718,1.46798100656903,0.670308591277455,0.337692588821189,0.385181525724271,2.49231252289936,0.41542940112041,0.333717331385079,0.88682433931942,1.41645331844916,0.366454285774696,1.83003018749702,0.713230601811232,0.249177641632902,0.968560706355396,0.41479390691624,0.509820268732079,0.546704323543391,0.702745499400947,0.524838400008236,0.34369397434599,0.622071859645104,0.251786619745467,0.0785474428277134,0.154828701352624,0.107303489867043,0.148229806215222,0.39349398351542,0.286980892202663,0.134701450603646,0.157118200243672,0.253642295125354,0.204407429798211,0.154226572348632,0.0958755552925971,0.0610018704553783,0.173169201776338,0.399650964987802,0.0702688191391291,0.165883547277618,0.0949643432358876,0.232977330421769,0.18459716569461,0.0822476801440526,0.211499224119727,0.164635793989735,0.337088226710266,0.323237638061133,0.133340559426204,0.341639487997763,0.299376487199693,0.0743440122810272,0.122260451563783,0.129046499248095,0.131318321820845,0.181127439883821,0.731357841133669,0.237469539253415,0.131406951967611,0.0312302723085561,0.184909610842779
TG 48:2-FA18:1,0.129749729374493,0.298119401434055,0.389078075758124,0.181372910746018,0.184596306153979,0.187903813685264,0.145553038541386,0.0897994341340253,0.0647314555705191,0.148652149281813,0.0467922738229597,0.0897624171590663,0.0484879403737134,0.0331996038612008,0.114573476748315,0.800584267915393,0.0568242208986801,0.182882969069119,0.241554574054026,0.105504107243639,0.0390500075870325,0.121363928303347,0.309504092805848,0.0728474006995087,0.204171325297607,0.167609643661009,0.159785395747828,0.37973139422729,0.570730447160175,1.07135547303718,0.774041260846798,0.51292272798301,0.77481122671688,0.642199944701958,1.34560606432004,0.379099594295595,1.11939377811794,0.600273053290587,0.308598033254614,0.386766451088141,2.16779266314684,0.285294889926065,0.308566740611446,0.464078484810296,0.809906039449597,0.232825426622488,1.55921854540105,0.761106114859613,0.22519820414578,0.911828322797756,0.447055752587084,0.518262805233518,0.416673868564792,0.537938147024337,0.364218044383074,0.296988717809355,0.512390140503446,0.222734317467144,0.0385271429994429,0.0922348656153006,0.0679431696237947,0.0820927137174409,0.221412066526169,0.128465268499098,0.062760769539141,0.0666010837712392,0.137121174012563,0.11036086510431,0.0898582199493702,0.0675257499477047,0.0270642101316115,0.110864587853431,0.261454548895296,0.0434512504821668,0.105018467082019,0.0692448336095014,0.105288232448917,0.102167735209332,0.0404773272069159,0.0890821804863688,0.0986158053025794,0.157024047999083,0.169175656722795,0.0681900586635868,0.121786039112687,0.123816201496169,0.0284844610328479,0.0432449632168839,0.0573184202615608,0.0530534789326285,0.0732151314897698,0.393905676747019,0.134705834947282,0.0574795342624007,0.0327765233458657,0.1059734072225
TG 48:2-FA18:2,0.738390553918945,1.41483864279486,1.4334654807894,0.918529009085572,0.828396914409758,0.80256609652879,0.336326127886663,0.128732074700325,0.146258242156783,0.783853495138361,0.16358317928929,0.348278178577177,0.127844259689565,0.0897048899031121,0.349974775568454,2.21837700236384,0.336015370154296,0.440610747495742,0.799608705368884,0.196032571382684,0.0941941846909928,0.392006817707087,0.369311524814764,0.138748248760168,0.820027805833774,0.591418094086315,0.568762159396148,1.78777540402208,3.34172516992406,1.33342847321474,1.21391498060053,1.08793093901043,1.70296161020959,1.04716217398274,2.12365947180807,0.965824809631352,2.3083280134764,1.62921251103139,0.736544613966037,1.11017291574218,7.02390784448355,0.928327970544277,0.639407621267115,1.43849346140776,1.80243795053979,0.579687796896806,3.76537601358691,1.38473821882504,0.403512810041699,2.09858670049968,0.459512261039459,0.848066408563939,0.636048521219766,0.459863614169847,0.318864084533306,0.692534472407263,0.830994104971574,0.434255465633882,0.165834224214993,0.430417152911924,0.205414313156691,0.263410533580311,0.505538431688421,0.424836896703157,0.198910052818365,0.251772278801882,0.234214460401698,0.147661604427275,0.288627692158292,0.222082649895943,0.138328185117125,0.256260768644815,0.545816556795532,0.0957285362185237,0.204022977815131,0.0982617162649115,0.224540825420424,0.194466995995036,0.0658693542279209,0.189118782239043,0.276402045848075,0.439934532614725,0.308611500592304,0.156050123453479,0.484863519014182,0.548856893199438,0.0770212204795129,0.210530006113472,0.199493719681298,0.215283125255542,0.212267217461445,0.990083316966471,0.326987550960741,0.260098168545919,0.070964984267444,0.27565516776058
TG 48:3-FA14:0,1.28677723063422,2.28380755741446,2.19472188936069,1.85061406226981,1.82538461892007,1.69655462548522,0.484121946926267,0.260208969756734,0.266604231804193,1.43653227447558,0.24949627558033,0.528315940993361,0.176400492937045,0.185565997740751,0.634583520910495,3.78569154409327,0.345096866644952,0.761456687999161,1.08941552888483,0.231785978789969,0.151874197918329,0.799699225271563,0.658103837128496,0.312412064731394,1.18380372785107,0.832273860902242,0.848166570199505,3.48327607924693,6.84286125784803,2.69465842619419,2.73705443130241,2.62691354904663,4.04661607602851,2.40585828340431,3.59494425434678,1.6156163547289,4.00065212587445,2.90505541251191,1.27147783985532,1.94142951279499,10.5391069653228,1.41593724224617,1.0208686919568,3.42268503793537,3.76721000920455,1.17286996545908,7.37483017263371,2.90570068480887,0.774658282379519,3.21166198140987,0.617051979169878,1.27427833194305,1.37540318783287,0.958668022765261,0.688231486803252,1.22089505732985,1.63837403375316,0.896373958014225,0.0686788201294417,0.164769066349096,0.100116495997443,0.1392006884774,0.276095875702753,0.218991963552556,0.102733763543551,0.105451715971129,0.175301620668756,0.108819512239725,0.0950076881413112,0.0665899311304947,0.0461809934785434,0.118497887344978,0.220565194844998,0.0339462894391928,0.0760491054693789,0.0681457092664934,0.0807957594359619,0.0896870175559195,0.0460991782078764,0.0812280671256217,0.150701617962393,0.270014548946488,0.223779903273092,0.0902132222367911,0.182907122412688,0.178794290966483,0.0362452802256532,0.0834645586367019,0.0989463232448172,0.0784840721400042,0.0939632589787693,0.386051005278079,0.168382293684103,0.081036482911825,0.0374135121137885,0.129281341362346
TG 48:3-FA16:0,1.44720851994627,2.71378746332896,2.56495655596473,2.20649589366012,2.18558662829154,1.96287214603529,0.486254642727706,0.318810884359121,0.331202382426153,1.58161376530435,0.302205121142671,0.586960720203951,0.204673742676083,0.168636398420801,0.674420329031313,4.45211368723662,0.41281888333242,0.840784300010681,1.19413317665324,0.315668973091679,0.191916009675932,0.877196673465266,0.845329361636975,0.392571626103375,1.35065041796466,1.00780435762938,1.027919110992,4.05742994731859,7.38275914062139,2.99456688915596,3.04384132112142,3.00909802487477,4.60829014611269,2.89308843012952,3.83075838641078,1.88017164717575,4.37118859206648,3.32146419918782,1.36048353626378,2.06703737549243,11.9059846146005,1.54422774214828,1.07790046245718,3.82975194778691,4.0821734689905,1.19510716947119,7.74138330435957,2.79530488818172,0.691680198447754,3.49349982663827,0.610627031448409,1.23097628988728,1.39696123152931,0.997608817190829,0.736160125596458,1.23934156154161,1.47719791055163,0.748054309540681,0.0673387455903306,0.171494334363344,0.12217889578319,0.169182375226378,0.303246578161057,0.243407877156185,0.128143976334908,0.135977212699613,0.176943790417409,0.0903232778647007,0.129766598436913,0.118188411797056,0.0640090049144462,0.119224868248935,0.273895883747818,0.0556719146802762,0.0937402871042495,0.0706025754449818,0.0937749978995702,0.105360476934624,0.0392545746142069,0.0878420573241456,0.199315043111551,0.311290658339582,0.232068047838762,0.11979815885948,0.239923058326867,0.225456366903473,0.0498372603102731,0.089871219854018,0.104389972096474,0.0835263449311218,0.107697396687678,0.363132409977929,0.154984132681282,0.118776330667904,0.0449724390094436,0.150103095860609
TG 48:3-FA18:3,2.65284596255284,4.91569408628351,4.38410655666865,4.16227631909539,4.03060631915103,3.61389623205062,0.707095292966538,0.458522240483781,0.536584355660663,2.9333898838683,0.542529593200039,1.03064352501876,0.337435089276786,0.356071248034534,1.18556585294772,8.62994732967059,0.688636905320077,1.51042866825835,2.19393738510879,0.476864891103161,0.313217325046725,1.59487887380456,1.07097894803804,0.529491834695425,2.31969822248087,1.76976628660399,1.78555770415428,7.37742152704778,14.3574788121237,5.30174219112955,5.36406952414532,5.07482930561678,8.32260019436516,4.82606562217683,6.97716728598421,3.4494012578263,7.78853121093835,6.07067275714062,2.5827385288629,3.7656091005245,21.503983986641,2.76601693834135,1.866894270351,7.10186376651699,7.29047773092782,2.18703851766936,13.4940790955497,4.99822176578305,1.1850368913281,5.99135680787819,0.948579281597675,2.27539975708147,2.54177958398506,1.57936617391141,1.12572885496106,2.1397944885643,2.63879048218308,1.34218238595762,0.147575708619605,0.297256846229797,0.202405804094998,0.244493516941074,0.52924749580694,0.406431054140421,0.177871489539499,0.186684856025443,0.295385283539039,0.18187963802107,0.18151875376592,0.148868589490687,0.0983762558752228,0.208280028983658,0.466478927008003,0.075360762555008,0.144056764741089,0.105515936928764,0.154615178197734,0.138739140426309,0.0677433045615744,0.147161281917157,0.327793381005757,0.597815651043308,0.41733245577727,0.185843404700272,0.283711297108957,0.258258420284921,0.0774330986638954,0.13044674089702,0.175477621806342,0.146883598697773,0.177863882408437,0.683992744180026,0.339661487044491,0.186962742717996,0.0691546530361317,0.216919173728168
TG 48:4-FA14:0,0.3347247291983,0.567982980479442,0.632882172882327,0.551088866411136,0.515928441994471,0.529382859709445,0.247179443386584,0.223153894949604,0.160674213623266,0.38581904232056,0.0834750219368346,0.144303771585242,0.251386068331886,0.0766229267922416,0.328934207899008,1.21278799239023,0.0853660670121724,0.253450615535414,0.274260506060127,0.162723841404956,0.0953700647889749,0.423112139966653,0.944693496212717,0.393485646187434,0.301939586115425,0.278006397515279,0.305354184325807,0.967555592491134,1.64265406860814,0.861498354208846,0.78594552817424,0.732211955551616,1.05927885460742,0.719047107896184,1.46284698873604,0.485175172819498,1.34514078483157,1.79521567746065,0.849824591213179,0.977401106503062,6.22818514837037,0.777119044581617,0.568688225846644,0.802970632761992,1.51305975779527,0.49397002758518,3.11064099807509,1.24643103210726,0.367614490042851,2.53193541350609,0.489838014284793,0.970891697665525,0.409947758931503,0.296493397556534,0.247763335249171,0.775543741360188,1.23018613104046,0.611117726872094,0.0418773293472205,0.105480519381376,0.0680257326727201,0.0885173608779363,0.104013958713503,0.0890241772932344,0.03032831849291,0.055235348582208,0.0697922143177716,0.0542556208334038,0.0528498051278154,0.0456716281575644,0.0352716523018496,0.0745155426555846,0.119171045572969,0.0195191164275359,0.0475594103690678,0.0428658493773104,0.0413713226027516,0.0403446454377761,0.0267037922545625,0.0378237564478086,0.0526340843720216,0.120550519492183,0.116034023919381,0.0345852076011716,0.156451728148508,0.128898209766535,0.0212117264956947,0.0535668062892266,0.0618014251982192,0.0372689728039126,0.0595599239257611,0.197099919581288,0.0840100906122835,0.0567255380382775,0.0249423414091924,0.0559390419356306
TG 48:4-FA16:0,0.323013882690286,0.569256651767727,0.604509204135817,0.566366426514052,0.477861168552042,0.517322480800252,0.198338577260103,0.222550996841062,0.162797131073237,0.342314284501488,0.0645508991458079,0.128149704124463,0.265273045477929,0.0724899220044879,0.324568048730181,1.02379865855295,0.0759457954979063,0.194888846851359,0.234940572280524,0.168419534089555,0.0899981469434415,0.376953236556042,0.992863381334346,0.392568604381775,0.289776449765282,0.237683225791913,0.265153048027481,0.885697147756098,1.70287959937004,0.784288736736087,0.730213659002283,0.639638511811306,0.993505364428599,0.672019353529528,1.32023799696016,0.488594254089308,1.25977719163279,1.91122388143006,0.825188519595024,1.09135484952925,6.61115501665891,0.771126080943278,0.53347816139532,0.857234979302138,1.53576053326047,0.422597917655072,3.11242237729852,1.15818697093644,0.317808235491061,2.65218333235075,0.454698345744875,0.901946924625197,0.3390975674546,0.25752266807825,0.201377214378718,0.713134844606802,1.08166704329359,0.467492963046349,0.0504759435840921,0.126880283099469,0.0795448913297658,0.141289374380378,0.146729329081545,0.155475042153346,0.067542804828592,0.0829292549079182,0.108189142135732,0.0745485336631607,0.0835136741022117,0.0764099767107313,0.0340953849979608,0.0984563735937351,0.20683472237872,0.0371279161498439,0.104813102520582,0.0656319165406685,0.0422195604359041,0.0401216037047475,0.0397419222790792,0.0466783572993337,0.133909499250767,0.155741605317614,0.175907347039739,0.0493669875509657,0.262550199992289,0.241242605595699,0.0349327009095168,0.0931319826591393,0.0610441925345073,0.0547098101656549,0.0554288405039684,0.260137463643796,0.143108791821221,0.0321884578991114,0.00791105948417759,0.113866489748906
