,POC-201-TP1,POC-201-TP3,POC-219-TP1,POC-219-TP3,POC-219-TP4,POC-222-TP1,POC-222-TP3,POC-222-TP4,POC-255-TP1,POC-255-TP3,POC-255-TP4,POC-259-TP1,POC-259-TP3,POC-259-TP4,POC-40-TP1,POC-40-TP3,POC-40-TP4,POC-42-TP1,POC-42-TP3,POC-42-TP4,POC-52-TP1,POC-52-TP3,POC-52-TP4,POC-53-TP1,POC-53-TP3,POC-53-TP4,POC-57-TP1,POC-57-TP3,POC-57-TP4
DG 16:0_18:2,0.0947274016445303,0.101008132054453,0.0665692133529797,0.0563449777969963,0.0548814526248944,0.109960779262665,0.0816319444928432,0.144290755957901,0.112643625789941,0.0592269383030131,0.0551263281708353,0.0639092696432386,0.04086054519159,0.0906746095237246,0.0962712011106789,0.119563608954278,0.118587964864399,0.127250491519583,0.107190864364027,0.168593318434452,0.163791435877712,0.0781740344027555,0.0818470934358926,0.0574133372775491,0.057970061759616,0.0495130304579126,0.129493475082683,0.05539565506606,0.069399545462852
DG 16:0_20:0,0.061594885359258,0.0812853391965589,0.0286023803582698,0.0600051339369761,0.0462038826084863,0.06476471476366,0.0431738572778553,0.102354831333779,0.0628789801938154,0.0335460857699377,0.0410746802473399,0.0758966689006248,0.0305350453756941,0.0151884198465136,0.040027811084265,0.0625444436182063,0.0275849107387786,0.13438703377506,0.0499759774669644,0.0554357621528214,0.0845812266593696,0.0294449524316906,0.0365383372748079,0.0314642036710665,0.0419898589161203,0.0438877897232344,0.0446929454687926,0.0417604637294349,0.0306053235917831
DG 18:0_18:1,0.0713613092388795,0.0624062981482925,0.0283477703921025,0.0455094051437278,0.0434650100989139,0.0617680920549538,0.0538813093503236,0.113767711428345,0.0536505562097377,0.0353648077278687,0.0692187729663871,0.0497326159120014,0.0252083202190051,0.0383571884851958,0.0651151237075588,0.0619403311694064,0.0477645969592717,0.123370903363498,0.0426256068816012,0.0611655317340462,0.0695833336275386,0.0360626705150056,0.0456364721086009,0.04074494903568,0.0408283768306973,0.0391300162460812,0.0561138392024959,0.0454827483700282,0.0448310932369519
DG 18:1_18:1,0.0394697506852209,0.038810927173152,0.0196992980690882,0.0270604169682943,0.027295537284339,0.0397080591781846,0.0176082710295175,0.0385391976383283,0.0349404882878544,0.0140365473971438,0.0230038437103861,0.0367194162108895,0.0163112660240621,0.0259524291277015,0.0186625023429685,0.0240879065658803,0.0193771184418952,0.0580147644263765,0.029444404099995,0.0176976411616276,0.0694093752934698,0.0176732093071308,0.0356135086081138,0.0279129358653522,0.0246216928979014,0.0192693409862151,0.0215822458471138,0.0343453061409572,0.0126641506319073
FA 12:0,1.50387056831319,1.89350389601517,1.48755930114282,1.0299511376077,1.07615938603471,1.28636999052829,0.968293762824728,1.58641972729507,0.704379958775916,1.16154300048727,1.66769096287734,2.58569706255366,1.45494868993055,1.37005264558934,2.05912910064879,0.652972936595431,0.632937956724306,1.74251152047127,1.5847100490781,0.503293071461619,1.41354899940412,0.656497975329282,0.910823786612107,0.849373144312495,0.902958908929376,0.708057756560869,0.71557307889485,0.908852919768278,0.528991724673986
FA 14:0,11.9429956799491,20.1233394657625,9.64007439824521,7.33139923206291,7.99813258608221,8.6231613364164,6.53476214737973,9.49670125722776,5.66751488302048,8.45466656664909,11.0013184498145,28.0639993703205,7.93206937216621,9.47163958771216,9.62327103536469,6.93712745278729,4.57653143009409,12.6794063678699,14.8126893012276,4.26787471692418,10.1928898505909,5.82439514939674,7.14468230920684,7.00782941767653,6.82464234114448,5.86514976442473,5.67302430523224,6.41169856586138,4.73849876227034
FA 14:1,2.14901724885212,2.2647953649548,2.28383220364571,1.43320885933135,1.268315608934,1.64264827758853,1.72292707364944,1.88124535786583,0.861450329710173,1.54042298082565,2.26723516538802,3.28530709262633,2.85222944851307,2.06770060573209,2.81901224668468,1.68097662248146,0.853431637245046,1.9202676512236,1.77097145222439,0.740731717933015,1.65812168001815,1.74348664573551,1.44709176027997,0.989190012637943,1.51586816749283,0.894517916608014,0.853552734609201,1.69966435876317,0.747628242773792
FA 15:0,1.26550461893838,1.47736553791614,1.87380150326927,1.18606906251182,0.82475429939669,1.97127669695225,1.53951412361768,1.81270483309775,0.484241501081533,1.01921414901928,1.60696279816296,1.30443862295073,2.95787491818402,1.22901516896173,1.92386840235973,1.04082598605328,0.57372055265684,0.979787727835628,0.632528875353129,0.34947714672386,0.641790172002775,0.710712943689965,0.737963582308194,0.652425065587378,1.22401826709357,0.695670127137505,0.235967993621208,1.68811032660487,0.276019855602358
FA 16:0,86.7942533795026,107.489845406482,55.750340032182,62.1986291910481,55.2190626392587,52.3073056723432,59.0318084212279,71.1999064205267,40.419090746505,56.695868265925,72.1252788870653,115.812482812963,66.7949566650486,54.5101591046443,65.2305951593703,60.70031795661,35.4971365171893,75.4598719710084,67.1862530525713,31.2526847211989,61.4498335399916,37.2949785106027,47.4186002989497,41.5348316163611,45.9979184382463,47.2875172349592,29.7890741197524,50.7109126939461,24.122178654092
FA 16:1,10.1970306614415,10.2387699556946,9.736424050421,5.72815309336265,7.04967584274976,6.83300216237582,5.48833481952983,8.04819974711341,2.9635104718111,4.44591058425859,7.01057001186205,16.5146921659527,6.843424430265,5.42023605022848,10.0596573889021,7.82515826951368,3.80639963394913,7.56515693129683,6.69923204453709,2.65421808966106,4.39660329471513,3.8293783477604,4.07713549300286,4.50320987932831,6.31513432925024,5.13912654636531,2.878611746588,4.78987268076574,2.48301735395902
FA 17:0,5.60972433448323,5.35645119276226,7.13430443213981,3.92918974397419,3.66955717247919,9.48877959477703,5.90667366580367,7.42813627243765,2.18882279876742,5.40815890431035,8.29040674839355,6.33751739020159,10.4916040801152,6.0356126939019,3.72732440148395,3.31508709733146,2.22351023647361,2.98677803445487,2.33973003353815,1.05125686080096,3.64454898598816,3.87844488984272,3.37162617943406,3.05166357795046,5.2628305425216,2.33934753369686,1.45184957024465,8.70290246356511,1.67046157741954
FA 18:0,50.5679078965465,74.8709596628391,36.4328531747196,65.2134411762707,52.0573778950082,75.8470737323685,49.8237610835814,77.9195774816631,28.0761661374733,56.297830798959,64.0035039704648,110.143296721851,69.7232693697816,44.8547797450553,29.8082047502747,52.4151025075696,22.6038664134488,65.2176247364451,52.6894197854262,16.9366565727162,41.5070341494759,30.3781115143119,43.4815957208134,38.7777963759274,42.3955604524018,36.3973434898862,30.7561836922416,63.8255466840997,25.721813703898
FA 18:1,14.8779333240614,17.5953819936735,13.3963985545077,12.4683020480546,13.7812740191189,14.038244723886,10.6594121614269,20.2121420330662,8.09404716910097,13.6992825754959,17.3779513812429,65.4681717456377,15.3511300110493,13.6005118263437,16.2786265413985,18.1364868567019,8.47843914751421,22.5658308618443,18.0475400220569,5.92745249849557,15.1537390889758,10.3204604131292,11.8044554104904,10.2852441210405,10.9345833694651,10.221284208405,7.48620745545498,16.1168103186604,6.14760213624511
FA 18:2,5.14943001297518,7.49954164054307,5.47198332976802,5.95260283979851,4.59048712992945,7.68300548482543,4.97116782167959,9.30724772004055,2.84207442019656,5.75592191417671,7.03571055355507,20.3669815069472,6.66086691528356,6.83609052081777,6.54001029705591,5.71673947599094,2.97774376867764,7.29427421297078,7.1501050597299,2.5107613261006,7.13742676129711,4.49056643980298,6.02594713212063,3.93831224308019,3.67893396404036,3.35862948422052,2.78566240013896,3.72700630218602,2.42480909063368
FA 18:3,7.261404659598,11.6395130286985,9.62791477332245,7.04848248986293,6.38812711444833,10.6785634732992,8.14579207751088,10.2788219300689,5.48582305004975,7.36662953540023,8.93030445201231,26.6456110875385,7.67869594838931,8.66749743900593,10.2514344262899,6.89944866148796,4.40216151534025,11.8899440972379,10.7544632613007,3.26036170505813,7.21534258194253,4.84041786863344,6.04088240416812,6.55386173431518,5.45498712830261,5.13523753085637,4.34567644942186,6.09633997742948,2.39922047589842
FA 18:4,9.90461194217716,11.7972392115095,12.7611324137869,6.0199423300662,7.02232209298791,14.9681844894047,9.33277196044804,12.8919445784297,8.2768637836638,15.6133291014917,13.1250335234782,60.331947495007,11.5324733944407,16.2563051040277,11.5167668608429,10.8905968938342,4.13196199781161,28.4456919281963,18.224322598539,4.40552316414601,20.0910463051532,18.2177813126735,13.5573516832356,6.10700690660642,5.21999877596482,4.12016821880483,8.90689073958975,14.1103091034438,3.08919071660765
FA 20:0,4.97653299633168,6.74963727074427,3.27279092493336,5.37343380596028,3.95067925513401,5.74711052895329,4.09486175175555,6.76641046056947,2.27157057457611,5.07405893494489,4.80698680436581,12.6693822545774,5.30068739093708,3.40903621301917,2.37989790629195,4.07089929709908,1.80438471093638,8.73767494896084,4.71566286331319,1.79391586781377,4.68779789443679,2.99809569015268,3.58258843474738,2.8493948297465,3.13655868895272,2.61090556022013,1.92384061446588,3.90287360701852,1.63966070901015
FA 20:1,9.21990201887852,13.6873301797841,5.78422457089313,7.84362159940555,7.6997228737036,6.81274463883777,6.2669776191698,11.8487164928917,3.92857423035469,7.66648392345583,8.59407993769632,22.2566033465172,8.64163480170722,5.43747920839191,4.26655122172696,9.04017031358789,3.9989199811439,13.5908675761639,8.96175977332745,3.78890076124329,8.62124266401559,5.89185983499364,7.372491786242,4.53246156187601,5.62741438161121,5.05511383227384,4.70176775308565,9.79434937694496,3.85795162371639
FA 20:2,3.5507584360975,5.10606231527548,5.4648118152752,4.58844278023602,4.11233270268973,5.34990239260325,3.70089455620205,5.8466230835053,2.24466368671978,4.31362349000828,5.05136551454474,10.1242534997325,6.23369375570372,5.36317222764219,4.40353648978531,5.30991234422647,2.79058321498112,7.08335436574579,4.68074066955221,2.31402852027239,5.09734711848604,5.69022873472099,5.74530107494971,2.89224932249975,2.86073168926344,2.52914238477145,2.91748648999894,4.66854914846564,2.66820228026604
FA 20:3,12.245269014155,16.2256297857423,13.8952410872554,13.4390593060617,11.5924755502526,14.0211961806566,11.2610972855726,16.197995173071,5.18838136391525,7.81491224829847,11.0526797394661,26.4664300138677,12.4206125971164,10.03460048944,15.1970075544689,12.3491643001623,6.9636966042835,17.1535877392732,14.3899053489428,6.20867925045995,9.68055081613419,5.85981231184165,8.25857738787552,8.01246953626093,10.2959952971636,9.48158438027247,4.95350047541231,10.8319517296621,3.48817928443079
FA 20:4,86.4675281027437,97.3441551735369,92.8510850774231,66.4718560963488,67.1370132187294,90.5762118607237,90.6259877865406,91.7392822014067,34.0494348531551,53.8119251373842,73.6274013565629,103.651729430977,68.975987420913,73.8637768452601,98.7093308728212,62.7572954128715,33.3368115180506,123.459995297977,94.6562609474355,51.0441777964604,60.9556311852071,29.6748171129503,60.0636835928127,47.1974584107525,61.3809163038873,60.2244623055977,37.4174530924463,57.9396992324814,19.8489500993502
FA 20:5,75.2635357680153,71.6815297461601,60.5706322227994,35.7610189299679,51.6154886924993,53.4415585319232,44.102692893854,42.7893030716643,24.7863369911597,56.8669054511623,50.7658790888025,112.27355603674,50.9620806322017,53.0549005353386,62.6172700959332,46.916620774234,17.7956826969849,117.81597188734,83.3145820472001,29.1889696215892,62.2946649622233,31.8618191966117,54.5867057065158,26.1560436564188,34.0235624936999,41.7600408688856,28.5557810985891,53.5835867275466,14.2938415162586
FA 22:0,2.19676165893555,3.02389771588426,1.99097002192759,2.00718987921175,1.53935405478851,2.09836593720477,2.13962654263931,2.77548888601793,0.83136954124476,2.00150708297935,2.3969918996689,4.18511600423221,2.00961487079161,1.82360494836119,2.23242513621454,1.65163749294681,0.829721932219357,4.60975381061886,2.87617030385144,1.10327897730596,2.16141697789087,1.2839024597438,1.46125583746087,1.08770812954231,1.36305701733094,1.14264192134367,1.20566522942599,1.68958695361209,0.527759758050543
FA 22:1,3.35372953071804,4.86152685717757,2.40457776265997,3.75537364653242,2.26411747724636,3.25104817266274,2.37905907032622,3.27046469487514,1.4395169085705,2.89720164986237,3.24539511616772,6.50659101782566,2.82684884599957,3.00169465247134,2.57014733271705,2.55967231107035,1.47187446505156,5.55008134765599,3.86016555145057,1.39095507230801,3.23844395437141,3.14253086971588,2.62435263431597,1.92772166713995,2.43531240003682,1.80172267987341,1.75145828412416,2.62445814522636,1.25769544569108
FA 22:2,11.3335573196211,17.5822549784318,9.55747683401797,19.8810514364365,9.29674558544631,15.7524891252854,13.3474282155205,14.3917993542864,5.36585416647403,10.22747342961,10.2101322976582,16.2561641023753,14.1905061208937,11.0027722496651,7.35313100854036,14.4350972128841,7.77224269935932,12.8407654493644,20.9895966461295,4.98455178283922,6.20776705629625,12.4764347210378,12.8976087297945,8.18216818076242,10.359633383378,9.22656038299844,6.35916683756395,15.5977909309455,8.66234226692519
FA 22:4,34.6744921024469,57.2760626370449,30.8013309072389,35.3763277713637,32.6096880270242,42.8666183334061,30.7470748330127,42.5960704033941,14.3725982966029,30.3116638398235,39.4198122887144,75.2359452589741,46.6673332593662,31.0130204270541,34.236709459224,46.8893451998936,14.5180714610809,48.0800124596318,38.8849787545409,13.5497159951035,31.1424440137456,19.6172670309572,26.0396575983474,21.3281907177075,30.812516840352,26.7803618714301,17.4465938479502,38.7705614615431,12.6400028312076
FA 22:5,13.9890955580159,15.767577780571,8.78268151671067,8.57822324849387,11.8731707385791,13.7207703760344,6.48841467510288,12.9587159089601,4.71555845387615,9.56196855688111,10.1451547256767,23.1723564990927,11.0136280127548,8.03553563226631,9.37895185836557,14.252441468229,5.80174325136483,18.6259119604674,15.3126809105781,5.17082906989226,11.4712285769661,6.01479195734172,8.47074660516935,6.08564097504887,9.21094139509449,9.19238499314684,5.72979167306032,12.8585093878116,3.10497885255345
FA 22:6,44.1152070619243,45.4605836087129,28.412216661742,20.0552484979933,23.6991725370698,27.6660551668266,23.0640095833712,31.4663563621817,12.7295795068949,29.3930230946573,29.749378168474,83.7242833802536,29.6911050092522,25.096912327829,33.3936005278366,30.0308335475423,10.2662221991777,55.2997929060659,48.3689086418539,14.0526932556451,26.4705852124722,16.3375037933346,23.7707551242763,14.8183760846706,21.700231863345,23.6097084550714,14.8431415460746,28.8578201462851,6.29101131679233
FA 24:0,1.03661656573846,1.86309170573055,1.25523794375461,1.86704365115377,0.826270436172438,1.04269255330547,1.04116627041691,1.20683327404392,0.711409501759114,1.10559297154137,1.24350147966406,1.86886577578453,1.50629951649825,1.16875891853121,1.03271936302875,1.17971550655994,0.655412473978626,2.13631027364674,1.17080632672162,0.645580225062817,1.13386718874009,1.00846630095195,0.966758925346605,0.927098592745274,0.962600089738178,0.889094903698151,0.850862757954973,1.01986677397134,0.502618206639256
FA 24:1,2.56541456129132,3.54754876242162,1.61122363159646,2.40432770937196,1.28967552007122,2.5921544619713,1.61073837537516,2.23109309176141,1.38746415973154,2.67167222706889,2.90064395181999,6.35078477015026,2.11902774936584,2.47383632085106,1.98842107428253,2.3997737160868,0.903091796310918,5.9020535213813,3.26718190995708,1.09474483120859,2.72295943812761,3.07935088211598,2.47039638751296,1.65079622062572,1.88139605042385,1.78505344707701,1.51940531256497,1.4951115459262,1.20327788999246
LPC 17:0,7.11595102353323,7.4441981636786,10.0600810093856,6.53170747611667,5.70272503909101,9.93205791088793,6.42366635150002,5.0858022860684,2.98185129621841,5.48020023390205,5.51196517230575,10.7261926445783,5.51892055562522,6.02292436081487,6.56073967938882,3.35548670187369,3.0584471809005,9.43250362432761,5.19257655089744,4.84861651457431,3.72471511700179,5.38474396051399,4.16839080184708,4.74236285975601,6.50996855298833,5.31675449036766,3.32827265475917,6.5506619023589,2.69000795395891
LPC 18:0,4.14933833745046,3.05389832961681,4.72758495111053,1.14563646844887,2.79419549191238,2.30843067976534,2.63878835799149,1.43928077415202,1.70993787493074,1.76360451597421,2.23887169851102,1.6619255420133,0.535152845737834,1.75489808243722,3.41979969893029,0.746739597312968,1.73561767989867,2.82282521287377,1.77811390026096,3.20114674556612,1.33240513922152,2.21403579743103,2.00341876405184,1.39964406880141,1.20467209341814,1.62374004927089,2.78334492245499,3.36815989954089,1.83241453448603
LPC 18:1,0.066154816635916,0.0370197397233104,0.0853461196609022,0.0724356051526317,0.0902292753001517,0.250916538185094,0.133472642180427,0.0904803897200532,0.143853627372205,0.102323003457998,0.130648844582571,0.124491558084707,0.101631907553366,0.0687369664595636,0.0501719532874578,0.0246745106395594,0.0638558626735217,0.0613929181661842,0.0287234922745516,0.0907765264099875,0.117250029996068,0.104967776941883,0.0705800918538477,0.0755291048499937,0.0598385917780555,0.0720445259053462,0.202222081449521,0.246902071941687,0.158072632346039
LPC 18:4,0.016973203563823,0.00773328178169287,0,0.00561946042628148,0,0,0.040184963611939,0,0.0341115006390807,0,0.0474188277258442,0,0.022039897562877,0.0271865002224918,0,0.0228974469359352,0.0131786708787394,0.0743945056409815,0.0169961259072807,0.0184659489550017,0.0166050990135117,0.029882863889376,0.0145949281292622,0.0198850016978552,0.00549509897763193,0.0167489152357947,0.0811758169736906,0.0247772400465625,0.0191985573300628
LPC 20:0,3.3329442374611,3.42260778790657,2.77189996896994,1.69311579013394,2.52173894559751,1.7792597513597,1.76503594357206,2.16145207536681,1.17780759212102,1.98686302498173,1.81919100936979,1.83711164316765,1.26944837459968,1.62809911586356,2.22370274495136,1.71216288865386,1.62607483200254,3.4101652698585,2.27004344603918,1.98337897388469,1.8396613541829,1.48099976572293,2.12375274280152,0.969224446178409,1.28811812113715,1.01959102303812,1.49596684160259,1.77518135450872,0.899320567190863
LPC 20:3,0.0751021417558657,0.0794890028304116,0.135858313812664,0.0887462961704633,0.0681000299719068,0.232473644288726,0.22242345599319,0.144051765918903,0.393315995677516,0.08673096512896,0.180417134391257,0.146911336865457,0.19310473928888,0.137072645238712,0.145935097036839,0.0802957572142657,0.135630546916628,0.0875104178654332,0.072154189655832,0.194732907007737,0.170215903229902,0.108624599784514,0.115468352239539,0.202188739088145,0.070406047158854,0.152563853183885,0.453722466994635,0.0921457482510171,0.256677186855506
