,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35
TP1,-3.722754182796468,16.752944851083562,45.0789501641041,25.58149106721105,8.38037103075109,37.502144116781466,9.943428852282695,14.209743640760168,38.09188925685112,34.390098315160536,38.68836306636367,53.738996522964285,-19.708475684168224,18.053699321180503,5.172462064489594,33.06181231919238,40.79168349548833,28.85544730661844,31.490969462768533,49.20409804692343,34.11771450202155,23.92076591217738,44.067965368858204,37.19514384037969,23.653712456682804,4.782074262712452,39.171799481888016,-7.7061984795322305,10.293609648998991,18.424455700386492,40.69710263654909,39.52377065172827,30.156636954001318,5.263414658419981,45.64291585595307
TP2,20.067070125224763,49.44183579366965,48.61899516371809,10.964629036791687,27.301306614248745,41.277232969688725,26.746102089342596,8.02287914937236,29.26140279321454,27.384649188404914,64.80740097401221,48.24219024409021,-36.26926443832747,61.8329332372716,1.2613470871117407,2.2193867171559205,37.37067880760314,-2.4173958448605215,31.54113393864359,8.013371359441992,42.88782926354341,1.960372646395602,28.868155846673762,44.83047915886395,76.3552748019235,6.162088657706726,47.50854971070894,8.97657778260223,23.16840244745619,39.65515454124176,54.57762524383451,30.324366872886703,22.819498403848996,-5.09307003549231,19.35792007069361
TP3,7.063915601770031,17.1448169864203,8.054402148085439,10.604510044078273,17.835606473161665,31.32734016544648,54.92848420996045,43.64026570823607,37.449860283578616,12.865281042861868,23.154318321003444,7.656266101741963,-0.47173190580270885,11.449320281781183,6.987112303352733,1.256380887126529,40.70442927315799,8.090020365129684,31.063042372815172,3.603037372716798,36.52280433548566,1.1630542342183623,24.161162867144178,38.390220829447244,-21.225807978818498,49.34084624983418,16.207637054402113,-27.982970941340827,45.90869900751746,61.485514499854936,50.19320601301795,31.223006626871044,28.61362904066491,9.835204587112562,28.818545250160085
TP4,-28.297861693135143,18.76214090289118,23.674835068558657,64.64413589279056,22.717666557009633,59.21909918753317,26.037897241434663,9.001543472067913,37.93375768676657,45.363091392869,41.048984502627675,17.082554246562918,-14.23133317774944,7.275848376818095,47.259159897838565,2.588347619637792,32.89194363594996,22.038577141879763,78.36490174715426,6.015949788360602,31.126213974687033,-1.2648632748818616,35.821804164107434,11.642715337388456,-18.653370687826342,18.571587371366615,38.4638375047243,-22.206790780515362,22.584094684650708,34.79453203725975,46.09624984929441,44.55966292076819,36.63523834611271,-73.32118145336335,7.236680754167263
