group_id,module_label,module_color
OG_00787,1,turquoise
OG_00788,5,green
OG_00790,10,purple
OG_00789,0,grey
OG_00793,17,grey60
OG_00791,3,brown
OG_00792,1,turquoise
OG_00794,0,grey
OG_00795,15,midnightblue
OG_00797,12,tan
OG_00796,1,turquoise
OG_00801,3,brown
OG_00803,3,brown
OG_00802,4,yellow
OG_00798,14,cyan
OG_00799,6,red
OG_00800,0,grey
OG_00804,9,magenta
OG_00805,20,royalblue
OG_00806,3,brown
OG_00807,1,turquoise
OG_00808,1,turquoise
OG_00809,2,blue
OG_00810,1,turquoise
OG_00811,3,brown
OG_00813,8,pink
OG_00815,10,purple
OG_00816,0,grey
OG_00817,8,pink
OG_00818,5,green
OG_00819,8,pink
OG_00814,2,blue
OG_00824,4,yellow
OG_00825,5,green
OG_00820,1,turquoise
OG_00821,1,turquoise
OG_00822,1,turquoise
OG_00830,1,turquoise
OG_00826,15,midnightblue
OG_00827,7,black
OG_00828,1,turquoise
OG_00829,1,turquoise
OG_00849,4,yellow
OG_00850,2,blue
OG_00851,3,brown
OG_00852,11,greenyellow
OG_00853,1,turquoise
OG_00854,1,turquoise
OG_00855,11,greenyellow
OG_00856,1,turquoise
OG_00857,13,salmon
OG_00831,2,blue
OG_00832,3,brown
OG_00833,5,green
OG_00834,1,turquoise
OG_00835,16,lightcyan
OG_00836,2,blue
OG_00837,10,purple
OG_00838,4,yellow
OG_00839,1,turquoise
OG_00840,1,turquoise
OG_00841,3,brown
OG_00842,1,turquoise
OG_00843,18,lightgreen
OG_00844,1,turquoise
OG_00845,12,tan
OG_00846,3,brown
OG_00847,2,blue
OG_00861,0,grey
OG_00862,15,midnightblue
OG_00863,18,lightgreen
OG_00864,1,turquoise
OG_00859,6,red
OG_00860,12,tan
OG_00865,10,purple
OG_00867,1,turquoise
OG_00868,3,brown
OG_00870,1,turquoise
OG_00871,1,turquoise
OG_00869,1,turquoise
OG_00872,1,turquoise
OG_00873,1,turquoise
OG_00874,2,blue
OG_00875,4,yellow
OG_00876,1,turquoise
OG_00877,9,magenta
OG_00878,14,cyan
OG_00879,1,turquoise
OG_00880,1,turquoise
OG_00906,1,turquoise
OG_00907,5,green
OG_00908,1,turquoise
OG_00909,3,brown
OG_00910,1,turquoise
OG_00911,15,midnightblue
OG_00912,3,brown
OG_00882,3,brown
OG_00883,0,grey
OG_00884,0,grey
OG_00885,5,green
OG_00886,8,pink
OG_00887,1,turquoise
OG_00888,2,blue
OG_00889,1,turquoise
OG_00890,10,purple
OG_00891,1,turquoise
OG_00892,2,blue
OG_00894,2,blue
OG_00895,1,turquoise
OG_00896,1,turquoise
OG_00897,9,magenta
OG_00898,1,turquoise
OG_00899,15,midnightblue
OG_00900,2,blue
OG_00901,2,blue
OG_00902,1,turquoise
OG_00903,14,cyan
OG_00904,3,brown
OG_00905,13,salmon
OG_00918,2,blue
OG_00914,1,turquoise
OG_00915,1,turquoise
OG_00916,4,yellow
OG_00917,3,brown
OG_00919,6,red
OG_00913,1,turquoise
OG_00921,1,turquoise
OG_00920,1,turquoise
OG_00922,1,turquoise
OG_00923,2,blue
OG_00924,1,turquoise
OG_00925,9,magenta
OG_00926,0,grey
OG_00927,19,lightyellow
OG_00928,1,turquoise
OG_00929,0,grey
OG_00930,1,turquoise
OG_00931,2,blue
OG_00932,1,turquoise
OG_00933,3,brown
OG_00934,2,blue
OG_00935,3,brown
OG_00936,2,blue
OG_00937,2,blue
OG_00938,6,red
OG_00939,11,greenyellow
OG_00940,10,purple
OG_00941,1,turquoise
OG_00942,1,turquoise
OG_00943,1,turquoise
OG_00944,1,turquoise
OG_00945,2,blue
OG_00946,2,blue
OG_00947,2,blue
OG_00948,0,grey
OG_00949,2,blue
OG_00950,5,green
OG_00951,11,greenyellow
OG_00952,1,turquoise
OG_00953,1,turquoise
OG_00954,11,greenyellow
OG_00955,13,salmon
OG_00956,0,grey
OG_00957,6,red
OG_00959,3,brown
OG_00960,2,blue
OG_00961,7,black
OG_00962,13,salmon
OG_00965,1,turquoise
OG_00966,1,turquoise
OG_00967,0,grey
OG_00968,16,lightcyan
OG_00963,1,turquoise
OG_00964,2,blue
OG_00970,3,brown
OG_00969,3,brown
OG_00972,1,turquoise
OG_00973,3,brown
OG_00974,1,turquoise
OG_00975,1,turquoise
OG_00977,5,green
OG_00978,2,blue
OG_00991,5,green
OG_00992,2,blue
OG_00979,1,turquoise
OG_00980,14,cyan
OG_00981,1,turquoise
OG_00982,2,blue
OG_00983,3,brown
OG_00984,9,magenta
OG_00985,1,turquoise
OG_00988,11,greenyellow
OG_00989,1,turquoise
OG_00990,16,lightcyan
OG_00994,9,magenta
OG_00995,12,tan
OG_00996,1,turquoise
OG_00997,1,turquoise
OG_00998,1,turquoise
OG_00999,2,blue
OG_01000,15,midnightblue
OG_01001,5,green
OG_01004,3,brown
OG_01002,1,turquoise
OG_01005,0,grey
OG_01006,10,purple
OG_01003,3,brown
OG_01007,1,turquoise
OG_01008,1,turquoise
OG_01009,1,turquoise
OG_01010,0,grey
OG_01011,2,blue
OG_01012,7,black
OG_01013,15,midnightblue
OG_01014,1,turquoise
OG_01015,2,blue
OG_01016,2,blue
OG_01017,1,turquoise
OG_01018,1,turquoise
OG_01019,1,turquoise
OG_01020,9,magenta
OG_01024,8,pink
OG_01021,14,cyan
OG_01022,5,green
OG_01023,9,magenta
OG_01028,3,brown
OG_01025,3,brown
OG_01026,12,tan
OG_01027,1,turquoise
OG_01029,2,blue
OG_01030,0,grey
OG_01031,1,turquoise
OG_01032,5,green
OG_01033,1,turquoise
OG_01034,0,grey
OG_01035,2,blue
OG_01036,2,blue
OG_01037,13,salmon
OG_01038,14,cyan
OG_01039,1,turquoise
OG_01040,1,turquoise
OG_01044,2,blue
OG_01053,1,turquoise
OG_01041,16,lightcyan
OG_01042,2,blue
OG_01043,2,blue
OG_01045,13,salmon
OG_01046,2,blue
OG_01047,3,brown
OG_01048,15,midnightblue
OG_01049,2,blue
OG_01050,12,tan
OG_01051,1,turquoise
OG_01052,2,blue
OG_01054,1,turquoise
OG_01055,8,pink
OG_01056,2,blue
OG_01057,2,blue
OG_01058,1,turquoise
OG_01059,1,turquoise
OG_01060,1,turquoise
OG_01061,2,blue
OG_01062,13,salmon
OG_01063,4,yellow
OG_01064,3,brown
OG_01065,0,grey
OG_01066,0,grey
OG_01067,3,brown
OG_01068,3,brown
OG_01069,8,pink
OG_01070,2,blue
OG_01071,2,blue
OG_01072,3,brown
OG_01073,2,blue
OG_01074,10,purple
OG_01075,2,blue
OG_01076,2,blue
OG_01077,2,blue
OG_01078,1,turquoise
OG_01079,3,brown
OG_01080,2,blue
OG_01081,3,brown
OG_01082,7,black
OG_01083,10,purple
OG_01084,18,lightgreen
OG_01085,2,blue
OG_01086,2,blue
OG_01092,6,red
OG_01093,3,brown
OG_01094,20,royalblue
OG_01087,2,blue
OG_01088,1,turquoise
OG_01089,4,yellow
OG_01090,6,red
OG_01091,6,red
OG_01100,3,brown
OG_01096,3,brown
OG_01097,3,brown
OG_01098,5,green
OG_01099,1,turquoise
OG_01101,4,yellow
OG_01102,0,grey
OG_01103,3,brown
OG_01104,8,pink
OG_01108,1,turquoise
OG_01105,1,turquoise
OG_01106,2,blue
OG_01107,4,yellow
OG_01110,10,purple
OG_01111,8,pink
OG_01112,2,blue
OG_01113,2,blue
OG_01118,18,lightgreen
OG_01114,16,lightcyan
OG_01115,0,grey
OG_01116,1,turquoise
OG_01117,2,blue
OG_01120,2,blue
OG_01121,14,cyan
OG_01124,2,blue
OG_01123,2,blue
OG_01122,2,blue
OG_01125,2,blue
OG_01127,12,tan
OG_01126,1,turquoise
OG_01128,2,blue
OG_01129,2,blue
OG_01130,3,brown
OG_01134,14,cyan
OG_01135,15,midnightblue
OG_01136,1,turquoise
OG_01131,2,blue
OG_01132,2,blue
OG_01137,12,tan
OG_01138,1,turquoise
OG_01139,2,blue
OG_01140,2,blue
OG_01141,4,yellow
OG_01142,10,purple
OG_01143,18,lightgreen
OG_01145,1,turquoise
OG_01146,3,brown
OG_01144,5,green
OG_01147,17,grey60
OG_01148,21,darkred
OG_01149,1,turquoise
OG_01150,1,turquoise
OG_01151,15,midnightblue
OG_01163,1,turquoise
OG_01164,16,lightcyan
OG_01165,1,turquoise
OG_01169,2,blue
OG_01170,5,green
OG_01166,7,black
OG_01167,1,turquoise
OG_01168,3,brown
OG_01171,14,cyan
OG_01153,3,brown
OG_01154,0,grey
OG_01155,2,blue
OG_01156,1,turquoise
OG_01157,11,greenyellow
OG_01158,1,turquoise
OG_01159,1,turquoise
OG_01160,1,turquoise
OG_01161,2,blue
OG_01162,3,brown
OG_01176,1,turquoise
OG_01178,3,brown
OG_01177,6,red
OG_01173,1,turquoise
OG_01172,1,turquoise
OG_01175,2,blue
OG_01179,3,brown
OG_01180,0,grey
OG_01182,2,blue
OG_01184,3,brown
OG_01183,3,brown
OG_01187,3,brown
OG_01185,2,blue
OG_01186,2,blue
OG_01188,1,turquoise
OG_01196,1,turquoise
OG_01197,1,turquoise
OG_01189,0,grey
OG_01192,0,grey
OG_01190,6,red
OG_01191,3,brown
OG_01193,1,turquoise
OG_01194,1,turquoise
OG_01195,12,tan
OG_01198,10,purple
OG_01199,1,turquoise
OG_01201,3,brown
OG_01200,2,blue
OG_01202,1,turquoise
OG_01203,7,black
OG_01204,1,turquoise
OG_01205,13,salmon
OG_01206,6,red
OG_01207,3,brown
OG_01208,2,blue
OG_01209,1,turquoise
OG_01210,0,grey
OG_01211,4,yellow
OG_01213,1,turquoise
OG_01212,1,turquoise
OG_01232,6,red
OG_01233,2,blue
OG_01239,1,turquoise
OG_01240,4,yellow
OG_01241,3,brown
OG_01234,1,turquoise
OG_01235,1,turquoise
OG_01236,2,blue
OG_01238,14,cyan
OG_01242,18,lightgreen
OG_01214,1,turquoise
OG_01215,1,turquoise
OG_01216,2,blue
OG_01217,1,turquoise
OG_01218,2,blue
OG_01219,1,turquoise
OG_01220,12,tan
OG_01221,2,blue
OG_01222,0,grey
OG_01223,3,brown
OG_01224,1,turquoise
OG_01225,2,blue
OG_01226,5,green
OG_01227,2,blue
OG_01228,4,yellow
OG_01229,5,green
OG_01230,2,blue
OG_01231,1,turquoise
OG_01243,0,grey
OG_01244,3,brown
OG_01247,11,greenyellow
OG_01245,1,turquoise
OG_01246,13,salmon
OG_01249,15,midnightblue
OG_01248,11,greenyellow
OG_01251,8,pink
OG_01250,6,red
OG_01252,1,turquoise
OG_01253,14,cyan
OG_01254,1,turquoise
OG_01256,2,blue
OG_01255,7,black
OG_01257,2,blue
OG_01258,0,grey
OG_01259,2,blue
OG_01266,1,turquoise
OG_01267,1,turquoise
OG_01268,18,lightgreen
OG_01269,16,lightcyan
OG_01270,5,green
OG_01271,10,purple
OG_01263,0,grey
OG_01260,0,grey
OG_01261,17,grey60
OG_01262,1,turquoise
OG_01272,0,grey
OG_01273,2,blue
OG_01275,1,turquoise
OG_01278,1,turquoise
OG_01276,1,turquoise
OG_01277,1,turquoise
OG_01280,11,greenyellow
OG_01281,2,blue
OG_01283,3,brown
OG_01286,3,brown
OG_01284,0,grey
OG_01285,13,salmon
OG_01282,0,grey
OG_01287,2,blue
OG_01288,3,brown
OG_01289,1,turquoise
OG_01290,1,turquoise
OG_01291,1,turquoise
OG_01292,1,turquoise
OG_01293,1,turquoise
OG_01294,7,black
OG_01295,5,green
OG_01296,3,brown
OG_01297,0,grey
OG_01298,1,turquoise
OG_01302,0,grey
OG_01303,19,lightyellow
OG_01299,1,turquoise
OG_01300,0,grey
OG_01301,1,turquoise
OG_01307,0,grey
OG_01305,1,turquoise
OG_01306,2,blue
OG_01308,2,blue
OG_01309,13,salmon
OG_01310,14,cyan
OG_01311,2,blue
OG_01313,0,grey
OG_01312,1,turquoise
OG_01321,5,green
OG_01322,4,yellow
OG_01314,0,grey
OG_01315,1,turquoise
OG_01316,11,greenyellow
OG_01317,1,turquoise
OG_01323,16,lightcyan
OG_01324,3,brown
OG_01326,16,lightcyan
OG_01325,1,turquoise
OG_01328,3,brown
OG_01329,1,turquoise
OG_01330,19,lightyellow
OG_01342,4,yellow
OG_01343,1,turquoise
OG_01344,1,turquoise
OG_01345,3,brown
OG_01348,0,grey
OG_01347,3,brown
OG_01346,1,turquoise
OG_01331,5,green
OG_01332,5,green
OG_01333,0,grey
OG_01334,2,blue
OG_01335,1,turquoise
OG_01336,2,blue
OG_01337,1,turquoise
OG_01338,13,salmon
OG_01339,14,cyan
OG_01340,3,brown
OG_01341,1,turquoise
OG_01350,0,grey
OG_01349,4,yellow
OG_01351,1,turquoise
OG_01363,0,grey
OG_01360,2,blue
OG_01361,2,blue
OG_01362,5,green
OG_01364,3,brown
OG_01365,2,blue
OG_01366,1,turquoise
OG_01367,3,brown
OG_01368,0,grey
OG_01370,17,grey60
OG_01369,2,blue
OG_01371,6,red
OG_01372,3,brown
OG_01373,17,grey60
OG_01359,0,grey
OG_01352,3,brown
OG_01353,3,brown
OG_01354,21,darkred
OG_01355,4,yellow
OG_01356,3,brown
OG_01357,13,salmon
OG_01358,1,turquoise
OG_01374,0,grey
OG_01375,3,brown
OG_01376,17,grey60
OG_01377,10,purple
OG_01378,14,cyan
OG_01379,4,yellow
OG_01380,1,turquoise
OG_01381,2,blue
OG_01382,7,black
OG_01384,1,turquoise
OG_01383,2,blue
OG_01385,1,turquoise
OG_01386,15,midnightblue
OG_01387,4,yellow
OG_01388,0,grey
OG_01389,15,midnightblue
OG_01398,0,grey
OG_01399,19,lightyellow
OG_01400,1,turquoise
OG_01390,2,blue
OG_01391,11,greenyellow
OG_01392,1,turquoise
OG_01393,4,yellow
OG_01394,9,magenta
OG_01395,6,red
OG_01397,3,brown
OG_01402,2,blue
OG_01403,21,darkred
OG_01404,1,turquoise
OG_01405,1,turquoise
OG_01406,2,blue
OG_01407,1,turquoise
OG_01408,1,turquoise
OG_01409,1,turquoise
OG_01410,3,brown
OG_00001,3,brown
OG_00002,1,turquoise
OG_00003,2,blue
OG_00004,11,greenyellow
OG_00017,3,brown
OG_00019,1,turquoise
OG_00020,1,turquoise
OG_00021,2,blue
OG_00023,9,magenta
OG_00022,9,magenta
OG_00005,2,blue
OG_00006,2,blue
OG_00007,16,lightcyan
OG_00008,1,turquoise
OG_00009,1,turquoise
OG_00010,1,turquoise
OG_00011,0,grey
OG_00012,3,brown
OG_00013,2,blue
OG_00014,5,green
OG_00015,1,turquoise
OG_00016,1,turquoise
OG_00029,1,turquoise
OG_00024,1,turquoise
OG_00025,2,blue
OG_00026,1,turquoise
OG_00027,1,turquoise
OG_00028,3,brown
OG_00030,3,brown
OG_00031,1,turquoise
OG_00032,1,turquoise
OG_00033,11,greenyellow
OG_00036,0,grey
OG_00034,20,royalblue
OG_00035,2,blue
OG_00041,9,magenta
OG_00038,1,turquoise
OG_00039,2,blue
OG_00040,1,turquoise
OG_00046,5,green
OG_00047,1,turquoise
OG_00048,1,turquoise
OG_00049,13,salmon
OG_00042,1,turquoise
OG_00043,4,yellow
OG_00044,0,grey
OG_00045,2,blue
OG_00050,7,black
OG_00051,1,turquoise
OG_00052,1,turquoise
OG_00057,3,brown
OG_00058,1,turquoise
OG_00053,2,blue
OG_00054,2,blue
OG_00055,14,cyan
OG_00056,1,turquoise
OG_00059,3,brown
OG_00060,19,lightyellow
OG_00063,1,turquoise
OG_00061,2,blue
OG_00062,10,purple
OG_00064,2,blue
OG_00065,19,lightyellow
OG_00066,4,yellow
OG_00067,0,grey
OG_00068,8,pink
OG_00069,17,grey60
OG_00070,3,brown
OG_00071,2,blue
OG_00072,2,blue
OG_00073,1,turquoise
OG_00074,1,turquoise
OG_00075,2,blue
OG_00076,0,grey
OG_00077,1,turquoise
OG_00080,1,turquoise
OG_00081,3,brown
OG_00078,4,yellow
OG_00082,2,blue
OG_00083,6,red
OG_00084,19,lightyellow
OG_00085,0,grey
OG_00086,2,blue
OG_00088,0,grey
OG_00087,1,turquoise
OG_00089,2,blue
OG_00090,5,green
OG_00091,2,blue
OG_00092,1,turquoise
OG_00093,2,blue
OG_00094,9,magenta
OG_00095,9,magenta
OG_00096,9,magenta
OG_00097,4,yellow
OG_00098,3,brown
OG_00099,3,brown
OG_00100,1,turquoise
OG_00102,2,blue
OG_00110,4,yellow
OG_00112,2,blue
OG_00113,12,tan
OG_00103,1,turquoise
OG_00104,1,turquoise
OG_00105,3,brown
OG_00106,2,blue
OG_00107,1,turquoise
OG_00108,1,turquoise
OG_00109,0,grey
OG_00114,1,turquoise
OG_00115,1,turquoise
OG_00116,1,turquoise
OG_00117,3,brown
OG_00118,0,grey
OG_00119,1,turquoise
OG_00121,15,midnightblue
OG_00122,1,turquoise
OG_00123,2,blue
OG_00124,1,turquoise
OG_00126,6,red
OG_00127,2,blue
OG_00129,3,brown
OG_00131,1,turquoise
OG_00130,2,blue
OG_00132,13,salmon
OG_00133,2,blue
OG_00134,2,blue
OG_00135,2,blue
OG_00136,0,grey
OG_00138,12,tan
OG_00137,0,grey
OG_00139,0,grey
OG_00140,14,cyan
OG_00142,8,pink
OG_00141,4,yellow
OG_00143,1,turquoise
OG_00144,3,brown
OG_00145,1,turquoise
OG_00146,4,yellow
OG_00147,6,red
OG_00148,4,yellow
OG_00149,3,brown
OG_00150,14,cyan
OG_00152,4,yellow
OG_00153,2,blue
OG_00156,0,grey
OG_00155,2,blue
OG_00154,14,cyan
OG_00157,2,blue
OG_00158,1,turquoise
OG_00159,2,blue
OG_00165,3,brown
OG_00166,4,yellow
OG_00168,1,turquoise
OG_00169,3,brown
OG_00161,2,blue
OG_00162,3,brown
OG_00163,4,yellow
OG_00164,1,turquoise
OG_00176,9,magenta
OG_00170,2,blue
OG_00171,1,turquoise
OG_00173,1,turquoise
OG_00174,1,turquoise
OG_00175,15,midnightblue
OG_00177,1,turquoise
OG_00178,1,turquoise
OG_00179,14,cyan
OG_00180,3,brown
OG_00184,2,blue
OG_00185,14,cyan
OG_00181,1,turquoise
OG_00182,1,turquoise
OG_00183,9,magenta
OG_00187,9,magenta
OG_00188,9,magenta
OG_00189,2,blue
OG_00190,10,purple
OG_00195,1,turquoise
OG_00191,1,turquoise
OG_00192,4,yellow
OG_00193,10,purple
OG_00194,1,turquoise
OG_00209,1,turquoise
OG_00206,2,blue
OG_00196,1,turquoise
OG_00197,1,turquoise
OG_00198,8,pink
OG_00199,1,turquoise
OG_00200,1,turquoise
OG_00201,1,turquoise
OG_00202,1,turquoise
OG_00203,4,yellow
OG_00204,6,red
OG_00205,1,turquoise
OG_00207,3,brown
OG_00208,17,grey60
OG_00210,16,lightcyan
OG_00211,2,blue
OG_00212,18,lightgreen
OG_00213,7,black
OG_00214,6,red
OG_00215,4,yellow
OG_00216,4,yellow
OG_00221,1,turquoise
OG_00217,1,turquoise
OG_00218,2,blue
OG_00219,1,turquoise
OG_00220,1,turquoise
OG_00222,2,blue
OG_00223,1,turquoise
OG_00224,2,blue
OG_00227,16,lightcyan
OG_00225,2,blue
OG_00226,1,turquoise
OG_00228,12,tan
OG_00229,1,turquoise
OG_00230,8,pink
OG_00231,10,purple
OG_00232,2,blue
OG_00239,12,tan
OG_00240,1,turquoise
OG_00233,1,turquoise
OG_00234,1,turquoise
OG_00235,5,green
OG_00236,2,blue
OG_00237,7,black
OG_00238,7,black
OG_00258,0,grey
OG_00241,1,turquoise
OG_00242,1,turquoise
OG_00243,14,cyan
OG_00244,12,tan
OG_00245,1,turquoise
OG_00246,1,turquoise
OG_00247,12,tan
OG_00248,1,turquoise
OG_00249,1,turquoise
OG_00250,10,purple
OG_00251,8,pink
OG_00252,1,turquoise
OG_00254,1,turquoise
OG_00255,3,brown
OG_00256,1,turquoise
OG_00257,11,greenyellow
OG_00259,3,brown
OG_00260,9,magenta
OG_00261,1,turquoise
OG_00262,2,blue
OG_00263,0,grey
OG_00264,2,blue
OG_00267,9,magenta
OG_00265,2,blue
OG_00266,4,yellow
OG_00269,3,brown
OG_00270,1,turquoise
OG_00277,2,blue
OG_00278,1,turquoise
OG_00272,12,tan
OG_00271,1,turquoise
OG_00273,16,lightcyan
OG_00274,1,turquoise
OG_00275,5,green
OG_00280,16,lightcyan
OG_00281,14,cyan
OG_00279,3,brown
OG_00282,5,green
OG_00283,1,turquoise
OG_00284,1,turquoise
OG_00285,0,grey
OG_00286,1,turquoise
OG_00287,1,turquoise
OG_00292,1,turquoise
OG_00294,7,black
OG_00288,9,magenta
OG_00289,13,salmon
OG_00290,1,turquoise
OG_00291,1,turquoise
OG_00295,2,blue
OG_00296,7,black
OG_00297,2,blue
OG_00298,9,magenta
OG_00304,1,turquoise
OG_00305,3,brown
OG_00301,0,grey
OG_00300,2,blue
OG_00302,9,magenta
OG_00309,0,grey
OG_00310,0,grey
OG_00311,1,turquoise
OG_00306,20,royalblue
OG_00307,13,salmon
OG_00308,1,turquoise
OG_00312,10,purple
OG_00314,0,grey
OG_00315,3,brown
OG_00317,12,tan
OG_00316,1,turquoise
OG_00318,12,tan
OG_00319,1,turquoise
OG_00320,1,turquoise
OG_00322,3,brown
OG_00331,1,turquoise
OG_00332,2,blue
OG_00333,1,turquoise
OG_00323,4,yellow
OG_00324,1,turquoise
OG_00325,2,blue
OG_00326,2,blue
OG_00327,1,turquoise
OG_00328,1,turquoise
OG_00329,0,grey
OG_00330,9,magenta
OG_00335,2,blue
OG_00334,1,turquoise
OG_00337,7,black
OG_00336,1,turquoise
OG_00339,1,turquoise
OG_00340,2,blue
OG_00341,2,blue
OG_00338,1,turquoise
OG_00346,1,turquoise
OG_00342,4,yellow
OG_00343,6,red
OG_00344,0,grey
OG_00345,0,grey
OG_00353,2,blue
OG_00354,2,blue
OG_00355,1,turquoise
OG_00356,1,turquoise
OG_00357,1,turquoise
OG_00358,7,black
OG_00347,1,turquoise
OG_00348,1,turquoise
OG_00349,8,pink
OG_00351,0,grey
OG_00352,1,turquoise
OG_00359,2,blue
OG_00361,3,brown
OG_00360,6,red
OG_00362,3,brown
OG_00363,5,green
OG_00364,2,blue
OG_00365,10,purple
OG_00366,2,blue
OG_00367,1,turquoise
OG_00368,0,grey
OG_00369,2,blue
OG_00370,1,turquoise
OG_00371,10,purple
OG_00372,2,blue
OG_00377,2,blue
OG_00373,1,turquoise
OG_00374,5,green
OG_00375,1,turquoise
OG_00376,1,turquoise
OG_00378,9,magenta
OG_00379,2,blue
OG_00380,2,blue
OG_00381,1,turquoise
OG_00382,1,turquoise
OG_00383,1,turquoise
OG_00385,0,grey
OG_00386,1,turquoise
OG_00387,1,turquoise
OG_00388,1,turquoise
OG_00391,12,tan
OG_00389,0,grey
OG_00390,0,grey
OG_00395,3,brown
OG_00396,0,grey
OG_00392,3,brown
OG_00393,1,turquoise
OG_00394,1,turquoise
OG_00397,7,black
OG_00398,13,salmon
OG_00399,1,turquoise
OG_00400,0,grey
OG_00401,2,blue
OG_00402,4,yellow
OG_00405,6,red
OG_00404,21,darkred
OG_00403,6,red
OG_00406,0,grey
OG_00407,9,magenta
OG_00408,2,blue
OG_00409,0,grey
OG_00410,9,magenta
OG_00411,9,magenta
OG_00412,1,turquoise
OG_00413,2,blue
OG_00417,1,turquoise
OG_00414,1,turquoise
OG_00415,1,turquoise
OG_00451,3,brown
OG_00444,0,grey
OG_00418,15,midnightblue
OG_00419,16,lightcyan
OG_00420,5,green
OG_00421,8,pink
OG_00422,2,blue
OG_00423,2,blue
OG_00424,11,greenyellow
OG_00425,14,cyan
OG_00426,5,green
OG_00427,3,brown
OG_00428,3,brown
OG_00429,19,lightyellow
OG_00430,4,yellow
OG_00431,2,blue
OG_00432,1,turquoise
OG_00433,2,blue
OG_00434,1,turquoise
OG_00435,2,blue
OG_00436,1,turquoise
OG_00437,8,pink
OG_00438,2,blue
OG_00439,4,yellow
OG_00440,6,red
OG_00441,1,turquoise
OG_00442,1,turquoise
OG_00443,17,grey60
OG_00445,7,black
OG_00446,1,turquoise
OG_00447,2,blue
OG_00448,2,blue
OG_00449,1,turquoise
OG_00469,2,blue
OG_00470,1,turquoise
OG_00471,1,turquoise
OG_00472,3,brown
OG_00473,10,purple
OG_00474,4,yellow
OG_00475,9,magenta
OG_00476,1,turquoise
OG_00452,3,brown
OG_00453,3,brown
OG_00455,2,blue
OG_00456,2,blue
OG_00457,7,black
OG_00458,11,greenyellow
OG_00459,13,salmon
OG_00460,9,magenta
OG_00461,0,grey
OG_00462,1,turquoise
OG_00463,1,turquoise
OG_00464,1,turquoise
OG_00465,1,turquoise
OG_00466,1,turquoise
OG_00467,2,blue
OG_00468,0,grey
OG_00477,1,turquoise
OG_00478,1,turquoise
OG_00479,1,turquoise
OG_00481,16,lightcyan
OG_00482,1,turquoise
OG_00485,0,grey
OG_00483,1,turquoise
OG_00484,2,blue
OG_00486,1,turquoise
OG_00487,1,turquoise
OG_00488,1,turquoise
OG_00489,4,yellow
OG_00490,2,blue
OG_00491,15,midnightblue
OG_00492,1,turquoise
OG_00493,1,turquoise
OG_00494,10,purple
OG_00495,2,blue
OG_00496,1,turquoise
OG_00498,8,pink
OG_00501,1,turquoise
OG_00499,2,blue
OG_00500,1,turquoise
OG_00504,12,tan
OG_00506,8,pink
OG_00505,15,midnightblue
OG_00502,0,grey
OG_00503,1,turquoise
OG_00507,1,turquoise
OG_00508,2,blue
OG_00509,0,grey
OG_00510,2,blue
OG_00514,1,turquoise
OG_00517,0,grey
OG_00515,1,turquoise
OG_00516,3,brown
OG_00518,1,turquoise
OG_00519,15,midnightblue
