,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15
OG_00028,0.010417772929153265,0.4402796494118315,0.2875895265428899,0.15343276223924274,0.11858531893453582,0.17721185091902478,0.2246748441239073,0.18281380556709087,0.30443608731779037,0.0,0.21488365380283955,0.06886435655717132,0.03249373625661203,0.12363497908912731,0.328317031566979
OG_00029,0.2514828303762382,0.31745620431353405,0.27894510908871917,0.17318656224226958,0.29190671222891545,0.20839350620247146,0.21998500929788317,0.2513612073106936,0.5790517672366213,0.1169002402205836,0.2361640990764024,0.3360897076947284,0.26356723149618533,0.35713245182016573,0.313699699884399
OG_00030,0.4872803717743246,0.6463747551177366,0.49964643372178985,0.3096503256024015,0.7283759830238965,0.482868951295998,0.39499847754602985,0.48279747418047025,1.1477835278744495,0.3017507381439135,0.4623352482925546,0.8204185096515427,0.4857626007836598,0.8742487213799928,0.5083646412851568
OG_00031,1.1349986788501867,0.9351643385349248,1.035270164886555,0.6447913627241905,1.2275759278380929,0.6892943090983751,0.7692997462657152,0.8016419840989456,1.8535719416392022,0.4298856854566308,1.252781885791944,0.9965844769548329,0.7691559710806504,1.29665106556127,0.8774509923691444
OG_00032,0.44158641661140274,0.3344731907491897,0.5674324397343382,0.25530010491353444,0.4097322169176725,0.32216546971653703,0.3783800234847103,0.4331411173856402,0.6977338667191063,0.12720523513984477,0.3698395654173305,0.4499888392658695,0.17427498659641502,0.5573468713515928,0.38956802481286024
OG_00033,0.09942600564860915,0.12515119050584778,0.0,0.12658595799435088,0.2183491588108527,0.023825631082397387,0.023226339414384116,0.052674205270146914,0.06764904032980061,0.06792145699947309,0.05058432269204907,0.138503230256072,0.13390476520767447,0.2182877340410439,0.017539630298978523
OG_00034,0.4758424329750991,0.46685883101102754,0.26129285972891714,0.3446349005167971,0.3927263936738646,0.19458826378375024,0.2886765750875854,0.26898570484819384,0.8350123666492503,0.21342032873399053,0.7612506809631328,0.33415655234128144,0.4229873275682286,0.41060409632106515,0.42695728722627113
OG_00035,0.3558995428733707,0.16548048558438835,0.43790641327086366,0.2921930737574547,0.5717198098942932,0.09370535497101183,0.23216507268876393,0.26332142269810455,0.4540750715202704,0.15104788063166671,0.4346305193772794,0.3391371582835997,0.09560294071407681,0.18383167657791752,0.15585287289129474
OG_00036,0.08556010061876326,0.10915686785680308,0.04459725499782966,0.07150745364974129,0.14904506142007704,0.00748998406225847,0.047845616011704804,0.0187951741042041,0.1937680387024217,0.052150660055537826,0.07303174683132704,0.0,0.09927281550942972,0.021629406900399568,0.11483957731903671
OG_00037,0.4633533696692332,0.47566934083026213,0.44625965781131255,0.3572940968285397,0.5445097476194478,0.33366449817797444,0.40021041749398373,0.32652165862558574,0.9568521756133872,0.20290323727035406,0.5718168810833885,0.4291120923963787,0.35767320936541447,0.5361145268682607,0.5416203458479301
OG_00038,0.467696550161423,0.5140664172336652,0.6000584380053128,0.30791771730838924,0.439667417072519,0.3681520564186885,0.38943030010828666,0.46914971615179346,0.8400458477538703,0.17606737682529727,0.710356728790536,0.5112364605151398,0.2906572089168262,0.552610553199846,0.44155443101150715
OG_00039,0.6190107017516708,0.7574444368196861,0.6670711075435855,0.4538569196974049,0.8001312834249633,0.3770151104098519,0.49323684886419106,0.5103634386549336,1.1875855138692857,0.2512381692852881,0.8790865262044519,0.5993495669256571,0.43894665033180574,0.6707638525939003,0.6219285159286086
OG_00040,0.8538764679554539,0.7274590521634128,0.9675617911259841,0.5482713875925309,0.8592052177117167,0.5692151594635834,0.6790862400623943,0.7105283809957077,1.4316282028955547,0.29630218004129355,0.9130552031242585,0.76337735054964,0.515946670582637,0.9652358735705436,0.7626671951574208
OG_00041,0.0,0.32748241220456675,0.06156706233693801,0.10854866029858634,0.07322565662601166,0.1457389802472047,0.13673334371804885,0.09286817668538223,0.3413930210260351,0.06217276514499315,0.1252352870484393,0.23112784558540794,0.1910527112077827,0.13408232984294832,0.2667467625600084
OG_00042,1.0723113112462508,0.8574446055107289,1.2665348572566433,0.5658405339362553,0.9830902485883083,0.7318945323065993,0.7349906263171933,0.962288652096461,1.4882237558634999,0.36008394580234665,1.1443621951010436,1.1123679584503978,0.45707165336010736,1.2672514570441318,0.6808127260928134
OG_00043,0.485644325132704,0.2984325570875473,0.5737642550483779,0.13698279867502022,0.5052207803555265,0.6003284155302259,0.07386715513079985,0.46876025997597476,0.5098356322550037,0.3022172469268276,0.20985613014810994,1.053999095644804,0.21905039662134368,0.9109689935360052,0.0
OG_00044,0.5276957734839498,0.2121428376847517,0.4697551751668463,0.23093216769283098,0.46544683953017446,0.2321611421893067,0.26541528452289387,0.38601201185507833,0.670476667751774,0.22133506675543968,0.46395566529279897,0.5600292092702013,0.27190229056466103,0.5964214748531675,0.2285581490804791
OG_00045,0.16282835500674817,0.16459688390382166,0.08758499071698687,0.10732599726217791,0.2747848223788767,0.03987261273045487,0.10989772688715305,0.09176728259606519,0.3056588793778557,0.03921574177514508,0.22026308100186026,0.0,0.122215916082702,0.16303851876276182,0.11458287919301956
OG_00046,0.17685110512418373,0.2367015719980409,0.12324082338307107,0.13575178716113356,0.14830540836691253,0.052887114064028316,0.09943791904434605,0.09349103292842642,0.3051522412956538,0.06550871230732949,0.17803930270268334,0.16477850438598984,0.1276465744377567,0.12480326729301808,0.1624057415411123
OG_00047,0.5523123589740226,0.7981937040610202,0.7590960248881135,0.5075694501695425,0.804900036543214,0.4894614418423115,0.5361173211266873,0.5110830001612358,1.1952999202882655,0.26224211491895016,0.7137436358975918,0.6473739745664834,0.46062601875953785,0.7036358452542362,0.6847827509112938
OG_00048,0.8686890496453583,0.5494417433328437,0.8353043213537102,0.43106433879253514,0.8352836378566139,0.5147339431115062,0.5738111094074071,0.6441647769054165,1.2448469086019458,0.2764791007800254,0.785061385688277,0.6888196903923133,0.44227094370792763,1.0348385353813567,0.5676241138167134
OG_00049,0.3766325728502023,0.6499225495626334,0.48988427829275044,0.26996712703112274,0.40876360013338,0.2132271522096189,0.3307292994221177,0.3298832644083177,0.5852765516536506,0.06028692203835285,0.3360340477687148,0.3620525223099019,0.12225503164399174,0.33972695909376094,0.40809136785637296
OG_00050,0.9819290882195908,0.6100480280891192,0.893057040034272,0.4442294306976585,0.9417227723824754,0.504473216795359,0.4685012099300807,0.7171923111854959,1.2429908678644979,0.3814148998672822,0.8901781479160495,0.9269472240201244,0.488429155664975,1.0945865020441259,0.40305257048241083
OG_00051,0.7875709684253512,0.7128558593532655,0.838224055494873,0.6118438985375253,0.8704449810449235,0.5149999900774499,0.723302103279202,0.6692290408563758,1.5831110763279697,0.3316361590394417,0.9497123479726505,0.8556884251790243,0.6078739637097459,0.9007585207408785,0.8895666445139443
OG_00052,0.0787171571727731,0.13811575134147447,0.09899564942331938,0.12130782959872452,0.010801632545834026,0.007931879166881027,0.11251341144519067,0.05323757112009698,0.2324856213094215,0.05738468348475682,0.1117879174585436,0.11203506236632241,0.09049471459863746,0.0,0.20245563697617752
OG_00053,0.1977891938130029,0.20368416820670285,0.18418528898856032,0.11523225348362626,0.5273786183567301,0.0037572774324653208,0.20018652311193985,0.16761501002658832,0.34887104707971456,0.08159411124388614,0.32800581698807685,0.0,0.07830986178469314,0.10529739746015511,0.2827278828011695
OG_00054,0.7301487340066616,0.6028407514238381,0.6764556510177482,0.4709231415185419,0.9364347638558557,0.3435158473628834,0.4549275388845049,0.5117537941849523,1.1809087944810965,0.3175957813315215,1.05550484073269,0.6154430041921419,0.45011540386415005,0.7120670235519477,0.4909612498024712
OG_00055,0.6506817526449094,0.5051369735138707,0.7302798841963066,0.29076025835105496,0.6681185766286577,0.45152906025997813,0.44588913437424055,0.5871791815725985,0.8696164021122058,0.21481279904555384,0.5778222657167976,0.5985348782085331,0.2692170341547916,0.8758411241545165,0.40794603539817204
OG_00056,0.6531512285929022,0.5854604314613728,0.6657212891555914,0.38765940865313625,0.6329981790729424,0.47019029687233893,0.5406216362165784,0.5338891602102401,1.121875473345508,0.23844531131054159,0.6718414891581544,0.5539778983434156,0.3939332625436144,0.7898225352310618,0.5586793481938566
OG_00057,0.0731211849491584,0.5090746156660425,0.16390947249519136,0.11419303149398365,0.2484421277265351,0.24351869979842244,0.10627783936635651,0.19069468794659286,0.4621039204428008,0.12247678142426963,0.07616087193730928,0.5060375247761427,0.20230012815809179,0.321978740718268,0.21942373214540067
OG_00058,0.8377739765149447,0.643093788742985,0.9109501393859037,0.5076852261575445,0.8297355833194157,0.5858978504073499,0.5612385821160948,0.7419279809602142,1.3392572165012864,0.3527768561892344,0.8741781418284095,0.9660688542156577,0.5232056837903164,1.0373523127632722,0.5919846270332729
OG_00059,0.37571770264290394,0.458621309536253,0.4351909707660885,0.2606207334648896,0.4339574418503029,0.3043456255482275,0.300060825725856,0.31938235666052045,0.6995952945027752,0.13699387978124347,0.33518825865408003,0.36997663936283604,0.2522228342230592,0.4701846890856984,0.3872450432675097
OG_00060,0.5315868073810274,0.4728887639303098,0.4864741882342585,0.26152601368676126,0.47817839448229765,0.29431859527251747,0.3478970616998208,0.3685094561388003,0.6544131692527567,0.15552928450451162,0.48988026469269447,0.2414078105967289,0.1823740832794259,0.5375274880182301,0.38199516808543
OG_00061,0.20083931742626643,0.1945047247446488,0.17785683432912447,0.14077025184742023,0.30690270113974044,0.1453307704442335,0.13528011556010183,0.14846145935333757,0.4598069943897783,0.0927124524356533,0.37831584053891715,0.20480809501705147,0.22163350878222118,0.28397402868944366,0.1580462777891539
OG_00062,0.348731516513001,0.5225553042795716,0.48722635520358365,0.30077353238035937,0.47411611397531267,0.32618321905722225,0.374609459187124,0.38899242797522704,0.8403897879749536,0.16257032558594278,0.6456249849756324,0.4221838179358742,0.3322611500497541,0.5095519559311031,0.44569163432383885
OG_00063,0.9687594046563827,1.0139483130326796,0.9476330569561789,0.7176316711626252,1.0644428071695928,0.5740677372427904,0.7599723334708663,0.6832209617040859,1.8059626547144572,0.45399144777061645,1.444512312394535,0.8208040406293226,0.7454328996184477,0.9912414675274949,0.972486837364934
OG_00064,0.07280467109387889,0.20712465803553715,0.061367158619078994,0.05931934522333561,0.2611037365560474,0.061481223437524324,0.05957997613842201,0.0243357076116893,0.23894948040976532,0.03487120251273445,0.2384441491637475,0.011921232812783747,0.150894385477583,0.09884661935573891,0.10252351619434763
OG_00065,0.25910384002388614,0.11153692921474885,0.005450416833259856,0.10384501708863299,0.010847121091959504,0.0042809549906017985,0.1720567819686791,0.1356859842201959,0.29840313828903214,0.062278778677799344,0.15441034908528956,0.0086200961054047,0.050473602715521655,0.12202266277863291,0.21465108978401456
OG_00066,0.08560419968374336,0.09178737684253428,0.20698237364408517,0.2420337305121263,0.15064487559812742,0.1004466192943547,0.19504058791598317,0.05255828134281673,0.36948590777415763,0.05659719309782157,0.40611563408636475,0.00015799608038013387,0.15692333846899917,0.08062562515035805,0.28542783799364974
OG_00067,0.22861014935943766,0.41420506141521163,0.24981424423742687,0.13610382507619206,0.2640232319434686,0.19231289000549637,0.1890721026801521,0.1986947978982167,0.4236447235981048,0.054170968906714016,0.25138059130044105,0.15738097223537867,0.13853831353856855,0.30674905895925597,0.24808149243042243
OG_00068,0.7805330490729102,0.529909770154523,0.7029062050958279,0.40104005774690255,0.799687467203151,0.4399222866198712,0.5024261450291042,0.5433370685065205,1.1598941320229605,0.30201435105474955,0.8136275612444864,0.5416133372251033,0.4483027309743717,0.8772720080672237,0.5206222141432031
OG_00069,1.1612428419083847,0.884149308276879,0.9756164309511787,0.5330519717479383,1.0896182069476206,0.6256389352859614,0.6666949567802459,0.9051929824851789,1.6426193031768621,0.41051658447078015,1.0709372163714053,1.0433035211093566,0.6667263321999619,1.3717157447393988,0.6274844424210329
OG_00070,0.3748868414418618,0.3807400216903662,0.31623338022972725,0.2315490910066997,0.4104744476348437,0.24903119601199852,0.272952672782328,0.2963044887692117,0.7137876940910383,0.1445154106276129,0.38138431127141037,0.3148777001529985,0.33807301423383507,0.526329323305887,0.30495297152989226
OG_00071,0.3768856716519645,0.13389682644036172,0.11689072968967044,0.29032682969016316,0.4918800284038731,0.0,0.14649274141018986,0.11287212188595654,0.3134739728227048,0.2182317545318318,0.5613326239315201,0.17350960536278615,0.20371911378438814,0.18433451624501196,0.2385579754783214
OG_00072,0.055666923559811426,0.20405188592590748,0.0,0.09244600284612965,0.242172890698458,0.0523329219820559,0.09786243989920941,0.05099604962173782,0.3417833747034163,0.05461940408948178,0.08658552306526095,0.052568675934658006,0.15557103761822272,0.12898737083204262,0.17956088602192696
OG_00073,0.5302876985261924,0.9038549558199914,0.7553318442013356,0.2854345307128047,0.5965942566895929,0.5088475561520647,0.41685117572802177,0.6269638824248251,0.9086659064066035,0.19524864974723524,0.44238935836321835,0.7578826501091089,0.30770938678628,0.7637564893185275,0.47877708428225607
OG_00074,0.9603619927547201,0.6544471474323313,1.0194851297881733,0.6429306976375662,0.8487069615226188,0.5166775224688602,0.640824564420013,0.8167860843354816,1.5256888687962424,0.4013893484572049,1.2034805671158622,1.0201554209991142,0.7222566405465743,0.9563863619301185,0.6985822988335295
OG_00075,0.5837910859875834,0.3835858241902189,0.4709386761504272,0.34731294728126105,0.6647820133317481,0.30455570021226336,0.3236829276489369,0.3865695783163203,0.9314165847773679,0.23762861014813033,0.6657343749170209,0.6328718837829823,0.40788421174120537,0.6590396617839936,0.3564584690108046
OG_00076,0.16831089378913106,0.36477636477856124,0.02236711940965744,0.045962216240675036,0.14148335309226814,0.14094980002931093,0.11014397540898241,0.07332503392144682,0.292688054117949,0.018976929803738964,0.04484136308431882,0.0,0.11392568475013089,0.23530036821558742,0.1811936600297393
OG_00077,1.0965010035356195,1.0878336438610268,1.2518117441714076,0.7887453484831314,1.1881070802139222,0.8008118046357348,0.8497556035788871,0.9303688269377506,1.9620576172252757,0.4755600752624287,1.519631468833023,1.1047932513573056,0.8038785704080728,1.2798375008294522,0.9597868404623356
OG_00078,1.3162241906241958,0.8357565115906482,1.5074733100858426,0.7834537036417711,1.3219176494027518,0.8305929956349143,0.8874872245887113,1.0721703482499287,1.8488045707519705,0.48586990515932665,1.366486762434219,1.3643425303137562,0.6006329386815663,1.499224253420535,0.8460350674482998
OG_00079,1.0794046667347934,0.8576594633655771,1.2518076941631087,0.6116971188577431,1.0569419436114078,0.7922555304113256,0.8241550728563063,0.9489922092018628,1.6485373882720376,0.3635470054662234,1.075370892917742,1.007307834421072,0.5455774168289461,1.3332776617734663,0.864466307864642
OG_00080,0.48560990442738483,0.6766354643079077,0.42193903179169395,0.39502345046810095,0.6394621742599049,0.38098099190390877,0.4138357412128831,0.3442822988978475,1.1155298629359929,0.2469064171757406,0.6192897965425476,0.4423963808060511,0.5102130125293198,0.6303343910735452,0.5869534032212684
OG_00081,1.0777754205274326,1.2805377208024034,1.1266444849040302,0.689408489343268,1.2611359030391023,0.7407068019211602,0.8807424043662133,0.8761199115543973,1.9221885912145904,0.3920238530320472,1.3336337286058495,0.9577220882015879,0.6878189879092613,1.2863632715380269,1.0061125147026877
OG_00082,0.7237740832842108,0.7581841556200927,0.8245477029493748,0.23063175550374834,0.9075149498472889,0.46285448609628493,0.21144027643071733,0.655454952858823,0.5075292881311859,0.2705013546541555,0.23971407741503975,1.0790373730701606,0.18633959391947802,1.1007662112569572,0.0
OG_00083,0.3122974962401974,0.29116085571322553,0.3155590969743355,0.1302863808238189,0.3618664133410856,0.26880397534691525,0.16491412003317713,0.2623453552727508,0.4510468638672877,0.10461473994571148,0.23668861611222078,0.3248486366535572,0.12495249397714905,0.44330759486850263,0.1519581539480772
OG_00084,0.12818306483317238,0.26847697829923056,0.10731044522063395,0.13656133707790666,0.16409178683233952,0.07665381023263419,0.1442522516699818,0.09527760489822627,0.32456079570951046,0.012323702810436767,0.12663682204176932,0.0,0.12454778438059978,0.14958481273793545,0.18437938393637285
OG_00085,0.4188181192913415,0.6341655417760699,0.43322593241262825,0.29877001402084746,0.5733491990936439,0.316937329698235,0.31749593441011814,0.32282128283691464,0.8354034674276717,0.18368135926273704,0.6166745895896549,0.4047871924907096,0.3498700899338806,0.5024042996548739,0.44586365226461755
OG_00086,1.1086693984254272,0.8009194430961493,0.9627471545843962,0.5350084278439081,1.127743461797436,0.6438923738931437,0.6319901373634084,0.8157417076095823,1.5952016236822177,0.41187402708543897,1.1100670904175707,1.0420934733465672,0.5573082220402049,1.302604041942922,0.6356167234981334
OG_00087,0.0,0.6234393987410403,0.2990055760322646,0.3240374878010196,0.33238770673715634,0.28879848255152085,0.3895624142571024,0.20975248119095521,0.7932954743402704,0.09328404542920267,0.33892218794185236,0.2154365362513959,0.28259174095437717,0.22960502369096636,0.7048931722075024
OG_00088,0.1741429593508162,0.047077253957382326,0.0,0.01734676630559291,0.10845811782034098,0.03916481437690781,0.06480883986816913,0.05492565940579121,0.15216126408397013,0.031521245374850085,0.08949596134012676,0.04953546028320313,0.09408852291176803,0.23071207269971794,0.03723423182227825
OG_00089,0.18716820107274756,0.18868867463048708,0.0,0.24790688705721595,0.4788859092941151,0.03533653258712312,0.13734108773024406,0.06299134676514102,0.5470330593719807,0.17717582398969017,0.5735386300636264,0.32892976737386326,0.3167302716382867,0.192150002316393,0.2133506181620646
OG_00090,0.6729446448107079,0.6003524095831616,0.5491716233796923,0.40153011422091084,0.7269630616915248,0.37886160999482577,0.4320271101278762,0.4608855030254857,1.1587445272934251,0.2778025942403066,0.7776569550787722,0.6364355678972105,0.5034123158805704,0.7335005053136185,0.5104200587926053
OG_00091,0.9371855264352215,0.7533354677947103,0.7476584243616899,0.48891405446107405,0.9650971705365327,0.4536400403217553,0.5387661176899552,0.6159418883318225,1.4299825273721962,0.36495483264920925,1.2899836410354766,0.7697344673787474,0.5804268338419586,0.9626292706735265,0.6043945325116115
OG_00092,1.3797696958351626,0.7814106935879974,1.5193970529876286,0.7726483226098813,1.2538868021997935,0.8235703472675809,0.9701578698272073,1.0738004638840806,1.893888354486138,0.4618749574267837,1.3280977019660318,1.1626477403523332,0.5753675614088588,1.4988005617107039,0.9423574450339833
OG_00093,0.23806296694799794,0.2851404641201365,0.0,0.12799065972076068,0.3524600345367538,0.12253205315099948,0.06803020822291557,0.07530539142565222,0.29614025698004337,0.037903188684709606,0.14634079589905502,0.08343697370652398,0.1746719416457581,0.31328313174623357,0.07096214543865563
OG_00094,0.1012722192405759,0.14425544883485344,0.08568773691305966,0.04790348720532145,0.08227856204082713,0.0833447285820454,0.06497359599258651,0.08042622990482404,0.16630073102411405,0.0,0.05752302289963877,0.047358722088604074,0.097683618227789,0.1484065204640629,0.06462873854762793
OG_00095,0.1239959831148759,0.21121086784401552,0.09152288702714652,0.0524064046777706,0.10275188148858418,0.1661120345728442,0.0777026362102671,0.1646843239011991,0.2188049989642966,0.0,0.03171908490771282,0.08541269131301511,0.2322240858078668,0.2547067438546793,0.07952212429570861
OG_00096,0.17752887477364102,0.2286041488332733,0.16083579795692396,0.06577798549541174,0.09047061468328058,0.11495477093337181,0.10967174609407991,0.17567707095463064,0.18654346974072958,0.0,0.021675886153326045,0.06288768861191141,0.16659013271342216,0.21458048336391924,0.07348922571632731
OG_00097,0.11371152897486224,0.020241010319273105,0.1183547249851301,0.05363309694150202,0.07338124642609646,0.05536290529311492,0.05208729347698035,0.033302764716447275,0.11724178792768741,0.04206656728832096,0.07011989511142314,0.07274123537605023,0.053734791241284934,0.05708009650030507,0.07485541867543427
OG_00098,0.023749400876966968,0.3485414409716755,0.02493194817715467,0.03639208762367613,0.1510215796322108,0.07746519782511203,0.05026127619966378,0.025841736646681136,0.20094394585594377,0.04593985428867615,0.016925402263232678,0.0,0.12201650469436318,0.12894175036742136,0.1382875102604508
OG_00099,0.06640551293521335,0.22863558636181122,0.04566843748605375,0.02948655688941549,0.10769405657177711,0.0918764309955649,0.09117600779135511,0.08629605347169168,0.2383288297437253,0.024258712640204724,0.03536061364417295,0.0,0.09370760975236202,0.13964442853601367,0.12118796171713335
