,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15
TP1,32.72788613625067,14.860814830859798,-11.006778926618484,-9.875384597289903,25.90872072626081,30.294886960668666,39.45340234291237,4.7930246833382695,30.72911602777545,37.01126421123807,20.119800916289964,3.6282969364980597,0.6186536154538689,26.51889069943021,37.605605270380295
TP2,9.612330244535821,12.537982623784591,0.5388262229112561,3.2453511372084893,-12.338110832771555,19.144864158834135,29.494964867526924,32.781232068095015,34.09880628843961,16.77760187682868,0.8493523928516206,17.796068475599952,41.71092219324319,22.82935364673132,25.871098213890434
TP3,29.939869224108104,-0.48579761301718655,-31.40220094590289,34.2352486232485,-7.5588659089854655,12.685339269990193,55.82807682377501,45.22111123579764,25.863295482714374,38.9818707057181,0.912057409689548,12.72475020247864,12.154490816332693,13.056213710294495,18.318836858872736
TP4,18.63660384334081,12.520662962167233,-29.593775797460335,38.77384146814828,18.859979522098474,47.06534555665222,26.03889253554448,21.98247626279955,24.75810528066407,57.859547549951735,0.05292208095179427,20.355612179354893,-12.957073858634796,24.76411412285174,6.00795567088574
