Iteration,Loss
1,1477071.4515680547
2,1271139.3108852215
3,1138598.1100443206
4,1061262.7381569985
5,1010721.1687990198
6,974018.7070181184
7,945792.9447343006
8,924743.6281322183
9,910695.4221643714
10,900615.8277255174
11,893974.6126806996
12,889367.6119869278
13,885986.237489644
14,883397.424936915
15,881288.5707211761
16,879620.6119411472
17,878158.0352573106
18,876853.5512613917
19,875675.0544865957
20,874599.4442346978
21,873609.5826487829
22,872692.7766311414
23,871892.4373878567
24,871112.8593158408
25,870409.7791943206
26,869766.9399951472
27,869158.7132613402
28,868581.6117750441
29,868032.7202318795
30,867509.5221119907
31,867009.9729135805
32,866532.2046473852
33,866074.584448932
34,865635.6961791186
35,865214.3057392208
36,864809.2067024268
37,864419.316424562
38,864043.6558957017
39,863681.3523650122
40,863331.6259106612
41,862993.7725837828
42,862667.1207166367
43,862351.05342504
44,862045.0118919995
45,861748.4672921427
46,861460.9093008159
47,861181.8758210106
48,860910.9336110273
49,860647.6994148764
50,860391.8259826238
51,860142.9850463296
52,859900.8491722447
53,859665.1326700461
54,859435.5732364175
55,859211.9296225617
56,858993.930963608
57,858781.3955085473
58,858574.086647665
59,858371.7860180594
60,858174.2796491866
61,857981.3816432885
62,857792.9164172942
63,857608.7161705367
64,857428.6231711607
65,857252.5032316787
66,857080.2221888605
67,856911.6509688686
68,856746.6659331244
69,856585.1508050502
70,856426.9927856375
71,856272.0756274484
72,856128.3118544939
73,855990.1251389984
74,855854.5747727086
75,855721.534342578
76,855590.9248447268
77,855462.6791651528
78,855336.7451228123
79,855213.0910840937
80,855091.6466339618
81,854972.3560246105
82,854855.1684206171
83,854740.0317597537
84,854626.8991911137
85,854515.7244096232
86,854406.4602192736
87,854299.0702301037
88,854193.5121163151
89,854089.7420581691
90,853987.7160549136
91,853887.3930568816
92,853788.7325984341
93,853691.6955262709
94,853596.2418083097
95,853502.3332043305
96,853409.934264296
97,853319.010448195
98,853229.5288642211
99,853141.4560519473
100,853054.7614747899
101,852969.4148923184
102,852885.3855974263
103,852802.6440528666
104,852721.204407908
105,852641.0007558467
106,852561.9996331824
107,852484.1742908012
108,852407.4991731901
109,852331.9480253336
110,852257.4966688297
111,852184.1185900877
112,852111.7886523539
113,852040.4847523548
114,851970.1842865938
115,851900.8608351289
116,851832.4935348029
117,851765.0640804977
118,851698.5509229258
119,851632.9356379503
120,851568.1945792186
121,851504.3072535429
122,851441.2541847896
123,851379.0170226077
124,851317.5770645768
125,851256.9143555639
126,851197.0113232875
127,851137.8524981223
128,851079.4221199694
129,851021.704830153
130,850964.6825164694
131,850908.3421602388
132,850852.6681017901
133,850797.644454448
134,850743.2563811968
135,850689.4886542667
136,850636.3266284051
137,850583.7571247194
138,850531.767615069
139,850480.3462833163
140,850429.4816063389
141,850379.1623770955
142,850329.3766576366
143,850280.1126380619
144,850231.3590698114
145,850183.105727827
146,850135.3420675736
147,850088.0585571912
148,850041.2455478283
149,849994.8934079722
150,849948.9924817526
151,849903.5343897819
152,849858.5100539237
153,849813.9103909845
154,849769.7263999947
155,849725.94971041
156,849682.572286412
157,849639.5867496803
158,849596.9861230524
159,849554.7633758449
160,849512.9110115868
161,849471.4224297693
162,849430.2904187845
163,849389.5098542216
164,849349.072685763
165,849308.9720190517
166,849269.2012527125
167,849229.754902085
168,849190.6274726593
169,849151.8132552617
170,849113.3067872061
171,849075.1031706224
172,849037.1970327296
173,848999.582820432
174,848962.2562514049
175,848925.2123441902
176,848888.4461145296
177,848851.9527103204
178,848815.7284412836
179,848779.7684319436
180,848744.0682949218
181,848708.6244151911
182,848673.4331556199
183,848638.4896231454
184,848603.7891111145
185,848569.3277485548
186,848535.1013503933
187,848501.1065571306
188,848467.3398699253
189,848433.7982380749
190,848400.4783830001
191,848367.3764596259
192,848334.4895130988
193,848301.8154577923
194,848269.351282245
195,848237.0938759928
196,848205.0390634281
197,848173.1835335409
198,848141.523682937
199,848110.0563132386
200,848078.7785924092
201,848047.6878899683
202,848016.7817127531
203,847986.05724691
204,847955.5116949135
205,847925.1426268207
206,847895.0295385274
207,847865.1665031761
208,847835.4845169239
209,847805.9733173026
210,847776.6291085259
211,847747.4488304866
212,847718.4302641212
213,847689.5704883407
214,847660.8672504631
215,847632.3183413693
216,847603.9217056907
217,847575.6753553097
218,847547.577270199
219,847519.6261142085
220,847491.8202689731
221,847464.1577506996
222,847436.6365247066
223,847409.254490462
224,847382.0098486452
225,847354.9007507376
226,847327.926424761
227,847301.0859243133
228,847274.3747462758
229,847247.7915477918
230,847221.3353425942
231,847195.0045289779
232,847168.7972841433
233,847142.7122216802
234,847119.9040446636
235,847097.438375113
236,847075.0831890736
237,847052.833547503
238,847030.6862982018
239,847008.6390844509
240,846986.6899073876
241,846964.8369493395
242,846943.0786101932
243,846921.4134045148
244,846899.8399009048
245,846878.3568564662
246,846856.9629569235
247,846835.6570049282
248,846814.4377253954
249,846793.3039664715
250,846772.2546307504
251,846751.2884840682
252,846730.4043538573
253,846709.601087552
254,846688.8776487308
255,846668.2329871771
256,846647.6662307322
257,846627.1765132898
258,846606.763007746
259,846586.4248974514
260,846566.1613336628
261,846545.9715071993
262,846525.8545963946
263,846505.8099337888
264,846485.8367685303
265,846465.9343460064
266,846446.101930472
267,846426.338832533
268,846406.6443230544
269,846387.0179479428
270,846367.4589587379
271,846347.9665540601
272,846328.539935846
273,846309.178426914
274,846289.8812915366
275,846270.6479651897
276,846251.4777662364
277,846232.3700407273
278,846213.324176912
279,846194.3395105433
280,846175.4155264894
281,846156.5517131723
282,846137.7472706201
283,846119.001514854
284,846100.3139543749
285,846081.6840622618
286,846063.1114597978
287,846044.5954522935
288,846026.1355029952
289,846007.7310704468
290,845989.3815091569
291,845971.0862747892
292,845952.8448559205
293,845934.6567452125
294,845916.5214075997
295,845898.4382884047
296,845880.4069284145
297,845862.4268276569
298,845844.497519003
299,845826.6185929925
300,845808.7895064323
301,845791.0098224374
302,845773.2792055361
303,845755.5971351488
304,845737.9631645882
305,845720.3768514679
306,845702.8377618704
307,845685.3454720319
308,845667.8995629331
309,845650.4995554875
310,845633.1447328259
311,845615.8346593085
312,845598.5688973325
313,845581.3470280826
314,845564.1686459747
315,845547.0333815427
316,845529.9407923027
317,845512.8903930635
318,845495.881818204
319,845478.9147272202
320,845461.9888369434
321,845445.1037277433
322,845428.2590463482
323,845411.4544540874
324,845394.6895856375
325,845377.9640829436
326,845361.2774918436
327,845344.6295072698
328,845328.0198005545
329,845311.4480554066
330,845294.9139222065
331,845278.4170172309
332,845261.9569257607
333,845245.5333144573
334,845229.1457877025
335,845212.7939987892
336,845196.4776577735
337,845180.1966017731
338,845163.9507127717
339,845147.7397895752
340,845131.5633137303
341,845115.4208921462
342,845099.3122756776
343,845083.2371663668
344,845067.1951977126
345,845051.1860657946
346,845035.2095374578
