ME27	ME59	ME15	ME36	ME138	ME110	ME10	ME113	ME33	ME43	ME72	ME3	ME114	ME35	ME17	ME21	ME76	ME135	ME73	ME109	ME142	ME13	ME65	ME124	ME97	ME117	ME129	ME139	ME116	ME101	ME51	ME105	ME74	ME90	ME0	ME16	ME40	ME41	ME77	ME98	ME96	ME38	ME95	ME118	ME104	ME112	ME80	ME103	ME30	ME89	ME31	ME79	ME7	ME26	ME28	ME68	ME48	ME52	ME91	ME130	ME69	ME86	ME78	ME106	ME11	ME45	ME63	ME131	ME82	ME42	ME56	ME8	ME23	ME99	ME5	ME81	ME12	ME75	ME133	ME4	ME9	ME92	ME64	ME88	ME2	ME14	ME94	ME107	ME70	ME123	ME66	ME57	ME83	ME53	ME85	ME6	ME29	ME32	ME125	ME132	ME115	ME136	ME50	ME93	ME100	ME122	ME58	ME47	ME108	ME102	ME111	ME49	ME25	ME62	ME87	ME120	ME84	ME54	ME67	ME71	ME140	ME137	ME60	ME19	ME39	ME128	ME141	ME34	ME121	ME61	ME134	ME55	ME126	ME18	ME44	ME46	ME20	ME119	ME24	ME127	ME22	ME1	ME37
0.193863570973749	0.217217222872578	0.187636008855649	0.209939661988852	0.123064536102337	0.00348270894241354	0.00117520299994407	-0.020470237261794	0.124299428731247	0.0354723444494874	0.0288841374223186	0.119596971172243	0.185161645405704	0.057387248029847	0.132279371851382	0.0341338579142208	-0.132484915224951	-0.138755668174657	0.271083956765212	0.256377672990949	0.204676939010074	0.0712226419947666	0.0528501131846429	0.245024620375079	-0.0191137074226552	0.391430197680671	0.00116187814871547	0.0211612572606705	0.0765893378705389	-0.0265974113371834	-0.0327752769726484	-0.164636390263382	0.0146290672530376	-0.183034109883396	-0.0527669390607318	-0.0794443318514192	-0.100009042614029	0.261526701747458	-0.13957177955524	-0.108416970136097	-0.218954820749346	-0.131720402096177	-0.149819715623471	-0.53857548999592	-0.202905570669502	-0.237728574786935	0.144788421111612	0.120253491241876	-0.0538747217101236	0.0898871699072453	-0.105457942024682	-0.0892485600285619	-0.027509877917686	-0.0874859767860817	0.100694197094309	-0.0467142152236974	-0.00992149618984178	-0.0346649997363933	-0.116496938872805	-0.205650205525191	-0.174854210193828	-0.0019126160703352	0.0514606452374836	-0.0866564499374841	-0.199555383655815	-0.196299016795481	-0.0942874145239872	-0.0653387640973984	-0.046617274605482	0.0364521246063779	0.101111595624372	0.0331867405755039	0.272071179409636	0.0986937929184038	0.0111010960098413	0.0131837171149117	-0.229287499221365	-0.0828774318615848	-0.152200469405043	-0.177869884487837	-0.0972778131269971	-0.126793012563781	-0.113137923660238	-0.168810823794775	-0.114270817797134	-0.0580528090963329	-0.204179606411888	-0.0923014102154113	-0.135253394611113	0.00946084285496545	-0.096615454327035	-0.0434695502302687	0.0976136364984576	-0.0183161012557218	-0.122387139765082	-0.0430880157128589	-0.0561416705518534	-0.013466294042654	-0.0536966061383704	0.161917354834751	-0.0460653074080666	0.149959026852326	0.00612207775927842	-0.0413455143321797	0.189782978020694	-0.0138916771010509	-0.00321502582891241	-0.0441397471008658	0.335043683514783	0.10592303770972	-0.0126141164628055	0.00534189235713045	0.0284831024007682	0.385480260187908	-0.0393597526232016	0.0191896140436571	0.0696029736857726	-0.011874297760034	0.321147536668209	-0.0318952450461467	0.0925409383167412	-0.180050002786759	0.131972209142775	0.125758805124791	0.183496542314038	-0.00210100096735084	0.0657321689716928	-0.0370807583420378	-0.00669038087588922	0.406759684243974	0.279812038169689	0.113062800932627	0.106411590443419	-0.0141191255276164	-0.0696187475946429	0.0299298809761651	0.640271446824926	0.618216030381145	0.601797644620946	0.379171125548314	0.450549706955875	0.550254812296466	0.376705946422396
-0.14905578995083	-0.0549212752461448	0.102249255344952	0.208676563686589	0.155304836896931	-0.100274901609866	0.180373157169843	-0.0129206403004529	0.170573262484684	-0.0363932518312686	0.222563909856968	0.0255503116252375	0.167849433541821	-0.136454927381779	-0.196790478118529	-0.0950375032563273	-0.203180423558904	-0.0316255895669881	-0.152161531189874	-0.14813907767036	0.0258971150302297	-0.252956385153697	-0.229034098034438	-0.047670574147251	-0.155502705685518	-0.152908417092323	0.117797483668825	-0.0531211149491671	0.165071782548201	-0.0654092182791022	0.281020717390711	0.0304791091165082	0.113582177901071	-0.151583279111698	0.0613899313143565	0.0226059882704658	0.305998166531864	0.205317436814937	0.212222452096597	0.18191572290544	0.0631457250684155	0.237973610037573	0.173612010074789	0.0619396863118045	0.223492360458692	0.107897015188825	-0.248284505373208	-0.312448106218689	-0.239600551543723	-0.222938967257743	-0.104197610265231	-0.195472360636131	-0.121416666755837	-0.147471432953341	-0.134748705499307	-0.218137212718227	-0.198400619138081	-0.135910828681139	-0.123760107833649	-0.142647642319719	-0.257088380862093	-0.224298896793104	-0.111091659189008	-0.0348644414103872	0.00696491917709818	0.124093376870785	0.0423084138065331	0.151029155089772	0.11450747193189	0.123761457296414	0.374050450870148	-0.173652475293151	-0.173371147262769	-0.0298758662919943	0.0447422785573419	-0.11060446835775	-0.163187748673605	-0.169758547352346	-0.0372276978024739	0.0136349019341881	0.180817309684979	0.244368662511127	0.0629033496857676	0.0734571309690157	-0.134238210114032	-0.224036797573507	-0.0885176266813978	-0.170483548001198	0.0532836080323073	0.144317630970781	-0.012883512572302	0.0912732907230609	0.00681288610463515	0.137420780538175	0.148894693198016	0.340296410632157	0.2663681875194	0.402001376535398	0.180581826334759	-0.0117972896803135	0.133242577794893	0.0583317448391867	0.255592861531685	0.173298312804344	0.16920521192739	0.192439056233196	-0.141268059294537	-0.0732285570696906	-0.0809341225333283	0.00702819720730685	-0.076849023228532	-0.102467550858797	-0.0531467146816921	-0.0990252886691422	-0.135014131821851	-0.0957118490857715	-0.097312818857565	-0.131796879837471	-0.095039728874856	-0.0426667066611909	-0.0394682654217214	0.19697722743363	0.285228224987065	0.0422926773912402	0.288187212178938	-0.0207794579670061	-0.104552959340372	-0.0746010111422399	-0.101547349943028	-0.100101953249459	-0.115122412886281	-0.0286024712690582	-0.0404665616899812	-0.136773122467392	-0.0442678278071033	-0.0773748434516088	0.0157018264331451	-0.0903347921373948	-0.126870985049388	-0.125529622823729	-0.0990188405685869	-0.101522748039451	-0.0883631301594211
-0.107741596604097	-0.140863292738198	-0.180295170486706	-0.225600931772049	-0.210155734277197	-0.151320996371641	-0.166925610806166	-0.149197782865911	-0.130210925249415	-0.0104681195840356	-0.147934950080785	-0.180722343562336	-0.216786462954873	0.104215064134635	-0.122983820393135	-0.0977558587387537	0.106602175497355	0.00812092619994706	-0.0432239845128448	-0.092495158521056	-0.177651273826811	-0.0470445748435542	0.0287421332615679	-0.108063843459539	0.130127900043685	0.00976824967449684	-0.020904417105776	0.0368338790413265	0.00388593052602304	-0.0404416658584574	-0.0804050130920004	0.00606031467741605	0.0795363192307272	0.173573154191561	0.0169459878180518	0.10569104020177	0.0985332561609897	0.130416198163861	0.0127561753045252	0.145196628267587	0.226873750720676	0.116983705986458	0.118040555132397	0.0631980798201589	0.0982479115895647	0.0885759201171173	-0.0977494494314441	0.0510316936588608	0.159052103552767	0.126189393066363	0.291522794037916	0.194322581631714	0.354368296407125	0.240724497077571	0.16312399726826	0.164200031167477	0.183178116300345	0.329963774732868	0.319525864435791	0.18141293673193	0.167719061165113	0.180152041429682	0.00681998572949793	0.0990835299757002	0.0293206585875001	0.0353077299632034	0.161201151816111	0.101413147050708	0.0295645183924104	-0.0423086453433389	-0.00994402008547315	0.165485467109992	0.224574001730616	0.150191140677276	0.0766638656395431	0.119788943479566	0.249952724022002	0.219670300569615	0.0308897711379199	0.173141753820479	0.061574930728174	0.183454408900038	0.26342406426754	0.169828761936617	0.255767417854895	0.219448399368288	0.205751331197626	0.200557237722788	-0.122130606780573	-0.0822513019757229	-0.0928488907534378	0.02018515700623	-0.00258005675926765	-0.165146378690346	-0.205154168581427	-0.121918085453001	-0.117014671031045	-0.155960405106103	-0.0957137224517862	-0.18224553573621	-0.227539694119129	-0.276983378085562	-0.146576073887935	-0.163398592774471	-0.233212744449545	-0.154117398490152	-0.0407929820380467	-0.0508217729765744	-0.0992268166525355	-0.0600226162630459	0.0504978785588704	-0.077927250861209	-0.0535449294928022	-0.0844664648766182	-0.0906781601640916	-0.120771995501906	-0.120172318158056	-0.070752591916001	-0.0991818145048177	-0.0558127410378418	-0.0400742490719631	-0.021755347771719	-0.0693947433796379	-0.076012787971573	-0.141899829774803	-0.0534599433243746	-0.0778343866421688	-0.0847357723278116	-0.0915649304929658	-0.0829445125767242	-0.167189046036285	-0.111814498454843	-0.082304949023118	0.0321541418321798	0.024064030305439	-0.0324791173245382	-0.104983160013507	-0.0784224286111431	0.0649311533364547	-0.0105369840950128	-0.14873252199603	-0.0574918933547119	-0.0721605311003469
0.153878396099601	-0.00369024865813629	-0.0112326076117665	0.145621932658296	-0.144808080806192	0.260454381780187	0.291968265019932	0.250249350342567	0.133074474558103	0.206371180912314	0.0830682245281038	0.26209729898262	0.0639593796401941	-0.13606242850882	0.132848536389474	-0.130409095985946	0.246110366517361	0.086806210039956	0.115144119836634	0.121571757993745	0.432893041130741	0.339009526544631	0.333940284135762	0.00517975896513259	-0.0888281216931713	-0.144812360931419	-0.181670055093245	-0.176185799761502	0.00642573815850733	0.321398339500517	0.114425140147244	0.236908681013562	-0.0205962549765458	0.0846032368062501	-0.126358399233769	-0.0130630035648921	-0.205062244773974	-0.198635186698263	0.170017296291359	0.13344196681412	-0.0947176984193955	-0.191771647525397	-0.221132399965517	0.131886785916713	-0.136775467491726	0.199504415398852	0.0591566030830336	0.11539232889653	-0.116682165840167	-0.161690562748342	-0.208703969228988	-0.19250328041095	-0.152001676168984	-0.181838778421298	0.270376357672251	0.172532625934738	0.0887188935533644	0.0202216843636555	-0.0490056659460323	-0.0773149422852464	-0.00962355904759666	0.111013546680399	0.0349651664940883	-0.134780311015733	0.0942429524132571	-0.118015690477608	-0.44519133206481	-0.359912503614338	-0.23499599526232	-0.297566744132852	-0.186670847028243	-0.19135265539544	-0.206756549519625	-0.0579035633524611	-0.260092700797889	-0.148543329384359	-0.0606690522988289	0.0152670221425026	-0.0220995959584447	-0.158435818734206	-0.206678288583273	-0.289824602730185	-0.12566954492207	-0.239785387208012	-0.218357408831464	-0.219036882579544	-0.155938307301291	-0.162831012840653	0.0440727951681447	-0.113759451937321	-0.163196380596117	-0.318437174370523	-0.331660476593762	-0.163713356344597	-0.17949187284278	-0.101030014255353	-0.133842095775973	-0.143401410469623	-0.0123040776267886	-0.0619793978502414	0.267102021977396	0.0973349056903155	0.261065873298166	0.102058348250989	0.227811201746986	-0.0626436313676337	0.268354178534168	-0.0680718724489641	-0.117835972457424	-0.0367871784403303	0.139822142501741	0.30836866422653	0.494704891157654	0.304017334125333	0.132751048359607	-0.123320809587255	0.324869722957389	-0.0854087510740368	-0.141877225513326	-0.0489159756643257	-0.0995459993174139	-0.150242555667561	-0.187015508501037	-0.15934612177896	-0.137444471239911	-0.0862628583703386	-0.0507684279572886	-0.091801567105655	0.239480015563034	-0.101548007350805	0.163758878774216	-0.099462624753195	-0.0443222547386496	-0.0584420929186588	-0.136248990389907	-0.035122896762032	-0.0914617607895745	-0.0979974016628977	-0.13275498499965	-0.100165495452638	0.0470475624825728	-0.0967613395229813	-0.0781598908871911
-0.102711866275252	-0.0689782964914388	-0.121290976966552	-0.248713729916359	-0.181788671331161	-0.0143876649090642	-0.100250803463579	0.0462773719381049	-0.221988644306155	-0.112306323526174	-0.142946964680715	-0.160159439030425	-0.213549755967251	0.0377226231260457	-0.122241111785653	-0.0840447737230674	0.148762825439547	0.0919592573182934	-0.131541955029923	-0.159388041963159	-0.259901581682946	-0.0335441832854549	-0.133044963984406	-0.12417153195855	-0.130694948297258	-0.173984663807962	0.0389775329524244	-0.173461940591044	-0.244194584947145	-0.0614130451167119	-0.076709340219135	-0.00791283851248028	-0.364490063288092	0.0519910745707585	-0.00696822423489324	0.0115400714654081	0.0461633652697232	-0.173810766359718	-0.23302599870392	-0.160064901887719	0.0888635937290782	-0.0790003843832414	-0.076507685727948	0.109043307496648	-0.165777270556143	-0.0916386477796738	0.110255428680079	0.070264340963884	0.122402803618477	-0.123022603034804	-0.0278070074573639	0.22896297196689	-0.0184795866111337	-0.0263620683248339	-0.139810512156539	-0.0767241438186536	-0.0745018900499629	-0.0440100733340703	0.232838330449502	0.277665336851566	0.18864113468736	0.250585607328826	-0.0727057171827526	0.125989414424343	0.173371955364328	0.269940926807397	0.225652039455079	0.159513218620438	-0.0206162290307987	0.00589979447821777	0.0713361986227819	0.0367530103422888	-0.0115442407161548	-0.135408452685952	0.0842688422904261	-0.0228075069208477	0.169241046392176	0.0636337351374202	0.0982802746158176	0.180257580866537	-0.0225672005089995	0.151387370743322	-0.0227492189874108	0.00801933420462587	0.165153218501151	0.213273768957821	0.316066744755589	0.23549333454455	0.249067888809997	-0.0419897344895614	0.29728183086583	0.203986508302571	0.0623308405375365	-0.0780691769080076	0.149494470134243	-0.0766691743138939	-0.0828371588792563	0.198643866441339	0.0432041725872091	0.13555096699747	0.104224742027929	0.102990403122088	-0.08250638245354	-0.131918852882081	-0.192869490230404	-0.122188600744282	0.357878937350795	0.491406183436703	0.374870524283344	-0.0340841546490275	-0.067862665428663	-0.0443924713246928	-0.0704247338442208	-0.0966188052252164	0.280318959874954	0.345906314702824	-0.146082707344619	-0.0574215408688141	0.00621290788145968	-0.0585816467021162	-0.0326875083086971	0.031791424746717	-0.123466705043281	-0.00671539859765434	-0.13762503893403	-0.0151508358621933	-0.0934241793492922	0.0612863932671593	-0.0993090200430641	-0.0866192318861213	0.0661893642863949	-0.116101701920452	-0.109443166159203	-0.11910362792726	-0.117689323785827	-0.146412267687267	-0.0951840528556818	-0.0634467440921968	-0.113701139570335	-0.137932284138741	-0.241291656747717	-0.14647044292137	-0.148406713680721
-0.118371045876587	-0.217054048902899	-0.16838467718496	-0.124197728143813	-0.234443269850089	-0.176961835765911	-0.053182245013327	-0.0506526441011547	-0.144513457266999	-0.146404756012336	-0.140393780555038	-0.164180459982112	-0.138540630648863	0.0672258114809051	-0.113541159518715	-0.114344665164799	0.00657186994536846	-0.0803029556862044	-0.00755497642634139	-0.090962119473788	0.132891972466681	-0.072457851487961	0.0194258972397664	-0.095630823113725	-0.0923559179186573	-0.158922281659372	-0.0371417836000939	-0.111379604034321	0.0803591186699959	-0.0579150378669159	0.0802637537001008	0.0880304334832849	0.0819154757637068	0.183484728688958	0.101550148634393	0.109051122007731	-0.0638672877507572	-0.204786567337131	0.147692382494085	0.226183229199724	0.047258856006835	-0.110237787425851	-0.203877371232967	0.0196300435386632	-0.130123983556654	0.169253500848279	0.0357304110416785	0.0464136305609484	0.200862366135789	-0.0609765180417066	-0.067554146988622	-0.182793960128086	-0.0743100109732333	-0.0823548643110896	0.226863548777451	0.274082698897114	0.286060953401867	0.420404614032494	0.219738019069857	0.0294135111607547	0.063080900045555	0.153661086630174	-0.130257233122588	0.0969189461925311	0.130251320125851	0.114205993645944	-0.327214653270665	-0.265915489773879	0.0655646647425033	-0.0300837237832559	0.106038711100995	0.0954563153783194	0.158356055650981	0.374580140290236	0.0818342080413704	0.145998063565876	0.122370518902378	-0.00331350646977406	0.353501216641382	0.194651309976417	0.255846321095627	0.104987621065577	0.237785536447376	-0.0192074941709878	0.18340458640319	0.0875294867084246	0.214611501763157	0.121866015712883	0.350503512644414	0.207584545666379	0.0392496225268779	0.0464485686261121	0.0196852521485132	-0.0735555893183574	-0.137426497940472	-0.0237491235206022	-0.0949358033034281	-0.0966029756007932	-0.0911536675727784	0.201440501818896	0.134535511516036	0.0819508313441392	0.283599337845496	0.280018064469302	0.0633416388599011	-0.0857317600279843	0.395751696821461	-0.0328054715404838	-0.0699891719032611	0.502178892519763	0.618972387275857	0.403457443470073	0.480431220449775	0.388393834470498	0.274890597167389	-0.0945555298595781	0.249481832565533	0.0557774047953777	-0.0725447080068322	-0.0244419419080916	-0.0887439136487674	0.068346700467395	0.0289284853804395	-0.0680395845730633	-0.10713137181936	-0.108426732779267	0.279809195706086	0.0241861765350657	0.303760351097386	-0.00217539779533851	0.103224200315414	-0.0170965671847826	0.117436467846998	0.086200808509486	-0.130019468180409	0.0563819383789444	-0.077175024622488	-0.0532578987765089	-0.117392400320165	-0.138280251718685	-0.111740424103622	-0.0177951531704458	-0.0248371031475662
-0.0879929889595301	-0.0436135738720801	-0.192910095260127	-0.0414445330538886	-0.0328977584962652	0.00186670104181311	-0.0329534079363325	-0.128767175285422	-0.0792296856219002	-0.124410388960979	-0.0718074502622973	-0.104231986464882	-0.149735090754136	-0.0313926452870023	-0.143739005934718	-0.105769524158123	-0.0886364098838576	-0.00612702788041715	0.0697362708701615	-0.0852394702902983	-0.0466050100108463	-0.0691361623531085	0.0343635430927736	0.00599159488107135	0.114970247959627	-0.036949887296784	-0.00088001918300714	-0.0253744062988746	0.20691844289788	0.0587764850061257	0.00054791424954303	0.0843686674068622	0.00498251525897844	0.114556168182204	0.049873540148597	0.139902072787967	0.196313533561049	0.0789084496009678	-0.00137443198600273	-0.116459971393728	-0.0667179130568801	-0.103345787790574	-0.189913644919573	-0.025432442196565	-0.00226172584214741	-0.105771608734781	0.123700234919408	0.118707560981134	0.165023730281756	0.0417212361788661	0.0221567787789963	0.0813032053773183	-0.050157260003053	-0.0733520522520568	-0.0187006944876685	0.0211310977692026	-0.0131525787201676	0.016531622261579	0.110007057406791	0.275393565940955	-0.031134090589413	0.0476736539717168	0.274946100591971	0.0910546337167028	-0.0275784335629878	0.0683928162544914	0.063378413031362	-0.170979417585337	-0.126075019573574	0.00317616931902561	-0.123075951333918	0.0274796218849625	0.0301587964701617	0.0997260706553719	0.0123498189823513	0.00840139970319125	0.17420132624195	0.289741270549686	0.178080885724175	0.0770308121092291	0.0853565388237971	0.0499602489456247	0.0206653502759574	0.120674891027527	0.0737344110228641	0.102756891693784	-0.00914878997531789	0.053637944893266	0.0125849732657478	0.000768466460583039	-0.133098965663111	0.123725389768587	0.0639500821015232	-0.0164127478335516	0.0944422311813609	-0.0125145102782767	-0.0445691783545209	0.0204881393569617	0.143586271492058	0.244182199094198	0.115979635766898	0.0644975321719475	-0.0727609612450989	-0.0133729621531886	0.0423562915716807	0.253533829734931	0.00785747561436946	0.0196047290144952	0.0207263394974945	-0.00073064007618769	-0.0265031804509658	0.38638559256563	-0.047940061534465	0.0639541376503386	0.115864820879294	-0.0108505397984466	-0.0796737255994734	0.0281436718099473	-0.0503746718280139	-0.00746877328405412	0.671654488619939	-0.181751721215088	-0.000833710699817784	-0.149294333578923	-0.0611681957066172	-0.117578702235813	0.0694767174335304	0.0429291779761243	-0.0102450285798582	0.0258528465689369	0.131906738440416	0.000525358251424942	0.066002032773242	0.00425283619823507	-0.106037211343007	-0.0191493259255298	0.0425665413243317	0.129860997760658	0.000364902285266437	-0.107308349379915	-0.0723012504530941	0.00260703004400325	-0.0256490383327876
-0.0543434222291067	0.0540959926082844	0.15112149452726	0.0693483499793151	0.329290403731097	-0.0935518865558953	-0.0697733668285151	-0.134606248649671	0.0386041599265185	0.201305074927081	-0.108918092579984	-0.0514861773615707	-0.0773457832934653	0.179526981906757	0.133291482822002	0.196884963229571	0.326442418263286	0.520317885080733	-0.0450835923459396	-0.0111599529992061	-0.0422202823491086	0.139609151045788	0.101832896460934	-0.0564942517994945	0.243132471089721	0.0971280592284183	-0.14418976255655	-0.067712226541979	0.096815534810664	0.111147091917473	0.017304245503996	-0.0704074915031098	0.0902176670061371	0.0919777316342434	0.0787238555073115	0.0934389640214148	0.19598829785355	0.111837172021118	0.0765652806505715	0.0812592885155763	0.146571200197327	0.0863176590206006	0.11425448198939	0.11002019116668	0.136281631286708	0.133560154112384	-0.0677503409809173	0.090597288324492	0.0886916299316735	0.145869855025122	0.156654356145154	0.195006850592984	0.308939465533416	0.225226403429394	0.17487296932012	0.165123905530839	0.114828140521356	0.0918340332218106	0.189543131523835	0.0772456389300683	0.17368187760258	0.182902828557762	-0.323324958215784	-0.0416734971447198	-0.103914511509903	-0.143064413235136	0.0664517276999521	0.12035127604484	0.134259087227235	0.254975154134477	-0.041910247322663	0.0183954610245717	-0.0131911965886058	-0.0167561231466785	0.134543636023162	0.0217569702120114	-0.076588944728878	-0.230686552596332	-0.124117488198936	0.00982772979631571	-0.0636698119330107	0.162145841816511	0.0638927200767738	0.0386832168006942	0.0504230174063863	-0.062849978664534	0.0204529591152145	-0.0198561638241239	-0.193071231667059	-0.132131926571745	0.0940901291273725	-0.130591684728436	-0.194293223345639	-0.182755536540785	-0.19181810610238	-0.110685248012913	-0.110210365251053	-0.111049739356941	-0.094950112997841	-0.188171616263251	-0.230834359272154	-0.287606654380654	-0.154554281855991	-0.201749091386682	-0.185868969215854	-0.133969929758388	-0.0673585288598634	-0.0638247619374341	-0.0607833974019663	-0.151263541687063	-0.0573824644901143	-0.108804024401701	-0.0596666235011811	-0.10894143830058	-0.107164588023051	-0.105469636186819	-0.115788679576019	-0.0764655627908773	-0.111627740670808	-0.0558639568524784	-0.0205296199376156	0.265261794139634	0.1197228744997	0.207065660468284	0.122095278767564	0.0494089243244751	-0.0861725533285466	-0.0819516058268748	-0.100224545214964	-0.0778564718822301	-0.1563738173617	-0.118665206418537	-0.115497135139353	-0.0518716438812764	-0.0458261357937718	-0.0845500376068682	-0.107976268005424	-0.0710368664275298	-0.0158775350225725	0.102958426007286	-0.12289456061923	-0.108814688729677	-0.108633837090874
0.0290066362164503	0.0508898031521467	0.0780953170194787	0.0844178342339677	0.00629195496538325	0.10506493106542	-0.0348666968695811	-0.161568529202161	0.056153518597582	0.0727212112682561	-0.0455322436969967	0.0130745790957793	-0.0914056927368456	0.15883380038893	0.163525401376803	0.109068527494009	0.155731789331569	0.00492955401763349	0.430998279359463	0.281500724819594	0.0265552756534422	0.19732044893858	0.149524825788316	0.174636262991652	0.220661572821851	0.0995551864057732	-0.0240014158822339	0.145910336989698	0.0881467797332499	0.111292717684207	0.0124689002699313	0.0392636515472472	0.0523617723513403	0.0803602521163471	0.143512630624377	0.133098662879519	-0.19441210516763	-0.211680068969395	0.048009273334217	-0.191756357801573	0.0351629399528269	-0.0482128049306458	0.103357384122011	0.0197141908556561	-0.158688129212817	-0.275715466222993	0.14111908221326	0.0955814497806574	0.13365297903536	0.199024593970748	0.196424879772602	0.17582332069886	-0.0722254147451354	-0.0629830235468968	-0.136762169194602	-0.112511486594144	0.130847721128206	-0.0471948054088739	-0.0409883351919422	-0.137956845632393	0.0186327690396027	-0.00776548943525998	0.0191240461329887	0.0274153269024583	-0.193657087213525	-0.106505580140085	0.0425839670048034	-0.199851482859024	0.0767334916975505	0.0160797710677414	-0.139541555842587	-0.000312750850334116	0.0128548157924591	-0.0940897781398908	0.0600934964115769	0.0459385627959044	-0.0285669474567419	-0.153131033831243	0.0826596079067356	-0.0527454197776887	0.0404239212436861	-0.182862287003184	-0.233582116484381	-0.0850457680285915	-0.0157487054501599	-0.0677841864729199	-0.176891932785979	0.0196462145716625	-0.081996747883456	-0.106083356861398	0.0451262680123367	-0.0817419541952349	-0.0748845900575742	0.174169082761506	0.153627602759171	-0.0398979215633248	-0.128683997546518	-0.080969704501947	-0.0146171543352232	0.230470743076277	0.0622206445949789	0.0981097057350035	-0.101057129676787	0.1411907392423	0.135165453453649	0.212695945663649	-0.0781610951259147	-0.0506419927983914	-0.0536900914596855	0.0428635359097418	-0.0301333078885505	0.0615046159986815	-0.0534999894721688	-0.0506405680921762	0.232980755149761	0.288402686994887	0.263782206720839	0.318371994161631	0.303614171449581	0.400296669397409	-0.00346705421052424	-0.0748623363238401	0.0493176378474228	0.0776803280516453	0.0032452769523511	0.0117279031925764	-0.0832684949921386	-0.0257261400015059	-0.039096405300943	-0.0154919563421227	-0.0903220642860827	-0.0987808758819361	-0.11042084240235	-0.120250641268386	-0.095892586656307	-0.131271240024779	-0.105940407718112	0.0248998362946277	-0.0815573894428298	-0.0871107176757193	-0.0588795292501461	-0.138641782571012	-0.147007424348743
0.148311879368899	0.24126408895943	0.223626165751661	0.239141849078178	0.278851467540115	0.146324089411842	0.0424884898565603	0.195541125833693	0.0878458346940656	0.00947895969553576	0.0360583324368765	0.161937486681529	0.14569879454334	-0.139295955942583	0.0655353367904591	0.0113412226694044	-0.182520308726345	-0.162702102557148	0.121416771410985	0.273175663029731	0.101803893135868	-0.0289590398556704	-0.036721576361297	0.0305035295523835	-0.0538610373646802	0.259476808140162	0.167777566846078	0.586447411118534	0.0231913273197771	-0.0409010337259084	-0.0442738750720522	-0.170006945626035	-0.0415104046380903	-0.224027663703952	-0.151841940103264	-0.120738810112016	-0.216984697604141	0.165717778123657	-0.194022340044923	-0.155574844335934	-0.243223888664129	-0.164778747016652	-0.205063217474094	-0.536949185825868	-0.258532993730351	-0.252457757279442	0.134261798004768	0.0883586581525645	-0.120191036667212	0.041706036828819	-0.166703361700831	-0.111072108235598	-0.0872661834900208	-0.150218054355418	-0.00729870215678241	-0.135718611405029	-0.0873138086463187	-0.115970110404035	-0.171722318144467	-0.168060300832861	-0.217290073079144	-0.0172094666092211	-0.0235586823093058	-0.0526563655734657	-0.0596674005921116	-0.194555041200121	-0.132137814972258	-0.0508838166331965	-0.219440536351405	0.0839131152693187	-0.00663320885570096	-0.0229899455108723	0.0351392657083637	-0.112110711362452	-0.0671169394879368	-0.0991326227368704	-0.257839296821304	-0.199723131832277	-0.224086811612497	-0.21772105579333	-0.251751290056637	-0.288826468503017	-0.157649763980743	-0.221480580238899	-0.175499433288237	-0.112669383481106	-0.226393323778537	-0.122875153116467	-0.176234086293433	-0.0943455292869689	0.035322081486985	-0.0962354025079461	-0.00229183110513673	-0.075900530774892	-0.138028444750941	-0.0735070389170606	-0.0781794157503678	-0.0941437958528489	-0.0236421848832724	0.0374122105258229	-0.0543960570375228	0.128999120695139	-0.0134859650104657	-0.0616642633201787	0.150635224130184	-0.089398396400119	-0.044977809625204	-0.0734365253734764	0.269552089997427	-0.0446833906220903	-0.095319634971519	-0.0755114537398398	-0.0396212590963626	0.298378444122455	-0.0749153829780389	-0.0385213430652812	0.0075217421517059	-0.0748350091016578	0.255385305292765	-0.0706652263744193	-0.0588303069479119	-0.238804935297969	0.00742527688779628	0.122505782235331	0.140985430812276	0.146430531027494	-0.0520931147153351	-0.0590156855327916	-0.0646366783616863	0.228153059487035	0.21207839479862	-0.0545512375475047	-0.0418280545941852	-0.103439878895375	-0.131311107983533	-0.0827791226651598	0.350224735462711	0.473570974842772	0.25389457269258	0.209156746014285	0.140088301456746	0.210609412601395	0.0800028135988388
