,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15
TP1,2.120148815958169,8.027146858571227,12.902694330222968,18.03818549482992,-0.8005265212778285,24.68200353964578,16.755133956896906,0.192244046697041,-7.515200259244223,38.58767138551059,10.833785307383913,19.394773604338045,23.1048360960879,24.62336507981567,19.32212888353304
TP2,16.192553732310866,24.880315299055034,3.724937579510513,22.11582115001483,0.2616656470307366,39.48257497386725,-10.927510041375626,-0.3817004758531554,17.523717490947202,6.751672988842397,12.230340792754879,1.8077930044009343,3.7530850783092093,13.193655711322172,21.673548056577612
TP3,34.425339450517285,32.61414282357059,26.078686356050557,3.8371865524162336,4.016015177327896,3.3323987288610755,-17.792414866836044,-5.631269976594983,9.730150074010089,18.89802749091838,11.888467900399284,1.7670116076151299,-0.12027375731343277,1.4888333141325472,1.1205825438989003
TP4,21.262721817897315,27.348985070689675,14.072161366380122,-14.249973247814745,33.68063255227333,19.1478170502642,-6.174864249514994,57.249733924616486,-3.179351788838137,22.12965671437004,15.309579207441717,18.872003032254103,0.30653490969167574,22.383715903925907,19.1781794936354
