gene_id,total_importance
OG_00531,47.89664232642144
OG_06154,43.676843369512234
OG_07144,40.842186716075474
OG_05071,38.77344288865577
OG_09826,37.67782248484213
OG_02408,33.23005736464964
OG_02532,32.356535805694314
OG_02728,29.91480198004694
OG_00948,29.83960328882255
OG_09178,29.1042587810724
OG_09295,28.529091653226534
OG_09247,28.527110031472947
OG_06086,28.246105486180614
OG_04538,27.903400130836353
OG_08849,27.472586279427286
OG_03269,26.752204126595462
OG_07229,26.63216318467249
OG_02090,26.529295942759717
OG_09075,25.87388132210902
OG_01472,25.694321714722946
OG_03099,25.659985147570687
OG_01995,25.483339225536557
OG_00242,25.475169941397166
OG_05654,25.37309129216061
OG_03108,24.844656326713974
OG_00511,24.842781143434618
OG_09894,24.72794977145937
OG_00643,24.606515281406736
OG_04999,24.60630280010673
OG_09596,24.347902736159934
OG_06174,24.33415542838165
OG_06218,23.936006282832064
OG_05644,23.811600178469945
OG_05136,23.783756742802655
OG_09443,23.741980266252323
OG_08361,23.718466885596502
OG_05192,23.605911077553984
OG_06234,23.571724255090746
OG_05826,23.56067159290087
OG_02998,23.4334154432014
OG_05637,23.214077299054388
OG_09091,23.013561166198098
OG_01955,22.810425715878676
OG_00195,22.66018591731709
OG_07103,22.60133917948978
OG_05082,22.2844175899753
OG_00082,22.24457206259818
OG_02325,22.179591561677512
OG_07455,21.983357935849135
OG_06132,21.861401614739176
OG_09472,21.82850100606112
OG_02727,21.69895230507372
OG_02502,21.66140696248729
OG_08098,21.605727213933985
OG_02484,21.380845798676553
OG_06373,21.37303255664488
OG_09146,21.335922224205294
OG_02311,21.25912875270418
OG_00246,21.250381673631694
OG_04559,21.24997361607402
OG_04476,21.194752524189056
OG_04609,21.178174047742033
OG_07251,21.151747083286725
OG_00571,20.99614353949155
OG_05477,20.97321685514501
OG_09625,20.738108627656835
OG_03652,20.716259262029975
OG_07360,20.686663701499945
OG_06105,20.670439491646768
OG_09128,20.660798052750923
OG_08984,20.6449755622803
OG_09440,20.641118914106123
OG_00938,20.611518708458547
OG_07731,20.538923307901275
OG_06046,20.517492177481635
OG_09798,20.503877073517494
OG_07911,20.397399485800015
OG_05304,20.37070569731086
OG_00314,20.34140970190494
OG_02040,20.31654414996146
OG_01759,20.290991389186765
OG_05809,20.239132573119594
OG_07836,20.187308297362698
OG_08663,20.16264056306143
OG_03429,20.160282132603275
OG_07835,19.98995559855638
OG_03627,19.76506170983132
OG_01098,19.732317197221338
OG_03671,19.713803673559347
OG_09627,19.627722892278136
OG_05083,19.614016028120677
OG_05305,19.59059440621147
OG_02949,19.442499953461866
OG_05604,19.414338752985916
OG_08967,19.406594081622405
OG_01483,19.331209280316546
OG_08097,19.239897753837365
OG_01486,19.082552768372157
OG_02291,19.071278360489313
OG_06891,18.972402388735084
