Iteration,Loss
1,1495043.4487679023
2,1371606.5130185448
3,1303064.5199590172
4,1254335.60341648
5,1224501.3564375904
6,1205001.0197815846
7,1191707.132296283
8,1182624.571039165
9,1175726.775716491
10,1169981.372541372
11,1165035.5059692294
12,1160807.3670805378
13,1157272.074494038
14,1154354.1063843772
15,1151948.6425920783
16,1149887.6526888844
17,1148087.3305823389
18,1146488.3644478791
19,1145045.1617250545
20,1143733.5213044235
21,1142534.7108868298
22,1141429.4762863973
23,1140405.2410617622
24,1139452.0369169095
25,1138562.2150665324
26,1137731.4073431662
27,1136982.3091033015
28,1136278.8121605946
29,1135617.4692708482
30,1134994.878353129
31,1134408.5192742904
32,1133856.0559352057
33,1133334.5783064503
34,1132843.1210695044
35,1132399.4667744979
36,1131993.8998776223
37,1131609.5117594383
38,1131243.890959632
39,1130895.663727596
40,1130564.0361726384
41,1130248.2081872171
42,1129947.59122891
43,1129651.1747766908
44,1129367.05118595
45,1129097.3962351566
46,1128841.5571778123
47,1128599.1232979125
48,1128369.347566734
49,1128151.4888301983
50,1127944.8501239626
51,1127748.769358381
52,1127562.52292416
53,1127385.4659938167
54,1127216.990891738
55,1127056.48188087
56,1126903.4212274808
57,1126757.2938736337
58,1126617.622311955
59,1126483.9586095384
60,1126355.865362684
61,1126232.939035757
62,1126114.8339701197
63,1126001.2272495849
64,1125891.7732122221
65,1125786.0347147838
66,1125684.1195793056
67,1125585.6915286116
68,1125490.3950353116
69,1125398.001682719
70,1125308.3393266506
71,1125221.2387954562
72,1125136.5786450743
73,1125054.2175562528
74,1124974.0309019373
75,1124895.9069396849
76,1124819.7328001263
77,1124745.4297159154
78,1124672.9268638627
79,1124602.150346534
80,1124533.0402565522
81,1124465.5608852983
82,1124399.6357423377
83,1124335.1919707297
84,1124272.1582989579
85,1124210.5000698122
86,1124150.2010957333
87,1124091.2198145469
88,1124033.5119586256
89,1123977.0409328921
90,1123921.7745764328
91,1123867.6759115022
92,1123814.715534262
93,1123762.8597033944
94,1123712.080071711
95,1123662.3585846073
96,1123613.682481775
97,1123566.0353934655
98,1123519.390654142
99,1123473.7159395358
100,1123428.9931946252
101,1123385.210137751
102,1123346.6728351426
103,1123310.8110306556
104,1123275.6985120124
105,1123241.2841507776
106,1123207.5387122966
107,1123174.4351127408
108,1123141.9566551466
109,1123110.0914988036
110,1123078.8215858676
111,1123048.1313897925
112,1123018.009054293
113,1122988.4486418478
114,1122959.4473599477
115,1122930.9941344706
116,1122903.0749195395
117,1122875.6769639906
118,1122848.7875713601
119,1122822.4004677637
120,1122796.4989657397
121,1122771.0728528514
122,1122746.116218875
123,1122721.6204400533
124,1122697.5760763693
125,1122673.9723740187
126,1122650.799453715
127,1122628.0470797606
128,1122605.7029298544
129,1122583.7556189897
130,1122562.1946860233
131,1122541.0087214098
132,1122520.1833259293
133,1122499.7068555774
134,1122479.5689810354
135,1122459.7601035875
136,1122440.2702807712
137,1122421.0876423512
138,1122402.2032322618
139,1122383.6094702787
140,1122365.2968898572
141,1122347.258771507
142,1122329.4877641716
143,1122311.9750481863
144,1122294.713684938
145,1122277.6963369853
146,1122260.9154591456
147,1122244.3645096784
148,1122228.036474002
149,1122211.9251199386
150,1122196.0246307484
151,1122180.3298599152
152,1122164.835388066
153,1122149.5351707786
154,1122134.4239371794
155,1122119.4963635362
156,1122104.7468134614
157,1122090.1700520662
158,1122075.7614821363
159,1122061.5159129933
160,1122047.4286780588
161,1122033.4953759345
162,1122019.7120441021
163,1122006.0742397888
164,1121992.5776686745
165,1121979.2184949403
166,1121965.993337734
167,1121952.8983749747
168,1121939.9295262601
169,1121927.0835289406
170,1121914.357423436
171,1121901.7480357017
172,1121889.2527632471
173,1121876.8690681045
174,1121864.593700651
175,1121852.4239760211
176,1121840.3570379207
177,1121828.3901328342
178,1121816.520801995
179,1121804.746804533
180,1121793.0657218467
181,1121781.4753887746
182,1121769.973980093
183,1121758.5594761253
184,1121747.2298148246
185,1121735.9829182206
186,1121724.8169161063
