,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8
TP1,14.328841118097772,8.72814261469654,9.316420896773153,14.898241889733068,10.267030884081562,9.022838340398971,12.814683937979737,-9.36390937936967
TP2,10.0043171920362,9.973844606080148,9.406931831048803,-3.3654518374147635,9.778426804698535,11.6240165187476,16.166565780203566,15.080763624819223
TP3,13.909223570059085,1.3022104727854842,-0.09874920055201074,-1.3363957804052564,5.2701938023746715,15.030764227767532,17.722922281910982,10.786764998398585
TP4,12.124195880657002,11.584244475267218,14.986679630631427,12.80179289348686,9.836447742864912,13.162761544408324,19.92152429672758,-4.537541833623127
