gene_id,total_importance
OG_06132,54.432631533394876
OG_02090,53.61793025013001
OG_05071,50.3119652389306
OG_06956,48.348377247970234
OG_01620,48.33511045017835
OG_02226,48.24457614531078
OG_09233,47.7488978799709
OG_01486,47.13365759406813
OG_02537,46.11211481641173
OG_09472,45.60197971805691
OG_08937,44.81771906338254
OG_00264,43.54949089174901
OG_06850,43.25974571881273
OG_08557,41.597664176474744
OG_08097,41.158524442373476
OG_07121,40.80666989120228
OG_03845,40.364263432044574
OG_01645,40.18677639911041
OG_01450,40.014057622985256
OG_05183,39.919976270243176
OG_00916,39.82172879946051
OG_03269,39.78526400592546
OG_01636,39.63126774423122
OG_06757,38.927822965598146
OG_02927,38.78306275007965
OG_07731,38.668193310868865
OG_00938,38.55719973901493
OG_01919,37.737867234933596
OG_07134,37.389329144695445
OG_01642,37.213768561678954
OG_09443,36.936659547581556
OG_05809,36.70561855448923
OG_08098,36.25395028635515
OG_02341,36.13076323752994
OG_07218,35.95185646720668
OG_03696,35.84319854499241
OG_04621,35.80632861036264
OG_07929,35.78553975729105
OG_04784,35.41243783731128
OG_03068,35.35895707091174
OG_02998,35.34239314232287
OG_03147,35.311259117239075
OG_02929,35.22435588764367
OG_03335,35.207162723440845
OG_00246,35.10946553789265
OG_09693,34.92534827002398
OG_09826,34.84980738847301
OG_03743,34.82185416900507
OG_08311,34.68621812611579
OG_01250,34.29051111275617
OG_05902,33.986435098380426
OG_05726,33.796275159286466
OG_07178,33.772614980743015
OG_02699,33.71544076309859
OG_06663,33.479230038665364
OG_04437,33.42723970664057
OG_04516,33.40886922560785
OG_05198,33.360977965830315
OG_07400,32.9512222981452
OG_00643,32.89676644092726
OG_06444,32.843089285062824
OG_00622,32.70615772167108
OG_07044,32.70296753870052
OG_09320,32.6887321223481
OG_08355,32.665474828960264
OG_02101,32.588776820916536
OG_06891,32.58325803581385
OG_03122,32.53327275103713
OG_05305,32.518322221235834
OG_08967,32.50854767952739
OG_08928,32.44400051741915
OG_04514,32.274384316790496
OG_07129,32.16536195359031
OG_08639,32.12552208232322
OG_01101,32.07219148626035
OG_10113,32.02574886932141
OG_01324,31.905235133196868
OG_01354,31.88400103772717
OG_01091,31.87372048397032
OG_04620,31.847849987260183
OG_04693,31.7741548554362
OG_02583,31.762661540441105
OG_02338,31.687088667433606
OG_08842,31.59067766002756
OG_02936,31.590021547097404
OG_08222,31.543484964273077
OG_04119,31.333731562667268
OG_03039,31.175907683551152
OG_02303,31.161459777477095
OG_03456,31.112727473295053
OG_07344,31.10567116698252
OG_08975,31.093393421577126
OG_06909,31.090954144968954
OG_07835,30.986633525857155
OG_06323,30.820780275133735
OG_00702,30.81911738963231
OG_00147,30.77362042046548
OG_07496,30.67560961233378
OG_04538,30.56961932289124
OG_03773,30.56903022183632
