,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Species,Sample_ID
peve_POR.74,0.018769102813497095,0.40402952850811613,0.03576561268151622,0.10078971089842127,0.0909090504466504,-0.12476592675134704,-0.38129618441278956,-0.10611665908093497,0.3722265779247329,0.025624033475333517,0.2660076402560014,-0.1893974105664742,-0.028224266707449947,0.07219272616160403,-0.11109683931740053,0.19975122930130546,-0.15828936531579435,-0.10208809837789394,0.017515370117298302,-0.024588003699810266,0.1331009364691401,-0.05207825471064952,0.13487893005848633,0.04631823700405466,0.06109839261883367,0.16921119113041957,-0.1327689391801889,-0.11421412484541506,-0.17528039071373128,0.12044831537614752,-0.0816318715765103,0.03207254591061359,-0.1792901525641357,-0.1864736018347952,0.014568941318948665,peve,POR.74
peve_POR.83,0.051240227100810665,0.08829495578672739,0.26630881142236457,0.13811472680861533,0.28500345318934134,0.14666432347053682,0.09703142858390398,-0.17574156243170602,-0.10912790656145728,-0.09942918652657615,-0.16956613374165155,-0.22582460118901718,0.13601160082025374,-0.011663952314469732,0.2125709973707976,-0.10951074793394534,-0.04069961193703795,-0.14810296641370185,-0.05295158334080231,-0.05844623022025834,-0.0864027206359009,0.4616293414352697,-0.24401392651806075,0.03765822572105566,0.34593420831291216,0.23135221547579654,-0.1179294378523009,-0.1497748307573191,-0.02565524483957378,-0.2845426403454427,-0.06902527271823514,-0.02148221377014453,-0.2788640083758235,0.31227706124568383,0.06778467427508514,peve,POR.83
ptua_POC.219,0.25266161245419594,0.14243765962974328,-0.14441159738373416,0.36209036593418265,0.3928301635108299,0.12350679761863256,0.278819595945261,0.007058530388579057,0.019953962704067536,-0.0030667098835831306,-0.42620927687403404,-0.19206242289218187,-0.056172631332204806,0.3086847196171461,-0.02291658768462552,0.10009656865032338,0.18382359362974432,0.024015703325155548,0.09041886145974669,0.04657001724584786,-0.015619212593047683,0.020564449743545227,0.18861006919317508,-0.11805088202822099,0.10086967234152065,-0.2187526491365328,0.8627880148269291,-0.11699784791719339,-0.13275252947501823,0.004303499404081886,0.04149236530408935,0.18152494242722697,0.31625417627381447,-0.20356008468622835,-0.252593704442901,ptua,POC.219
ptua_POC.222,0.2994845523403564,0.21275187817529786,-0.27707405127130424,0.1637070220612053,-0.04791100055694486,0.46695566692511115,0.18450702820021647,-0.10761355122829666,0.041139780955052066,0.03372057522851604,-0.1327078252465801,-0.07431964911185857,0.00504767560777966,0.34757721650595436,0.059036753598058614,0.2201579698087483,0.6252441767967162,-0.03351042616903601,-0.12700787150189624,0.005142160546240852,-0.025211256610766276,-0.06217038836421754,0.24947839661126994,-0.12142596082164989,0.09235400576031177,0.33820046108048973,0.047719995783573305,-0.04116920008099378,-0.1754606064207931,0.01801315059398542,-0.05432247535785362,0.07757528860332887,0.3217998675230012,-0.3177092070514754,-0.02265573517570725,ptua,POC.222
ptua_POC.255,0.07469540201705331,0.09738901629813353,-0.06200169147748814,0.1631444303720576,-0.18876437778208405,0.08582488886152313,0.14797225839255224,-0.0778878961700484,-0.02385024884641633,-0.10396715927849387,-0.2070560064516526,-0.0017028239802406786,0.11072772806590996,0.23569287261065336,-0.029751508782028754,0.29806617065486546,0.4026191361355248,0.007017978352453498,-0.09956697049585005,0.03614077766701192,0.12817845462182986,-0.16699173663947098,0.14429385842725348,-0.07403126166636595,-0.018051970036823007,0.5144778624631825,0.1527043308615101,-0.08515609904250847,-0.1556088689307818,-0.04245567116941651,-0.08524011568930913,-0.0249623202812572,0.051475365033894896,-0.052265021941465456,-0.4382960561119749,ptua,POC.255
ptua_POC.259,0.3783421771407804,0.17959817317037013,-0.06788378401664974,-0.024766185632888564,-0.05582839023603899,-0.05551273209823769,0.1265630834188876,0.03840758196392477,-0.05141907489837827,-0.02498916440248508,-0.15478952306016683,-0.05242393032401031,0.016655049527716334,0.06854033115026321,0.07268720756758577,0.09837669531800367,-0.02421988403465224,0.033513488437137376,0.42427777582915543,-0.02751210619766764,0.06970292159977676,-0.0599965423120129,0.08610782078553177,0.012076754701583427,0.12550770598508149,0.27663225186541274,0.14103180181271688,-0.26276279168553024,-0.08966686540266289,0.0004918506735158499,-0.03988736606938319,-0.013664114037537518,-0.11884506060581557,0.03701505919864199,-0.17789963801952946,ptua,POC.259
ptua_POC.40,0.21255500841992417,0.0968799572176792,-0.03466247143453941,-0.0053102147963756145,-0.1397374777237302,-0.025491637610326436,0.19051076252926666,-0.02165664705572542,-0.1486763115488786,0.01782534921918892,0.03209581264513549,0.004885511125418823,-0.0013103181045947695,0.21467258615926363,-0.018972822096278014,0.07372630337648922,-0.2570514964499162,0.03406968873074545,0.03542273638217748,0.012364612447610553,0.045296402254679485,-0.014613113182636453,-0.11488787519836244,-0.061231575917227964,0.06231543090007564,0.121954387331937,0.028030790385767255,0.01741898494823877,-0.03511627499804076,0.032503366245203606,-0.08159766062935835,0.09348280032908085,-0.04446154907697162,0.32288538559197105,0.38969145122016513,ptua,POC.40
ptua_POC.42,0.31793087283143967,0.10907829710914516,-0.5294643689606546,-0.5821111209464844,0.0034907399238817,0.5761754843858305,0.12459571243691793,0.013257001772445534,-0.020338704304511387,0.028679836816234622,0.09697869285699978,-0.026997614753041854,-0.009163935992184234,0.2200035799549103,0.03658339338920568,-0.09475899978769828,0.08030014782458939,-0.034991828182697804,0.09092969013903379,-0.008156710937063072,-0.08613364235157228,0.14635839937772435,-0.12480660497688177,-0.06168342010192462,0.03725119022025927,0.07576868892314521,0.041059985239182896,-0.019205292802643607,-0.053694781287744166,0.08274363797573635,0.22834435518043333,0.8206813934418578,-0.038248276400878,0.04483459937795934,0.06333944055260018,ptua,POC.42
ptua_POC.52,0.25874973317465705,0.14593108195330684,0.12771559650859673,0.005502664266828216,-0.0544524186842626,-0.2032837346572907,0.2931709549908025,-0.13989813798683823,-0.18361990355806687,0.46555646701168213,-0.013981488128733037,0.00703762600798683,0.30825216497161995,0.21896055814661766,0.054277515334048426,0.005339751823924016,0.005996579186005973,-0.006551771311101327,0.05234906342639685,0.03816896012899524,0.15881889427991452,0.0996269075778355,0.1292012443800297,-0.10600268824377701,0.022409923056314205,0.2811826589582772,0.033934933517488955,0.2379450727264836,-0.12053819766608904,0.16513581180988038,-0.140894935822234,-0.08533998404227927,0.14852292790187754,-0.23897898249617722,0.060131432269785026,ptua,POC.52
ptua_POC.53,0.18869397476378943,0.12193849937244737,-0.038221185679189806,0.2019196026468065,-0.06446001361378524,0.023204672641639775,0.17815446332257698,-0.025954464421250774,0.021935530980716527,0.004028787906656102,-0.14551388593377249,0.04188954074445431,-0.009769419908372604,0.37759495945690963,0.010262509470375885,0.05313878220525886,0.0747962689106438,0.13224492964676013,-0.05950219051494937,0.016211816889503433,0.15709968101320415,-0.07450291484078345,0.036098720903693676,-0.08817283045918829,-0.005670762332191229,-0.01498121726775996,-0.015137047439556364,-0.06844175325937343,-0.21686251606093868,-0.0200078483823957,0.007437073586308049,0.2493471398584769,0.17274465232041003,-0.0980740966280644,0.47509851985235674,ptua,POC.53
ptua_POC.57,0.12820695119700362,-0.034843312326337784,-0.13284648790511003,0.2891557123932458,-0.1763899552062183,0.16701453185485363,-0.04473802179941643,0.06244867480216585,-0.028532683507660184,0.10194065929712427,0.029464208651588737,0.12754588272165576,-0.0997839420521111,0.5161165571339086,-0.020112512799982916,0.007220754152194047,0.0663588661873973,0.11510811047775699,-0.13419407519547893,-0.02687759010572276,0.09659335644353095,-0.027667806975523557,-0.07068755183842895,-0.17420137337259947,-0.0742550962256347,0.11663010141783234,-0.004255590321410061,0.06590840108953147,-0.03181405300042369,-0.02340736023262689,-0.00019456507922642192,0.15318986956906688,0.1904570064306652,-0.0598107066047935,0.4302474105216375,ptua,POC.57
