,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12
OG_00013,0.5597937502078183,0.17416504198826505,0.493388970530878,0.6946902131840715,0.28525766565592714,0.22534627838659474,0.11154676479230442,0.2915753475958232,0.09533420407918795,0.4014731282154898,0.3611387404593063,0.23474310264830908
OG_00014,0.481917783277153,0.22894674956682365,0.5302617998898765,0.6613243636864373,0.32845827679128303,0.1979316188722474,0.17551274172769432,0.03390293453140319,0.0688280126921384,0.2672974780995544,0.3873033765917624,0.0
OG_00015,0.7430163343733814,0.44625980106089624,0.4906266217097224,0.8880223181642088,0.6218214506532832,0.48114979582004996,0.23056254960380337,0.44628573733407967,0.38334938229043547,0.2824177563757302,0.591367024190451,0.40383567484835275
OG_00016,1.0232271459073288,0.6594933557218874,0.5553868441986702,1.0310023029301387,0.7428421695544676,0.7113752016930612,0.18191871295274384,0.8830855673743415,0.5436284632443485,0.5813268614294882,0.7165861752789177,0.9725179347402909
OG_00017,0.8921440017255629,0.47723201196717663,0.4125046595211176,1.4049798416726096,0.9949882546404323,0.5195035026812835,0.381680919902443,0.44186907948539267,0.6413344160610991,0.4845427133831293,0.7721541501602249,0.20259696618030035
OG_00018,1.8116495710135638,0.9509122055744819,1.0574749570095172,2.3588569345313957,1.7161561836295298,1.3027785749539083,0.5870783281681426,1.038146180017369,0.916148596625867,0.8176447583204302,1.47175263231451,1.0394967004110853
OG_00019,1.57809646155003,0.7476564523352257,0.8201488839870484,1.930278929631757,1.5517657869434591,0.8986022540973174,0.6329121515966591,0.7572025455323166,0.887987533805111,0.792215584487655,1.0960292682898427,0.7791059824575728
OG_00020,2.4562691690764975,1.3768756467574617,1.422740953695075,3.208092994480473,2.008506257820551,1.3882572140994247,0.8811447347293916,1.4182741785505546,1.0588582252669756,1.1083017461195,1.7774709187047228,1.4310982773264187
OG_00021,0.9609171646966174,0.21106064817738915,0.7511783069382675,1.175078243467246,0.6415143595513616,0.2698913050996844,0.32785540186654977,0.25176845514036034,0.3586801333780065,0.7009099752405777,0.5717396562356826,0.26439532722266035
OG_00022,1.8291402933214715,0.7917417242229822,1.1303013553714694,2.330985061279331,1.2560121962196356,0.7402310703989083,0.41900032305856694,1.070827932296965,0.8282653502720175,1.0679384766719457,1.1353389271207093,1.0215627050506106
OG_00023,0.8016063898456179,0.38936264415292154,0.43713470666044957,0.8713997017591786,0.5785733596674785,0.3336436915366885,0.17796790155234202,0.49250801897714674,0.42302170495073305,0.40769016876573844,0.5112229447314298,0.5747519270425726
OG_00024,1.9387842649573166,0.9459354152267746,1.2050422724166323,2.4112567959227955,1.406540408098361,0.9448062530203487,0.6175905380871657,0.9892100176224715,0.6961982944512672,0.9036671327481244,1.3560707702532726,0.959564738331401
OG_00025,0.9496329157229975,0.1653943744715571,0.8894887891576141,1.7409873362206054,0.6451731293562919,0.2564239392943492,0.5812685657248422,0.2445723134415983,0.01338084645807226,0.23902674787740444,0.7522132576666777,0.0
OG_00026,0.8129129820810972,0.4550192768749934,0.6129670898253842,0.8551980504450882,0.5061207645369012,0.41294838740537343,0.20345963864326355,0.3641326700011218,0.24331243147924728,0.46372317643652555,0.5650697521909095,0.44233670673146624
OG_00027,1.6746953934015953,0.7507986706886927,1.0076674603063889,2.0795791954528373,1.191749095423054,0.8350375539820721,0.5564149529124055,0.8953120661746033,0.45765956887078574,0.7195849239902602,1.1766244714575873,0.7920972628640011
OG_00028,1.3545925345315892,0.6752410371771991,0.6623343920961301,1.9725027123544867,1.3196243012368751,0.8739331777904198,0.412903363544199,0.8992755281246193,0.7834080253020272,0.5825175919786686,1.0556803817332254,0.7330609249061
OG_00029,0.5352822944766935,0.3473780676252923,0.3033190287203579,0.7056866190330623,0.5872639864711355,0.3848778118095347,0.1713614643578497,0.2889982853205485,0.3858869728290349,0.19755583809110325,0.4697634070559371,0.2231484085001899
OG_00030,0.6827944753179953,0.29054817598444443,0.3485338990440182,0.7433923060934322,0.6069006491987858,0.3504891168928078,0.2129754460010637,0.4479234854109553,0.4877533845439757,0.3809720305036372,0.38435312753912293,0.37732726215698953
OG_00031,1.9766373522777956,0.8519584754819775,1.2113673821786641,2.407404071772397,1.4547560004157116,0.9555387158694915,0.6871190388074507,1.1161304992148413,0.7831311326138198,0.8042908424071361,1.4059892361572797,1.0303647070222863
OG_00032,0.7399549415180474,0.4070397263632099,0.37911514322668327,0.9053605783253881,0.6626602543479934,0.5680738292142087,0.12924329217650446,0.6493936167862355,0.47579560946105043,0.293876847261504,0.6033101070613177,0.5662417258119715
OG_00033,0.2600601069969055,0.11942135055050736,0.3892927549515948,0.620323651990936,0.19606651229118827,0.0,0.2320234729831595,0.32884321354139767,0.1550802348353393,0.29547828302086404,0.1284703876069208,0.16977773414460426
OG_00034,0.8685576679253375,0.5185739845520244,0.6012006934718161,1.3263591745578664,0.8583703944304857,0.30273235797036296,0.49251033419949863,0.32210618575118527,0.313880618170332,0.2882192061857543,0.7364573196851051,0.14098236526941715
OG_00035,0.43792131410999446,0.0,0.4079669644922937,1.0621251666122646,0.4039146150858937,0.2720760654309371,0.12259585470672643,0.14437250219113226,0.1285758375579762,0.2126986329351418,0.391109007401603,0.07666982323351548
OG_00036,0.30358170688903074,0.06835156783950402,0.20898074122511312,0.4212572226682095,0.30821956788107496,0.15396234347915577,0.2074349485726178,0.07248061389866613,0.17696855173906248,0.0,0.27956837273484686,0.02611508292905007
OG_00037,0.8518500753561257,0.32117258198994836,0.4873043879283028,1.025466191059705,0.9971365933403429,0.6753411138185622,0.44990719966074605,0.393980003124875,0.5385097144138605,0.24518267924507872,0.824681512760686,0.30461121363608146
OG_00038,1.2290895429625535,0.6998584208247931,0.6563153905823172,1.6069060071657453,0.9665619232935265,0.6785005516885627,0.3202471269722962,0.7226732954506249,0.43189119098620526,0.5749273739400318,0.8902150939643203,0.6975862359551316
OG_00039,1.5602412130265682,0.6474722933341451,0.9130012139267085,2.2820427401043317,1.3119186643466842,0.7384077726784859,0.5018873182624813,0.8036068231842782,0.6776445022753752,0.6500590941502078,1.152860682121089,0.5817363324126106
OG_00040,1.6560235885629326,0.8410394908571749,1.0054351102058374,2.0908506495412986,1.4753171318981357,1.1160313709975853,0.5249415839434927,0.9898189799341619,0.8360315193936196,0.6633114708115156,1.358000926145917,0.9153384037677169
OG_00041,0.4545192883271197,0.3417651510496191,0.19474230052490285,0.7203107731384528,0.7246175452219852,0.45561693159034816,0.2668803658721276,0.2445242165956529,0.4175922290521279,0.23021222272402242,0.4694526127246083,0.14956353662381888
OG_00042,2.0949759232308525,1.073573770822074,1.187724770577158,2.506099923040567,1.1490108009208826,0.8627112483679029,0.3670226718290681,1.5091897048266703,0.654488917708853,1.2031281435914492,1.2149655591066728,1.511968903211883
OG_00043,1.5025437966805402,0.5794596799108244,1.0140014397661998,1.000903367242044,0.20512229738803628,0.0,0.027760652762308283,1.0137419263248275,0.2423197548950753,1.576419784208221,0.3163113874612165,1.5477756528695585
OG_00044,0.974166394220507,0.44479280433085555,0.836786054737417,0.974643543807836,0.32913860155299396,0.26210754036574757,0.18759702296545264,0.4642768580384711,0.14707660029667186,0.6929860032394577,0.45221150979977653,0.5586525519954403
OG_00045,0.26220355165271725,0.017619777979999616,0.22959753060256466,0.43482267598556756,0.2030665356842657,0.14041988843495604,0.10294984612065726,0.05205025520067702,0.04302986974952459,0.0,0.2324663940853495,0.00498575124468276
OG_00046,0.3886560056610228,0.18281112182796228,0.22678313608535153,0.5273077458680917,0.24197126123684926,0.08578300957033225,0.15995465058551345,0.10570258713326995,0.14064649083916086,0.2133743771018047,0.262684859258019,0.0
OG_00047,1.8302698939292457,0.7654151151630147,1.0961267897146105,2.4549129207245985,1.715741374883518,1.11326947913735,0.6340568830926112,0.9423234362511462,0.9710593880842575,0.9052422512214334,1.4042961702374241,0.8687210064191092
OG_00048,0.8978492657077822,0.4258805299003675,0.5147104609407835,0.9725158692042064,0.5650486706247912,0.4913580331275812,0.23700196317470743,0.768966285355343,0.41187722927562037,0.2758208855564637,0.6256243901951567,0.6900209398036041
OG_00049,1.579707399085931,0.6805983607782632,0.8527660641827899,2.2983592920484153,1.135982078889315,0.7355237589134651,0.40863364004138525,0.9794579307146131,0.791434542221882,0.8530657729556362,1.1284051798603796,0.6988911792399525
OG_00050,1.4672926103525468,0.6189533727774233,1.161011287562785,1.5919168295410147,0.5068225785963922,0.3020772523871629,0.24195795100750253,0.8057413175003542,0.25449855904842095,0.9776704146632296,0.6991570066410254,0.8714620019966752
OG_00051,0.8102030886123406,0.5281488482366387,0.46467024396043705,1.3095724845882835,1.2536116402056328,0.9039835326272929,0.4632019821915614,0.440623818912858,0.7326971401887621,0.11582143368002054,0.9690560344026847,0.24926964118395362
OG_00052,0.4269121724835168,0.26127994889498146,0.27835409214077655,0.5706749788513208,0.5450172920436481,0.3335679537110278,0.2204426599670927,0.07133403257437564,0.2911338051330214,0.2258874815341944,0.4046085560521779,0.0
OG_00053,0.6268289667368745,0.05272071086406076,0.5384763505494866,1.526955796572091,0.8732734592597289,0.5376933042652703,0.32243619778861493,0.40101520427443826,0.4786877584760609,0.0,0.6895089213132942,0.17878233368273094
OG_00054,0.7976228226322029,0.18807484750083453,0.6028003914124802,1.2741380176249628,0.5998548426244367,0.3057414582221492,0.3263650647065412,0.26262926299163225,0.12405331798690442,0.2579457130414663,0.5789454247869168,0.17581631314967935
OG_00055,1.222821049682127,0.6027320657091885,0.7178628714010189,1.5481528632734713,0.6163967784404347,0.460426844158315,0.2207942366596975,1.0951895584454865,0.46859430302738675,0.587690112670415,0.6519260591300033,1.0447434933905686
OG_00056,1.1065324594631476,0.5652516154612964,0.6202543808711782,1.3104307695439819,0.9670619397944611,0.7997819613571524,0.4378332717642519,0.6984650905228081,0.5477238342603403,0.3683071936969004,0.8987010974394588,0.6775272397657887
OG_00057,0.9468149167303282,0.40664652402917184,0.528484545484872,1.0661903085889315,0.6589506386300427,0.3723680782938344,0.22178370893814647,0.3877878728383022,0.42688853853842745,0.7900734874671413,0.5102346485118908,0.4143506911086808
OG_00058,1.075662839730731,0.6403438228495071,0.7086877310960913,1.2423379250169497,0.7800792652665525,0.5509177787181323,0.24926249666787678,0.6696639391068407,0.4473412365560519,0.6361427358153385,0.7163243457885036,0.7478223467998963
OG_00059,0.8569589856185335,0.3837956613882547,0.44931728492705936,1.0754366305446026,0.7687213564478059,0.4750542459438449,0.2836058390410464,0.5333856598225298,0.5312680163538263,0.34250836151471725,0.6696511793090809,0.4461237999784369
OG_00060,1.3288483265038726,0.5574142240982348,0.7451897037153902,1.7124637240226044,0.83134869523463,0.45252418440128045,0.44128074512637916,0.9972669967594161,0.5881759718955978,0.5130042238957787,0.829245901857625,0.8931695503174144
OG_00061,0.17711450298835457,0.03588885007499574,0.07216865502581638,0.17539595018385384,0.16253783406008085,0.08184823316221333,0.061942160774143044,0.0,0.0,0.0034803320774704923,0.13181604443576575,0.0076613635780034715
OG_00062,0.8009303970414,0.47552959202098205,0.37909290633947224,1.2421865082152657,0.8753294939132567,0.6053048791133141,0.28560350204432455,0.4899892333295708,0.40000051577569257,0.22353703290658827,0.6817235122720589,0.37035736778480854
OG_00063,2.454670534314433,1.0965616288561049,1.4890075715300604,3.280572148397943,2.1713845149853808,1.2775691605734074,1.0809236197273724,1.1635001897426196,1.0065308109177344,0.957201523341428,1.855352627681278,0.9755091941100015
OG_00064,0.7354677274026704,0.17894194677888894,0.49508307789035727,0.9732054655362687,0.556320833276927,0.3394673242339822,0.27497417734834106,0.2577256612074859,0.18357963705862648,0.29091674210411406,0.533184507541517,0.23951689383400782
OG_00065,0.38023776184580843,0.295843576218627,0.31025061287782796,0.6178676155967961,0.4028763610135088,0.16936897441538512,0.28151951720638757,0.2551253186750221,0.26701731172151594,0.0,0.40045505450337954,0.07411198214139146
OG_00066,0.44412297962136926,0.19519928220546884,0.2376031928255875,0.5543929406581838,0.774288580666633,0.6134294163183864,0.36339930052562425,0.13708317539994475,0.2675949582180671,0.0,0.5853146811040473,0.1295228277775952
OG_00067,1.4147079820698598,0.6024726787977236,0.8191018496958079,1.805200748918911,0.9974605134518711,0.6229552093404903,0.3918948542728703,0.8398857135221371,0.5904907867753948,0.6851988164863172,0.9541919429606622,0.721463405373303
OG_00068,1.0384030630115333,0.43615963759409704,0.6656981055353572,1.2818150792705432,0.7812561523083452,0.5425578565927665,0.4000911712511655,0.7005739858171378,0.4139418071365603,0.2762163091834433,0.7436238097331762,0.6344138864294617
OG_00069,2.153368676854204,1.0927133397249997,1.4717294476307352,2.666289584865033,1.0399995825489756,0.5991881178752572,0.4986873747635189,1.3398997548407638,0.5921169550191083,1.130517095703064,1.1914482348597504,1.2281820709090514
OG_00070,0.7571419392444276,0.4119685328351015,0.4302600943452374,0.89797270737198,0.4712426906993168,0.275888263791123,0.24428805747490778,0.4101555631240232,0.290337261833273,0.29556321526537094,0.4481035999465801,0.37716934593844803
OG_00071,0.5135762817478063,0.09617298012483147,0.7084690136270354,1.26673995962736,0.4788775765914795,0.0,0.5768974975140291,0.3299141382585012,0.20533112850148444,0.22498628381936375,0.4067640634356282,0.1880772959826865
OG_00072,0.35621056639418774,0.07494508930602786,0.21184214983213878,0.6235238364112687,0.49521615407166036,0.2246346353939405,0.17984471770273733,0.10335350828191368,0.29051753736346886,0.041987363006740046,0.3334884777397857,0.0
OG_00073,2.5613899934043687,1.2806237374957739,1.4541403269694462,3.311289329860383,1.5464304021856168,0.9278375678343883,0.49880892517631487,1.6172771985967749,1.0778013304432366,1.5542198984643267,1.472494670142536,1.5694507389442052
OG_00074,0.847504858065763,0.8372689969587505,0.6259799647529074,1.4101948554398545,0.7817004378527623,0.4686498603320477,0.26021492589701617,0.4010480858459626,0.3159497586856971,0.3423677727852873,0.7084769945330601,0.40088572251342475
OG_00075,0.6012142170184767,0.19607022517523878,0.5396801805949089,0.6603560978756362,0.35970326936663494,0.24095979576615334,0.16555023867662538,0.15005403061656786,0.10257229861258761,0.40182875955699643,0.4227656507328751,0.2006696986295877
OG_00076,1.2370753351630108,0.5088694863152571,0.669737650839034,1.5123089019112221,0.8292888940340127,0.35668003232294754,0.3682847937268547,0.7783599907886922,0.6031171393548272,0.5472709024785994,0.7861760963607854,0.649100356304537
OG_00077,2.2890109192259516,1.1677674456452949,1.3799840616715626,2.874022988657751,1.8934868466005734,1.3010102286120082,0.8197686529614976,1.1836987781417652,0.8398477108937639,1.0453234108989147,1.694257814312965,1.2439005255454159
OG_00078,0.8162915873568921,0.43070856466831137,0.4160048687150624,1.016957630391229,0.5442785669045701,0.5227861553565148,0.13587171310775087,0.8630321928735583,0.3780650711615447,0.4177914493573069,0.5509163274527427,0.8107739120976725
OG_00079,2.1670772803328684,1.0952581071922782,1.221619236439605,2.612174379000187,1.6122052007354835,1.1855116907778072,0.562024177937723,1.5876148767934362,1.0043233288696656,0.9990544517479725,1.511592404168142,1.5884774999558875
OG_00080,1.4439539659366276,0.6159617047525631,0.8538344938958186,1.7943873021560655,1.3214735004457152,0.7322590019454794,0.6338747792433853,0.6425912174909825,0.731458774436715,0.536807450165423,1.0882306461223314,0.5847671129799887
OG_00081,3.059508292663174,1.3216103025061499,1.8066979867454203,4.108818497687738,2.3511314981456133,1.5871755264292442,0.9975973961446027,1.8129736467250939,1.2662778970970696,1.3402161609890577,2.1906256964513298,1.5267359545796897
OG_00082,2.448506607053233,0.9098116516960438,1.7780146894844788,3.0149728757573913,0.22896873084447106,0.0,0.0959059024598722,1.7763798292032926,0.42007018441624017,2.4121110464947253,0.5690699583672753,1.8343839251735894
OG_00083,0.8161462383978932,0.2657732044588847,0.4849994768508088,0.8217320441544322,0.3650785395553422,0.2195152931710522,0.10665017358788899,0.5090537032537228,0.24345533712696144,0.5220396205232859,0.41885491289286797,0.5931426535228715
OG_00084,0.2899067788240511,0.14702986962231038,0.09886425062715172,0.4991727413897787,0.3897924395040051,0.2012006895809873,0.14001761210914757,0.142135380953431,0.27501307415950077,0.0,0.3150240000062584,0.0
OG_00085,2.259906580131091,0.8859997946000351,1.4018176742054176,2.8298439593712814,1.63779804899987,0.9131532281822653,0.7230929111195809,1.1298832450516703,0.8128329656660399,1.1484344037189944,1.497758274500484,1.0481415415218795
OG_00086,1.3699201188211316,0.5313292721659952,0.8858565796808588,1.5815156778383872,0.651211164925158,0.37087772349339276,0.3007475779997801,0.9584947371907739,0.395124265710438,0.6708094464770091,0.7683460072536468,0.8543165297777098
OG_00087,1.4847412517629246,0.6943231234890297,0.7530475380783391,2.2229576789469605,2.165694186024469,1.364658045854302,0.7427429919223005,0.7256393461432034,1.2531246281054373,0.49978277465930593,1.5027801914503998,0.5250467048843124
OG_00088,0.4734112516102247,0.20279792227079596,0.43230272262714614,0.5147109969528159,0.14292184327350343,0.12073558805702846,0.1648325591902895,0.30494923577308247,0.07429892513280216,0.2567843624851611,0.2618999093371757,0.25461864210303387
OG_00089,0.7062336242823687,0.11717554773747849,0.7983515771844973,1.1404827741305503,0.6043488453840286,0.43484270361051147,0.5103993984870996,0.0,0.018069470730912852,0.3945245594008308,0.6068807846240173,0.00824801182290905
OG_00090,0.7021183623947224,0.3114379217255818,0.45178693579095924,0.8671360133360945,0.5632144251633301,0.3447497342582614,0.3385296515615614,0.27867014605989215,0.24909207175461454,0.2311168260854666,0.5571649108063259,0.1983953111181001
OG_00091,1.8500787447839815,0.7451219489655144,1.2692723456235946,2.3333817105812265,1.0773325138545822,0.6237106705536237,0.6128318950939954,0.9036584837176845,0.34070332359694905,0.8142532844730811,1.1891363522032445,0.782056166509706
OG_00092,1.2497841428438776,0.6434259522367028,0.6797472813559433,1.4586586850432774,0.9909569830258194,0.8645257487637272,0.3275557126482317,1.1636353923485094,0.6866550326230794,0.39404708788754594,0.9727908521298816,1.0735153449247454
OG_00093,0.4364317118646172,0.03741984409566734,0.4646516047591594,0.586385761815199,0.14008724090533542,0.0,0.16976043693640436,0.1784845652780866,0.09859361295251824,0.2987097910435367,0.2874288896566913,0.19331217055147049
OG_00094,0.2075949819012629,0.15040411213589966,0.08029411082476458,0.2063451016039066,0.06130929139796791,0.030535735209746888,0.0,0.12923176503983327,0.07127967118578425,0.1195630366848779,0.10457605080025217,0.1414077807862054
OG_00095,0.43321314928987836,0.45050290206295546,0.29089593399879965,0.5801479847469222,0.2572682841444941,0.09778893380783578,0.05027241132701989,0.3087563101626353,0.21171951634084651,0.24633347238736847,0.2778370704457714,0.434976553545271
OG_00096,0.6518533080932796,0.5088641290825527,0.4786132548146678,0.91272378373597,0.4093362455055941,0.2908707332604302,0.1171268913779613,0.4138656741324216,0.2923740487065972,0.37115922551512365,0.4618156579552385,0.42774793426147767
OG_00097,0.304824528715692,0.09391124055210563,0.20997354137740334,0.2168603697604239,0.23820527961557778,0.20355791247219066,0.12780298691774863,0.08925506219175719,0.1264020032032658,0.17134456837740278,0.2495111615096662,0.16222668183229427
OG_00098,1.4360332156414037,0.5380556170895074,0.9524419931215271,1.729939994836086,0.9584588676557968,0.5688688086406659,0.46882763855387877,0.6460826790388551,0.5357166153108827,0.7956966830362787,0.8611289887481366,0.6144559947171138
OG_00099,0.6596777054088265,0.2939097354428222,0.3499122645966318,0.8351167811090259,0.501060141437456,0.2968338636024512,0.2306390248577723,0.30283376653811095,0.2747005889732761,0.25026011487830757,0.4363590890677324,0.25780359822035176
OG_00100,1.1301524651295105,0.6284609929144485,0.5596723420031527,1.5273362577287093,1.2125123951496004,0.8484261481404394,0.39952268472163277,0.7564235078474844,0.7389671709470316,0.3942669690941729,0.9827901754969948,0.6268294117582095
OG_00101,0.23320775911722183,0.032070676693863424,0.11636073885201696,0.3938839471993303,0.21099236951061126,0.12311479657499202,0.0,0.08098779838425642,0.1343897929137562,0.13057159384037229,0.16621385318996157,0.01639602547825117
OG_00102,0.23592219606850445,0.06032142455142863,0.348781012808988,0.6554764852443496,0.17306337720509102,0.0,0.24848136593110975,0.1733620930514948,0.062430074913644336,0.08005208392819817,0.174890643322779,0.08765089512617534
OG_00103,0.8761168625853729,0.5533850321811078,0.4433255778358495,1.177479070870011,0.882886259098621,0.7246307426287104,0.2624826710655172,0.7775383047750929,0.6007534882209966,0.24706260740500824,0.7893142542285925,0.6273738306124184
OG_00104,1.245671043395279,0.7001822484384796,0.8251538121220874,1.5957661091421214,1.1535887098809428,0.8722156384970403,0.4877170838240098,0.5670948783783863,0.5116513400578193,0.48384624954112376,1.0764934696834891,0.5506407418237554
OG_00105,0.2148266052393992,0.12903614752830794,0.19556539890662852,0.42269923130545567,0.19805243663562366,0.13102483126118364,0.0,0.1755090843374685,0.17200945339641877,0.07995858155374912,0.1658148390833332,0.07813697275269478
OG_00106,1.2120651744449824,0.4577401296432338,0.7259940702650475,1.6091519571180914,1.009137520888879,0.6773754023691794,0.44604003866981096,0.6520451394327939,0.5388836971953325,0.43958096298946797,0.9727870780185154,0.49692041660561304
OG_00107,0.886520158897718,0.5400278821110182,0.4325448780007398,1.09268808719667,1.1034578344863453,0.7693110927092408,0.40365547882538716,0.5104651828152853,0.5507107094024858,0.36485741739889155,0.8174083776709904,0.5791150211069432
OG_00108,0.47503904549269876,0.48571588473937805,0.30517207031686644,0.37479225046793047,0.3966048592229078,0.51818509200997,0.0,0.49696135251869733,0.2964566867987605,0.3186683083101345,0.36387496423621307,0.6278118531450348
OG_00109,2.3648198051704434,1.031536839193412,1.5669448403350714,2.726012362438851,0.9695433026915005,0.5159066557606697,0.44319971865874386,1.4237163542023241,0.3912326889342274,1.467317051809132,1.176483962785635,1.3767129802434996
OG_00110,0.27768838255478484,0.1170876137654397,0.0,0.2687858644784332,0.47894420990235576,0.31511914792837065,0.06495578758194885,0.16020062508786503,0.34112436244287686,0.11890312283655409,0.29440507820636685,0.20594566902121528
OG_00111,0.48829417292465116,0.3178325206133886,0.4719970943468258,0.7537592092875335,0.6680634342217554,0.6930696308420579,0.2534029883913215,0.40460800645538453,0.27994744021456924,0.08983588453799674,0.5169658824307577,0.5971277463169034
OG_00112,0.32858247104722677,0.0,0.2695248808235198,0.6883778530477085,0.37846240872500675,0.25744449635768596,0.08342921004507145,0.18273957094533794,0.2207118908342673,0.1012848614950694,0.30870552478722685,0.10396386883553298
OG_00113,0.959466708559769,0.3354959355322957,0.6924654740343071,1.0446496179725129,0.6076403487031761,0.474483233316901,0.20925850324301096,0.7386847087630405,0.42288689365048343,0.37706300598301,0.6488773861490691,0.6407213836707359
OG_00114,0.079544567083451,0.045195778517175315,0.0008120912754708782,0.0,0.005917537247116392,0.05363935827979114,0.010562025959209177,0.03599209979262297,0.013006875099875675,0.01725598232576393,0.04147730294160465,0.07295291960970965
OG_00115,2.5293144978361153,1.2089472963189323,1.4431126879172425,3.194818141032457,1.9973665741998938,1.2513874025417289,0.6902521923087983,1.5501962001860687,1.2485981153478618,1.2807123531276574,1.7035590428245384,1.4964929199026562
OG_00116,0.49123547769438614,0.3270654982203535,0.2870229412982551,0.38672308748944345,0.3172548267511969,0.34291156716063337,0.0878512131428344,0.43919418775079677,0.14234361688721087,0.16853059731993533,0.35118661146670693,0.5068226110348185
OG_00117,1.9979590672581766,0.9334553258703195,1.3553941151592395,2.519847301628078,0.988113939787568,0.5377619678653528,0.5745013339713243,1.0046216577874267,0.32675827299231247,1.0763070842488787,1.1184624045729643,0.9053191399249081
OG_00118,0.7314726955570587,0.3056685342024724,0.4042858587184186,0.893428416303729,0.9345123515072481,0.624223249190044,0.4333415989523375,0.2990604942108415,0.5705400330090343,0.1523864978761775,0.7266184068581774,0.2452710651073225
OG_00119,2.416320519904822,1.1833449823567308,1.4251936424909952,3.104876776351447,2.1914332397032354,1.4510865454698272,0.9440907674159773,1.2754548671687425,1.0279075525098382,0.9965800449775131,1.9271906330962392,1.236066496590421
OG_00120,0.2783948800919343,0.12366847162370438,0.10887893191771998,0.2657692618136462,0.08584936810803594,0.02555826904540091,0.06448013232543057,0.1443566783572515,0.0492378673283346,0.1663765584739151,0.12335097522863576,0.13253437465239523
OG_00121,0.2979327709654623,0.08669232331923464,0.08676215979982277,0.5361828170061128,0.41209166143403997,0.21699991539258662,0.04710418365124069,0.09479767981697103,0.2891912845983984,0.3130149274305692,0.24575422586701956,0.0
OG_00122,1.9026603952094767,0.86476470760152,1.1496120886110215,2.559471235765484,1.3454308788077074,0.8277800359898649,0.5446483530095434,1.0533494407099409,0.7595653848271663,0.9334720515432495,1.2902890657967871,0.8963193020551018
OG_00123,0.3622366067080752,0.06105013849293053,0.20452524679648432,0.38439587777910433,0.3946209413262202,0.2814627801737727,0.1651461014905116,0.09265864202861157,0.16376676492007983,0.06582341983122865,0.33953720884557376,0.13470706092344625
OG_00124,0.37536880630304387,0.24990221341477023,0.20425107893649305,0.5806075294047156,0.666593961410415,0.45415447645563045,0.2721585978053409,0.09709758316394589,0.35547460463078456,0.0,0.5244345564115342,0.003919105879100979
