gene_id,total_importance
OG_04737,39.91150526435491
OG_01261,36.76512715687289
OG_07103,34.338898162686604
OG_07956,33.13971629382782
OG_05395,32.896439083416915
OG_01437,32.680866413847376
OG_01330,32.471254827783795
OG_07762,32.39369399870287
OG_01656,32.03931281863237
OG_01210,31.873162457336345
OG_03671,31.428842777479325
OG_06522,31.25359489692425
OG_09611,31.07404296020872
OG_04336,31.070626013361302
OG_09757,30.797464087412536
OG_02090,30.53316627408344
OG_03911,30.260406194164805
OG_04439,30.16483862863252
OG_04170,28.979562884297096
OG_05400,28.71351873124641
OG_08520,28.441571198048045
OG_04195,28.36313045142147
OG_01941,28.33319225698543
OG_00252,28.205752857818855
OG_05757,27.977048349757027
OG_05731,27.817099278954714
OG_02599,27.67916647604823
OG_03500,27.621935905377377
OG_07408,27.39111119144319
OG_05208,27.02822907948814
OG_00234,27.009990190702123
OG_01489,26.737895682958648
OG_02853,26.666402808715088
OG_04560,26.64729681778567
OG_03061,26.539090731835202
OG_08095,26.410486794846257
OG_08633,26.377889299722735
OG_10198,26.291047733345252
OG_09806,26.216018621070106
OG_07519,26.158099321275436
OG_07554,26.02674152886258
OG_01407,26.00155531616168
OG_09233,25.953569448602618
OG_10099,25.868768174787572
OG_09807,25.749966480239056
OG_07835,25.73940988937591
OG_06993,25.714270059649706
OG_08930,25.410536483456333
OG_08704,25.3992990273738
OG_00361,25.32822925549306
OG_03792,25.162441098297244
OG_07052,24.985229553223515
OG_07861,24.864558035795078
OG_02949,24.768048086489358
OG_03447,24.73636291924808
OG_07441,24.73571411472412
OG_02043,24.66304483839029
OG_00253,24.491599801571265
OG_01475,24.139034772135048
OG_04615,24.024052251804935
OG_05445,23.967246842429148
OG_07679,23.959268537210722
OG_08226,23.903446005586865
OG_03658,23.897132586897996
OG_09789,23.7247626127474
OG_05691,23.59748539988022
OG_01498,23.4534416068134
OG_07764,23.241195588937178
OG_08091,23.078389650236186
OG_05551,22.896926084665825
OG_04538,22.868480912548804
OG_01491,22.865338640788003
OG_06403,22.81394888856464
OG_05446,22.71101684027567
OG_02550,22.700855412230784
OG_08340,22.69102180228911
OG_05437,22.587319258920935
OG_00953,22.565133504092913
OG_06942,22.5294238219339
OG_10067,22.50709072649824
OG_05436,22.48869073635857
OG_00063,22.47277199546862
OG_07864,22.467632614778534
OG_01201,22.43520495774352
OG_06850,22.41128135523391
OG_05473,22.288116376303183
OG_02317,22.279053422055064
OG_00119,22.27112473128223
OG_04285,22.190220978620026
OG_01447,22.171023706541863
OG_08046,22.152568667232362
OG_09029,22.125915026274125
OG_08705,22.104698579780596
OG_01853,22.101582732987815
OG_08718,22.061605505621486
OG_05110,22.04255477858733
OG_08008,22.040139384903394
OG_03473,22.03029195970117
OG_04503,22.022629229301675
OG_05442,21.956719364426732
