gene_id,absolute_loading,signed_loading
OG_04737,3.4603576243005523,3.4603576243005523
OG_01330,3.267836926660205,3.267836926660205
OG_05395,3.1821379040874214,3.1821379040874214
OG_01261,3.1808813893479115,3.1808813893479115
OG_07103,3.105201053018829,3.105201053018829
OG_01437,2.912758871368899,2.912758871368899
OG_09611,2.8413213225438,2.8413213225438
OG_07956,2.825300400353348,2.825300400353348
OG_04336,2.7990628185376174,2.7990628185376174
OG_03671,2.7950974999120777,2.7950974999120777
OG_04560,2.776650684124695,2.776650684124695
OG_01656,2.764843459740073,2.764843459740073
OG_01210,2.752219190301136,2.752219190301136
OG_07762,2.7502083541278832,2.7502083541278832
OG_05400,2.7086602365672205,2.7086602365672205
OG_01941,2.6398696482747024,2.6398696482747024
OG_09757,2.6235350084369946,2.6235350084369946
OG_04999,2.576733765487764,2.576733765487764
OG_04170,2.5565117498187537,2.5565117498187537
OG_03911,2.527656722667917,2.527656722667917
OG_04439,2.500733522340552,2.500733522340552
OG_07408,2.4957526493316857,2.4957526493316857
OG_05208,2.466418845244224,2.466418845244224
OG_00234,2.451174749697684,2.451174749697684
OG_08633,2.4315352870313296,2.4315352870313296
OG_06522,2.4190489691265955,2.4190489691265955
OG_05731,2.415444738552949,2.415444738552949
OG_02599,2.393790465256304,2.393790465256304
OG_02090,2.3916171671580804,2.3916171671580804
OG_00361,2.3829954651924465,2.3829954651924465
OG_10099,2.3785232989704457,2.3785232989704457
OG_09807,2.3758096669006714,2.3758096669006714
OG_09233,2.350773950277255,2.350773950277255
OG_02550,2.34832940450008,2.34832940450008
OG_03792,2.338004528753738,2.338004528753738
OG_10198,2.323715469692248,2.323715469692248
OG_08520,2.3127397650311963,2.3127397650311963
OG_06403,2.3115673677354143,2.3115673677354143
OG_05757,2.311343898800556,2.311343898800556
OG_00253,2.310561772103353,2.310561772103353
OG_01489,2.30202875125258,2.30202875125258
OG_00252,2.287398960478812,2.287398960478812
OG_07835,2.257252762129492,2.257252762129492
OG_03447,2.2366604704805253,2.2366604704805253
OG_08226,2.233676918792737,2.233676918792737
OG_05874,2.2039736413288264,2.2039736413288264
OG_06993,2.1992634047339297,2.1992634047339297
OG_04538,2.197655379310771,2.197655379310771
OG_08095,2.1962227259094056,2.1962227259094056
OG_07554,2.175607029870598,2.175607029870598
OG_03061,2.163285462554497,2.163285462554497
OG_02853,2.16215932884516,2.16215932884516
OG_01491,2.1338622770340234,2.1338622770340234
OG_02317,2.1307763065776206,2.1307763065776206
OG_03500,2.1230484563170524,2.1230484563170524
OG_05446,2.117267180186522,2.117267180186522
OG_06850,2.1038649144158748,2.1038649144158748
OG_08704,2.098353945535956,2.098353945535956
OG_09806,2.091341513135486,2.091341513135486
OG_02424,2.085273416251996,2.085273416251996
OG_04195,2.0837696194595297,2.0837696194595297
OG_07519,2.081008970630919,2.081008970630919
OG_05691,2.073046089837846,2.073046089837846
OG_09247,2.0668458491470294,2.0668458491470294
OG_08008,2.057832078468283,2.057832078468283
OG_07861,2.053147655171246,2.053147655171246
OG_09789,2.0502316091248147,2.0502316091248147
OG_09736,2.042658710188052,2.042658710188052
OG_09683,2.025800044473573,2.025800044473573
OG_10087,2.0235601801117107,2.0235601801117107
OG_01201,2.018237169476891,2.018237169476891
OG_08930,2.016692502710057,2.016692502710057
OG_00706,2.016442474345601,2.016442474345601
OG_08340,2.014649860187707,2.014649860187707
OG_01853,2.0137921913448467,2.0137921913448467
OG_02043,2.012605470450349,2.012605470450349
OG_07203,2.001947369934677,2.001947369934677
OG_07764,1.9965791318496529,1.9965791318496529
OG_02145,1.9916670299633492,1.9916670299633492
OG_05765,1.989109122504159,1.989109122504159
OG_05445,1.9818284217313484,1.9818284217313484
OG_05215,1.9814052837021128,1.9814052837021128
OG_08718,1.9751144093781567,1.9751144093781567
OG_09524,1.9744623851889755,1.9744623851889755
OG_05875,1.972852144143804,1.972852144143804
OG_00063,1.9723884608283857,1.9723884608283857
OG_02484,1.9629648654512697,1.9629648654512697
OG_08091,1.957253331094412,1.957253331094412
OG_07441,1.953017229717116,1.953017229717116
OG_04615,1.9475056699408224,1.9475056699408224
OG_06942,1.9465175200243852,1.9465175200243852
OG_00281,1.9445072861640256,1.9445072861640256
OG_09923,1.942489114122876,1.942489114122876
OG_01407,1.9372169842454487,1.9372169842454487
OG_10067,1.9350865804953172,1.9350865804953172
OG_01498,1.92716455662596,1.92716455662596
OG_04503,1.9221046590904465,1.9221046590904465
OG_04868,1.9186775844090835,1.9186775844090835
OG_07052,1.918647633227647,1.918647633227647
OG_07864,1.9152694841091509,1.9152694841091509
OG_02088,1.9122191911459567,1.9122191911459567
OG_06817,1.909226212890072,1.909226212890072
OG_05436,1.9072613560758016,1.9072613560758016
OG_02949,1.9038774562268608,1.9038774562268608
OG_00843,1.902577825799432,1.902577825799432
OG_01727,1.8990085376673764,1.8990085376673764
OG_03311,1.8954594088292664,1.8954594088292664
OG_00893,1.8866592805870293,1.8866592805870293
OG_00243,1.885932046597434,1.885932046597434
OG_05053,1.885537568203642,1.885537568203642
OG_03864,1.88536798055655,1.88536798055655
OG_01503,1.88402656547138,1.88402656547138
OG_04129,1.8818382089891177,1.8818382089891177
OG_03452,1.881145789181193,1.881145789181193
OG_02227,1.8801536415453624,1.8801536415453624
OG_01475,1.879592636384032,1.879592636384032
OG_02527,1.87085375458973,1.87085375458973
OG_08674,1.870382154738513,1.870382154738513
OG_05110,1.8649594272601224,1.8649594272601224
OG_03658,1.8626369236093476,1.8626369236093476
OG_07954,1.8621018700458605,1.8621018700458605
OG_03473,1.8589032946282125,1.8589032946282125
OG_02568,1.8578238601040944,1.8578238601040944
OG_08705,1.853593699965292,1.853593699965292
OG_06851,1.8509861597424768,1.8509861597424768
OG_01160,1.845249692363408,1.845249692363408
OG_08715,1.845244716631796,1.845244716631796
OG_06526,1.8429134628706605,1.8429134628706605
OG_03988,1.842400550017416,1.842400550017416
OG_00953,1.834520783471768,1.834520783471768
OG_08065,1.8328225929366928,1.8328225929366928
OG_08482,1.8245376939706703,1.8245376939706703
OG_08997,1.8206334089266891,1.8206334089266891
OG_00119,1.818319758381216,1.818319758381216
OG_09906,1.818030169862956,1.818030169862956
OG_01876,1.815347862780337,1.815347862780337
OG_07920,1.8143701061655584,1.8143701061655584
OG_07679,1.8098681929573692,1.8098681929573692
OG_08057,1.809724419020895,1.809724419020895
OG_06778,1.8087484455921303,1.8087484455921303
OG_01413,1.806270241513576,1.806270241513576
OG_07161,1.8040882489455476,1.8040882489455476
OG_09743,1.8024808104938357,1.8024808104938357
OG_07631,1.802061603802094,1.802061603802094
OG_05522,1.7986824551456153,1.7986824551456153
OG_03909,1.7937201231886433,1.7937201231886433
OG_05698,1.7930442117201302,1.7930442117201302
OG_02173,1.790756383257576,1.790756383257576
OG_05473,1.7899187013521185,1.7899187013521185
OG_06685,1.7882429149240462,1.7882429149240462
OG_04600,1.7870399802964814,1.7870399802964814
OG_06034,1.785978123228873,1.785978123228873
OG_00514,1.780982133632116,1.780982133632116
OG_09129,1.780541182218956,1.780541182218956
OG_07607,1.7786138118105612,1.7786138118105612
OG_08627,1.7778826854210903,1.7778826854210903
OG_04006,1.7766335227323922,1.7766335227323922
OG_05443,1.7753694134044888,1.7753694134044888
OG_02718,1.7750744786120016,1.7750744786120016
OG_02417,1.7723411007069376,1.7723411007069376
OG_00946,1.7666763886358132,1.7666763886358132
OG_09928,1.7659114439922732,1.7659114439922732
OG_03514,1.763339837749585,1.763339837749585
OG_08859,1.7587187298954463,1.7587187298954463
OG_01479,1.7585181841598094,1.7585181841598094
OG_06198,1.7584876099948537,1.7584876099948537
OG_05780,1.756233240377126,1.756233240377126
OG_06033,1.7557435455273631,1.7557435455273631
OG_03683,1.7545911143581308,1.7545911143581308
OG_03084,1.753015973820622,1.753015973820622
OG_05442,1.752279068259242,1.752279068259242
OG_08599,1.7521912365823469,1.7521912365823469
OG_08688,1.7478211102230894,1.7478211102230894
OG_03546,1.7475666199889983,1.7475666199889983
OG_09029,1.744429455745612,1.744429455745612
