Iteration,Loss
1,1455381.8267399496
2,1229681.2119195967
3,1098513.5866969477
4,1022193.5605661112
5,975334.4497359493
6,944458.6957931699
7,924422.599051905
8,911704.4999380595
9,903425.8235645171
10,897537.6309970443
11,893113.2247347458
12,889638.6189870213
13,886807.6357773684
14,884433.1634783405
15,882392.541866593
16,880605.3220791895
17,879015.927246569
18,877584.5691356512
19,876281.0572041429
20,875083.863031256
21,873976.1850936663
22,872945.457531814
23,871981.6797192422
24,871076.6084394201
25,870222.8756283747
26,869415.0777227192
27,868648.6585464403
28,867919.689505267
29,867225.004287485
30,866561.9385018003
31,865928.2341559043
32,865321.920641939
33,864741.183120119
34,864234.5880027113
35,863767.6609514855
36,863319.7325707074
37,862889.1607835648
38,862474.7700432469
39,862075.5947514668
40,861690.73826164
41,861319.4075288798
42,860960.9382335115
43,860614.6153351264
44,860279.8977442202
45,859956.3142951282
46,859643.3738070191
47,859340.6318837001
48,859047.6628389567
49,858764.0679704377
50,858489.4547691764
51,858223.4938910664
52,857965.8636178992
53,857716.2398278071
54,857474.3531383111
55,857239.9179548393
56,857006.3939452331
57,856775.288521505
58,856551.3967717098
59,856334.4332314219
60,856124.117406061
61,855920.2462609886
62,855722.4577692911
63,855530.4796305298
64,855344.050712994
65,855162.9095696443
66,854986.8242089087
67,854815.5890893462
68,854648.9876062535
69,854486.816788752
70,854328.890994446
71,854175.0220477999
72,854025.0287159695
73,853878.7406472182
74,853735.9929322317
75,853596.6311642682
76,853460.5026941078
77,853327.473926242
78,853197.4118948446
79,853070.1883017662
80,852945.6892930517
81,852823.8029575722
82,852704.4241240436
83,852587.4545410846
84,852472.8021056608
85,852360.3714035928
86,852254.3526949672
87,852153.1359572853
88,852053.7323549478
89,851956.0349174247
90,851859.9675273601
91,851765.4617768172
92,851672.4615427692
93,851580.9147569371
94,851490.7665698087
95,851401.96476302
96,851314.4593665483
97,851228.2077054178
98,851143.163004531
99,851059.2798067858
100,850976.5182153059
101,850894.8372452187
102,850814.1985286557
103,850734.5623348524
104,850655.8921577588
105,850578.1557737159
106,850501.3221301243
107,850425.3597894991
108,850350.2333900724
109,850275.9124110184
110,850202.3668945665
111,850129.5711817696
112,850057.5007994154
113,849986.1349402192
114,849915.4506283199
115,849845.42612734
116,849776.0394015346
117,849707.267283603
118,849639.0838730998
119,849571.4693223967
120,849504.4046287586
121,849439.1351308819
122,849374.3635121185
123,849310.0732004336
124,849246.2473215895
125,849182.8727343961
126,849119.9343432235
127,849057.4179789593
128,848995.309437003
129,848933.5945031546
130,848872.3113290112
131,848811.4183333172
132,848750.8792913286
133,848690.6811021839
134,848630.8125340344
135,848571.262619883
136,848512.021190592
137,848453.0787706204
138,848394.4256634122
139,848336.0526355635
140,848277.9475954275
141,848220.1033680494
142,848162.51287384
143,848105.1667652376
144,848048.0557562809
145,847991.1714143417
146,847934.5084341265
147,847878.06173051
148,847821.8240409468
149,847765.7889229901
150,847709.9495931593
151,847654.3018249025
152,847598.8393516853
153,847543.5563486647
154,847488.4457302312
155,847433.5025581926
156,847378.7235638386
157,847324.1063724121
158,847269.646507341
159,847215.3387783219
160,847161.1784498848
161,847107.157626957
162,847053.2703065419
163,846999.5147277437
164,846945.8805721703
165,846892.3626831495
166,846838.9557326178
167,846785.6543549581
168,846732.4582462084
169,846679.3687872675
170,846626.3826181509
171,846573.4962359028
172,846520.7062994856
173,846468.0109641823
174,846415.4048306616
175,846362.8850259556
176,846310.449383014
177,846258.0982388121
178,846205.8297786877
179,846153.6406118283
180,846101.5280405188
181,846049.4904087008
182,845997.5257656731
183,845945.631813571
184,845893.8069029949
185,845842.0529536519
186,845790.364373036
187,845738.7397689568
188,845687.177754495
189,845635.6760412364
190,845584.234711644
191,845532.8524610198
192,845481.5276458121
193,845430.2587336595
194,845379.0451128496
195,845327.8856124112
196,845276.7799340071
197,845225.727377387
198,845174.7288259966
199,845123.7849651296
200,845072.8951838536
201,845022.0590377902
202,844971.2764064999
203,844920.546711382
204,844869.8741654442
205,844819.2924649097
206,844768.7900170106
207,844718.3421736347
208,844667.9483204576
209,844617.6099486565
210,844567.3273085761
211,844517.1023063239
212,844466.9352157143
213,844416.8267789342
214,844366.7779581909
215,844316.7904289636
216,844266.864047402
217,844216.9983293938
218,844167.193800918
219,844117.4512488326
220,844067.7704644931
221,844018.1529051423
222,843968.5989378165
223,843919.1085846553
224,843869.6836393897
225,843820.3253742944
226,843771.0309488063
227,843721.8018023976
228,843672.638711239
229,843623.5430726361
230,843574.5163882299
231,843525.5601609937
232,843476.677320225
233,843427.87025121
234,843379.1436540663
235,843330.4985354285
236,843281.9352766973
237,843233.4552888583
238,843185.0580797078
239,843136.7446469832
240,843088.5156301769
241,843040.373198182
242,842992.3185667228
243,842944.3544189263
244,842896.4834387909
245,842848.7071948532
246,842801.0264901557
247,842753.4443248876
248,842705.9617257915
249,842658.5827865797
250,842611.3095372968
251,842564.1428844231
252,842517.0840982686
253,842470.13364339
254,842423.2943412589
255,842376.5679843077
256,842329.9555041579
257,842283.4586437007
258,842237.0816064796
259,842190.824899774
260,842144.6893781163
261,842098.6760259365
262,842052.7861850257
263,842007.0214677686
264,841961.3826224649
265,841915.870823102
266,841870.4872156758
267,841825.2003892045
268,841780.0432146917
269,841735.027613382
270,841690.1542495396
271,841645.4224292189
272,841600.8312977565
273,841556.3801367363
274,841512.069433548
275,841467.9000788702
276,841423.8726059789
277,841379.9881648605
278,841336.2480356788
279,841292.6535657409
280,841249.2075611518
281,841205.9124700784
282,841162.775203851
283,841119.7938809713
284,841076.9670647535
285,841034.3010807902
286,840991.7951351589
287,840949.4525832522
288,840907.269712161
289,840865.2470562618
290,840823.387804527
291,840781.6909868439
292,840740.1580903274
293,840698.7886877928
294,840657.584046112
295,840616.544156077
296,840575.6678484217
297,840534.9546553803
298,840494.4043713436
299,840454.0168281676
300,840413.7925229333
301,840373.7330779979
302,840333.8385120035
303,840294.1089554894
304,840254.5438957694
305,840215.1426400022
306,840175.9050643347
307,840136.831374573
308,840097.9217440537
309,840059.1763968082
310,840020.5956323514
311,839982.1792098624
312,839943.9271345311
313,839905.8402652487
314,839867.9175133131
315,839830.1572637445
316,839792.561032775
317,839755.1291297325
318,839717.8598570782
319,839680.752907149
320,839643.8102183564
321,839607.0304126658
322,839570.4116778846
323,839533.9533203149
324,839497.655688741
325,839461.5188017676
326,839425.5420884002
327,839389.7242259779
328,839354.0643371787
329,839318.5619605012
330,839283.2165908674
331,839248.0316412197
332,839213.005768361
333,839178.1367945969
334,839143.4229059471
335,839108.8633465135
336,839074.4604871148
337,839040.2114595325
338,839006.11436182
339,838972.168498611
340,838938.3740180735
341,838904.7301304056
342,838871.2352198442
343,838837.8881951581
344,838804.688160587
345,838771.6348294872
346,838738.7302760017
347,838705.9728079229
348,838673.3618384461
349,838640.8951640378
350,838608.5715932056
351,838576.390026965
352,838544.3497851857
353,838512.4504787143
354,838480.6922660664
355,838449.0744056044
356,838417.595903717
357,838386.255422584
358,838355.0527791583
359,838323.9880278382
360,838293.0591373189
361,838262.2648026163
362,838231.6098201735
363,838201.0929126365
364,838170.7100329722
365,838140.4610610927
366,838110.3436672534
367,838080.3557793837
368,838050.4962963514
369,838020.7642361422
370,837991.1585993435
371,837961.6780243263
372,837932.32131776
373,837903.0874655407
374,837873.9754179737
375,837844.9841757506
376,837816.112705618
377,837787.360188404
378,837758.7260610923
379,837730.2092121991
380,837701.8087798004
381,837673.5240831337
382,837645.354671024
383,837617.2998225641
384,837589.3583901279
385,837561.5292616438
386,837533.8116505323
387,837506.2049957097
388,837478.7091180595
389,837451.3232650275
390,837424.0459699644
391,837396.8760815242
392,837369.8127957573
393,837342.8551892011
394,837316.0024422501
395,837289.2544621248
396,837262.6119419038
397,837236.0737862936
398,837209.6383134769
399,837183.3044091625
400,837157.0712787856
401,837130.9381136976
402,837104.9040377485
403,837078.9681155363
404,837053.1295068498
405,837027.3875342337
406,837001.7421939307
407,836976.1933472849
408,836950.7396282637
409,836925.3797143863
410,836900.1130331637
411,836874.9394430883
412,836849.858498986
413,836824.8695396793
414,836799.9717512196
415,836775.1642470942
416,836750.4467993673
417,836725.8183804939
418,836701.2781604397
419,836676.8252731699
420,836652.4590544675
421,836628.1788836536
422,836603.9839983927
423,836579.874447677
424,836555.850139558
425,836531.9105409785
426,836508.0547566557
427,836484.281904075
428,836460.5914685179
429,836436.9825289918
430,836413.4543596341
431,836390.0062756862
432,836366.6376807902
433,836343.3478070748
434,836320.1360561312
435,836297.0022535084
436,836273.9455444466
437,836250.965314535
438,836228.0610281827
439,836205.231915064
440,836182.4774632347
441,836159.7966208244
442,836137.1884419462
443,836114.6521939846
444,836092.1874669692
445,836069.7945711953
446,836047.473402323
447,836025.2237387697
448,836003.0448490044
449,835980.9362457901
450,835958.8970101847
451,835936.9262665651
452,835915.0234056348
453,835893.1879459042
454,835871.4199028276
455,835849.7186049215
456,835828.084320529
457,835806.5163214006
458,835785.0138006354
459,835763.5759272102
460,835742.2017128966
461,835720.8906849915
462,835699.6432565238
463,835678.4586586877
464,835657.3362044963
465,835636.2752120458
466,835615.2751353211
467,835594.3355387219
468,835573.4559373838
469,835552.6358442103
470,835531.8749087785
471,835511.1726373916
472,835490.5287376969
473,835469.942946466
474,835449.4148585658
475,835428.9440993145
476,835408.5307506458
477,835388.1746641364
478,835367.8752125894
479,835347.6319685202
480,835327.444872896
481,835307.3136911117
482,835287.2377702936
483,835267.2169434176
484,835247.2507174667
485,835226.6002476907
486,835206.042930396
487,835185.559888818
488,835165.146510067
489,835144.8004918
490,835124.5203778055
491,835104.3050291534
