,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45
TP1,-14.593478016607255,42.55831122268594,44.25495924577964,45.02460675491778,24.051920960631527,32.51114400880857,38.01601306297073,26.95043966459488,4.426307941989699,6.18932286681905,30.062183391108814,33.331189239258265,44.60221500179061,9.086695374070372,37.43099334450526,46.81951452473515,42.04616377199586,43.456656654297745,-3.328772814011344,-7.655407886870576,35.554643753872554,38.74543578523181,42.647567142494275,-1.6645253946088487,43.02525736465416,12.462520202214838,50.05941363035363,44.76182393058574,-5.219142179016874,16.768362446680737,18.57299728858401,23.911885994910588,35.46688815032731,-5.31728512053498,34.35566845946223,46.94782910283252,34.31981554161764,45.42806981453948,37.64324313871285,8.7046797312788,19.33187173248873,6.55193875109411,16.835124285048973,47.8954065063977,39.81272637498059
TP2,-23.327915541310297,27.79390157406256,47.34738701816244,40.261920906120174,5.7743274249150165,10.176620558433319,35.86936434340972,41.20599248624626,27.768097339683298,5.5290321219854,40.87814213649943,-9.26223723059062,36.25905831527333,54.988750857849716,59.411558084585565,37.657455747891156,37.85745271595714,46.38817128901384,11.872796068165213,-0.2668748037406377,25.634648887337438,28.992974072604763,49.61209070728165,-3.5819757048352643,-23.347920311245172,30.30142005871362,18.726932885733266,25.581782346652233,30.616257875702498,4.616017889495096,13.609145605379915,57.15309730165113,32.04027893777376,15.124227858003842,41.31303448433949,0.354582067635566,36.46019908795668,25.08687085421745,27.686732692601492,27.335635965057676,-1.4675515901811533,-16.36825699566067,1.8970078181372994,37.629848972182565,65.62429476598388
TP3,-19.486972540476657,39.64802668360903,30.8864193784034,40.67872418927714,49.85531781936662,21.82339689051472,1.5265343968016807,32.13372000144129,-5.045754030777212,8.359108354098003,19.060570000948196,-10.197605622276365,31.200670681680776,13.110521505716488,32.31683224083349,39.9277307382412,36.43827285309638,46.55032855343288,-20.81949912098129,53.949541766338164,22.29487985679454,33.11969614624689,48.329286679689666,-4.103265864102514,4.928715906992091,18.390079068829113,28.336843074258375,32.23544785011831,38.34943940555951,-62.42736696310082,61.57114015369355,14.40818243514548,27.937824353356834,13.463767215816032,13.853344625640897,1.322535390299682,51.981290246262084,68.68104990845228,29.038756139546834,28.06996874030532,-1.4465502200934066,28.394544084561375,40.62911550382249,24.471006112893203,35.91201349013176
TP4,-7.231972619576087,23.890878308843448,39.14769829566728,39.715090590728096,52.869970310136466,31.385362293142563,29.510477866947333,35.68431580954787,-0.4692997894577291,39.77933538393714,30.37021318304635,3.623582742745696,21.48488108801762,7.138297337435492,51.4482752604415,21.029650025917633,34.37838169223535,29.32811430825244,-30.90210034322071,1.6460013702144445,33.69598707928044,40.69867139126713,41.46513292017377,40.60451183210957,22.72042874478437,27.95932193881038,15.215725147845346,24.789011563314205,26.204575737926152,-6.916488931611558,14.474890799868053,24.146794955669737,-28.55180606467697,84.13411885334037,-8.311585634863127,1.358758279699371,47.43661609744368,13.00106327503219,37.88371811589799,22.279337871500886,63.40861383755025,44.01719546694061,22.752560988638493,35.48386486538749,24.6265887260002
