,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Species,Sample_ID
peve_POR.216,0.2885860935014248,0.08181970745465451,0.13796716535829567,0.00997871058397009,0.23624022400266595,-0.40367239785814807,-0.18083937142386336,-0.3287356839293563,0.07552721677620185,-0.033918443972115755,0.21957167776669967,-0.010036810823987483,-0.23559405972920092,0.13929208624405268,0.5703212896183261,0.030086541649406197,-0.2084133414826853,0.010652718207738361,-0.10968786832277881,0.1602494138218311,-0.2720117655233003,0.24425321830559865,0.45520373549245957,-0.023972248725252786,0.09190723646192096,0.18280204328084543,0.3013944662606589,0.06445706003140428,0.0807918290920899,0.3927663959468933,0.27149096062104966,0.04244296163027222,0.062271960087992316,-0.031202086419886265,-0.08762168943315449,-0.004707207008411248,-0.18358055860988523,0.3558612040060896,-0.2363852200673492,-0.3148427896772364,-0.10708334176185734,0.22071431991437448,-0.24534356895359363,-0.0064355722763091185,-0.07775852585250886,peve,POR.216
peve_POR.245,-0.12672623327725274,0.018529630764420296,-0.02763955435203048,0.20302354206961162,0.3554961964568971,-0.041681302509617275,-0.2869237227015333,0.31439391388419724,-0.09553510981302257,0.11240495225479988,-0.39678704566808887,0.004831337563950416,-0.15861316666587894,0.05641763851413565,-0.38138696643793574,-0.3995373902795858,0.11429911578207337,-0.12398964614117831,0.09166611834163158,-0.025494821870814425,0.06718703207094319,-0.03164117029477952,-0.27421231251151423,0.04624710594043414,-0.015185894580503845,0.17348610912407073,0.06065055404735652,0.01947065038976154,0.1408606447225865,0.5244598449082329,0.1878055725554795,0.32912571189129114,-0.19426570859928435,-0.00972561246060909,0.8411356170016,-0.007198017036346791,-0.08728515588730094,0.4189160585236516,-0.22391529760198256,0.12850657904180446,0.20403309783150395,0.6786542511811058,-0.29145496086714673,0.1912151159640284,0.14116975592579342,peve,POR.245
peve_POR.260,0.06379298752179022,-0.07733125012348942,0.271188999021742,0.3540980535934269,0.1187170790079951,0.07394299144770167,0.0062108756182957135,0.1402375691089827,0.02454513424528617,0.014603065128665944,-0.09539323881801384,-0.01854143216798599,-0.00020655696220630304,0.047444530414989514,0.009050531351006951,-0.05352037546662055,-0.18690078209782301,-0.09248639527126055,0.00465291422856886,0.04205719339871361,-0.12678787288944515,0.6752593408470965,-0.2162892749620963,-0.03176616292378611,-0.05301755915945743,-0.04659018663922089,0.05438000047561317,0.05133293688009128,0.0121413965342817,0.07660891815290845,0.03279182849092368,0.12684427124679465,-0.044611153712975506,-0.0020017643685192646,0.1056993484254668,0.00047603564736292724,-0.1520267718698016,0.14672557688664423,-0.16067253863897032,0.11460971438512114,0.02479120971918217,0.13119113660622717,-0.1320934954176357,-0.13417460161792222,-0.00670175670134946,peve,POR.260
peve_POR.262,0.22288475925054899,-0.008645301192800726,-0.30724814685815904,-0.08940620957942261,0.07592920052108226,0.2432848082415912,-0.14206539319827302,0.17412399343407783,0.03788362575112372,-0.08247331096069564,0.24122568196213887,0.022465733703896047,-0.207620250633429,-0.018632836988791743,-0.22540305529841792,0.00377507924684235,0.15724587823180192,-0.08901283890621879,0.08337296069447195,0.0736027263692811,-0.1666253318631658,0.24355706663606244,-0.0003304059774549216,-0.040078675451206386,-0.07934181565559442,0.38922156177658385,0.085555500769608,0.060562391947878956,0.0901672316966898,0.17691561522390456,0.15752615612276033,0.1498112276728423,-0.10388487785549082,-0.024458057138492455,0.030961689658475757,-0.001128299876008577,0.07422630563150569,0.33667279830357444,0.10228216462175427,-0.05899936189754978,-0.10936258350814311,-0.2519801422615672,-0.23635912235884482,0.28115218983013224,-0.2989640522390079,peve,POR.262
peve_POR.69,0.33244846174451975,-0.19435335278102953,-0.021803742174229427,-0.07384459655587354,0.2848879908696752,-0.7640518271982565,0.26318047034787756,0.26036667832704025,0.1317965191149444,-0.07143326082576178,0.028139496190351596,-0.06401605017827748,-0.05596868865866391,-0.006905179830012603,0.2354327874748801,-0.10346702857784898,0.163427559692608,0.12877093136333467,0.049489195650189464,0.10441218878707557,0.07165172632471489,-0.09827361600302603,-0.19243254388314732,-0.007406085836399597,0.06884938656071105,-0.06963359014989663,0.1377171599376714,-0.25625590414386173,0.10650525572809479,0.0650845737259441,0.12781325490259707,-0.24306307461638046,-0.049727809449978684,-0.10179393036029175,0.15320261519511094,0.001883494419063957,0.4156692280683113,0.04558855179882462,0.24215944983714296,-0.3237568024988542,-0.15716228566710297,-0.12650965658581795,-0.12471008998257123,-0.06506762187707187,-0.14447318205807652,peve,POR.69
peve_POR.72,-0.0022281425862942816,0.30549186110937776,0.04492091882310072,0.3408766023706022,0.05539777687481426,0.013191575413444193,0.6654336878897421,0.14910032414388813,0.04167287184418753,-0.0064076276431957666,-0.2915668842402697,-0.011013510695736075,-0.23815637979733614,-0.040155468127686646,0.21022571355431965,0.0695830580779249,-0.03402090029302721,-0.005131719597317547,0.03816999879648457,0.00022824682345689911,0.010493212397365054,-0.01730920796013908,0.152970548264273,-0.03366209002522331,-0.016894284880772287,-0.2279322548657571,-0.33745092723565195,-0.03509555528955483,0.20728798016039013,-0.09308204897065296,0.014894763847599963,0.05025518125061939,-0.08911579052058477,-0.039813831914874864,-0.07002012470483779,0.005630806784086216,0.07943907000216134,0.1405444341151503,-0.39460247572612456,-0.17890694663615267,-0.0243109394511357,-0.014333182069873052,-0.04289076909246017,0.4144961958441217,-0.06896807837561748,peve,POR.72
peve_POR.73,-0.060570514992832135,0.10643593382811446,-0.19020356000934494,0.5695334168369244,-0.0806713517280053,-0.0632474499119821,-0.4272957665126854,0.3069278993560453,0.03614167998698512,-0.01845592056796042,-0.07286346707414902,-0.034705819997071626,-7.78474441299415e-05,-0.016909932831383426,0.15156397065813182,0.35902348310133436,0.010142137530268476,0.15927578908618037,-0.020507451433991908,0.156670561841018,0.05975080696085065,0.025453781500163707,0.4975553471338963,-0.004262929985796718,-0.053630666556055424,-0.182283684408922,-0.38672507597660505,-0.28902703185750234,0.1500482080208754,0.41220818369063783,0.07526634828898608,-0.099981750632516,0.054825611908857465,0.05459988192071471,-0.38123627553838646,-0.006834197495522933,-0.4324908975712475,-0.14087864395956712,0.2565373196301217,-0.27319700055171575,-0.06791586808717832,0.020061807069251942,0.2351571262830147,0.11634377030505613,0.05357449541832568,peve,POR.73
peve_POR.74,0.2449275336451789,0.021831383242160128,-0.08864614934215743,0.09242208532967047,0.1897141254764443,0.04003891169819835,-0.07355271346019432,0.3289705275650424,-0.07291561432938938,0.01264715497384356,-0.06574003456965559,-0.02710683925865958,-0.12622452805041146,0.07109995594844022,0.20730056106410125,0.017130702008197808,0.21729656496451338,0.15781815670580693,0.08263398873433278,0.061521559796158004,-0.17145906405263336,0.15924305003727376,-0.11472266443861784,-0.08985867584214496,-0.06679564684593212,-0.006099322647483898,0.013640036171540977,-0.1131189255037598,0.07894430187751139,0.21028582649231414,0.11475238307336982,0.7972310676044236,-0.1915469481108215,-0.07704703723831982,0.02423506348346386,0.027793532726729436,-0.015203048202672008,0.2990991286632399,0.12342794072130084,-0.08328474397942509,-0.1321638346230922,0.03789077218647678,-0.20524669173254878,0.11036185542995225,-0.2407408343981899,peve,POR.74
peve_POR.83,0.12977595778396364,0.24547356951596788,-0.30725442450845764,-0.11530954716715341,0.0695278428700688,-0.31233059565718496,0.2792639642096128,0.019755802001704452,0.12988549573806638,-0.052707855171611896,0.02068754844418121,-0.04905870094645359,0.0916906306547593,-0.012999671954255491,0.1745436447798866,0.2506257803348232,-0.1581562413338763,-0.3236461078861809,0.006718394797579884,0.045328634754716615,0.30715416705013726,0.28385104436024056,0.4630899459926125,-0.05638072781488411,0.013022121344729617,-0.42922366200207107,-0.5690423996746549,0.09366843018967158,0.3286399894103209,0.14419824222577982,0.15986424316663142,-0.23448864949048934,0.07222344426538568,0.03853904410266279,0.009454228829126657,-0.03872160590132928,0.2617301113247687,-0.033174845197895084,-0.03042522117244965,-0.3366035872853496,-0.018586787172044882,-0.11741609150504903,-0.0879285370600723,-0.07131086388546208,-0.09591986411947633,peve,POR.83
ptua_POC.219,-0.09209079098208516,-0.08497573236615456,0.4085729316441336,0.06650920148075927,-0.09551978050305004,0.0008537698034793602,-0.18102139431806724,0.10158405316983066,-0.003140174737907385,0.11324462028764531,0.05672361965752635,0.0284208380017286,0.26240660706776603,-0.01215782483869139,-0.2155948143190115,-0.14921260700291855,0.18253204228447087,0.06522094515290246,0.22603312601607944,0.21239331766355932,-0.28427955206237243,0.013504473791545811,0.1089825001406134,0.44783584291714007,0.011451910261187824,-0.0031395855147040804,0.23395912414094497,-0.28139129877886515,-0.06093283513086432,0.10727151317040835,0.8571190814622222,-0.042179274507333046,0.3182283598153812,0.175718650024553,0.11251720856317998,-0.018660898025120016,-0.19421741744249557,-0.3583049926036198,0.009960943183370612,0.09071539525588679,-0.03882017790090187,0.18128571475237873,-0.20528533968275195,0.3184634168369776,-0.23619520736385932,ptua,POC.219
ptua_POC.222,-0.13630492327254592,0.02380536232416983,0.5330503159795588,-0.07785816467683455,-0.08921672768937533,0.014466067906520693,-0.03947116496351582,0.3262528101655532,-0.06166728869018986,-0.005103491510509277,0.20030873515120418,0.04506229239450789,0.6126439418785026,-0.059724024100048644,-0.1629133818839525,0.10547800845986598,-0.08352706894970002,-0.6449576529009776,0.3239226498117326,0.05127232075426177,-0.030455671282271887,-0.23426406787313875,-0.02387251257697752,0.23124351501779752,-0.13766774760107756,-0.0006807051213821895,0.18417782450650239,0.29984678423830796,0.4393835500174636,-0.003451117124709855,0.0051548650701036995,0.05480009529778108,-0.00893881876965171,0.11074277364392227,0.13065447277069833,-0.004765084811232759,-0.201853726693018,0.08558122292273836,-0.12286081526042936,0.19356528604408385,0.009421205623194834,0.27530506478573685,0.04797742734933706,-0.04400212151246254,-0.5236143286787097,ptua,POC.222
ptua_POC.255,-0.07029919210953714,0.46946329161765726,0.15758460940549546,0.0027887372236384176,-0.04698430493091348,0.04966317622479526,0.040866443706724,-0.0536670835243343,-0.03402815828697334,-0.051607833977028124,-0.013009447094259033,-0.0032168830732771515,0.1686299250731381,-0.011542233177645285,0.07804702704494357,-0.08296834304885074,-0.10425820007720409,0.11154251758092218,0.21192788273887106,-0.11684241699685013,0.08122667577208151,-0.08199063128654957,0.21231685264240016,0.093022655247149,-0.09093387371763129,-0.2009267017881417,0.1763894492468866,-0.14028889754558146,0.5929513890333653,-0.17375696043029287,-0.028148188267446833,0.08296033050925904,-0.047001575426705154,0.04419253713777125,0.10051092322278794,-0.007083904549170662,-0.04019504823532689,-0.14317018022373185,-0.016238890291399292,-0.29477601292421135,0.04059293359935321,0.10632435972867363,-0.05415335404260618,0.20559717623657878,-0.29421980051717317,ptua,POC.255
ptua_POC.259,-0.09068365136738998,-0.06176382817214487,0.024740572942492562,-0.0903017039124824,0.2547835574981765,0.05925232954069221,0.10846654425946922,0.08879018360086471,-0.04896777463440217,-0.013375045354164018,-0.3382366631364849,-0.0016622983439464221,0.17527066279273507,0.05015711943890774,0.1376465997283287,-0.05054626241477447,0.026828047009532983,0.03271016841267516,0.09192984287052772,-0.08381659958105474,-0.0677002081725492,-0.06047200173206602,-0.01758664215171289,-0.04815414987359896,-0.014583282469096223,-0.10794042078440678,0.005490870863614217,-0.0716281400488578,0.19560081843288765,-0.007153660918957813,0.06336330227660004,0.018251879845445924,-0.10294481376808834,-0.014696716159441445,0.013516861839599645,0.007112093269510179,-0.04480150756239816,-0.04934760378725834,0.0725423096273388,0.02939352336555617,0.06414259699093436,-0.0037890259660581624,-0.13687390087060908,0.46525401564160324,-0.013017730026759133,ptua,POC.259
ptua_POC.40,0.09833260894247357,-0.2721937099095427,-0.0540047729990624,-0.039385751084668894,-0.26892343876595387,-0.04332916480857532,-0.05737257510731539,0.11195014185444865,-0.048341559098682756,0.1269767672803749,-0.11783989809061639,-0.020445053380371753,-0.1674760556083389,0.024661144313786406,0.18587674954911484,-0.08920489392745232,-0.12295027417832412,0.30859901104153015,0.12167839974763574,-0.06935424393284384,0.6283171277933702,-0.12567646241858882,0.0794562377746141,0.03787389442986979,0.006506421330223304,-0.021330055246650253,-0.09307175324960941,0.12070543906763102,0.11823031740038764,0.0302965112760005,0.07503275721074401,-0.03345623280669626,0.03399574581229266,-0.03772099319473289,0.02537755731206364,0.025410173843583194,-0.027263124607197403,0.25994778922691975,-0.10190575792822293,0.08013669157588776,-0.045910185823024446,0.14420911581258722,0.05111435899917148,0.2240906918760494,-0.10364784418009991,ptua,POC.40
ptua_POC.42,0.10718903707498999,-0.17390310741422596,0.013813926073924352,-0.30013678682143896,-0.06210955723647078,-0.016076419586116213,0.04978866365000184,-0.012212438431998906,-0.007941127687809533,0.8927581655315731,0.0050471090150929175,-0.028742609822490547,0.04289427949067999,0.02260229056484988,0.09784558624476698,0.6358289676603852,0.24260746472258835,0.012695206458812194,0.06750146178502055,-0.005706674799734323,-0.2648181223447088,0.08957838856893692,-0.030819283175264795,-0.17291112134442765,-0.033988451328285034,0.030221278442794645,-0.02074037572864734,0.12916057694559335,0.009811155370093874,0.07869621745898703,0.11859569579599412,-0.06468271691972172,-0.07981827264382572,-0.12060705039852189,-0.04582136502879572,0.02745888319833074,-0.12902759351408957,0.06831759961222655,-0.11186694072219328,0.24460492575303852,0.0014302278197864064,0.11072246646854302,-0.05348914827217339,0.030148202667588442,-0.118674723151608,ptua,POC.42
ptua_POC.52,-0.02917263672311766,0.12456875875295616,0.0453120622065383,-0.1487696757396718,-0.1513920874303691,-0.14728830402627727,-0.08091629287452462,0.16277906852979296,-0.06481150940125743,-0.033536260815822755,0.06708927612653114,0.10124993850503418,-0.04573634142804039,-0.030709776938394866,0.03908354438599693,0.04298321414565242,0.17931819543264252,-0.10945230365548426,0.20037931342414717,0.06522171369140956,-0.040542849034184605,-0.07390504926548143,0.03808365139369833,0.006870214152582762,-0.08523587938243563,0.167594430331643,-0.12573440591009757,-0.17546566020299392,0.2545002666722336,-0.048353338187447734,-0.0436008120336529,-0.013989690957744676,-0.06485042073860532,-0.04351243597126505,-0.01941412933684324,0.992436991732755,-0.06023903282201394,-0.18059883871830115,0.07540473691849814,0.3042075274302527,0.029251412053063065,0.17221923823894436,0.2669819631819527,0.031717517099443635,-0.19606360625084107,ptua,POC.52
ptua_POC.53,-0.02707202978587059,0.3800878601305027,0.18540729184052504,-0.09551611311935644,-0.10888876482076332,-0.09511507054350248,-0.014804293266094653,-0.00020827407341549378,-0.011967870379262054,0.22173043633939027,-0.05398177084198982,0.031081409777114332,-0.11390894674873352,-0.03199813652946946,-0.08167135899022523,-0.007625719459855947,-0.03775236852099849,0.12492510549552263,0.2977853455583119,-0.04754101580646621,-0.07642695790898928,0.24858552296450684,0.052036879527460424,0.40499693757457556,0.006702868325088731,0.0187484660030496,-0.1905316395575349,0.10319285039510079,0.06983543481614839,0.006951385034001264,0.03639907308325016,0.047865005838951195,0.2972623732692726,0.10195226956051025,0.09800437619661174,-0.02745491279098461,-0.032160522118637465,0.2640676309890687,0.04186578127696988,0.045435824434388705,-0.11032880128278934,0.15962033522421115,-0.034030527686524426,0.05089031099860957,-0.23822263902086852,ptua,POC.53
ptua_POC.57,0.09002982196934167,0.15390251490047768,0.2298670885643501,-0.20528334106398002,-0.29427752424821213,-0.13468105354781765,-0.039973718809795375,-0.02245818170840697,-0.23005938045102858,0.143515598766857,-0.18110478229714574,0.044814140117826376,-0.3616781124687425,-0.12080545076660859,-0.20387593028338982,0.18580045713121926,0.1527548989004258,0.2806507076675407,0.34118701305078564,-0.04675231227188001,-0.1155845372859195,0.3286066581126638,-0.04476811567010123,0.5975942295583383,-0.04100414631304049,0.004199945143549171,-0.042965611555195994,0.124411072154766,0.01457732581222664,-0.024625937211254233,0.01668257029297262,0.09949937699792295,0.45723992805602987,0.15846356550839186,0.053739010262154066,0.01999696296729739,-0.03375329154429677,0.047719562283744486,0.02335319355922133,0.16830388061245732,-0.06821363934138264,0.2831730432108285,0.10894514673942735,0.02566989236716759,0.12565932918072234,ptua,POC.57
