group_id,wgcna_module
OG_03226,2
OG_03239,2
OG_03240,2
OG_03242,2
OG_03245,2
OG_03249,2
OG_03254,2
OG_03258,2
OG_03276,2
OG_03297,2
OG_03324,2
OG_03343,2
OG_03334,2
OG_03336,2
OG_03375,2
OG_03383,2
OG_03389,2
OG_03397,2
OG_03402,2
OG_03412,2
OG_03420,2
OG_03424,2
OG_03427,2
OG_03437,2
OG_03455,2
OG_03465,2
OG_03482,2
OG_03470,2
OG_03472,2
OG_03476,2
OG_03494,2
OG_03504,2
OG_03523,2
OG_03525,2
OG_03537,2
OG_03540,2
OG_03545,2
OG_03548,2
OG_03553,2
OG_03554,2
OG_03557,2
OG_03572,2
OG_03574,2
OG_03596,2
OG_03600,2
OG_03603,2
OG_03617,2
OG_03619,2
OG_03629,2
OG_03648,2
OG_03653,2
OG_03668,2
OG_03674,2
OG_03677,2
OG_03695,2
OG_03716,2
OG_03721,2
OG_03722,2
OG_03731,2
OG_03736,2
OG_03738,2
OG_03808,2
OG_03845,2
OG_03860,2
OG_03848,2
OG_03863,2
OG_03880,2
OG_03906,2
OG_03915,2
OG_03948,2
OG_03957,2
OG_03959,2
OG_03984,2
OG_03987,2
OG_03997,2
OG_03998,2
OG_04001,2
OG_04002,2
OG_04010,2
OG_04013,2
OG_04044,2
OG_04061,2
OG_04074,2
OG_04082,2
OG_04085,2
OG_04097,2
OG_04140,2
OG_04137,2
OG_04145,2
OG_04160,2
OG_04152,2
OG_04165,2
OG_04182,2
OG_04207,2
OG_04219,2
OG_04222,2
OG_04240,2
OG_04241,2
OG_04244,2
OG_04246,2
OG_04256,2
OG_04259,2
OG_04263,2
OG_04269,2
OG_04270,2
OG_04271,2
OG_04294,2
OG_04289,2
OG_04298,2
OG_04305,2
OG_04312,2
OG_04357,2
OG_04364,2
OG_04373,2
OG_04382,2
OG_04394,2
OG_04399,2
OG_04401,2
OG_04416,2
OG_04432,2
OG_04437,2
OG_04458,2
OG_04459,2
OG_04473,2
OG_04477,2
OG_04478,2
OG_04491,2
OG_04497,2
OG_04499,2
OG_04525,2
OG_04533,2
OG_04545,2
OG_04553,2
OG_04587,2
OG_04602,2
OG_04613,2
OG_04627,2
OG_04661,2
OG_04664,2
OG_04671,2
OG_04673,2
OG_04703,2
OG_04712,2
OG_04715,2
OG_04729,2
OG_04733,2
OG_04735,2
OG_04748,2
OG_04747,2
OG_04770,2
OG_04768,2
OG_04766,2
OG_04784,2
OG_04787,2
OG_04788,2
OG_04811,2
OG_04813,2
OG_04816,2
OG_04853,2
OG_04848,2
OG_04863,2
OG_04881,2
OG_04882,2
OG_04890,2
OG_04925,2
OG_04932,2
OG_04935,2
OG_04939,2
OG_04946,2
OG_04954,2
OG_04972,2
OG_04975,2
OG_04969,2
OG_04990,2
OG_05008,2
OG_05022,2
OG_05027,2
OG_05038,2
OG_05054,2
OG_05067,2
OG_05097,2
OG_05099,2
OG_05139,2
OG_05149,2
OG_05144,2
OG_05145,2
OG_05146,2
OG_05167,2
OG_05168,2
OG_05169,2
OG_05201,2
OG_05207,2
OG_05213,2
OG_05216,2
OG_05221,2
OG_05238,2
OG_05251,2
OG_05243,2
OG_05256,2
OG_05261,2
OG_05262,2
OG_05266,2
OG_05280,2
OG_05273,2
OG_05288,2
OG_05287,2
OG_05295,2
OG_05297,2
OG_05316,2
OG_05327,2
OG_05344,2
OG_05356,2
OG_05371,2
OG_05377,2
OG_05385,2
OG_05394,2
OG_05404,2
OG_05405,2
OG_05406,2
OG_05438,2
OG_05423,2
OG_05425,2
OG_05426,2
OG_05457,2
OG_05447,2
OG_05463,2
OG_05460,2
OG_05467,2
OG_05469,2
OG_05471,2
OG_05495,2
OG_05497,2
OG_05506,2
OG_05523,2
OG_05534,2
OG_05566,2
OG_05565,2
OG_05541,2
OG_05553,2
OG_05561,2
OG_05581,2
OG_05599,2
OG_05606,2
OG_05622,2
OG_05636,2
OG_05651,2
OG_05657,2
OG_05646,2
OG_05667,2
OG_05669,2
OG_05670,2
OG_05672,2
OG_05680,2
OG_05682,2
OG_05683,2
OG_05705,2
OG_05696,2
OG_05712,2
OG_05718,2
OG_05725,2
OG_05748,2
OG_05760,2
OG_05762,2
OG_05764,2
OG_05778,2
OG_05781,2
OG_05782,2
OG_05785,2
OG_05789,2
OG_05799,2
OG_05802,2
OG_05804,2
OG_05812,2
OG_05854,2
OG_05862,2
OG_05869,2
OG_05871,2
OG_05895,2
OG_05911,2
OG_05922,2
OG_05930,2
OG_05936,2
OG_05951,2
OG_05955,2
OG_05971,2
OG_05981,2
OG_05986,2
OG_05987,2
OG_06007,2
OG_06022,2
OG_06045,2
OG_06046,2
OG_06055,2
OG_06083,2
OG_06080,2
OG_06089,2
OG_06109,2
OG_06110,2
OG_06119,2
OG_06129,2
OG_06146,2
OG_06189,2
OG_06217,2
OG_06231,2
OG_06245,2
OG_06273,2
OG_06275,2
OG_06276,2
OG_06286,2
OG_06301,2
OG_06305,2
OG_06307,2
OG_06311,2
OG_06323,2
OG_06322,2
OG_06341,2
OG_06346,2
OG_06366,2
OG_06371,2
OG_06372,2
OG_06378,2
OG_06383,2
OG_06388,2
OG_06397,2
OG_06407,2
OG_06445,2
OG_06413,2
OG_06415,2
OG_06429,2
OG_06432,2
OG_06437,2
OG_06457,2
OG_06458,2
OG_06484,2
OG_06530,2
OG_06544,2
OG_06561,2
OG_06566,2
OG_06575,2
OG_06577,2
OG_06580,2
OG_06585,2
OG_06608,2
OG_06619,2
OG_06622,2
OG_06626,2
OG_06627,2
OG_06628,2
OG_06635,2
OG_06641,2
OG_06646,2
OG_06653,2
OG_06657,2
OG_06659,2
OG_06692,2
OG_06708,2
OG_06713,2
OG_06735,2
OG_06736,2
OG_06743,2
OG_06747,2
OG_06755,2
OG_06759,2
OG_06772,2
OG_06773,2
OG_06775,2
OG_06779,2
OG_06788,2
OG_06797,2
OG_06807,2
OG_06813,2
OG_06814,2
OG_06819,2
OG_06823,2
OG_06825,2
OG_06833,2
OG_06844,2
OG_06860,2
OG_06863,2
OG_06904,2
OG_06927,2
OG_06932,2
OG_06938,2
OG_06935,2
OG_06984,2
OG_06997,2
OG_07001,2
OG_07020,2
OG_07024,2
OG_07029,2
OG_07030,2
OG_07047,2
OG_07043,2
OG_07050,2
OG_07060,2
OG_07067,2
OG_07078,2
OG_07081,2
OG_07095,2
OG_07099,2
OG_07112,2
OG_07122,2
OG_07136,2
OG_07160,2
OG_07171,2
OG_07178,2
OG_07182,2
OG_07191,2
OG_07189,2
OG_07196,2
OG_07217,2
OG_07224,2
OG_07234,2
OG_07255,2
OG_07257,2
OG_07261,2
OG_07267,2
OG_07271,2
OG_07287,2
OG_07316,2
OG_07321,2
OG_07323,2
OG_07334,2
OG_07339,2
OG_07340,2
OG_07342,2
OG_07344,2
OG_07349,2
OG_07355,2
OG_07357,2
OG_07369,2
OG_07418,2
OG_07381,2
OG_07390,2
OG_07392,2
OG_07401,2
OG_07423,2
OG_07426,2
OG_07427,2
OG_07434,2
OG_07444,2
OG_07451,2
OG_07460,2
OG_07499,2
OG_07502,2
OG_07544,2
OG_07550,2
OG_07547,2
OG_07573,2
OG_07594,2
OG_07604,2
OG_07609,2
OG_07613,2
OG_07621,2
OG_07628,2
OG_07650,2
OG_07664,2
OG_07675,2
OG_07691,2
OG_07709,2
OG_07718,2
OG_07719,2
OG_07725,2
OG_07727,2
OG_07730,2
OG_07731,2
OG_07738,2
OG_07748,2
OG_07797,2
OG_07790,2
OG_07801,2
OG_07817,2
OG_07831,2
OG_07838,2
OG_07842,2
OG_07858,2
OG_07863,2
OG_07885,2
OG_07887,2
OG_07894,2
OG_07910,2
OG_07918,2
OG_07921,2
OG_07929,2
OG_07930,2
OG_07942,2
OG_07948,2
OG_07950,2
OG_07962,2
OG_07985,2
OG_07989,2
OG_08002,2
OG_08010,2
OG_08021,2
OG_08027,2
OG_08033,2
OG_08050,2
OG_08051,2
OG_08068,2
OG_08086,2
OG_08116,2
OG_08121,2
OG_08103,2
OG_08133,2
OG_08142,2
OG_08155,2
OG_08165,2
OG_08172,2
OG_08173,2
OG_08180,2
OG_08187,2
OG_08198,2
OG_08202,2
OG_08218,2
OG_08220,2
OG_08222,2
OG_08250,2
OG_08253,2
OG_08275,2
OG_08282,2
OG_08293,2
OG_08317,2
OG_08323,2
OG_08324,2
OG_08348,2
OG_08349,2
OG_08378,2
OG_08392,2
OG_08401,2
OG_08410,2
OG_08418,2
OG_08431,2
OG_08450,2
OG_08455,2
OG_08458,2
OG_08462,2
OG_08472,2
OG_08473,2
OG_08483,2
OG_08484,2
OG_08513,2
OG_08526,2
OG_08533,2
OG_08550,2
OG_08534,2
OG_08541,2
OG_08571,2
OG_08582,2
OG_08584,2
OG_08637,2
OG_08638,2
OG_08641,2
OG_08642,2
OG_08646,2
OG_08650,2
OG_08678,2
OG_08684,2
OG_08695,2
OG_08719,2
OG_08727,2
OG_08762,2
OG_08764,2
OG_08766,2
OG_08774,2
OG_08786,2
OG_08800,2
OG_08787,2
OG_08797,2
OG_08816,2
OG_08821,2
OG_08834,2
OG_08844,2
OG_08846,2
OG_08860,2
OG_08861,2
OG_08864,2
OG_08869,2
OG_08872,2
OG_08874,2
OG_08880,2
OG_08883,2
OG_08889,2
OG_08893,2
OG_08896,2
OG_08901,2
OG_08902,2
OG_08937,2
OG_08945,2
OG_08960,2
OG_09007,2
OG_08989,2
OG_08990,2
OG_09019,2
OG_09039,2
OG_09052,2
OG_09057,2
OG_09060,2
OG_09070,2
OG_09091,2
OG_09087,2
OG_09104,2
OG_09103,2
OG_09107,2
OG_09118,2
OG_09138,2
OG_09140,2
OG_09159,2
OG_09162,2
OG_09169,2
OG_09183,2
OG_09184,2
OG_09175,2
OG_09176,2
OG_09198,2
OG_09207,2
OG_09227,2
OG_09226,2
OG_09236,2
OG_09255,2
OG_09256,2
OG_09265,2
OG_09272,2
OG_09279,2
OG_09281,2
OG_09283,2
OG_09308,2
OG_09332,2
OG_09333,2
OG_09341,2
OG_09345,2
OG_09355,2
OG_09356,2
OG_09363,2
OG_09366,2
OG_09375,2
OG_09381,2
OG_09396,2
OG_09408,2
OG_09410,2
OG_09419,2
OG_09438,2
OG_09452,2
OG_09456,2
OG_09459,2
OG_09461,2
OG_09462,2
OG_09464,2
OG_09491,2
OG_09506,2
OG_09514,2
OG_09526,2
OG_09543,2
OG_09539,2
OG_09551,2
OG_09566,2
OG_09629,2
OG_09627,2
OG_09605,2
OG_09608,2
OG_09609,2
OG_09630,2
OG_09631,2
OG_09640,2
OG_09644,2
OG_09656,2
OG_09664,2
OG_09666,2
OG_09670,2
OG_09673,2
OG_09698,2
OG_09689,2
OG_09723,2
OG_09727,2
OG_09716,2
OG_09719,2
OG_09748,2
OG_09754,2
OG_09769,2
OG_09768,2
OG_09762,2
OG_09763,2
OG_09767,2
OG_09778,2
OG_09786,2
OG_09808,2
OG_09805,2
OG_09811,2
OG_09828,2
OG_09835,2
OG_09842,2
OG_09860,2
OG_09855,2
OG_09888,2
OG_09908,2
OG_09909,2
OG_09935,2
OG_09950,2
OG_09961,2
OG_09972,2
OG_09973,2
OG_10016,2
OG_10018,2
OG_10030,2
OG_10033,2
OG_10044,2
OG_10051,2
OG_10108,2
OG_10118,2
OG_10121,2
OG_10111,2
OG_10127,2
OG_10149,2
OG_10135,2
OG_10137,2
OG_10139,2
OG_10147,2
OG_10152,2
OG_10157,2
OG_10160,2
OG_10174,2
OG_10202,2
OG_10203,2
OG_10221,2
OG_03073,2
OG_05148,2
OG_07743,2
OG_09092,2
OG_00698,3
OG_00709,3
OG_00716,3
OG_00711,3
OG_00714,3
OG_00741,3
OG_00774,3
OG_00789,3
OG_00792,3
OG_00817,3
OG_00840,3
OG_00843,3
OG_00864,3
OG_00912,3
OG_00883,3
OG_00887,3
OG_00918,3
OG_00930,3
OG_00934,3
OG_00945,3
OG_00946,3
OG_00957,3
OG_00962,3
OG_00968,3
OG_00995,3
OG_01023,3
OG_01026,3
OG_01055,3
OG_01072,3
OG_01108,3
OG_01143,3
OG_01165,3
OG_01177,3
OG_01172,3
OG_01184,3
OG_01192,3
OG_01201,3
OG_01203,3
OG_01211,3
OG_01241,3
OG_01234,3
OG_01242,3
OG_01223,3
OG_01243,3
OG_01245,3
OG_01251,3
OG_01253,3
OG_01262,3
OG_01278,3
OG_01286,3
OG_01310,3
OG_01312,3
OG_01317,3
OG_01375,3
OG_00019,3
OG_00021,3
OG_00030,3
OG_00057,3
OG_00063,3
OG_00062,3
OG_00069,3
OG_00080,3
OG_00081,3
OG_00087,3
OG_00089,3
OG_00098,3
OG_00099,3
OG_00109,3
OG_00140,3
OG_00144,3
OG_00159,3
OG_00181,3
OG_00195,3
OG_00207,3
OG_00219,3
OG_00228,3
OG_00237,3
OG_00242,3
OG_00246,3
OG_00262,3
OG_00265,3
OG_00277,3
OG_00280,3
OG_00294,3
OG_00297,3
OG_00304,3
OG_00317,3
OG_00335,3
OG_00365,3
OG_00391,3
OG_00396,3
OG_00427,3
OG_00434,3
OG_00437,3
OG_00455,3
OG_00458,3
OG_00466,3
OG_00482,3
OG_00485,3
OG_00486,3
OG_00493,3
OG_00523,3
OG_00529,3
OG_00534,3
OG_00549,3
OG_00552,3
OG_00559,3
OG_00570,3
OG_00605,3
OG_00629,3
OG_00631,3
OG_00633,3
OG_00638,3
OG_00643,3
OG_01415,3
OG_01434,3
OG_01435,3
OG_01451,3
OG_01452,3
OG_01459,3
OG_01475,3
OG_01481,3
OG_01503,3
OG_01518,3
OG_01523,3
OG_01524,3
OG_01587,3
OG_01593,3
OG_01605,3
OG_01606,3
OG_01636,3
OG_01660,3
OG_01676,3
OG_01724,3
OG_01727,3
OG_01739,3
OG_01762,3
OG_01781,3
OG_01788,3
OG_01789,3
OG_01853,3
OG_01860,3
OG_01863,3
OG_01872,3
OG_01891,3
OG_01893,3
OG_01898,3
OG_01904,3
OG_01907,3
OG_01909,3
OG_01911,3
OG_01927,3
OG_01934,3
OG_01936,3
OG_01941,3
OG_01947,3
OG_01942,3
OG_01946,3
OG_01949,3
OG_01953,3
OG_01963,3
OG_01964,3
OG_01981,3
OG_01997,3
OG_02009,3
OG_02001,3
OG_02000,3
OG_02038,3
OG_02031,3
OG_02042,3
OG_02041,3
OG_02043,3
OG_02088,3
OG_02091,3
OG_02094,3
OG_02112,3
OG_02124,3
OG_02126,3
OG_02139,3
OG_02159,3
OG_02163,3
OG_02164,3
OG_02165,3
OG_02197,3
OG_02209,3
OG_02220,3
OG_02289,3
OG_02317,3
OG_02325,3
OG_02359,3
OG_02374,3
OG_02393,3
OG_02409,3
OG_02422,3
OG_02435,3
OG_02448,3
OG_02464,3
OG_02483,3
OG_02484,3
OG_02500,3
OG_02504,3
OG_02518,3
OG_02523,3
OG_02529,3
OG_02534,3
OG_02548,3
OG_02550,3
OG_02635,3
OG_02645,3
OG_02676,3
OG_02743,3
OG_02744,3
OG_02779,3
OG_02791,3
OG_02836,3
OG_02840,3
OG_02853,3
OG_02883,3
OG_02886,3
OG_02912,3
OG_02935,3
OG_02934,3
OG_02960,3
OG_02966,3
OG_02975,3
OG_02976,3
OG_02971,3
OG_03004,3
OG_02999,3
OG_03001,3
OG_03020,3
OG_03036,3
OG_03050,3
OG_03099,3
OG_03118,3
OG_03158,3
OG_03183,3
OG_03203,3
OG_03238,3
OG_03269,3
OG_03270,3
OG_03271,3
OG_03280,3
OG_03289,3
OG_03294,3
OG_03323,3
OG_03326,3
OG_03338,3
OG_03342,3
OG_03346,3
OG_03373,3
OG_03399,3
OG_03449,3
OG_03468,3
OG_03478,3
OG_03495,3
OG_03500,3
OG_03515,3
OG_03550,3
OG_03584,3
OG_03591,3
OG_03607,3
